Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.0664	0.0557	1.0056	0.0527	0.0524	-0.0756	
0.059	0.0815	0.0496	0.9956	0.0528	0.0528	-0.0765	
0.092	0.0679	0.0471	0.99	0.0529	0.0524	-0.0748	
0.132	0.0715	0.052	0.9907	0.053	0.0534	-0.0732	
0.174	0.0747	0.0496	0.9983	0.0532	0.0516	-0.074	
0.207	0.0796	0.0549	0.9993	0.0532	0.0527	-0.077	
0.249	0.0813	0.0586	1.0032	0.0534	0.0519	-0.0748	
0.291	0.0742	0.0471	1.0005	0.0537	0.0497	-0.074	
0.324	0.0759	0.0593	0.9932	0.0534	0.0551	-0.0737	
0.366	0.0715	0.0466	0.9973	0.0537	0.0525	-0.0726	
0.407	0.0745	0.052	0.9937	0.0538	0.0523	-0.0745	
0.441	0.0698	0.051	0.9922	0.054	0.0512	-0.0732	
0.482	0.0779	0.0527	0.9871	0.0538	0.055	-0.0766	
0.515	0.0686	0.0496	0.9883	0.0541	0.0526	-0.0764	
0.556	0.0808	0.0525	0.9902	0.0542	0.0529	-0.0813	
0.582	0.0742	0.0537	0.9976	0.0542	0.0534	-0.0765	
0.582	0.0742	0.0537	0.9976	0.0542	0.0534	-0.0765	
2.391	0.073	0.0544	0.9919	0.0599	0.0546	-0.0736	
2.433	0.0752	0.0442	0.9888	0.0604	0.0492	-0.0726	
2.458	0.0737	0.0518	0.9958	0.0603	0.0511	-0.0734	
2.483	0.0698	0.0547	0.99	0.0602	0.055	-0.0727	
2.507	0.0791	0.0537	1.0002	0.0603	0.0541	-0.0714	
2.533	0.0796	0.0513	0.9922	0.0604	0.0525	-0.076	
2.557	0.0715	0.0623	0.9934	0.0604	0.0543	-0.0723	
2.582	0.0757	0.051	0.9985	0.0605	0.0535	-0.0758	
2.607	0.0715	0.0493	0.9949	0.0609	0.0499	-0.0733	
2.632	0.0715	0.0542	1.0066	0.0608	0.0532	-0.0717	
2.657	0.0693	0.0544	0.9937	0.0608	0.0549	-0.0714	
2.682	0.0701	0.0579	0.9888	0.0608	0.055	-0.0731	
2.707	0.0759	0.0518	0.9946	0.0611	0.052	-0.0761	
2.731	0.0742	0.0481	0.9934	0.0611	0.053	-0.0741	
2.757	0.0762	0.0508	0.9902	0.0612	0.0518	-0.0759	
2.782	0.0723	0.0515	0.9932	0.0613	0.0516	-0.0762	
2.806	0.0698	0.0496	0.9961	0.0615	0.0505	-0.0709	
2.832	0.0784	0.0479	0.9976	0.0615	0.0516	-0.0747	
