Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.9822	0.0244	-0.0422	-2.931	2.6183	-1.521	
0.052	0.979	0.0203	-0.0347	-2.9226	2.6095	-1.5235	
0.087	0.9775	0.0171	-0.0388	-3.0361	2.723	-1.5272	
0.122	0.98	0.019	-0.0422	-3.001	2.6878	-1.5266	
0.157	0.9758	0.0225	-0.0398	-2.9495	2.636	-1.5234	
0.192	0.9871	0.0271	-0.0396	-2.9182	2.6044	-1.5261	
0.226	0.9822	0.0325	-0.0459	-2.9239	2.6101	-1.5254	
0.261	0.9836	0.0193	-0.0383	-2.971	2.6571	-1.5257	
0.304	0.9795	0.0164	-0.0334	-3.0281	2.7141	-1.5292	
0.339	0.9736	0.0156	-0.043	-3.0536	2.7395	-1.526	
0.374	0.9829	0.0203	-0.0344	-2.9844	2.6701	-1.5281	
0.409	0.9812	0.0195	-0.0364	-2.995	2.6806	-1.5273	
0.443	0.9812	0.0176	-0.0378	-3.0279	2.7133	-1.5285	
0.478	0.9822	0.0212	-0.0334	-2.9176	2.6029	-1.5308	
0.513	0.9829	0.0249	-0.0403	-2.8977	2.5829	-1.525	
0.539	0.9836	0.0156	-0.0334	-2.9024	2.5875	-1.5238	
0.539	0.9836	0.0156	-0.0334	-2.9024	2.5875	-1.5238	
2.406	0.8784	0.0088	-0.1821	-2.9449	2.7207	-1.5237	
2.442	1.011	-0.1467	-0.0212	-2.9368	2.733	-1.5235	
2.468	1.0767	-0.0774	0.0662	-2.9449	2.7515	-1.5216	
2.495	0.9797	0.0076	0.1226	-2.9377	2.7539	-1.5231	
2.52	0.9734	0.0493	0.0608	-2.9269	2.7501	-1.5252	
2.546	0.9744	0.0056	0.0701	-2.9652	2.7923	-1.5279	
2.572	0.9551	-0.0342	0.0256	-2.9871	2.8167	-1.5286	
2.598	0.9749	0.0879	-0.0583	-2.9018	2.7324	-1.5255	
2.624	0.9824	0.0476	-0.0425	-2.8026	2.6332	-1.5224	
2.65	1.0498	0.0171	0.0122	-2.7649	2.5953	-1.5224	
2.676	0.9795	-0.0315	-0.0566	-2.7539	2.5841	-1.5221	
2.693	0.9814	0.3081	-0.0283	-2.6981	2.5271	-1.5216	
2.719	1.0303	0.375	-0.0217	-2.6911	2.5169	-1.5224	
2.744	0.9802	0.238	-0.0742	-2.6659	2.484	-1.5212	
2.771	0.9973	0.2854	-0.1233	-2.6381	2.4474	-1.5172	
2.797	0.9949	0.1746	-0.0662	-2.6142	2.4123	-1.5153	
2.823	0.9666	0.0088	-0.0593	-2.6422	2.4264	-1.5165	
2.849	0.9622	0.0979	-0.0464	-2.657	2.4276	-1.5166	
2.875	1.0723	0.1101	-0.0513	-2.6355	2.3919	-1.5125	
2.893	0.99	-0.3391	-0.0276	-2.6652	2.4121	-1.5129	
2.918	1.0146	-0.3394	0.1343	-2.669	2.402	-1.5137	
2.944	1.0398	-0.3398	0.0813	-2.6976	2.4196	-1.5146	
2.971	0.9565	-0.1941	0.0884	-2.712	2.4261	-1.5169	
2.996	0.968	-0.1479	0.0889	-2.7375	2.4462	-1.521	
3.022	0.9617	0.0334	0.0039	-2.7097	2.4152	-1.5243	
3.048	1.0063	0.0374	-0.0381	-2.763	2.4669	-1.5244	
3.074	0.9868	0.0068	-0.05	-2.852	2.5554	-1.5266	
3.1	1.02	0.0195	-0.1196	-2.9119	2.6157	-1.5233	
3.125	0.9983	0.0283	-0.1433	-2.9352	2.6403	-1.5197	
3.143	1.0251	0.052	-0.1416	-2.9541	2.6616	-1.5198	
3.169	0.9695	-0.0264	-0.1455	-3.0153	2.7272	-1.5213	
3.195	0.989	0.0315	0.0181	-3.0306	2.7477	-1.522	
3.221	0.8936	-0.1052	-0.062	-3.1232	2.8493	-1.5206	
3.247	0.929	0.1008	-0.1155	3.109	2.9144	-1.519	
3.273	1.002	-0.0288	-0.0542	3.085	2.9526	-1.5203	
3.299	0.9626	0.0481	-0.0757	-3.1112	2.8799	-1.5172	
3.325	1.0818	0.136	0.001	-3.0905	2.8727	-1.5153	
3.352	1.0071	0.1077	-0.0205	-3.0732	2.8678	-1.5154	
3.369	1.0698	-0.0974	0.0698	-3.0757	2.877	-1.5145	
3.395	1.1079	-0.0881	0.1948	-3.0625	2.8723	-1.5144	
3.421	0.9067	-0.0034	-0.0408	-3.0899	2.9055	-1.5166	
3.447	0.9763	0.0222	0.0583	-3.1177	2.9364	-1.5202	
3.472	0.9758	-0.0176	0.0369	3.1231	2.9813	-1.5233	
3.499	0.9756	0.0452	-0.0562	-3.1042	2.9266	-1.5208	
3.525	0.98	0.0156	-0.0513	-3.0327	2.855	-1.5194	
3.55	1.0078	-0.0247	-0.0642	-3.0223	2.8448	-1.5189	
3.577	1.0127	0.0256	0.011	-2.9788	2.8011	-1.5199	
3.593	0.9836	0.3237	-0.0598	-2.9333	2.7544	-1.5202	
3.62	0.9675	0.2698	-0.0676	-2.9286	2.7468	-1.5211	
3.646	0.9858	0.261	-0.0439	-2.8565	2.6676	-1.5207	
3.672	1.0159	0.2673	-0.0828	-2.8189	2.6202	-1.5165	
3.698	0.9729	0.1709	-0.0681	-2.8151	2.6051	-1.5138	
3.724	0.9646	0.0344	-0.052	-2.8016	2.5782	-1.5123	
3.75	0.9556	0.0674	-0.0354	-2.7573	2.5198	-1.5113	
3.777	1.0464	0.094	-0.0613	-2.7352	2.4834	-1.5085	
3.794	0.9854	-0.3303	-0.2529	-2.7293	2.4686	-1.5085	
3.82	1.084	-0.3318	0.0681	-2.767	2.493	-1.5082	
3.845	0.9829	-0.1931	0.113	-2.7956	2.5112	-1.5103	
3.871	0.9915	-0.1174	0.1001	-2.8116	2.5197	-1.5126	
3.897	0.968	-0.0991	0.1475	-2.8371	2.5399	-1.5158	
3.923	0.9912	0.064	-0.0015	-2.8163	2.516	-1.5182	
3.949	0.9829	0.0173	-0.0205	-2.8669	2.565	-1.5225	
3.975	1.0049	0.0217	-0.0564	-2.9563	2.654	-1.5225	
4.001	0.9871	0.0071	-0.1458	-2.9937	2.6917	-1.5214	
4.026	1.0195	-0.0073	-0.0574	-3.0372	2.7367	-1.5188	
4.044	1.0217	0.1538	-0.1521	-3.0108	2.7118	-1.5183	
4.07	0.9656	0.0005	-0.0566	-3.0909	2.7957	-1.5203	
4.096	0.9895	0.0413	-0.0247	-3.0876	2.7974	-1.52	
4.122	0.9729	-0.1758	-0.0227	-3.1391	2.8575	-1.5181	
4.148	0.8909	0.0801	-0.1243	3.086	2.9291	-1.5165	
4.174	0.9753	-0.0459	-0.0608	3.0546	2.9751	-1.5163	
4.201	0.9612	0.0857	-0.0669	3.1129	2.9318	-1.5168	
4.226	1.0312	0.1086	-0.0671	3.1391	2.92	-1.5155	
4.244	0.9917	-0.2007	0.0369	3.1205	2.9474	-1.5146	
4.27	1.0493	0.0032	0.1294	3.1312	2.9471	-1.5149	
4.296	1.0115	-0.0269	0.1743	-3.1296	2.9332	-1.5153	
4.322	0.999	0.0779	0.1077	-3.1402	2.9486	-1.518	
4.348	1.0032	0.0554	0.0876	3.1099	2.9852	-1.5206	
4.374	0.96	-0.0173	0.0076	3.1252	2.9724	-1.5243	
4.4	0.9702	0.0542	-0.052	-3.0764	2.8921	-1.522	
4.426	0.9839	0.0364	-0.0305	-2.9703	2.786	-1.522	
