R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
4.17582	6.84231	-0.000128854	-5.49451	-4.35165	3.72088	6.28571	-0.00287775	-5.49835	-4.54835	40.35	314.73	-10.76	34.97	244.79	-220.58	0	24.21	
4.43956	6.84231	-0.000206167	-5.49451	-4.61538	3.98462	6.28571	-0.00287775	-5.49835	-4.72418	51.11	314.73	-8.07	24.21	225.96	-217.89	0	10.76	
4.52747	6.84231	-0.000223348	-5.49451	-4.7033	4.07253	6.28571	-0.00287775	-5.49835	-4.81209	69.94	317.42	-10.76	-2.69	193.68	-212.51	0	16.14	
4.61538	6.84231	-0.000223348	-5.49451	-4.7033	4.16044	6.28571	-0.00287775	-5.58626	-4.81209	13.45	317.42	-21.52	-2.69	196.37	-223.27	0	0	
4.61538	6.84231	-0.000206167	-5.49451	-4.7033	4.16044	6.28571	-0.00287775	-5.58626	-4.9	0	317.42	-5.38	-8.07	139.88	-217.89	0	0	
4.52747	6.84231	-9.44932e-05	-5.49451	-4.61538	4.16044	6.28571	-0.00287775	-5.58626	-4.54835	-29.59	317.42	-10.76	-13.45	43.04	-215.2	0	0	
4.43956	6.84231	0.000111674	-5.49451	-4.43956	4.07253	6.28571	-0.00287775	-5.49835	-4.1967	-80.7	314.73	-10.76	-10.76	0	-215.2	0	0	
4.17582	6.84231	0.000335021	-5.49451	-3.82418	3.80879	6.28571	-0.00287775	-5.49835	-3.75714	-172.16	314.73	-5.38	-24.21	-24.21	-204.44	0	-21.52	
3.82418	6.84231	0.00057555	-5.49451	-3.2967	3.54505	6.1978	-0.00287775	-5.58626	-3.31758	-212.51	314.73	-16.14	-24.21	-45.73	-217.89	0	-16.14	
3.2967	6.84231	0.000816078	-5.49451	-2.59341	3.01758	6.28571	-0.00287775	-5.58626	-2.52637	-209.82	312.04	-13.45	-26.9	-172.16	-215.2	0	-18.83	
2.41758	6.84231	0.000987884	-5.49451	-1.71429	2.22637	6.28571	-0.00287775	-5.49835	-1.73516	-204.44	312.04	-21.52	-37.66	-158.71	-217.89	0	-16.14	
1.45055	6.84231	0.00103084	-5.49451	-0.747253	1.34725	6.28571	-0.00287775	-5.49835	-0.768132	-188.3	312.04	-5.38	-29.59	-180.23	-217.89	0	-18.83	
0.483516	6.84231	0.00103084	-5.49451	0.21978	0.38022	6.28571	-0.00287775	-5.49835	0.198901	-177.54	312.04	-5.38	-43.04	-174.85	-215.2	0	-5.38	
-0.483516	6.84231	0.000910571	-5.49451	1.18681	-0.498901	6.28571	-0.00287775	-5.49835	1.16593	-166.78	312.04	-5.38	-43.04	-166.78	-215.2	0	-18.83	
-1.45055	6.84231	0.000609911	-5.49451	1.97802	-1.37802	6.28571	-0.00287775	-5.49835	2.13297	-137.19	312.04	-5.38	-32.28	-150.64	-217.89	0	-8.07	
-2.32967	6.84231	0.000395153	-5.49451	2.85714	-2.25714	6.28571	-0.00287775	-5.49835	2.92418	-118.36	314.73	-2.69	-34.97	-134.5	-212.51	0	-10.76	
-3.03297	6.84231	0.000188986	-5.49451	3.47253	-2.96044	6.28571	-0.00288634	-5.49835	3.53956	-107.6	314.73	-2.69	-29.59	-145.26	-215.2	0	0	
-3.64835	6.84231	8.59029e-06	-5.49451	4	-3.48791	6.28571	-0.00288634	-5.58626	3.97912	-112.98	314.73	-2.69	-37.66	-123.74	-217.89	0	0	
-4.08791	6.84231	-0.000120264	-5.49451	4.35165	-3.83956	6.28571	-0.00288634	-5.58626	4.41868	-121.05	314.73	-8.07	-16.14	-153.33	-217.89	0	0	
-4.26374	6.84231	-0.000206167	-5.49451	4.61538	-4.01538	6.1978	-0.00288634	-5.49835	4.59451	-107.6	314.73	-2.69	-8.07	-145.26	-220.58	0	-10.76	
-4.43956	6.84231	-0.000214757	-5.49451	4.7033	-4.1033	6.28571	-0.00288634	-5.49835	4.68242	-123.74	317.42	-16.14	-16.14	-174.85	-223.27	0	-10.76	
-4.43956	6.84231	-0.000214757	-5.49451	4.79121	-4.19121	6.28571	-0.00288634	-5.58626	4.68242	-145.26	317.42	-16.14	-8.07	-137.19	-217.89	0	-5.38	
-4.43956	6.84231	-0.000197577	-5.49451	4.7033	-4.19121	6.28571	-0.00288634	-5.58626	4.68242	-94.15	314.73	-16.14	10.76	-91.46	-217.89	0	26.9	
-4.43956	6.84231	-6.0132e-05	-5.49451	4.52747	-4.19121	6.1978	-0.00288634	-5.58626	4.50659	-29.59	317.42	-24.21	26.9	-29.59	-220.58	0	13.45	
-4.35165	6.84231	0.000103084	-5.40659	4.26374	-4.01538	6.1978	-0.00288634	-5.58626	4.06703	5.38	317.42	-5.38	26.9	2.69	-217.89	0	8.07	
-4.17582	6.84231	0.000309251	-5.49451	3.82418	-3.83956	6.28571	-0.00288634	-5.49835	3.8033	67.25	314.73	-5.38	13.45	24.21	-217.89	0	13.45	
-3.73626	6.84231	0.000558369	-5.49451	3.2967	-3.4	6.28571	-0.00288634	-5.49835	3.18791	118.36	314.73	0	29.59	69.94	-217.89	0	29.59	
-3.12088	6.84231	0.000773126	-5.49451	2.59341	-2.87253	6.28571	-0.00287775	-5.58626	2.57253	86.08	314.73	-5.38	21.52	121.05	-212.51	0	2.69	
-2.24176	6.84231	0.000927752	-5.49451	1.8022	-2.08132	6.1978	-0.00287775	-5.49835	1.60549	94.15	312.04	-18.83	10.76	150.64	-209.82	0	16.14	
-1.27473	6.84231	0.000962113	-5.40659	0.835165	-1.29011	6.28571	-0.00287775	-5.58626	0.726374	102.22	312.04	-10.76	18.83	190.99	-209.82	0	10.76	
-0.307692	6.84231	0.000962113	-5.49451	-0.131868	-0.410989	6.28571	-0.00287775	-5.49835	-0.240659	67.25	314.73	-8.07	8.07	185.61	-220.58	0	16.14	
0.747253	6.84231	0.00086762	-5.49451	-1.0989	0.468132	6.28571	-0.00287775	-5.49835	-1.20769	45.73	312.04	-10.76	8.07	196.37	-212.51	0	5.38	
1.71429	6.84231	0.00059273	-5.49451	-1.97802	1.34725	6.28571	-0.00287775	-5.58626	-2.08681	29.59	312.04	-2.69	16.14	190.99	-220.58	0	8.07	
2.59341	6.84231	0.000360792	-5.49451	-2.76923	2.13846	6.28571	-0.00287775	-5.58626	-2.87802	5.38	314.73	-2.69	2.69	234.03	-215.2	0	16.14	
3.2967	6.84231	0.000154625	-5.49451	-3.38462	2.75385	6.28571	-0.00287775	-5.49835	-3.49341	21.52	314.73	-2.69	21.52	236.72	-215.2	0	10.76	
3.73626	6.84231	-1.71806e-05	-5.49451	-3.91209	3.19341	6.28571	-0.00287775	-5.58626	-4.02088	59.18	314.73	-2.69	10.76	242.1	-215.2	0	10.76	
4.08791	6.84231	-0.000146035	-5.49451	-4.35165	3.54505	6.1978	-0.00287775	-5.49835	-4.37253	64.56	314.73	-2.69	24.21	234.03	-217.89	0	16.14	
4.26374	6.84231	-0.000223348	-5.49451	-4.61538	3.72088	6.28571	-0.00287775	-5.49835	-4.63626	94.15	317.42	-2.69	18.83	215.2	-215.2	0	24.21	
4.43956	6.84231	-0.000240528	-5.49451	-4.7033	3.8967	6.28571	-0.00287775	-5.58626	-4.72418	91.46	317.42	-5.38	18.83	215.2	-223.27	0	0	
4.43956	6.84231	-0.000240528	-5.49451	-4.7033	3.98462	6.28571	-0.00287775	-5.49835	-4.72418	78.01	317.42	-5.38	0	209.82	-220.58	0	0	
4.43956	6.84231	-0.000223348	-5.49451	-4.7033	3.98462	6.28571	-0.00287775	-5.58626	-4.81209	0	320.11	-13.45	-2.69	166.78	-220.58	0	-5.38	
4.43956	6.84231	-0.000103084	-5.49451	-4.61538	3.98462	6.28571	-0.00287775	-5.58626	-4.54835	-29.59	314.73	-10.76	-8.07	91.46	-217.89	0	18.83	
4.43956	6.84231	9.44932e-05	-5.49451	-4.35165	3.8967	6.28571	-0.00287775	-5.58626	-4.1967	-56.49	314.73	-5.38	-2.69	26.9	-220.58	0	0	
4.17582	6.84231	0.000317841	-5.49451	-3.82418	3.72088	6.28571	-0.00287775	-5.49835	-3.75714	-172.16	314.73	-16.14	-29.59	-29.59	-220.58	0	-32.28	
3.82418	6.84231	0.00057555	-5.49451	-3.2967	3.45714	6.1978	-0.00287775	-5.58626	-3.40549	-201.75	314.73	-10.76	-24.21	-45.73	-220.58	0	-13.45	
3.2967	6.84231	0.000798897	-5.49451	-2.59341	3.01758	6.28571	-0.00287775	-5.49835	-2.52637	-225.96	312.04	-8.07	-32.28	-169.47	-215.2	0	-18.83	
2.50549	6.84231	0.000970703	-5.49451	-1.71429	2.31429	6.28571	-0.00287775	-5.49835	-1.64725	-207.13	312.04	-13.45	-29.59	-161.4	-215.2	0	-18.83	
1.53846	6.84231	0.00102224	-5.49451	-0.747253	1.34725	6.28571	-0.00287775	-5.58626	-0.68022	-190.99	312.04	-10.76	-34.97	-185.61	-215.2	0	-21.52	
0.483516	6.84231	0.00102224	-5.49451	0.131868	0.38022	6.28571	-0.00287775	-5.49835	0.286813	-169.47	314.73	-8.07	-37.66	-174.85	-212.51	0	-2.69	
-0.483516	6.84231	0.00089339	-5.49451	1.18681	-0.498901	6.28571	-0.00287775	-5.49835	1.16593	-147.95	314.73	-10.76	-48.42	-182.92	-212.51	0	-18.83	
-1.45055	6.84231	0.000627091	-5.49451	1.97802	-1.37802	6.28571	-0.00287775	-5.58626	2.22088	-115.67	312.04	-8.07	-37.66	-147.95	-207.13	0	0	
-2.32967	6.84231	0.000395153	-5.49451	2.85714	-2.25714	6.28571	-0.00288634	-5.58626	2.92418	-102.22	314.73	-2.69	-32.28	-139.88	-220.58	0	-13.45	
-3.12088	6.84231	0.000188986	-5.49451	3.47253	-2.87253	6.28571	-0.00288634	-5.49835	3.53956	-112.98	314.73	-2.69	-32.28	-147.95	-215.2	0	-13.45	
-3.64835	6.84231	8.59029e-06	-5.49451	4	-3.4	6.28571	-0.00288634	-5.58626	4.06703	-91.46	314.73	-5.38	-16.14	-166.78	-220.58	0	0	
-4	6.84231	-0.000111674	-5.49451	4.43956	-3.75165	6.28571	-0.00288634	-5.49835	4.41868	-107.6	317.42	-2.69	-21.52	-158.71	-220.58	0	2.69	
-4.26374	6.84231	-0.000197577	-5.49451	4.61538	-3.92747	6.28571	-0.00288634	-5.49835	4.59451	-112.98	320.11	-5.38	-2.69	-180.23	-220.58	0	-13.45	
-4.43956	6.84231	-0.000206167	-5.49451	4.7033	-4.1033	6.28571	-0.00288634	-5.58626	4.77033	-121.05	317.42	-5.38	-21.52	-196.37	-220.58	0	-8.07	
-4.43956	6.84231	-0.000214757	-5.49451	4.7033	-4.1033	6.28571	-0.00288634	-5.58626	4.77033	-134.5	317.42	-18.83	-5.38	-139.88	-223.27	0	-5.38	
-4.43956	6.84231	-0.000188986	-5.49451	4.7033	-4.19121	6.28571	-0.00288634	-5.58626	4.68242	-102.22	317.42	-8.07	18.83	-107.6	-220.58	0	18.83	
-4.43956	6.84231	-9.44932e-05	-5.49451	4.61538	-4.1033	6.28571	-0.00288634	-5.58626	4.50659	-29.59	317.42	-10.76	29.59	-32.28	-223.27	0	8.07	
-4.35165	6.84231	0.000111674	-5.49451	4.26374	-4.01538	6.28571	-0.00288634	-5.58626	4.06703	13.45	314.73	-5.38	21.52	2.69	-220.58	0	8.07	
-4.17582	6.84231	0.000317841	-5.49451	3.82418	-3.83956	6.1978	-0.00288634	-5.58626	3.8033	43.04	314.73	-2.69	5.38	37.66	-220.58	0	16.14	
-3.73626	6.84231	0.000558369	-5.49451	3.2967	-3.4	6.28571	-0.00288634	-5.58626	3.18791	110.29	314.73	-5.38	29.59	72.63	-220.58	0	24.21	
-3.12088	6.84231	0.000773126	-5.49451	2.68132	-2.87253	6.28571	-0.00287775	-5.58626	2.48462	102.22	312.04	-13.45	21.52	129.12	-215.2	0	5.38	
-2.24176	6.84231	0.000927752	-5.49451	1.8022	-2.08132	6.28571	-0.00287775	-5.58626	1.60549	96.84	312.04	-13.45	21.52	161.4	-217.89	0	13.45	
-1.27473	6.84231	0.000970703	-5.49451	0.835165	-1.29011	6.28571	-0.00287775	-5.58626	0.638462	94.15	312.04	-5.38	18.83	174.85	-209.82	0	16.14	
-0.395604	6.84231	0.000970703	-5.49451	-0.131868	-0.410989	6.28571	-0.00287775	-5.58626	-0.328571	69.94	312.04	-8.07	13.45	177.54	-215.2	0	24.21	
0.747253	6.84231	0.00087621	-5.49451	-1.0989	0.468132	6.28571	-0.00287775	-5.58626	-1.2956	61.87	314.73	-5.38	2.69	207.13	-209.82	0	13.45	
1.71429	6.84231	0.00060132	-5.49451	-1.97802	1.34725	6.28571	-0.00287775	-5.58626	-2.17473	34.97	314.73	-2.69	16.14	201.75	-215.2	0	10.76	
2.50549	6.84231	0.000369383	-5.49451	-2.76923	2.13846	6.1978	-0.00287775	-5.58626	-2.96593	18.83	314.73	-2.69	0	250.17	-209.82	0	18.83	
3.2967	6.84231	0.000163216	-5.49451	-3.38462	2.75385	6.28571	-0.00287775	-5.58626	-3.58132	32.28	314.73	-2.69	18.83	247.48	-217.89	0	18.83	
3.73626	6.84231	-1.71806e-05	-5.49451	-4	3.19341	6.28571	-0.00287775	-5.49835	-4.10879	67.25	314.73	-2.69	24.21	231.34	-223.27	0	10.76	
4	6.84231	-0.000146035	-5.49451	-4.35165	3.45714	6.1978	-0.00287775	-5.58626	-4.37253	86.08	314.73	-2.69	24.21	260.93	-217.89	0	29.59	
4.17582	6.84231	-0.000223348	-5.49451	-4.61538	3.72088	6.28571	-0.00287775	-5.58626	-4.63626	104.91	317.42	-2.69	26.9	239.41	-220.58	0	21.52	
4.35165	6.84231	-0.000240528	-5.49451	-4.7033	3.8967	6.28571	-0.00287775	-5.58626	-4.81209	96.84	317.42	-2.69	0	215.2	-217.89	0	18.83	
4.43956	6.84231	-0.000240528	-5.49451	-4.7033	3.98462	6.28571	-0.00287775	-5.49835	-4.72418	88.77	317.42	-13.45	0	193.68	-217.89	0	0	
4.43956	6.84231	-0.000223348	-5.49451	-4.7033	4.07253	6.28571	-0.00287775	-5.49835	-4.72418	5.38	317.42	-5.38	0	161.4	-217.89	0	-10.76	
4.35165	6.84231	-9.44932e-05	-5.49451	-4.61538	4.07253	6.28571	-0.00287775	-5.49835	-4.54835	0	317.42	-2.69	-5.38	91.46	-215.2	0	0	
4.35165	6.84231	9.44932e-05	-5.49451	-4.43956	3.98462	6.28571	-0.00287775	-5.58626	-4.1967	-32.28	317.42	-10.76	-8.07	13.45	-220.58	0	0	
4.08791	6.84231	0.000317841	-5.49451	-3.82418	3.72088	6.28571	-0.00287775	-5.49835	-3.75714	-156.02	314.73	-2.69	-32.28	-40.35	-220.58	0	-24.21	
3.73626	6.84231	0.000558369	-5.49451	-3.2967	3.45714	6.1978	-0.00287775	-5.58626	-3.31758	-193.68	314.73	-8.07	-26.9	-45.73	-212.51	0	-18.83	
3.2967	6.84231	0.000798897	-5.49451	-2.59341	2.92967	6.28571	-0.00287775	-5.58626	-2.52637	-204.44	314.73	-8.07	-32.28	-172.16	-204.44	0	-16.14	
2.41758	6.84231	0.000970703	-5.49451	-1.71429	2.22637	6.28571	-0.00287775	-5.49835	-1.64725	-196.37	312.04	-10.76	-32.28	-172.16	-217.89	0	-10.76	
1.45055	6.84231	0.00101365	-5.49451	-0.747253	1.34725	6.1978	-0.00287775	-5.49835	-0.68022	-185.61	312.04	-2.69	-40.35	-180.23	-217.89	0	-24.21	
0.483516	6.84231	0.00101365	-5.49451	0.131868	0.38022	6.1978	-0.00287775	-5.58626	0.286813	-172.16	312.04	-2.69	-34.97	-182.92	-217.89	0	-8.07	
-0.483516	6.84231	0.00089339	-5.49451	1.18681	-0.498901	6.28571	-0.00287775	-5.58626	1.25385	-153.33	312.04	-5.38	-51.11	-177.54	-215.2	0	-13.45	
-1.45055	6.84231	0.000627091	-5.49451	1.97802	-1.37802	6.28571	-0.00287775	-5.49835	2.13297	-134.5	312.04	-5.38	-32.28	-150.64	-217.89	0	-8.07	
-2.32967	6.84231	0.000395153	-5.49451	2.85714	-2.25714	6.28571	-0.00287775	-5.49835	2.92418	-118.36	314.73	-2.69	-29.59	-145.26	-217.89	0	-8.07	
-3.03297	6.84231	0.000197577	-5.49451	3.47253	-2.87253	6.28571	-0.00287775	-5.58626	3.53956	-102.22	314.73	-5.38	-37.66	-145.26	-217.89	0	0	
-3.56044	6.84231	8.59029e-06	-5.49451	3.91209	-3.4	6.28571	-0.00288634	-5.49835	3.97912	-96.84	314.73	-2.69	-26.9	-180.23	-217.89	0	0	
-4	6.84231	-0.000120264	-5.49451	4.43956	-3.75165	6.28571	-0.00288634	-5.49835	4.41868	-110.29	314.73	-8.07	-21.52	-182.92	-220.58	0	8.07	
-4.26374	6.84231	-0.000206167	-5.49451	4.61538	-3.92747	6.28571	-0.00288634	-5.49835	4.59451	-107.6	314.73	-5.38	-8.07	-174.85	-220.58	0	-5.38	
-4.43956	6.84231	-0.000206167	-5.49451	4.7033	-4.1033	6.28571	-0.00288634	-5.58626	4.77033	-115.67	314.73	-2.69	-8.07	-193.68	-220.58	0	-5.38	
-4.43956	6.84231	-0.000214757	-5.49451	4.7033	-4.1033	6.28571	-0.00288634	-5.58626	4.77033	-123.74	317.42	-10.76	-8.07	-169.47	-217.89	0	-5.38	
-4.52747	6.84231	-0.000188986	-5.49451	4.7033	-4.1033	6.1978	-0.00288634	-5.58626	4.68242	-86.08	317.42	-26.9	29.59	-104.91	-220.58	0	29.59	
-4.43956	6.84231	-9.44932e-05	-5.49451	4.61538	-4.1033	6.28571	-0.00288634	-5.58626	4.50659	-21.52	320.11	-5.38	26.9	-34.97	-223.27	0	10.76	
-4.43956	6.84231	0.000111674	-5.49451	4.26374	-4.01538	6.28571	-0.00288634	-5.58626	4.06703	18.83	320.11	-13.45	26.9	5.38	-220.58	0	8.07	
-4.17582	6.84231	0.000317841	-5.49451	4	-3.75165	6.28571	-0.00288634	-5.58626	3.8033	61.87	314.73	-8.07	13.45	21.52	-215.2	0	24.21	
-3.73626	6.84231	0.000549779	-5.49451	3.38462	-3.4	6.28571	-0.00288634	-5.49835	3.18791	102.22	314.73	-10.76	32.28	64.56	-212.51	0	34.97	
-3.12088	6.84231	0.000790307	-5.49451	2.68132	-2.87253	6.1978	-0.00288634	-5.49835	2.48462	102.22	314.73	-2.69	18.83	118.36	-217.89	0	8.07	
-2.24176	6.84231	0.000936342	-5.49451	1.8022	-1.99341	6.28571	-0.00288634	-5.49835	1.60549	99.53	312.04	-13.45	16.14	147.95	-212.51	0	18.83	
-1.36264	6.84231	0.000979293	-5.49451	0.835165	-1.29011	6.1978	-0.00288634	-5.58626	0.638462	99.53	312.04	-8.07	13.45	177.54	-217.89	0	16.14	
-0.395604	6.84231	0.000979293	-5.49451	-0.043956	-0.410989	6.28571	-0.00288634	-5.49835	-0.328571	83.39	312.04	-5.38	8.07	196.37	-215.2	0	18.83	
0.571429	6.84231	0.0008848	-5.49451	-1.01099	0.38022	6.28571	-0.00288634	-5.58626	-1.2956	64.56	312.04	-5.38	2.69	217.89	-217.89	0	10.76	
1.62637	6.84231	0.00060132	-5.49451	-1.97802	1.25934	6.28571	-0.00288634	-5.49835	-2.17473	32.28	314.73	-8.07	13.45	207.13	-217.89	0	13.45	
2.50549	6.84231	0.000369383	-5.49451	-2.76923	2.13846	6.28571	-0.00288634	-5.49835	-2.96593	0	312.04	-2.69	2.69	244.79	-215.2	0	13.45	
3.2967	6.84231	0.000146035	-5.49451	-3.38462	2.75385	6.28571	-0.00288634	-5.58626	-3.58132	18.83	314.73	-2.69	13.45	242.1	-217.89	0	2.69	
3.82418	6.84231	-5.15418e-05	-5.49451	-3.91209	3.10549	6.28571	-0.00288634	-5.58626	-3.93297	61.87	314.73	-2.69	16.14	234.03	-220.58	0	21.52	
