time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.35	0.0968854	0.00705397	0.222616	0.0964555	-0.00587764	-5.8581e-06	0.106599	0.0751939	0.0104495	0.00984656	0.0167987	0.0998316	-0.00366642	0.277229
0.375	0.0971433	0.00753345	0.222603	0.0964551	-0.0058767	-4.45897e-06	0.109727	0.0752074	0.00798284	0.0103398	0.0217496	0.09959	-0.00307473	0.278086
0.4	0.0974145	0.0081424	0.222591	0.096455	-0.00587546	-3.08914e-06	0.112011	0.0752179	0.00551613	0.0110872	0.0272351	0.0995234	-0.0022976	0.278925
0.425	0.0977058	0.00889567	0.222579	0.0964552	-0.00587386	-1.88259e-06	0.113494	0.0752255	0.00329084	0.012107	0.0333899	0.099637	-0.00130824	0.279664
0.45	0.0980245	0.00981168	0.222571	0.0964556	-0.00587186	-9.55092e-07	0.114295	0.0752307	0.00152478	0.0134243	0.0403652	0.099921	-7.69778e-05	0.28023
0.475	0.0983789	0.0109129	0.222566	0.0964563	-0.00586941	-3.9372e-07	0.1146	0.0752344	0.000390845	0.0150716	0.0483326	0.100352	0.00142922	0.280568
0.5	0.0987782	0.0122264	0.222565	0.0964571	-0.00586645	-2.4919e-07	0.114645	0.0752375	4.59621e-08	0.0170892	0.0574877	0.100899	0.00324744	0.280646
0	0.0987782	0.0122264	0.222565	0.0964571	-0.00586645	-2.4919e-07	0.114645	0.0752375	4.59621e-08	0.0170892	0.0574877	0.100899	0.00324744	0.280646
0.025	0.0992303	0.0137744	0.222566	0.096458	-0.00586295	-3.20651e-07	0.114646	0.075241	-6.10899e-08	0.0192196	0.066818	0.101527	0.00539872	0.280585
0.05	0.0997331	0.0155424	0.222568	0.0964591	-0.00585895	-3.9046e-07	0.114647	0.075245	-1.71389e-07	0.0211715	0.0751662	0.102226	0.00785399	0.280521
0.075	0.100282	0.0175058	0.222569	0.0964602	-0.00585451	-4.53809e-07	0.114648	0.0752495	-2.79625e-07	0.0229413	0.0825324	0.10299	0.0105789	0.280455
0.1	0.100873	0.0196403	0.222571	0.0964615	-0.00584969	-5.06077e-07	0.11465	0.0752543	-3.80677e-07	0.0245254	0.0889166	0.103811	0.0135392	0.280389
0.125	0.101501	0.0219215	0.222572	0.0964628	-0.00584454	-5.43004e-07	0.114651	0.0752595	-4.69776e-07	0.0259205	0.0943186	0.104683	0.0167009	0.280327
0.15	0.102161	0.0243248	0.222574	0.0964642	-0.00583912	-5.60837e-07	0.114652	0.0752649	-5.4266e-07	0.027123	0.0987387	0.1056	0.02003	0.28027
0.175	0.102849	0.026826	0.222575	0.0964656	-0.00583348	-5.56464e-07	0.114654	0.0752705	-5.95706e-07	0.0281294	0.102177	0.106556	0.0234926	0.28022
0.2	0.103559	0.0294005	0.222576	0.0964671	-0.00582768	-5.2753e-07	0.114655	0.0752763	-6.26041e-07	0.0289361	0.104633	0.107542	0.0270552	0.280178
0.225	0.104287	0.0320239	0.222576	0.0964686	-0.00582178	-4.72532e-07	0.114657	0.0752822	-6.31639e-07	0.0295397	0.106106	0.108553	0.0306842	0.280146
0.25	0.105028	0.0346718	0.222577	0.0964702	-0.00581582	-3.90887e-07	0.114658	0.0752882	-6.11387e-07	0.0299366	0.106598	0.109582	0.0343462	0.280124
0.275	0.105775	0.0373197	0.222577	0.0964718	-0.00580986	-2.82977e-07	0.11466	0.0752942	-5.65135e-07	0.0301234	0.106108	0.110621	0.0380078	0.280113
0.3	0.106525	0.0399432	0.222577	0.0964733	-0.00580396	-1.50175e-07	0.114661	0.0753001	-4.93711e-07	0.0300965	0.104635	0.111664	0.0416355	0.280112
0.325	0.107271	0.0425178	0.222577	0.0964749	-0.00579818	5.17137e-09	0.114663	0.0753059	-3.98916e-07	0.0298524	0.10218	0.112702	0.0451961	0.280121
0.35	0.108008	0.0450191	0.222576	0.0964765	-0.00579255	1.79765e-07	0.114665	0.0753115	-2.83488e-07	0.0293877	0.0987436	0.113729	0.048656	0.280139
0.375	0.108731	0.0474227	0.222575	0.096478	-0.00578715	3.6919e-07	0.114666	0.0753169	-1.51279e-07	0.0286988	0.0943247	0.114736	0.0519818	0.280166
0.4	0.109434	0.0497041	0.222574	0.0964795	-0.00578202	5.68932e-07	0.114668	0.0753221	-6.23499e-09	0.0277821	0.0889237	0.115717	0.0551396	0.280199
0.425	0.110111	0.0518389	0.222573	0.096481	-0.00577722	7.73083e-07	0.114669	0.0753269	1.46313e-07	0.0266343	0.0825405	0.116662	0.0580959	0.280237
0.45	0.110757	0.0538027	0.222572	0.0964824	-0.00577281	9.75405e-07	0.11467	0.0753313	3.00709e-07	0.0252517	0.0751751	0.117563	0.0608165	0.280277
0.475	0.111366	0.0555709	0.222571	0.0964837	-0.00576883	1.16925e-06	0.114672	0.0753353	4.5089e-07	0.0236309	0.0668276	0.118413	0.0632675	0.280319
0.5	0.111931	0.0571193	0.22257	0.0964849	-0.00576534	1.34774e-06	0.114673	0.0753388	5.90554e-07	0.0217683	0.0574979	0.119203	0.0654148	0.280358
0	0.111931	0.0571193	0.22257	0.0964849	-0.00576534	1.34774e-06	0.114673	0.0753388	5.90554e-07	0.0170892	0.0574877	0.119203	0.0654148	0.280358
0.025	0.112324	0.0584329	0.222571	0.0965005	-0.00576226	0.000392214	0.114674	0.0753418	5.08776e-07	0.0146017	0.0483315	0.119746	0.0672292	0.280264
0.05	0.112661	0.0595341	0.222576	0.0966028	-0.00575894	0.00152623	0.114674	0.0753442	7.56787e-09	0.0124731	0.0403632	0.120181	0.0687329	0.279917
0.075	0.112949	0.0604501	0.222585	0.0968701	-0.00575471	0.00329239	0.114675	0.0753462	-8.5258e-07	0.010651	0.0333867	0.120508	0.0699637	0.279352
0.1	0.113195	0.0612033	0.222596	0.0973648	-0.00574904	0.00551784	0.114675	0.0753479	-1.97749e-06	0.00909068	0.0272308	0.120726	0.0709553	0.278628
0.125	0.113407	0.0618119	0.222608	0.0981315	-0.00575597	0.00798627	0.114675	0.0753492	-3.24909e-06	0.00775374	0.021744	0.120839	0.0717399	0.277818
0.15	0.113588	0.0622911	0.22262	0.0991745	-0.00574671	0.0104537	0.114675	0.0753502	-4.53197e-06	0.00660735	0.0167916	0.120857	0.0723396	0.277004
0.175	0.113744	0.0626525	0.222632	0.100485	-0.00573561	0.0126796	0.114675	0.0753509	-5.69475e-06	0.00562334	0.0122519	0.120792	0.0727797	0.276269
0.2	0.113877	0.0629047	0.222641	0.102023	-0.00572295	0.0144461	0.114675	0.0753515	-6.61714e-06	0.00477752	0.00801322	0.120661	0.0730793	0.275686
0.225	0.113991	0.0630539	0.222646	0.103726	-0.00570923	0.0155802	0.114675	0.0753518	-7.20353e-06	0.00404911	0.0039715	0.120483	0.073253	0.275314
0.25	0.114088	0.0631037	0.222648	0.105515	-0.00569505	0.0159711	0.114674	0.0753518	-7.39265e-06	0.0034202	2.73766e-05	0.120275	0.0733098	0.275192
0.275	0.11417	0.0630553	0.222646	0.107305	-0.00568111	0.0155803	0.114674	0.0753517	-7.16401e-06	0.00287535	-0.00391607	0.120055	0.0732528	0.275332
0.3	0.11424	0.0629075	0.22264	0.109008	-0.00566807	0.0144462	0.114674	0.0753514	-6.54009e-06	0.00240116	-0.00795576	0.11984	0.073079	0.275721
0.325	0.114297	0.0626568	0.222631	0.110546	-0.00565656	0.0126798	0.114673	0.0753509	-5.58413e-06	0.00198598	-0.012191	0.119644	0.0727795	0.27632
0.35	0.114345	0.062297	0.222619	0.111856	-0.00564708	0.010454	0.114673	0.0753502	-4.39364e-06	0.00161961	-0.0167258	0.119478	0.0723397	0.277069
0.375	0.114383	0.0618195	0.222606	0.112899	-0.00563994	0.00798665	0.114673	0.0753491	-3.0905e-06	0.00129303	-0.0216716	0.119348	0.0717408	0.277894
0.4	0.114413	0.0612127	0.222594	0.113661	-0.00563527	0.00551925	0.114673	0.0753478	-1.80871e-06	0.000998238	-0.02715	0.119259	0.0709596	0.278711
0.425	0.114435	0.0604617	0.222583	0.114156	-0.00563298	0.00329335	0.114673	0.0753462	-6.81204e-07	0.000727974	-0.0332956	0.119207	0.0699697	0.279439
0.45	0.114451	0.0595482	0.222574	0.114423	-0.00563279	0.00152682	0.114673	0.0753442	1.73081e-07	0.000475599	-0.0402595	0.119186	0.0687411	0.280004
0.475	0.11446	0.0584497	0.222569	0.114524	-0.00563424	0.000392574	0.114673	0.0753418	6.60766e-07	0.000234913	-0.0482128	0.119184	0.0672402	0.28035
0.5	0.114463	0.0571377	0.222568	0.114539	-0.00563678	1.62838e-06	0.114673	0.0753388	7.23369e-07	3.88578e-16	-0.0573509	0.119186	0.065427	0.28044
0	0.114463	0.0571377	0.222568	0.114539	-0.00563678	1.62838e-06	0.114673	0.0753388	7.23369e-07	3.60822e-16	-0.0573509	0.119186	0.065427	0.28044
0.025	0.11446	0.0555949	0.222569	0.114532	-0.00562701	1.61021e-06	0.114673	0.0753354	5.53815e-07	-0.000210853	-0.0666634	0.119181	0.0632838	0.280394
0.05	0.114453	0.053831	0.22257	0.114532	-0.00563096	1.39354e-06	0.114673	0.0753314	3.70286e-07	-0.000376669	-0.0749956	0.119169	0.0608376	0.280345
0.075	0.114442	0.0518719	0.222572	0.114532	-0.00563534	1.16578e-06	0.114673	0.075327	1.79315e-07	-0.000499203	-0.0823475	0.119151	0.0581222	0.280296
