time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00552325	7.85389	5.49068	-0.0170737	-5.47161	-7.83863	0.00684821	4.24546	5.5319	-0.0147391	-5.51296	-4.2302	
0.025	0.00552534	7.84825	5.49432	-0.0167784	-5.47524	-7.83299	0.00682424	4.31117	5.54794	-0.0137688	-5.529	-4.29591	
0.05	0.00552019	7.86217	5.50052	-0.0162956	-5.48145	-7.84691	0.0067373	4.54927	5.57361	-0.0122758	-5.55466	-4.53401	
0.075	0.00549847	7.92093	5.5094	-0.0156438	-5.49032	-7.90567	0.00653407	5.10516	5.60691	-0.010447	-5.58794	-5.08991	
0.1	0.00545213	8.04618	5.52091	-0.0148575	-5.50182	-8.03092	0.00616441	6.11378	5.64422	-0.00855843	-5.62522	-6.09852	
0.125	0.00537918	8.24324	5.53463	-0.0139965	-5.51554	-8.22798	0.00560673	7.62825	5.67977	-0.00697463	-5.66071	-7.61299	
0.15	0.00528805	8.4891	5.54958	-0.0131477	-5.53047	-8.47384	0.00489557	9.54446	5.70659	-0.00606566	-5.68742	-9.5292	
0.175	0.00519852	8.73037	5.56418	-0.0124048	-5.54506	-8.71511	0.00413191	11.5793	5.71979	-0.00601357	-5.70049	-11.5641	
0.2	0.00513618	8.89816	5.57674	-0.0118323	-5.55761	-8.8829	0.00345619	13.3568	5.71998	-0.00665473	-5.70054	-13.3416	
0.225	0.00512218	8.93584	5.58608	-0.0114461	-5.56695	-8.92058	0.00298708	14.5765	5.71229	-0.00759232	-5.69274	-14.5613	
0.25	0.00516432	8.82246	5.59195	-0.0112298	-5.57283	-8.8072	0.00276576	15.1477	5.70126	-0.00852963	-5.68166	-15.1324	
0.275	0.00525681	8.57335	5.59488	-0.0111572	-5.57577	-8.55809	0.00275122	15.1852	5.68785	-0.00945213	-5.66824	-15.1699	
0.3	0.0053885	8.21812	5.59582	-0.0111949	-5.57672	-8.20286	0.00286714	14.8866	5.67107	-0.0104892	-5.65149	-14.8714	
0.325	0.00555155	7.77746	5.59575	-0.0112987	-5.57668	-7.7622	0.00305241	14.4078	5.65097	-0.0116959	-5.63144	-14.3925	
0.35	0.00574429	7.25543	5.59554	-0.0114156	-5.5765	-7.24017	0.00327756	13.8232	5.62948	-0.0129848	-5.61	-13.8079	
0.375	0.00596934	6.64444	5.59591	-0.01149	-5.57689	-6.62918	0.00353432	13.153	5.60966	-0.0141787	-5.59024	-13.1377	
0.4	0.00623145	5.931	5.59745	-0.0114716	-5.57846	-5.91574	0.00382299	12.3953	5.59472	-0.0150782	-5.57536	-12.38	
0.425	0.00653665	5.09809	5.60059	-0.0113222	-5.58162	-5.08283	0.00414723	11.5391	5.58755	-0.0155019	-5.56825	-11.5238	
0.45	0.00689216	4.12529	5.60545	-0.0110238	-5.58651	-4.11003	0.0045132	10.5667	5.59033	-0.0153115	-5.5711	-10.5515	
0.475	0.00730659	2.98843	5.61178	-0.0105873	-5.59286	-2.97317	0.00492972	9.45291	5.60439	-0.0144309	-5.58523	-9.43765	
0.5	0.00778547	1.67205	5.61754	-0.0101568	-5.59864	-1.65679	0.00540697	8.16825	5.62423	-0.013206	-5.60514	-8.15299	
