time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.81949e-05	0.00280724	0.227278	-2.37639e-05	-3.11062e-06	2.70817e-05	-2.43727e-05	0.0500591	0.000271697	0.0303192	-0.00812869	0.312685	0	0	0	0	0	0	0	0.0026042	0	0	0.104985	0	0	0	0	-2.77224e-07	0.0500453	0.000244717	
0.025	-3.81033e-05	0.00290551	0.227279	-2.37746e-05	-3.04904e-06	2.68336e-05	-2.65657e-05	0.0504154	0.000981034	0.030311	-0.00805745	0.312396	-0.000330819	0.00284938	-0.0115616	-0.0132327	0.113975	-0.462465	0	0.00526993	0	0	0.108692	0	0	0	0	-2.46062e-06	0.0504018	0.000954915	
0.05	-3.79705e-05	0.00307221	0.22728	-2.3789e-05	-3.05553e-06	2.64126e-05	-3.37078e-05	0.0515808	0.00208581	0.0302988	-0.00806716	0.311906	-0.00048595	-0.000388518	-0.0196096	-0.00620525	-0.129516	-0.32192	0	0.00806018	0	0	0.114966	0	0	0	0	-9.60333e-06	0.0515681	0.00206107	
0.075	-3.78229e-05	0.00331164	0.227281	-2.38029e-05	-3.24853e-06	2.58175e-05	-4.96847e-05	0.0541921	0.00347784	0.030285	-0.0082971	0.311214	-0.000552252	-0.00919749	-0.0276868	-0.00265209	-0.352359	-0.323088	0	0.0110409	0	0	0.123958	0	0	0	0	-2.56104e-05	0.0541819	0.00345492	
0.1	-3.76927e-05	0.00362979	0.227281	-2.38114e-05	-3.73041e-06	2.5063e-05	-7.8051e-05	0.0588325	0.00502081	0.0302725	-0.00886738	0.310337	-0.000501601	-0.022811	-0.0350843	0.00202607	-0.544541	-0.2959	0	0.0142824	0	0	0.135877	0	0	0	0	-5.40559e-05	0.0588267	0.005	
0.125	-3.76129e-05	0.00403432	0.227281	-2.38108e-05	-4.53001e-06	2.41946e-05	-0.000120224	0.065735	0.00656367	0.0302645	-0.00981134	0.309328	-0.000316983	-0.0377583	-0.0403568	0.00738472	-0.597892	-0.210902	0	0.0178615	0	0	0.151008	0	0	0	0	-9.63686e-05	0.0657359	0.00654508	
0.15	-3.76059e-05	0.00453449	0.22728	-2.37996e-05	-5.54958e-06	2.32998e-05	-0.000173648	0.0744822	0.0079554	0.030264	-0.0110133	0.308288	-2.0017e-05	-0.0480806	-0.0415782	0.0118786	-0.41289	-0.0488544	0	0.0218625	0	0	0.169706	0	0	0	0	-0.000149989	0.0744915	0.00793893	
0.175	-3.76703e-05	0.00514134	0.227278	-2.37809e-05	-6.5558e-06	2.24946e-05	-0.000231264	0.0839178	0.00905983	0.0302715	-0.0121987	0.307353	0.000297799	-0.0474135	-0.0374277	0.0127127	0.0266841	0.166018	0	0.0263802	0	0	0.192415	0	0	0	0	-0.00020783	0.0839362	0.00904508	
0.2	-3.77765e-05	0.00586811	0.227276	-2.37623e-05	-7.24462e-06	2.18843e-05	-0.000283521	0.0924772	0.00976885	0.030284	-0.01301	0.306643	0.000501584	-0.0324544	-0.0283871	0.00815136	0.598364	0.361625	0	0.0315211	0	0	0.219669	0	0	0	0	-0.000260297	0.0925036	0.00975528	
0.225	-3.78852e-05	0.006731	0.227274	-2.37522e-05	-7.36375e-06	2.15262e-05	-0.000322582	0.0988753	0.0100131	0.0302971	-0.0131513	0.306226	0.000521521	-0.00565117	-0.0166652	0.000797512	1.07213	0.468875	0	0.0374069	0	0	0.252115	0	0	0	0	-0.000299515	0.0989073	0.01	
