R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
3.12088	6.49066	-0.00219052	-5.58242	-2.50549	3.45714	6.02198	-0.00214757	-5.32253	-2.79011	-161.4	234.03	-2.69	-29.59	-164.09	-156.02	32.28	-43.04	
2.06593	6.49066	-0.00219052	-5.49451	-1.45055	2.49011	6.02198	-0.00214757	-5.41044	-1.73516	-139.88	234.03	-2.69	-32.28	-177.54	-161.4	0	-8.07	
0.923077	6.49066	-0.00219052	-5.49451	-0.395604	1.43516	6.02198	-0.00214757	-5.41044	-0.68022	-131.81	234.03	-2.69	-26.9	-199.06	-161.4	2.69	-16.14	
-0.131868	6.49066	0.00115969	-5.49451	0.659341	0.38022	6.02198	0.0015892	-5.41044	0.286813	-129.12	234.03	-10.76	-34.97	-201.75	-161.4	0	0	
-1.18681	6.49066	0.000919161	-5.49451	1.71429	-0.674725	6.02198	0.00142599	-5.41044	1.42967	-99.53	234.03	-2.69	-40.35	-166.78	-161.4	0	-24.21	
-2.15385	6.49066	0.000609911	-5.49451	2.59341	-1.55385	6.02198	0.00116828	-5.32253	2.30879	-88.77	234.03	-10.76	-29.59	-153.33	-164.09	0	-5.38	
-3.03297	6.49066	0.000377973	-5.49451	3.2967	-2.43297	6.02198	0.000901981	-5.41044	3.01209	-64.56	234.03	-5.38	-24.21	-153.33	-161.4	0	-2.69	
-3.73626	6.49066	0.000171806	-5.49451	3.91209	-2.96044	6.02198	0.000738765	-5.41044	3.53956	-51.11	236.72	-8.07	-21.52	-158.71	-164.09	0	0	
-4.17582	6.49066	4.29515e-05	-5.49451	4.35165	-3.4	6.02198	0.00059273	-5.41044	3.97912	-48.42	236.72	-8.07	-16.14	-185.61	-158.71	0	-2.69	
-4.52747	6.49066	-6.0132e-05	-5.49451	4.61538	-3.66374	6.02198	0.000463876	-5.41044	4.33077	-37.66	236.72	-8.07	0	-185.61	-164.09	0	0	
-4.7033	6.49066	-8.59029e-05	-5.40659	4.7033	-3.83956	6.02198	0.000446695	-5.41044	4.50659	-21.52	236.72	-2.69	-13.45	-196.37	-164.09	0	-2.69	
-4.7033	6.49066	-8.59029e-05	-5.49451	4.79121	-3.83956	6.02198	0.000446695	-5.41044	4.50659	-32.28	239.41	-13.45	-2.69	-190.99	-164.09	0	-5.38	
-4.7033	6.49066	-7.73126e-05	-5.49451	4.7033	-3.83956	6.02198	0.000455285	-5.41044	4.41868	-5.38	236.72	-10.76	24.21	-137.19	-161.4	0	8.07	
-4.61538	6.49066	8.59029e-06	-5.49451	4.52747	-3.83956	6.02198	0.000566959	-5.41044	4.33077	5.38	236.72	-13.45	18.83	-40.35	-164.09	0	18.83	
-4.52747	6.49066	0.000223348	-5.49451	4.26374	-3.75165	6.02198	0.000747355	-5.41044	3.97912	80.7	236.72	-8.07	13.45	-37.66	-164.09	0	24.21	
-4.17582	6.49066	0.000420924	-5.49451	3.82418	-3.4	6.02198	0.000919161	-5.41044	3.53956	107.6	236.72	-16.14	21.52	13.45	-158.71	8.07	8.07	
-3.64835	6.49066	0.000652862	-5.40659	3.2967	-3.04835	6.02198	0.00115969	-5.41044	3.1	102.22	234.03	-18.83	32.28	18.83	-158.71	8.07	29.59	
-3.03297	6.49066	0.00087621	-5.49451	2.59341	-2.60879	6.02198	0.00138304	-5.32253	2.3967	123.74	231.34	-8.07	26.9	72.63	-161.4	0	18.83	
-2.24176	6.49066	0.00103084	-5.49451	1.8022	-1.81758	6.02198	0.00152048	-5.41044	1.42967	94.15	234.03	-5.38	10.76	166.78	-164.09	0	16.14	
-1.27473	6.49066	0.00105661	-5.49451	0.747253	-1.11429	6.02198	0.00148612	-5.41044	0.550549	91.46	231.34	0	8.07	212.51	-158.71	13.45	18.83	
-0.307692	6.49066	0.00105661	-5.49451	-0.21978	-0.410989	6.02198	0.00145176	-5.41044	-0.504396	53.8	228.65	-5.38	13.45	242.1	-161.4	0	18.83	
0.747253	6.49066	0.000910571	-5.49451	-1.0989	0.468132	6.02198	0.00144317	-5.41044	-1.47143	40.35	234.03	-10.76	10.76	252.86	-158.71	0	8.07	
1.8022	6.49066	0.000627091	-5.49451	-1.97802	1.34725	6.02198	0.00144317	-5.41044	-2.35055	2.69	236.72	-2.69	16.14	236.72	-158.71	0	16.14	
2.68132	6.49066	0.000403744	-5.49451	-2.85714	2.13846	6.02198	0.00140881	-5.41044	-3.05385	0	236.72	-8.07	16.14	263.62	-158.71	0	5.38	
3.56044	6.49066	0.000180396	-5.49451	-3.56044	2.84176	6.02198	0.00135727	-5.41044	-3.66923	-2.69	236.72	-2.69	16.14	244.79	-161.4	0	18.83	
4.08791	6.49066	8.59029e-06	-5.49451	-4.08791	3.36923	6.02198	0.00128854	-5.41044	-4.1967	-24.21	236.72	0	18.83	223.27	-164.09	0	18.83	
4.35165	6.49066	-0.000120264	-5.49451	-4.35165	3.63297	6.02198	0.001237	-5.41044	-4.46044	-18.83	236.72	-5.38	37.66	258.24	-161.4	0	32.28	
4.52747	6.49066	-0.000206167	-5.49451	-4.61538	3.8967	6.02198	0.00120264	-5.41044	-4.72418	-2.69	236.72	-5.38	26.9	236.72	-161.4	8.07	16.14	
4.61538	6.49066	-0.000214757	-5.49451	-4.7033	4.07253	6.02198	0.00117687	-5.41044	-4.9	2.69	239.41	-13.45	2.69	217.89	-166.78	0	29.59	
4.61538	6.49066	-0.000223348	-5.49451	-4.7033	4.16044	6.02198	0.0011511	-5.41044	-4.9	-8.07	234.03	-2.69	0	201.75	-166.78	0	0	
4.61538	6.49066	-0.000197577	-5.49451	-4.7033	4.16044	6.02198	0.00113392	-5.41044	-4.81209	0	239.41	-2.69	-10.76	139.88	-164.09	0	-2.69	
4.61538	6.49066	-8.59029e-05	-5.49451	-4.61538	4.16044	6.02198	0.00112533	-5.41044	-4.63626	-26.9	236.72	-2.69	-10.76	43.04	-164.09	16.14	0	
4.52747	6.49066	0.000111674	-5.49451	-4.43956	4.07253	6.02198	0.00109956	-5.41044	-4.1967	-150.64	236.72	-2.69	-8.07	26.9	-161.4	0	-2.69	
4.26374	6.49066	0.000360792	-5.49451	-3.82418	3.80879	6.02198	0.00107379	-5.41044	-3.84505	-188.3	231.34	-18.83	-21.52	-26.9	-164.09	5.38	-26.9	
3.82418	6.49066	0.00058414	-5.49451	-3.2967	3.45714	6.02198	0.00105661	-5.41044	-3.40549	-209.82	234.03	-2.69	-26.9	-43.04	-164.09	0	-13.45	
3.2967	6.49066	0.000833258	-5.40659	-2.59341	3.01758	6.02198	0.00100506	-5.32253	-2.52637	-199.06	234.03	-8.07	-24.21	-153.33	-158.71	0	-24.21	
2.41758	6.49066	0.00100506	-5.49451	-1.71429	2.22637	6.02198	0.000927752	-5.41044	-1.64725	-180.23	234.03	-8.07	-29.59	-153.33	-161.4	0	-13.45	
1.36264	6.49066	0.00103943	-5.49451	-0.747253	1.34725	6.02198	0.0008848	-5.41044	-0.68022	-161.4	234.03	-5.38	-26.9	-169.47	-161.4	16.14	-21.52	
0.307692	6.49066	0.00103943	-5.40659	0.21978	0.468132	6.02198	0.00087621	-5.41044	0.286813	-131.81	234.03	-2.69	-43.04	-188.3	-158.71	0	-10.76	
-0.659341	6.49066	0.000910571	-5.49451	1.18681	-0.498901	6.02198	0.00086762	-5.41044	1.16593	-112.98	234.03	-10.76	-45.73	-180.23	-158.71	0	-16.14	
-1.62637	6.49066	0.000644272	-5.49451	2.06593	-1.29011	6.02198	0.000841849	-5.41044	2.13297	-86.08	234.03	-2.69	-32.28	-174.85	-158.71	0	-8.07	
-2.50549	6.49066	0.000403744	-5.49451	2.76923	-2.08132	6.02198	0.000807487	-5.41044	2.92418	-45.73	236.72	-2.69	-32.28	-172.16	-158.71	0	-10.76	
-3.20879	6.49066	0.000188986	-5.49451	3.47253	-2.78462	6.02198	0.000790307	-5.32253	3.53956	-48.42	236.72	-8.07	-24.21	-190.99	-158.71	0	-18.83	
-3.91209	6.49066	1.71806e-05	-5.49451	4	-3.31209	6.02198	0.000773126	-5.41044	4.06703	-32.28	236.72	-5.38	-18.83	-172.16	-161.4	0	0	
-4.35165	6.49066	-0.000111674	-5.49451	4.43956	-3.66374	6.02198	0.000764536	-5.41044	4.41868	-59.18	236.72	-2.69	-16.14	-185.61	-161.4	0	5.38	
-4.61538	6.49066	-0.000188986	-5.49451	4.61538	-3.92747	6.02198	0.000755946	-5.41044	4.59451	-69.94	236.72	-2.69	-2.69	-190.99	-158.71	0	0	
-4.7033	6.49066	-0.000206167	-5.49451	4.7033	-4.01538	6.10989	0.000747355	-5.41044	4.77033	-29.59	236.72	-5.38	-18.83	-212.51	-161.4	0	-8.07	
-4.7033	6.49066	-0.000206167	-5.49451	4.79121	-4.01538	6.02198	0.000747355	-5.32253	4.77033	-34.97	236.72	-8.07	-8.07	-174.85	-164.09	0	-5.38	
-4.7033	6.49066	-0.000180396	-5.49451	4.7033	-4.01538	6.02198	0.000747355	-5.41044	4.68242	-18.83	236.72	-10.76	18.83	-129.12	-161.4	0	24.21	
-4.61538	6.49066	-7.73126e-05	-5.49451	4.52747	-4.01538	6.02198	0.000747355	-5.41044	4.50659	29.59	236.72	-18.83	26.9	-61.87	-166.78	0	10.76	
-4.52747	6.49066	0.000111674	-5.49451	4.26374	-3.92747	6.02198	0.000738765	-5.41044	4.06703	48.42	236.72	-5.38	29.59	-29.59	-169.47	0	8.07	
-4.26374	6.49066	0.000309251	-5.49451	3.82418	-3.66374	6.02198	0.000730175	-5.41044	3.8033	102.22	236.72	-8.07	16.14	16.14	-161.4	0	10.76	
-3.82418	6.49066	0.000566959	-5.49451	3.2967	-3.31209	6.02198	0.000721585	-5.41044	3.18791	99.53	236.72	-5.38	34.97	13.45	-161.4	0	29.59	
-3.12088	6.49066	0.000807487	-5.40659	2.68132	-2.78462	6.02198	0.000721585	-5.41044	2.57253	121.05	234.03	-13.45	21.52	69.94	-158.71	0	5.38	
-2.32967	6.49066	0.000936342	-5.49451	1.8022	-1.99341	6.02198	0.000712994	-5.32253	1.51758	94.15	234.03	-8.07	5.38	161.4	-161.4	0	16.14	
-1.27473	6.49066	0.000970703	-5.49451	0.835165	-1.37802	6.02198	0.000712994	-5.41044	0.726374	61.87	234.03	-2.69	18.83	207.13	-164.09	0	13.45	
-0.307692	6.49066	0.000970703	-5.49451	-0.131868	-0.586813	6.02198	0.000712994	-5.41044	-0.240659	45.73	228.65	-5.38	5.38	244.79	-164.09	0	13.45	
0.835165	6.49066	0.00086762	-5.49451	-1.0989	0.292308	6.02198	0.000712994	-5.41044	-1.20769	8.07	234.03	0	0	271.69	-158.71	0	2.69	
1.8022	6.49066	0.00060132	-5.49451	-1.97802	1.08352	6.02198	0.000712994	-5.41044	-2.08681	-5.38	234.03	0	16.14	263.62	-158.71	0	10.76	
2.68132	6.49066	0.000377973	-5.49451	-2.76923	1.87473	6.02198	0.000704404	-5.41044	-2.87802	-16.14	236.72	-8.07	2.69	274.38	-161.4	0	16.14	
3.56044	6.49066	0.000154625	-5.49451	-3.38462	2.57802	6.02198	0.000695814	-5.41044	-3.58132	-2.69	234.03	-2.69	21.52	258.24	-164.09	2.69	13.45	
4	6.49066	-8.59029e-06	-5.49451	-3.91209	3.10549	6.02198	0.000687223	-5.41044	-4.10879	5.38	236.72	-2.69	13.45	242.1	-164.09	0	10.76	
4.35165	6.49066	-0.000137445	-5.49451	-4.35165	3.45714	6.02198	0.000678633	-5.41044	-4.37253	-40.35	236.72	0	26.9	228.65	-161.4	0	26.9	
4.52747	6.40275	-0.000214757	-5.49451	-4.61538	3.72088	6.02198	0.000678633	-5.41044	-4.63626	0	234.03	-2.69	13.45	236.72	-164.09	0	37.66	
4.61538	6.49066	-0.000223348	-5.49451	-4.61538	3.80879	6.02198	0.000678633	-5.32253	-4.72418	5.38	236.72	-2.69	2.69	220.58	-161.4	5.38	0	
4.61538	6.49066	-0.000231938	-5.49451	-4.61538	3.98462	6.02198	0.000678633	-5.41044	-4.81209	-2.69	239.41	-8.07	0	209.82	-164.09	0	0	
4.61538	6.49066	-0.000214757	-5.49451	-4.61538	4.07253	6.02198	0.000670043	-5.41044	-4.72418	0	236.72	-5.38	-2.69	169.47	-158.71	0	0	
4.61538	6.49066	-0.000103084	-5.49451	-4.61538	4.07253	6.02198	0.000670043	-5.41044	-4.46044	-29.59	236.72	-5.38	-5.38	75.32	-164.09	0	5.38	
4.52747	6.49066	9.44932e-05	-5.40659	-4.35165	3.98462	6.02198	0.000670043	-5.41044	-4.1967	-150.64	234.03	-8.07	-2.69	34.97	-166.78	2.69	-2.69	
4.26374	6.49066	0.000326431	-5.40659	-3.82418	3.72088	6.02198	0.000652862	-5.41044	-3.75714	-177.54	236.72	-16.14	-21.52	-16.14	-164.09	0	-26.9	
3.91209	6.49066	0.00058414	-5.40659	-3.2967	3.45714	6.02198	0.000644272	-5.41044	-3.40549	-188.3	236.72	-8.07	-18.83	-37.66	-158.71	10.76	-16.14	
3.2967	6.49066	0.000807487	-5.49451	-2.59341	2.92967	6.02198	0.000618501	-5.41044	-2.52637	-231.34	234.03	-2.69	-32.28	-131.81	-158.71	0	-26.9	
2.50549	6.49066	0.000979293	-5.49451	-1.71429	2.22637	6.02198	0.00059273	-5.41044	-1.64725	-196.37	234.03	-24.21	-29.59	-161.4	-158.71	0	-16.14	
1.45055	6.49066	0.00103084	-5.49451	-0.747253	1.34725	6.02198	0.00058414	-5.41044	-0.68022	-164.09	234.03	0	-34.97	-169.47	-161.4	0	-18.83	
0.395604	6.49066	0.00103084	-5.49451	0.131868	0.468132	6.02198	0.00057555	-5.41044	0.198901	-145.26	234.03	-10.76	-37.66	-190.99	-161.4	0	-18.83	
-0.659341	6.49066	0.000910571	-5.40659	1.18681	-0.498901	6.02198	0.000566959	-5.41044	1.16593	-110.29	236.72	-2.69	-51.11	-180.23	-161.4	0	-16.14	
-1.62637	6.49066	0.000635682	-5.49451	1.97802	-1.37802	6.02198	0.000549779	-5.41044	2.13297	-72.63	234.03	-8.07	-34.97	-164.09	-161.4	0	0	
-2.50549	6.49066	0.000403744	-5.49451	2.76923	-2.08132	6.02198	0.000524008	-5.41044	2.92418	-48.42	234.03	-10.76	-32.28	-172.16	-161.4	13.45	-16.14	
-3.2967	6.49066	0.000197577	-5.49451	3.47253	-2.78462	6.02198	0.000515418	-5.41044	3.53956	-40.35	234.03	-5.38	-29.59	-174.85	-161.4	13.45	-2.69	
-3.82418	6.49066	1.71806e-05	-5.49451	4	-3.31209	6.02198	0.000489647	-5.41044	4.06703	-43.04	236.72	-2.69	-13.45	-193.68	-161.4	16.14	0	
-4.26374	6.49066	-0.000103084	-5.49451	4.43956	-3.57582	6.02198	0.000481056	-5.41044	4.41868	-16.14	236.72	-8.07	-8.07	-207.13	-161.4	0	2.69	
-4.52747	6.49066	-0.000188986	-5.49451	4.61538	-3.83956	6.02198	0.000472466	-5.41044	4.59451	-48.42	236.72	-2.69	-5.38	-204.44	-161.4	0	-8.07	
-4.7033	6.49066	-0.000197577	-5.49451	4.7033	-3.92747	6.02198	0.000463876	-5.41044	4.77033	-45.73	236.72	-2.69	-10.76	-231.34	-164.09	0	-10.76	
-4.7033	6.49066	-0.000206167	-5.49451	4.7033	-4.01538	6.02198	0.000463876	-5.41044	4.77033	-34.97	239.41	-5.38	-5.38	-185.61	-161.4	0	-5.38	
-4.61538	6.49066	-0.000180396	-5.49451	4.7033	-4.01538	6.02198	0.000455285	-5.41044	4.68242	-18.83	239.41	0	26.9	-137.19	-161.4	0	8.07	
-4.61538	6.49066	-5.15418e-05	-5.40659	4.61538	-4.01538	6.02198	0.000455285	-5.41044	4.50659	16.14	236.72	-8.07	32.28	-48.42	-161.4	0	13.45	
-4.52747	6.49066	0.000120264	-5.49451	4.35165	-3.92747	6.02198	0.000446695	-5.41044	4.15495	32.28	236.72	-8.07	13.45	-5.38	-161.4	0	13.45	
-4.26374	6.49066	0.000309251	-5.49451	3.82418	-3.57582	6.02198	0.000438105	-5.41044	3.8033	96.84	236.72	-2.69	10.76	16.14	-161.4	0	2.69	
-3.73626	6.49066	0.000566959	-5.49451	3.2967	-3.22418	6.02198	0.000429515	-5.41044	3.18791	91.46	234.03	-10.76	34.97	18.83	-158.71	0	26.9	
-3.20879	6.49066	0.000781717	-5.49451	2.59341	-2.78462	6.02198	0.000412334	-5.32253	2.48462	137.19	234.03	-8.07	18.83	86.08	-158.71	0	10.76	
-2.32967	6.49066	0.000927752	-5.49451	1.8022	-2.08132	6.02198	0.000412334	-5.41044	1.51758	102.22	234.03	-10.76	13.45	177.54	-158.71	0	18.83	
-1.36264	6.49066	0.000979293	-5.49451	0.835165	-1.37802	6.02198	0.000412334	-5.41044	0.638462	83.39	234.03	-2.69	18.83	212.51	-158.71	0	18.83	
-0.307692	6.49066	0.000979293	-5.49451	-0.131868	-0.586813	6.02198	0.000412334	-5.41044	-0.328571	40.35	234.03	-10.76	10.76	244.79	-158.71	0	21.52	
0.747253	6.49066	0.0008848	-5.49451	-1.0989	0.292308	6.02198	0.000412334	-5.32253	-1.20769	24.21	236.72	-2.69	0	271.69	-156.02	0	10.76	
1.8022	6.49066	0.000609911	-5.49451	-1.89011	1.08352	6.02198	0.000395153	-5.41044	-2.17473	-5.38	234.03	-2.69	10.76	255.55	-158.71	0	16.14	
2.68132	6.49066	0.000386563	-5.49451	-2.85714	1.96264	6.02198	0.000377973	-5.41044	-2.96593	-21.52	234.03	-5.38	0	274.38	-164.09	0	10.76	
3.56044	6.40275	0.000163216	-5.49451	-3.38462	2.57802	6.02198	0.000360792	-5.41044	-3.58132	-2.69	234.03	-10.76	18.83	250.17	-164.09	0	13.45	
4.08791	6.49066	-8.59029e-06	-5.49451	-4	3.10549	6.02198	0.000343612	-5.41044	-4.02088	-5.38	236.72	-2.69	21.52	234.03	-158.71	10.76	10.76	
4.35165	6.49066	-0.000137445	-5.49451	-4.35165	3.45714	6.02198	0.000326431	-5.41044	-4.37253	-24.21	231.34	-2.69	21.52	266.31	-164.09	0	26.9	
4.52747	6.49066	-0.000206167	-5.49451	-4.61538	3.72088	6.02198	0.000317841	-5.41044	-4.63626	-8.07	236.72	-2.69	24.21	242.1	-156.02	0	34.97	
4.52747	6.49066	-0.000223348	-5.49451	-4.7033	3.8967	6.02198	0.000309251	-5.41044	-4.81209	0	236.72	0	0	215.2	-166.78	0	24.21	
4.61538	6.49066	-0.000231938	-5.49451	-4.7033	4.07253	6.02198	0.00030066	-5.41044	-4.72418	0	236.72	-2.69	0	215.2	-166.78	0	0	
4.61538	6.49066	-0.000214757	-5.49451	-4.61538	4.07253	6.02198	0.00029207	-5.41044	-4.72418	0	239.41	-2.69	0	156.02	-161.4	13.45	0	
4.61538	6.49066	-0.000103084	-5.49451	-4.61538	4.07253	6.02198	0.00028348	-5.41044	-4.46044	-18.83	236.72	-8.07	-5.38	80.7	-161.4	0	13.45	
4.52747	6.49066	9.44932e-05	-5.49451	-4.43956	3.98462	6.02198	0.000266299	-5.41044	-4.1967	-153.33	234.03	-5.38	0	32.28	-164.09	0	-2.69	
4.26374	6.49066	0.000326431	-5.49451	-3.82418	3.72088	6.02198	0.000249118	-5.41044	-3.75714	-185.61	236.72	0	-21.52	-24.21	-161.4	5.38	-26.9	
3.82418	6.49066	0.00057555	-5.49451	-3.2967	3.45714	6.02198	0.000206167	-5.41044	-3.40549	-209.82	234.03	-2.69	-32.28	-34.97	-161.4	0	-21.52	
3.2967	6.49066	0.000833258	-5.49451	-2.59341	2.92967	6.02198	0.000137445	-5.41044	-2.52637	-207.13	234.03	-10.76	-32.28	-150.64	-161.4	18.83	-18.83	
2.50549	6.49066	0.000979293	-5.40659	-1.71429	2.13846	6.02198	8.59029e-05	-5.41044	-1.64725	-182.92	234.03	-8.07	-32.28	-166.78	-158.71	0	-16.14	
1.45055	6.49066	0.00102224	-5.40659	-0.835165	1.34725	6.02198	-2.57709e-05	-5.41044	-0.68022	-177.54	234.03	-10.76	-29.59	-177.54	-161.4	0	-29.59	
0.395604	6.40275	0.00102224	-5.49451	0.131868	0.38022	6.02198	-0.000120264	-5.41044	0.286813	-153.33	234.03	-5.38	-34.97	-182.92	-161.4	0	-2.69	
-0.571429	6.49066	0.000910571	-5.49451	1.0989	-0.498901	6.02198	-0.000206167	-5.32253	1.25385	-112.98	234.03	-10.76	-45.73	-185.61	-161.4	0	-21.52	
-1.62637	6.49066	0.000627091	-5.49451	1.97802	-1.37802	6.02198	-0.000274889	-5.41044	2.13297	-78.01	234.03	-5.38	-34.97	-156.02	-161.4	0	-5.38	
-2.50549	6.49066	0.000403744	-5.49451	2.85714	-2.25714	6.02198	-0.000335021	-5.41044	2.92418	-45.73	234.03	-2.69	-29.59	-164.09	-156.02	0	-10.76	
-3.2967	6.49066	0.000197577	-5.49451	3.47253	-2.87253	6.02198	-0.000412334	-5.41044	3.53956	-43.04	236.72	-8.07	-29.59	-158.71	-164.09	0	-8.07	
-3.82418	6.49066	1.71806e-05	-5.49451	4	-3.31209	6.02198	-0.000532598	-5.41044	4.06703	-32.28	236.72	0	-26.9	-201.75	-161.4	0	0	
-4.26374	6.49066	-0.000120264	-5.40659	4.43956	-3.66374	6.02198	-0.000635682	-5.41044	4.41868	-24.21	236.72	-2.69	-24.21	-207.13	-164.09	2.69	0	
-4.52747	6.49066	-0.000197577	-5.49451	4.61538	-3.92747	6.02198	-0.000678633	-5.41044	4.68242	-40.35	236.72	-5.38	-8.07	-188.3	-164.09	8.07	-8.07	
-4.61538	6.49066	-0.000197577	-5.49451	4.7033	-4.01538	6.02198	-0.000687223	-5.41044	4.77033	-80.7	236.72	-2.69	-16.14	-209.82	-161.4	0	-16.14	
-4.7033	6.49066	-0.000197577	-5.40659	4.79121	-4.01538	6.02198	-0.000712994	-5.41044	4.77033	-80.7	239.41	-21.52	-5.38	-182.92	-166.78	0	-5.38	
-4.7033	6.49066	-0.000180396	-5.49451	4.7033	-4.01538	6.02198	-0.000721585	-5.41044	4.68242	-16.14	239.41	-8.07	29.59	-129.12	-161.4	0	21.52	
-4.61538	6.49066	-8.59029e-05	-5.40659	4.52747	-4.01538	6.02198	-0.000730175	-5.41044	4.50659	10.76	236.72	-13.45	26.9	-43.04	-164.09	0	13.45	
-4.52747	6.49066	0.000111674	-5.49451	4.35165	-3.92747	6.02198	-0.000755946	-5.41044	4.06703	18.83	236.72	-13.45	29.59	5.38	-153.33	0	8.07	
-4.26374	6.49066	0.000317841	-5.40659	4	-3.66374	6.02198	-0.000773126	-5.41044	3.8033	91.46	236.72	-10.76	8.07	13.45	-161.4	0	8.07	
-3.73626	6.49066	0.000566959	-5.49451	3.2967	-3.31209	6.02198	-0.000790307	-5.41044	3.18791	102.22	236.72	-13.45	34.97	32.28	-156.02	0	29.59	
-3.12088	6.49066	0.000790307	-5.40659	2.59341	-2.78462	6.02198	-0.000816078	-5.41044	2.48462	118.36	234.03	-16.14	16.14	91.46	-156.02	0	8.07	
-2.32967	6.49066	0.000936342	-5.49451	1.8022	-2.08132	6.02198	-0.000824668	-5.41044	1.60549	88.77	234.03	-13.45	16.14	182.92	-161.4	0	18.83	
-1.36264	6.49066	0.000987884	-5.49451	0.835165	-1.37802	6.02198	-0.000833258	-5.41044	0.638462	83.39	234.03	-2.69	18.83	217.89	-153.33	2.69	18.83	
-0.307692	6.49066	0.000987884	-5.40659	-0.131868	-0.586813	6.02198	-0.000833258	-5.41044	-0.328571	72.63	234.03	-10.76	5.38	239.41	-158.71	0	18.83	
0.747253	6.49066	0.00089339	-5.49451	-1.01099	0.292308	6.02198	-0.000833258	-5.41044	-1.2956	34.97	234.03	-26.9	2.69	252.86	-150.64	0	2.69	
1.8022	6.49066	0.000618501	-5.40659	-1.89011	1.17143	6.02198	-0.000859029	-5.41044	-2.17473	2.69	231.34	-18.83	8.07	242.1	-161.4	0	16.14	
2.68132	6.49066	0.000377973	-5.49451	-2.76923	1.96264	6.02198	-0.00089339	-5.41044	-2.96593	-32.28	236.72	-2.69	10.76	260.93	-164.09	0	13.45	
3.47253	6.49066	0.000154625	-5.49451	-3.38462	2.66593	6.02198	-0.000927752	-5.41044	-3.58132	2.69	236.72	-2.69	8.07	236.72	-156.02	5.38	5.38	
4	6.49066	-3.43612e-05	-5.49451	-3.91209	3.19341	6.02198	-0.000962113	-5.41044	-3.93297	-10.76	236.72	-8.07	26.9	204.44	-164.09	0	16.14	
4.26374	6.49066	-0.000197577	-5.49451	-4.26374	3.45714	5.93407	-0.000996474	-5.41044	-4.1967	-5.38	236.72	-2.69	18.83	190.99	-164.09	0	0	
