Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.9866	0.0322	-0.0249	-2.8463	2.5845	-1.5305	
0.052	0.9844	0.0295	-0.0359	-2.8106	2.5485	-1.5283	
0.087	0.9685	0.0083	-0.0359	-2.8371	2.5748	-1.527	
0.122	0.9851	0.0212	-0.0295	-2.7648	2.5024	-1.5293	
0.157	0.9795	0.022	-0.032	-2.7954	2.5329	-1.5297	
0.191	0.9824	0.0308	-0.0386	-2.7449	2.4823	-1.5314	
0.225	0.9814	0.0295	-0.0325	-2.7462	2.4835	-1.5303	
0.26	0.979	0.022	-0.0271	-2.7404	2.4776	-1.5308	
0.304	0.9883	0.0269	-0.0315	-2.7785	2.5157	-1.5297	
0.339	0.9805	0.019	-0.0317	-2.797	2.5341	-1.5288	
0.374	0.9783	0.0129	-0.0359	-2.8801	2.6172	-1.5332	
0.409	0.9846	0.0205	-0.0325	-2.8275	2.5644	-1.5327	
0.443	0.9773	0.0229	-0.03	-2.7542	2.4909	-1.5332	
0.478	0.9773	0.0244	-0.0334	-2.7783	2.5151	-1.5277	
0.513	0.9827	0.02	-0.0229	-2.8251	2.5617	-1.5291	
0.539	0.9797	0.0208	-0.042	-2.8702	2.6068	-1.5285	
0.539	0.9797	0.0208	-0.042	-2.8702	2.6068	-1.5285	
2.407	0.9282	0.1145	-0.3977	2.9015	-3.0775	-1.5263	
2.442	1.1101	0.0564	-0.1089	2.9409	-3.0982	-1.5238	
2.469	1.1731	0.0779	0.1304	2.9672	-3.1146	-1.5214	
2.494	1.0417	0.417	0.1328	3.0258	3.1199	-1.5216	
2.52	0.8391	0.238	0.0278	3.0537	3.0991	-1.5238	
2.547	0.9451	0.4014	0.0349	-3.1396	3.0147	-1.5263	
2.572	0.9565	0.064	0.1492	-3.084	2.9628	-1.5293	
2.598	0.9795	0.1362	-0.0557	-3.0114	2.8919	-1.5273	
2.623	0.9729	-0.0012	-0.0845	-2.9594	2.8399	-1.5246	
2.649	0.9683	-0.0376	-0.1064	-2.9449	2.8253	-1.5222	
2.675	0.9717	-0.001	-0.1812	-2.9288	2.8086	-1.5192	
2.7	0.9392	0.0039	-0.1831	-2.8982	2.7761	-1.5159	
2.718	1.062	0.1113	-0.1067	-2.8559	2.7312	-1.515	
2.743	0.887	0.0183	-0.0461	-2.8588	2.7267	-1.515	
2.77	0.9199	-0.0801	-0.0454	-2.8937	2.7529	-1.5154	
2.795	0.894	0.0627	-0.0891	-2.8771	2.7254	-1.5109	
2.822	0.9937	0.0342	-0.0732	-2.8663	2.7021	-1.5094	
2.848	0.9841	0.1716	0.0435	-2.8376	2.6605	-1.5096	
2.874	1.0767	-0.0085	0.0298	-2.8274	2.636	-1.5109	
2.9	1.0547	-0.1687	-0.0706	-2.8641	2.6604	-1.5087	
2.926	0.9934	0.0752	0.0652	-2.8379	2.6233	-1.5084	
2.943	0.9507	-0.2302	-0.3477	-2.8229	2.6017	-1.5078	
2.97	0.9973	-0.2839	-0.1023	-2.8626	2.6332	-1.5084	
2.995	0.9531	-0.1001	0.0635	-2.9133	2.6804	-1.5107	
3.021	0.9775	-0.0015	0.0532	-2.8944	2.659	-1.5136	
3.046	0.9712	-0.0193	-0.0535	-2.9293	2.6924	-1.5166	
3.073	0.9856	0.0164	-0.0088	-2.9101	2.6722	-1.5203	
3.099	1.0129	0.0239	-0.0557	-2.9062	2.6682	-1.5196	
3.124	1.01	0.0132	-0.0317	-2.9193	2.6803	-1.5213	
3.151	0.9739	-0.0317	-0.2249	-2.9803	2.7441	-1.5191	
3.176	0.9683	-0.1538	-0.1235	-3.0392	2.8084	-1.518	
3.194	1.0334	0.0178	-0.0107	-3.0389	2.8133	-1.5212	
3.22	1.0488	-0.1233	-0.0129	-3.1246	2.9071	-1.5231	
3.246	0.9272	0.0308	-0.0918	-3.117	2.9128	-1.5186	
3.273	1.0042	-0.0508	-0.1108	3.1225	2.9709	-1.5187	
3.298	0.97	0.0503	-0.0181	-3.09	2.9146	-1.5175	
3.325	1.0415	0.0898	0.0408	-3.0585	2.8961	-1.5168	
3.35	1.0845	0.021	0.1052	-3.0619	2.9128	-1.5176	
3.376	0.9592	0.2556	0.1018	-3.0266	2.8888	-1.5184	
3.394	1.0488	-0.1157	-0.0696	-3.0395	2.9081	-1.5172	
3.419	1.0383	-0.1401	-0.062	-3.0368	2.9113	-1.516	
3.445	1.0117	-0.0154	-0.0952	-3.0183	2.8972	-1.5136	
3.47	0.9731	0.0642	0.0259	-2.9788	2.8592	-1.5166	
3.496	0.9678	0.075	-0.0249	-2.9031	2.7843	-1.5168	
3.523	0.9868	-0.0427	-0.019	-2.9339	2.8148	-1.5207	
3.548	0.9529	-0.0994	-0.0256	-2.9882	2.8673	-1.5237	
3.574	0.9001	-0.074	0.011	-3.0323	2.9088	-1.5268	
3.599	0.8628	0.04	-0.1301	-3.0611	2.9343	-1.527	
3.625	0.8401	0.1064	-0.2266	-3.0109	2.8793	-1.5282	
3.651	0.821	-0.05	-0.282	-3.0133	2.8746	-1.5293	
3.676	0.9399	-0.1008	-0.1433	-3.0396	2.8928	-1.5293	
3.694	1.0781	0.2585	0.0369	-2.9866	2.8327	-1.5307	
3.72	0.9915	0.1243	-0.0864	-3.0051	2.8374	-1.5306	
3.746	1.0022	-0.0342	-0.0505	-3.1123	2.931	-1.5334	
3.771	0.9299	-0.1128	0.0508	-3.1289	2.9331	-1.5342	
3.798	0.9836	-0.1123	0.0278	3.0613	3.0114	-1.5355	
3.824	1.0056	-0.1179	0.0322	2.9823	3.0782	-1.5365	
3.849	1.009	-0.1282	-0.0415	2.9072	-3.1404	-1.5371	
