Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
900.556	0.968	-0.0168	-0.2285	-0.9199	-2.9767	-1.3628	
900.591	0.97	-0.0337	-0.2095	-0.9234	-2.9734	-1.3627	
900.627	0.9634	-0.0359	-0.2009	-0.9252	-2.9716	-1.3619	
900.661	0.9692	-0.0376	-0.2	-0.9284	-2.9684	-1.3627	
900.696	0.9644	-0.0364	-0.2036	-0.9263	-2.9707	-1.3608	
900.732	0.9631	-0.0313	-0.2029	-0.9134	-2.9839	-1.362	
900.767	0.9639	-0.0386	-0.2136	-0.9232	-2.974	-1.3593	
900.794	0.9624	-0.0393	-0.2073	-0.9281	-2.969	-1.358	
900.828	0.9521	-0.0315	-0.2122	-0.9386	-2.9585	-1.3578	
900.863	0.9619	-0.0352	-0.2041	-0.9265	-2.971	-1.3586	
900.899	0.9536	-0.0393	-0.1968	-0.9328	-2.9647	-1.3593	
900.934	0.9565	-0.0349	-0.199	-0.9282	-2.9695	-1.3623	
900.97	0.9626	-0.0376	-0.2053	-0.9403	-2.9572	-1.3595	
901.004	0.9661	-0.0396	-0.2029	-0.9356	-2.9622	-1.3609	
901.031	0.9705	-0.0344	-0.2014	-0.9289	-2.9691	-1.3639	
901.058	0.9612	-0.0332	-0.2017	-0.9243	-2.9738	-1.3628	
901.058	0.9612	-0.0332	-0.2017	-0.9243	-2.9738	-1.3628	
1015.11	0.9788	-0.0579	-0.2256	-1.4925	-2.8227	-1.3477	
1015.15	0.9126	-0.1331	-0.1787	-1.5109	-2.8035	-1.3474	
1015.18	0.8918	0.1204	0.0825	-1.5084	-2.8062	-1.349	
1015.21	0.7876	0.0068	0.2842	-1.5158	-2.801	-1.3481	
1015.24	0.9709	0.0007	-0.1492	-1.5107	-2.8064	-1.3495	
1015.26	1.0403	-0.0525	-0.4011	-1.5004	-2.8202	-1.3474	
1015.28	0.7817	-0.0618	0.1553	-1.4965	-2.8239	-1.3479	
1015.31	0.9414	-0.3118	-0.1484	-1.4961	-2.8245	-1.3463	
1015.33	0.8938	-0.1172	-0.2212	-1.4797	-2.8409	-1.3442	
1015.36	0.9617	0.011	0.1331	-1.4796	-2.8409	-1.3437	
1015.39	0.7791	-0.1497	0.1907	-1.4815	-2.8418	-1.3408	
1015.41	0.9687	-0.0225	-0.1289	-1.4811	-2.8433	-1.3398	
1015.43	0.8718	-0.2268	-0.0627	-1.4732	-2.8523	-1.3421	
1015.46	0.9246	-0.2871	-0.2593	-1.4539	-2.872	-1.3423	
1015.48	0.9724	-0.0361	-0.2913	-1.4504	-2.8761	-1.3415	
1015.51	0.9268	-0.0981	-0.198	-1.4449	-2.8801	-1.3424	
1015.54	0.99	0.0925	-0.1118	-1.4463	-2.8767	-1.3429	
1015.56	0.9021	-0.123	-0.1213	-1.4389	-2.8805	-1.343	
1015.58	0.9844	0.0278	-0.1907	-1.4284	-2.8882	-1.3441	
1015.61	1.0278	0.0398	-0.2654	-1.4005	-2.9121	-1.3464	
1015.63	0.918	-0.2148	-0.3276	-1.3944	-2.9141	-1.3462	
1015.66	0.9373	-0.1917	-0.3865	-1.3912	-2.9147	-1.3452	
1015.69	0.9099	-0.324	-0.3796	-1.3923	-2.9161	-1.3454	
1015.71	0.8848	-0.2463	-0.2795	-1.3867	-2.9212	-1.346	
1015.73	1.0886	0.2734	-0.4119	-1.3768	-2.9295	-1.3462	
1015.76	1.0398	-0.0625	-0.2615	-1.3843	-2.9231	-1.3448	
1015.78	0.9353	-0.1995	-0.1404	-1.3937	-2.9142	-1.3479	
1015.81	0.877	-0.115	-0.25	-1.3963	-2.9113	-1.3483	
1015.84	0.9597	-0.093	-0.394	-1.3779	-2.9285	-1.3498	
1015.86	0.9563	-0.0132	-0.2026	-1.3703	-2.9349	-1.3512	
1015.89	0.9023	-0.1304	-0.134	-1.3649	-2.9408	-1.3526	
1015.91	0.9197	-0.168	-0.1235	-1.3664	-2.9381	-1.3549	
1015.93	0.9985	-0.053	-0.269	-1.3649	-2.94	-1.3549	
1015.96	0.9192	-0.0544	-0.2124	-1.3642	-2.9409	-1.3516	
1015.98	0.9749	0.0291	-0.1577	-1.3606	-2.9432	-1.3526	
1016.01	0.9978	-0.0359	-0.1431	-1.3534	-2.9499	-1.3547	
1016.04	0.8877	-0.0486	-0.1187	-1.3575	-2.9453	-1.3534	
1016.06	0.9846	-0.0244	-0.1931	-1.3523	-2.9507	-1.3536	
1016.08	0.948	-0.0464	-0.2102	-1.366	-2.937	-1.3534	
1016.11	0.9172	-0.0232	-0.2285	-1.3699	-2.9335	-1.3546	
1016.14	0.9631	-0.0203	-0.2246	-1.3618	-2.9418	-1.3537	
1016.16	1.0044	-0.0056	-0.2124	-1.366	-2.9379	-1.3553	
1016.18	0.9583	-0.0344	-0.1565	-1.366	-2.938	-1.3554	
1016.21	1.0664	-0.0166	-0.1721	-1.3711	-2.9328	-1.3563	
1016.23	0.9238	0.0134	-0.218	-1.3575	-2.9466	-1.3556	
1016.26	0.9602	-0.0085	-0.2366	-1.3609	-2.9418	-1.356	
1016.29	0.9546	-0.0051	-0.2246	-1.3629	-2.9401	-1.3548	
1016.31	0.9436	-0.0408	-0.2725	-1.3607	-2.9424	-1.3539	
1016.33	0.8733	-0.0676	-0.0718	-1.3635	-2.9403	-1.354	
1016.36	0.9275	-0.1643	0.0137	-1.3798	-2.9239	-1.3526	
1016.38	0.967	-0.0364	-0.219	-1.3699	-2.9342	-1.3497	
1016.41	0.9761	0.0261	-0.1958	-1.357	-2.9469	-1.3512	
1016.44	1.0024	-0.0237	-0.0906	-1.3604	-2.9432	-1.3494	
1016.46	1.0884	-0.0557	-0.2993	-1.3831	-2.9183	-1.3478	
1016.49	0.9846	-0.0591	-0.1672	-1.3912	-2.9082	-1.3517	
