time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00541405	8.14903	5.49827	-0.0166192	-5.47918	-8.13377	0.00607611	6.3539	5.52712	-0.0149903	-5.50811	-6.33864	
0.025	0.0054209	8.13054	5.50378	-0.0161851	-5.48469	-8.11528	0.00606795	6.37617	5.55288	-0.013502	-5.53387	-6.36091	
0.05	0.00543026	8.10526	5.51282	-0.0155234	-5.49374	-8.09	0.00604113	6.44923	5.59489	-0.0112862	-5.57588	-6.43397	
0.075	0.00544051	8.0776	5.52501	-0.0147185	-5.50593	-8.06234	0.00598317	6.60695	5.65075	-0.00869296	-5.63173	-6.59169	
0.1	0.00545156	8.04774	5.53949	-0.0138736	-5.5204	-8.03248	0.00588847	6.86437	5.71563	-0.00612898	-5.6966	-6.84911	
0.125	0.00546662	8.00706	5.55469	-0.0130981	-5.53561	-7.9918	0.00576841	7.19028	5.78135	-0.00398617	-5.76231	-7.17502	
0.15	0.00549257	7.93695	5.56839	-0.0124936	-5.54931	-7.92169	0.00565524	7.49707	5.83684	-0.0025702	-5.81778	-7.48181	
0.175	0.00553772	7.81486	5.57832	-0.0121344	-5.55924	-7.7996	0.00558991	7.67397	5.87144	-0.00205524	-5.85237	-7.65871	
0.2	0.00560778	7.62527	5.58327	-0.0120497	-5.5642	-7.61002	0.00559815	7.65166	5.87972	-0.00248233	-5.86066	-7.6364	
0.225	0.00570367	7.36553	5.58365	-0.0122155	-5.5646	-7.35027	0.00567688	7.43843	5.86387	-0.00377442	-5.84482	-7.42317	
0.25	0.0058236	7.04025	5.58105	-0.0125614	-5.56201	-7.02499	0.00580533	7.09013	5.83153	-0.00573483	-5.81248	-7.07487	
0.275	0.00596662	6.65179	5.57726	-0.0129878	-5.55823	-6.63653	0.00596539	6.65539	5.79172	-0.00805136	-5.7727	-6.64013	
0.3	0.00613403	6.1963	5.57384	-0.0133834	-5.55484	-6.18104	0.00614943	6.15459	5.75261	-0.0103382	-5.73361	-6.13933	
0.325	0.00632887	5.66529	5.57211	-0.013642	-5.55312	-5.65003	0.00635689	5.58899	5.72101	-0.0122039	-5.70203	-5.57373	
0.35	0.0065553	5.04699	5.57305	-0.0136781	-5.55409	-5.03173	0.00659065	4.95047	5.70218	-0.013318	-5.68322	-4.93521	
0.375	0.00681864	4.32653	5.57723	-0.0134425	-5.55828	-4.31127	0.00685617	4.2238	5.69945	-0.0134665	-5.68051	-4.20854	
0.4	0.00712305	3.49209	5.58276	-0.0130778	-5.56384	-3.47683	0.0071606	3.38914	5.70498	-0.01311	-5.68606	-3.37388	
0.425	0.007462	2.56132	5.58682	-0.0127636	-5.56791	-2.54606	0.00749955	2.45818	5.70899	-0.0128048	-5.69009	-2.44292	
0.45	0.00782516	1.56263	5.58845	-0.0125345	-5.56955	-1.54737	0.00786272	1.45936	5.71053	-0.0125856	-5.69164	-1.4441	
0.475	0.00820158	0.526541	5.58721	-0.0124149	-5.56832	-0.511282	0.00823914	0.423197	5.70916	-0.012476	-5.69027	-0.407938	
0.5	0.00857964	-0.514428	5.58323	-0.0124154	-5.56434	0.529688	0.0086172	-0.617767	5.70499	-0.0124866	-5.6861	0.633027	
0.525	0.0080525	-1.52703	5.57645	-0.0125362	-5.55945	1.54077	0.0080863	-1.6303	5.698	-0.0126172	-5.68099	1.64404	
0.55	0.00836213	-2.47326	5.56969	-0.0127487	-5.55268	2.48699	0.00839592	-2.5764	5.69099	-0.0128388	-5.67398	2.59013	
0.575	0.00863847	-3.31672	5.5641	-0.0130225	-5.54707	3.33045	0.00867226	-3.41969	5.68514	-0.0131207	-5.66811	3.43342	
0.6	0.00887364	-4.0334	5.56641	-0.0127956	-5.54936	4.04713	0.00890608	-4.13214	5.68349	-0.0132802	-5.66644	4.14588	
0.625	0.0090712	-4.63442	5.56681	-0.011597	-5.54976	4.64816	0.00909995	-4.72195	5.68479	-0.0131747	-5.66773	4.73569	
0.65	0.00923417	-5.12934	5.54372	-0.00963148	-5.52665	5.14308	0.00925814	-5.20246	5.68517	-0.0128546	-5.6681	5.2162	
0.675	0.00936375	-5.52229	5.47914	-0.00722227	-5.46206	5.53602	0.00938387	-5.58387	5.68157	-0.0124052	-5.66449	5.5976	
0.7	0.00946	-5.81374	5.36165	-0.00475938	-5.34456	5.82747	0.00947956	-5.8738	5.67231	-0.0119304	-5.65522	5.88753	
0.725	0.00952248	-6.00278	5.18869	-0.0026384	-5.1716	6.01651	0.00954698	-6.07792	5.65742	-0.0115347	-5.64033	6.09165	
0.75	0.00955108	-6.0893	4.96783	-0.00119871	-4.95073	6.10303	0.00958745	-6.20039	5.6387	-0.0113047	-5.6216	6.21412	
0.775	0.00954658	-6.07577	4.71613	-0.00067011	-4.69903	6.08951	0.00960194	-6.24422	5.61952	-0.0112952	-5.60242	6.25796	
0.8	0.0095109	-5.96798	4.45752	-0.00113639	-4.44043	5.98171	0.0095911	-6.21149	5.60452	-0.0115196	-5.58741	6.22522	
0.825	0.00944686	-5.77438	4.21847	-0.00252173	-4.20138	5.78811	0.0095553	-6.10322	5.59899	-0.0119482	-5.58189	6.11695	
0.85	0.00935762	-5.50429	4.02321	-0.00460244	-4.00613	5.51802	0.00949451	-5.91924	5.60836	-0.012513	-5.59126	5.93297	
0.875	0.00924579	-5.16538	3.88976	-0.00704211	-3.87269	5.17911	0.00940819	-5.65773	5.63753	-0.0131194	-5.62045	5.67146	
0.9	0.00911259	-4.7611	3.82759	-0.00944448	-3.81053	4.77483	0.00929509	-5.31472	5.69042	-0.0136605	-5.67335	5.32845	
0.925	0.00895718	-4.28867	3.83718	-0.0114156	-3.82013	4.3024	0.00915309	-4.8835	5.76958	-0.0140358	-5.75251	4.89723	
0.95	0.00877627	-3.73784	3.91118	-0.0126256	-3.89415	3.75157	0.00897901	-4.35411	5.87614	-0.0141671	-5.8591	4.36784	
0.975	0.00856397	-3.09041	4.03636	-0.0128621	-4.01934	3.10414	0.00876849	-3.71293	6.01006	-0.0140137	-5.99302	3.72667	
1	0.00831381	-2.32651	4.19164	-0.0125887	-4.17463	2.34025	0.00851844	-2.9502	6.16727	-0.0137246	-6.15025	2.96393	
1.025	0.00803174	-1.46429	4.36191	-0.0123625	-4.3449	1.47802	0.00823647	-2.08898	6.33926	-0.0134799	-6.32225	2.10271	
1.05	0.00772848	-0.536623	4.54059	-0.0122148	-4.52359	0.550357	0.00881478	-1.16125	6.51969	-0.0133088	-6.5008	1.17651	
1.075	0.00823869	0.423847	4.72195	-0.0121655	-4.70306	-0.408588	0.00846636	-0.201897	6.70122	-0.0132395	-6.68234	0.217156	
1.1	0.00789042	1.38266	4.89964	-0.0122259	-4.88075	-1.3674	0.00811817	0.756915	6.87904	-0.0132768	-6.86016	-0.741656	
1.125	0.00755409	2.3079	5.0699	-0.0123849	-5.051	-2.29264	0.0077819	1.68252	7.04885	-0.0134132	-7.02995	-1.66726	
1.15	0.00724134	3.16723	5.2292	-0.0126211	-5.21028	-3.15197	0.0074692	2.5425	7.20718	-0.0136287	-7.18828	-2.52724	
1.175	0.00696375	3.92884	5.37483	-0.0129016	-5.3559	-3.91358	0.00719164	3.30494	7.35154	-0.0138918	-7.33262	-3.28968	
1.2	0.00672946	4.57066	5.50502	-0.0130502	-5.48607	-4.5554	0.00695584	3.95183	7.48129	-0.0136445	-7.46236	-3.93657	
1.225	0.0065354	5.10144	5.61329	-0.012937	-5.59432	-5.08618	0.00675699	4.49662	7.55577	-0.0124053	-7.53682	-4.48136	
1.25	0.00637722	5.53347	5.69169	-0.0126241	-5.67271	-5.51821	0.00659122	4.95017	7.51788	-0.0103649	-7.49891	-4.93491	
1.275	0.00625168	5.87593	5.73517	-0.012206	-5.71618	-5.86067	0.00645677	5.31752	7.32354	-0.00784069	-7.30457	-5.30226	
1.3	0.00615644	6.13544	5.7428	-0.011792	-5.7238	-6.12018	0.00635349	5.5993	6.94946	-0.00523081	-6.93047	-5.58404	
1.325	0.00608991	6.31657	5.71834	-0.011488	-5.69933	-6.30131	0.00628216	5.79356	6.3991	-0.00295349	-6.38011	-5.7783	
1.35	0.00605102	6.42235	5.67005	-0.0113775	-5.65103	-6.40709	0.00624375	5.89789	5.70509	-0.00137857	-5.68609	-5.88263	
1.375	0.00603913	6.45467	5.60987	-0.0115067	-5.59085	-6.43941	0.00623867	5.91127	4.92597	-0.000762427	-4.90698	-5.89601	
1.4	0.00605388	6.41448	5.55219	-0.0118763	-5.53317	-6.39922	0.00626637	5.83526	4.137	-0.00120007	-4.11801	-5.82	
1.425	0.00609525	6.30188	5.51221	-0.0124414	-5.4932	-6.28662	0.00632532	5.67405	3.41644	-0.00260679	-3.39745	-5.65879	
1.45	0.00616353	6.11594	5.5042	-0.0131201	-5.4852	-6.10068	0.00641337	5.43335	2.83116	-0.00473425	-2.81218	-5.41809	
1.475	0.00625952	5.85437	5.53983	-0.0138082	-5.52083	-5.83912	0.00652855	5.11845	2.42556	-0.00721679	-2.40659	-5.10319	
1.5	0.00638466	5.51305	5.62678	-0.0143961	-5.6078	-5.49779	0.00666982	4.73198	2.21616	-0.00963602	-2.1972	-4.71672	
1.525	0.00654127	5.08542	5.76816	-0.0147868	-5.74919	-5.07016	0.00683785	4.27193	2.19202	-0.0115897	-2.17307	-4.25667	
1.55	0.00673271	4.56196	5.96263	-0.0149114	-5.94368	-4.5467	0.00703553	3.73018	2.31942	-0.0127532	-2.30049	-3.71493	
1.575	0.00696357	3.92975	6.20538	-0.0147417	-6.18645	-3.91449	0.00726825	3.0917	2.54887	-0.0129263	-2.52995	-3.07644	
1.6	0.00723717	3.17935	6.48684	-0.0144369	-6.46792	-3.16409	0.0075421	2.33949	2.82733	-0.0125834	-2.80843	-2.32423	
1.625	0.00754539	2.33276	6.79478	-0.0141788	-6.77588	-2.3175	0.00785057	1.49125	3.13283	-0.0122856	-3.11393	-1.47599	
1.65	0.00787673	1.42158	7.11874	-0.0140027	-7.09985	-1.40632	0.00736389	0.57813	3.45464	-0.0120717	-3.43764	-0.564397	
1.675	0.00821959	0.478011	7.4493	-0.0139284	-7.43041	-0.462752	0.00767269	-0.366383	3.78486	-0.0119572	-3.76786	0.380116	
1.7	0.00856244	-0.46581	7.77685	-0.0139649	-7.75797	0.48107	0.00798146	-1.31065	4.11332	-0.0119543	-4.09632	1.32438	
1.725	0.00889375	-1.37765	8.0926	-0.0141057	-8.07371	1.39291	0.00827981	-2.22244	4.43115	-0.0120571	-4.41414	2.23618	
1.75	0.00828188	-2.22647	8.38809	-0.0143336	-8.37108	2.2402	0.00855741	-3.06987	4.72996	-0.0122461	-4.71294	3.0836	
1.775	0.00852818	-2.97838	8.65648	-0.0146102	-8.63946	2.99211	0.0088038	-3.82098	5.00193	-0.012488	-4.98489	3.83472	
1.8	0.0087374	-3.61628	8.8922	-0.0143771	-8.87517	3.63001	0.00901169	-4.45378	5.24032	-0.0126069	-5.22327	4.46751	
1.825	0.00891463	-4.15588	9.04408	-0.0131373	-9.02704	4.16961	0.00918396	-4.97732	5.43697	-0.0124731	-5.41991	4.99105	
1.85	0.00906434	-4.61109	9.0421	-0.0110634	-9.02505	4.62483	0.00932463	-5.40423	5.58359	-0.0121495	-5.56651	5.41797	
1.875	0.00918886	-4.98932	8.83222	-0.00846197	-8.81515	5.00305	0.00943669	-5.74388	5.67538	-0.0117309	-5.65829	5.75762	
1.9	0.00928868	-5.29233	8.38605	-0.00573289	-8.36897	5.30606	0.00952221	-6.00287	5.71256	-0.0113272	-5.69546	6.0166	
1.925	0.00936298	-5.51786	7.70849	-0.00330961	-7.69141	5.53159	0.00958256	-6.18551	5.70101	-0.0110451	-5.6839	6.19925	
1.95	0.00941027	-5.66157	6.84099	-0.00158652	-6.8239	5.6753	0.00961855	-6.29441	5.65198	-0.0109678	-5.63487	6.30814	
1.975	0.00942908	-5.71916	5.85781	-0.000845237	-5.84072	5.73289	0.00963056	-6.33081	5.58107	-0.0111401	-5.56396	6.34455	
2	0.00941858	-5.68806	4.85455	-0.00119756	-4.83746	5.70179	0.00961867	-6.29495	5.50661	-0.0115589	-5.48951	6.30868	
2.025	0.00937879	-5.56825	3.9307	-0.00256185	-3.91362	5.58198	0.00958266	-6.18615	5.44768	-0.0121743	-5.43058	6.19988	
2.05	0.00931049	-5.36189	3.17119	-0.00468033	-3.15412	5.37562	0.00952204	-6.00278	5.4219	-0.0128987	-5.4048	6.01651	
2.075	0.00921476	-5.07197	2.63204	-0.00717169	-2.61497	5.0857	0.00943593	-5.74203	5.44331	-0.0136231	-5.42623	5.75576	
2.1	0.0090923	-4.70039	2.3334	-0.00960342	-2.31634	4.71412	0.00932295	-5.39945	5.52074	-0.014236	-5.50366	5.41318	
2.125	0.0089428	-4.24592	2.26017	-0.0115656	-2.24312	4.25965	0.009181	-4.96845	5.65688	-0.014641	-5.63981	4.98218	
2.15	0.00876435	-3.70247	2.36791	-0.0127329	-2.35087	3.71621	0.00900712	-4.43974	5.8486	-0.0147722	-5.83155	4.45347	
2.175	0.00855304	-3.05796	2.59181	-0.0129087	-2.57479	3.07169	0.00879732	-3.80079	6.0882	-0.0146061	-6.07117	3.81452	
2.2	0.0083043	-2.29828	2.86431	-0.0125706	-2.84729	2.31201	0.00854876	-3.04268	6.36352	-0.014306	-6.3465	3.05641	
2.225	0.00802418	-1.4419	3.16158	-0.0122798	-3.14457	1.45563	0.00826884	-2.18772	6.66306	-0.0140544	-6.64605	2.20145	
2.25	0.00772309	-0.520781	3.4752	-0.0120696	-3.4582	0.534514	0.00885325	-1.2669	6.97846	-0.0138817	-6.95957	1.28216	
2.275	0.00741158	0.432443	3.79624	-0.0119651	-3.77924	-0.41871	0.00850736	-0.314449	7.29968	-0.0138173	-7.28079	0.329709	
2.3	0.00788902	1.38605	4.11692	-0.0119705	-4.09802	-1.37079	0.00816142	0.638268	7.61873	-0.0138645	-7.59984	-0.623009	
2.325	0.00755457	2.30622	4.42739	-0.0120853	-4.40849	-2.29096	0.00782712	1.55862	7.92706	-0.0140177	-7.90817	-1.54336	
2.35	0.00724336	3.1614	4.72012	-0.0122859	-4.7012	-3.14614	0.00751604	2.41435	8.21674	-0.0142552	-8.19783	-2.39909	
2.375	0.00696702	3.91966	4.98707	-0.0125395	-4.96814	-3.9044	0.00723981	3.17338	8.48011	-0.014544	-8.46119	-3.15812	
2.4	0.00673378	4.55867	5.22121	-0.012669	-5.20226	-4.54341	0.00700512	3.81748	8.71144	-0.0143219	-8.69251	-3.80222	
2.425	0.00654052	5.08733	5.41438	-0.0125451	-5.39541	-5.07207	0.00680674	4.36122	8.86002	-0.0130934	-8.84108	-4.34596	
2.45	0.00638282	5.51811	5.55835	-0.0122305	-5.53937	-5.50285	0.00664024	4.81696	8.85678	-0.0110325	-8.83782	-4.8017	
2.475	0.00625739	5.86032	5.64838	-0.0118201	-5.62938	-5.84506	0.00650343	5.19089	8.64844	-0.00844645	-8.62947	-5.17563	
