L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.74725	8.30769	0	704.78	220.58	
-8.74725	8.30769	0	704.78	274.38	
-8.74725	8.30769	0	704.78	209.82	
-8.74725	8.30769	0	707.47	239.41	
-8.74725	8.30769	0	707.47	236.72	
-8.74725	8.30769	0	710.16	269	
-8.74725	8.30769	0	710.16	330.87	
-8.74725	8.30769	0	742.44	347.01	
-8.74725	8.21978	0	774.72	365.84	
-8.74725	8.21978	0	868.87	408.88	
-8.83516	8.21978	0	868.87	379.29	
-8.83516	8.21978	0	882.32	363.15	
-8.83516	8.21978	0	863.49	406.19	
-8.83516	8.30769	0	815.07	384.67	
-8.74725	8.21978	0	895.77	395.43	
-8.83516	8.30769	0	793.55	365.84	
-8.83516	8.21978	0	868.87	403.5	
-8.83516	8.21978	0	860.8	349.7	
-8.83516	8.21978	0	866.18	384.67	
-8.83516	8.30769	0	911.91	258.24	
-8.83516	8.30769	0	919.98	129.12	
-8.83516	8.3956	0	911.91	8.07	
-8.83516	8.3956	0	919.98	5.38	
-8.83516	8.3956	0	895.77	-209.82	
-8.83516	8.48352	0	919.98	-338.94	
-8.83516	8.57143	0	911.91	-457.3	
-8.74725	8.57143	0	914.6	-430.4	
-8.83516	8.48352	0	922.67	-403.5	
-8.83516	8.57143	0	903.84	-462.68	
-8.74725	8.57143	0	919.98	-454.61	
-8.74725	8.57143	0	841.97	-347.01	
-8.74725	8.48352	0	898.46	-269	
-8.83516	8.48352	0	836.59	-252.86	
-8.83516	8.48352	0	925.36	-250.17	
-8.83516	8.48352	0	906.53	-107.6	
-8.83516	8.3956	0	928.05	-88.77	
-8.83516	8.3956	0	901.15	-18.83	
-8.83516	8.48352	0	933.43	-53.8	
-8.83516	8.3956	0	925.36	0	
-8.83516	8.3956	0	925.36	91.46	
-8.83516	8.3956	0	925.36	18.83	
-8.83516	8.3956	0	903.84	10.76	
-8.83516	8.3956	0	925.36	59.18	
-8.83516	8.30769	0	919.98	161.4	
-8.83516	8.30769	0	925.36	161.4	
-8.83516	8.30769	0	928.05	147.95	
-8.83516	8.30769	0	919.98	158.71	
-8.83516	8.30769	0	928.05	182.92	
-8.83516	8.30769	0	919.98	193.68	
-8.83516	8.30769	0	898.46	201.75	
-8.83516	8.30769	0	928.05	207.13	
-8.83516	8.30769	0	906.53	274.38	
-8.83516	8.21978	0	919.98	274.38	
-8.83516	8.21978	0	919.98	352.39	
-8.83516	8.21978	0	885.01	408.88	
-8.83516	8.21978	0	925.36	368.53	
-8.83516	8.30769	0	885.01	336.25	
-8.83516	8.30769	0	936.12	406.19	
-8.83516	8.21978	0	909.22	408.88	
-8.83516	8.21978	0	914.6	363.15	
-8.83516	8.21978	0	933.43	411.57	
-8.83516	8.21978	0	925.36	349.7	
-8.83516	8.21978	0	928.05	347.01	
-8.83516	8.21978	0	928.05	376.6	
-8.83516	8.21978	0	928.05	416.95	
-8.83516	8.21978	0	936.12	416.95	
-8.83516	8.21978	0	930.74	349.7	
-8.83516	8.30769	0	909.22	414.26	
-8.83516	8.21978	0	938.81	347.01	
-8.83516	8.30769	0	930.74	408.88	
-8.83516	8.21978	0	936.12	419.64	
-8.83516	8.21978	0	928.05	355.08	
-8.83516	8.21978	0	925.36	376.6	
-8.83516	8.21978	0	936.12	255.55	
-8.83516	8.21978	0	936.12	414.26	
-8.83516	8.21978	0	949.57	408.88	
-8.83516	8.30769	0	930.74	416.95	
-8.83516	8.21978	0	930.74	368.53	
-8.83516	8.30769	0	820.45	390.05	
-8.74725	8.21978	0	825.83	312.04	
-8.83516	8.21978	0	871.56	406.19	
-8.83516	8.21978	0	936.12	422.33	
-8.74725	8.21978	0	941.5	411.57	
-8.83516	8.21978	0	933.43	368.53	
-8.83516	8.21978	0	815.07	414.26	
-8.83516	8.21978	0	788.17	355.08	
-8.83516	8.30769	0	852.73	381.98	
-8.83516	8.30769	0	890.39	381.98	
-8.74725	8.30769	0	828.52	314.73	
-8.83516	8.21978	0	903.84	373.91	
-8.74725	8.21978	0	930.74	427.71	
-8.83516	8.21978	0	938.81	376.6	
-8.83516	8.21978	0	936.12	365.84	
-8.83516	8.30769	0	898.46	250.17	
-8.83516	8.30769	0	909.22	408.88	
-8.83516	8.21978	0	938.81	338.94	
-8.83516	8.21978	0	898.46	263.62	
-8.83516	8.30769	0	941.5	201.75	
-8.83516	8.3956	0	941.5	86.08	
-8.83516	8.3956	0	946.88	-201.75	
-8.83516	8.48352	0	949.57	-112.98	
-8.83516	8.3956	0	963.02	-29.59	
-8.83516	8.3956	0	938.81	-225.96	
-8.83516	8.48352	0	941.5	-285.14	
-8.83516	8.48352	0	946.88	-290.52	
-8.83516	8.48352	0	946.88	-277.07	
-8.83516	8.57143	0	954.95	-293.21	
-8.83516	8.48352	0	946.88	-398.12	
-8.83516	8.48352	0	922.67	-336.25	
-8.83516	8.57143	0	954.95	-441.16	
-8.83516	8.57143	0	903.84	-347.01	
-8.83516	8.48352	0	954.95	-244.79	
-8.83516	8.48352	0	957.64	-239.41	
-8.83516	8.48352	0	949.57	-239.41	
-8.83516	8.48352	0	946.88	-247.48	
-8.83516	8.48352	0	960.33	-239.41	
-8.83516	8.48352	0	957.64	-145.26	
-8.74725	8.3956	0	903.84	-56.49	
-8.83516	8.48352	0	965.71	-10.76	
-8.83516	8.3956	0	963.02	-75.32	
-8.83516	8.3956	0	952.26	-10.76	
-8.83516	8.3956	0	965.71	-147.95	
-8.83516	8.48352	0	928.05	-8.07	
-8.83516	8.3956	0	963.02	-5.38	
-8.83516	8.3956	0	965.71	-2.69	
-8.83516	8.3956	0	941.5	-8.07	
-8.83516	8.3956	0	971.09	-45.73	
-8.83516	8.3956	0	957.64	-59.18	
-8.83516	8.3956	0	957.64	-5.38	
-8.83516	8.3956	0	941.5	-5.38	
-8.83516	8.3956	0	957.64	-2.69	
-8.83516	8.3956	0	963.02	-8.07	
-8.83516	8.3956	0	928.05	-5.38	
-8.83516	8.48352	0	963.02	40.35	
-8.83516	8.48352	0	963.02	185.61	
-8.83516	8.3956	0	976.47	185.61	
-8.83516	8.3956	0	963.02	21.52	
-8.83516	8.30769	0	965.71	-88.77	
-8.83516	8.3956	0	941.5	-5.38	
-8.83516	8.3956	0	963.02	96.84	
-8.83516	8.3956	0	971.09	185.61	
-8.83516	8.3956	0	976.47	118.36	
-8.83516	8.3956	0	971.09	96.84	
-8.83516	8.3956	0	976.47	153.33	
-8.83516	8.3956	0	949.57	169.47	
-8.83516	8.30769	0	965.71	212.51	
-8.83516	8.30769	0	976.47	217.89	
-8.83516	8.30769	0	973.78	215.2	
-8.83516	8.30769	0	968.4	215.2	
-8.83516	8.30769	0	933.43	215.2	
-8.83516	8.30769	0	960.33	215.2	
-8.83516	8.30769	0	971.09	215.2	
-8.83516	8.30769	0	981.85	271.69	
-8.83516	8.30769	0	965.71	269	
-8.83516	8.30769	0	976.47	274.38	
-8.83516	8.30769	0	965.71	274.38	
-8.83516	8.21978	0	981.85	379.29	
-8.83516	8.21978	0	971.09	355.08	
-8.74725	8.21978	0	979.16	416.95	
-8.83516	8.21978	0	979.16	414.26	
-8.83516	8.21978	0	968.4	419.64	
-8.83516	8.21978	0	976.47	330.87	
-8.83516	8.30769	0	984.54	355.08	
-8.83516	8.30769	0	976.47	422.33	
-8.83516	8.21978	0	971.09	430.4	
-8.83516	8.21978	0	949.57	427.71	
-8.83516	8.21978	0	936.12	355.08	
-8.83516	8.21978	0	973.78	379.29	
-8.83516	8.30769	0	984.54	416.95	
-8.83516	8.30769	0	987.23	290.52	
-8.83516	8.21978	0	987.23	314.73	
-8.83516	8.30769	0	989.92	250.17	
-8.83516	8.30769	0	987.23	225.96	
-8.83516	8.30769	0	984.54	225.96	
-8.83516	8.30769	0	987.23	223.27	
-8.83516	8.30769	0	944.19	223.27	
-8.83516	8.30769	0	971.09	223.27	
-8.83516	8.30769	0	984.54	223.27	
-8.83516	8.21978	0	979.16	352.39	
-8.83516	8.21978	0	925.36	371.22	
-8.83516	8.21978	0	952.26	341.63	
-8.83516	8.21978	0	960.33	433.09	
-8.83516	8.30769	0	989.92	338.94	
-8.83516	8.30769	0	979.16	355.08	
-8.83516	8.30769	0	989.92	247.48	
-8.83516	8.21978	0	984.54	390.05	
-8.83516	8.21978	0	971.09	387.36	
-8.83516	8.30769	0	984.54	320.11	
-8.83516	8.21978	0	987.23	384.67	
-8.83516	8.21978	0	949.57	390.05	
-8.83516	8.30769	0	981.85	360.46	
-8.83516	8.21978	0	984.54	271.69	
-8.83516	8.30769	0	989.92	225.96	
-8.83516	8.3956	0	997.99	2.69	
-8.83516	8.48352	0	944.19	67.25	
-8.83516	8.3956	0	997.99	-131.81	
-8.74725	8.48352	0	973.78	-225.96	
-8.83516	8.57143	0	995.3	-360.46	
-8.83516	8.57143	0	841.97	-349.7	
-8.74725	8.57143	0	909.22	-395.43	
-8.74725	8.57143	0	901.15	-427.71	
-8.74725	8.57143	0	952.26	-438.47	
-8.74725	8.57143	0	866.18	-435.78	
-8.83516	8.57143	0	863.49	-435.78	
-8.74725	8.57143	0	868.87	-438.47	
-8.74725	8.48352	0	946.88	-422.33	
-8.83516	8.48352	0	949.57	-330.87	
-8.83516	8.57143	0	863.49	-352.39	
-8.74725	8.57143	0	860.8	-303.97	
-8.74725	8.48352	0	895.77	-164.09	
-8.83516	8.48352	0	989.92	-134.5	
-8.83516	8.3956	0	963.02	-83.39	
-8.83516	8.3956	0	976.47	-142.57	
-8.74725	8.48352	0	928.05	-118.36	
-8.74725	8.48352	0	941.5	-16.14	
-8.83516	8.3956	0	952.26	-13.45	
-8.83516	8.3956	0	954.95	-180.23	
-8.74725	8.48352	0	957.64	-139.88	
-8.83516	8.48352	0	898.46	-174.85	
-8.83516	8.48352	0	949.57	-64.56	
-8.74725	8.3956	0	960.33	-102.22	
-8.83516	8.48352	0	933.43	-201.75	
-8.83516	8.48352	0	871.56	-217.89	
-8.83516	8.48352	0	887.7	-110.29	
-8.83516	8.48352	0	992.61	-166.78	
-8.74725	8.48352	0	984.54	-156.02	
-8.83516	8.48352	0	919.98	-225.96	
-8.74725	8.48352	0	893.08	-217.89	
-8.83516	8.48352	0	914.6	-153.33	
-8.74725	8.48352	0	979.16	-172.16	
-8.83516	8.48352	0	946.88	-228.65	
-8.83516	8.48352	0	874.25	-193.68	
-8.74725	8.48352	0	930.74	-161.4	
-8.83516	8.3956	0	855.42	-172.16	
-8.83516	8.48352	0	1003.37	-161.4	
-8.83516	8.48352	0	973.78	-177.54	
-8.74725	8.48352	0	887.7	-166.78	
-8.74725	8.48352	0	941.5	-78.01	
-8.83516	8.48352	0	979.16	-48.42	
-8.83516	8.48352	0	981.85	-156.02	
-8.83516	8.48352	0	941.5	-156.02	
-8.74725	8.3956	0	917.29	-121.05	
-8.83516	8.3956	0	968.4	-56.49	
-8.83516	8.3956	0	973.78	-190.99	
-8.74725	8.48352	0	911.91	-137.19	
-8.83516	8.3956	0	895.77	-72.63	
-8.83516	8.3956	0	976.47	-61.87	
-8.83516	8.3956	0	995.3	-48.42	
-8.83516	8.3956	0	954.95	-123.74	
-8.83516	8.3956	0	949.57	-161.4	
-8.74725	8.3956	0	919.98	-29.59	
-8.74725	8.3956	0	949.57	-32.28	
-8.74725	8.3956	0	1016.82	-129.12	
-8.83516	8.3956	0	971.09	-199.06	
-8.83516	8.48352	0	909.22	-147.95	
-8.74725	8.48352	0	887.7	-69.94	
-8.74725	8.3956	0	944.19	-32.28	
-8.74725	8.3956	0	946.88	-107.6	
-8.83516	8.3956	0	933.43	-182.92	
-8.74725	8.48352	0	893.08	-18.83	
-8.83516	8.3956	0	922.67	-2.69	
-8.83516	8.30769	0	1000.68	-18.83	
-8.83516	8.3956	0	952.26	-2.69	
-8.74725	8.3956	0	893.08	-5.38	
-8.74725	8.30769	0	879.63	147.95	
