time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.25	-0.000176881	0.0749097	0.201832	-4.76948e-05	0.00160736	-3.48381e-05	-5.27708e-05	0.0794077	-3.92285e-05	0.0275442	0.0882976	0.255056	-1.79494e-06	0.00142977	0.00076329	-0.000805097	-0.231246	-0.00703772	0	0.000575872	0	0	-0.159306	0	
0.275	-0.000176846	0.0748751	0.201832	-4.76853e-05	0.00189896	-3.48423e-05	-5.27684e-05	0.0794075	-3.92125e-05	0.0275437	0.0881936	0.25507	-2.07999e-05	-0.00416116	0.000561999	-0.000760199	-0.223637	-0.00805164	0	-0.00341564	0	0	-0.160642	0	
0.3	-0.000176782	0.0747402	0.201832	-4.76734e-05	0.0021762	-3.48625e-05	-5.27629e-05	0.0794071	-3.92145e-05	0.0275427	0.0879512	0.255079	-3.90166e-05	-0.00969295	0.000331708	-0.000728667	-0.221272	-0.00921163	0	-0.00748785	0	0	-0.165775	0	
0.325	-0.000176689	0.074502	0.201833	-4.76594e-05	0.00242629	-3.48989e-05	-5.2754e-05	0.0794065	-3.92359e-05	0.0275413	0.0875685	0.255081	-5.68659e-05	-0.0153081	7.14904e-05	-0.000713974	-0.224608	-0.0104087	0	-0.011737	0	0	-0.174824	0	
0.35	-0.000176295	0.0741543	0.201833	-4.76427e-05	0.0026391	-3.49525e-05	-5.27412e-05	0.0794056	-3.92784e-05	0.0275398	0.087039	0.255075	-5.97235e-05	-0.0211828	-0.000224549	-0.000114304	-0.234988	-0.0118416	0	-0.0162634	0	0	-0.188004	0	
0.375	-0.000176145	0.0736896	0.201834	-4.76244e-05	0.00280809	-3.50235e-05	-5.27252e-05	0.0794045	-3.93427e-05	0.0275375	0.0863533	0.255062	-9.3428e-05	-0.0274272	-0.000529023	-0.00134818	-0.249774	-0.012179	0	-0.0211742	0	0	-0.205626	0	
0.4	-0.000175963	0.0730967	0.201835	-4.76037e-05	0.002931	-3.51135e-05	-5.27051e-05	0.0794031	-3.94306e-05	0.0275346	0.0854961	0.25504	-0.000113112	-0.0342879	-0.000859108	-0.000787378	-0.274428	-0.0132034	0	-0.0265852	0	0	-0.228107	0	
0.425	-0.000175747	0.0723614	0.201836	-4.75799e-05	0.00301005	-3.5224e-05	-5.26802e-05	0.0794014	-3.95434e-05	0.0275313	0.0844474	0.25501	-0.000134303	-0.0419464	-0.00119931	-0.000847626	-0.30634	-0.0136081	0	-0.0326244	0	0	-0.255978	0	
0.45	-0.000175494	0.0714664	0.201838	-4.75523e-05	0.0030517	-3.53566e-05	-5.26499e-05	0.0793994	-3.96823e-05	0.0275274	0.0831819	0.254972	-0.000157265	-0.0506207	-0.00154095	-0.000918463	-0.346972	-0.0136655	0	-0.0394345	0	0	-0.289897	0	
0.475	-0.000175285	0.0703909	0.201839	-5.27986e-05	0.00307967	-3.94575e-05	-5.26127e-05	0.0793969	-3.98464e-05	0.0275231	0.0816668	0.254926	-0.000170549	-0.0606055	-0.00182401	-0.000531382	-0.39939	-0.0113225	0	-0.0471763	0	0	-0.330665	0	
