time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00523411	8.63446	5.50222	-0.016453	-5.4831	-8.6192	0.00522994	8.64568	5.50895	-0.0160796	-5.48983	-8.63042	
0.025	0.00524158	8.61434	5.50777	-0.0160179	-5.48866	-8.59908	0.005224	8.66172	5.53477	-0.014585	-5.51565	-8.64646	
0.05	0.00525392	8.58107	5.51686	-0.0153589	-5.49775	-8.56581	0.005212	8.69406	5.57722	-0.0123511	-5.5581	-8.6788	
0.075	0.00527138	8.53402	5.52902	-0.0145653	-5.50991	-8.51876	0.00519289	8.74557	5.63426	-0.0097193	-5.61514	-8.73031	
0.1	0.00529484	8.47078	5.54333	-0.0137435	-5.52422	-8.45552	0.00516835	8.81165	5.70142	-0.00708785	-5.68229	-8.79639	
0.125	0.00532628	8.38599	5.55822	-0.0130022	-5.53911	-8.37073	0.00514551	8.87317	5.77051	-0.00484608	-5.75138	-8.85791	
0.15	0.00536885	8.27116	5.5715	-0.0124365	-5.55241	-8.2559	0.0051375	8.89475	5.82994	-0.00331238	-5.81081	-8.87949	
0.175	0.00542612	8.11652	5.58102	-0.0121121	-5.56193	-8.10126	0.00515932	8.83607	5.86809	-0.00268927	-5.84896	-8.82081	
0.2	0.00550089	7.91447	5.58563	-0.0120528	-5.56655	-7.89921	0.00522012	8.67238	5.87876	-0.00304204	-5.85964	-8.65712	
0.225	0.00559452	7.66117	5.58577	-0.0122346	-5.56671	-7.64591	0.00531909	8.40561	5.86413	-0.00429391	-5.84503	-8.39035	
0.25	0.00570762	7.35482	5.58298	-0.0125906	-5.56393	-7.33956	0.0054491	8.05464	5.83238	-0.00623128	-5.8133	-8.03938	
0.275	0.00584123	6.9924	5.57904	-0.0130244	-5.56	-6.97714	0.00560346	7.63716	5.79302	-0.00852716	-5.77395	-7.6219	
0.3	0.00599734	6.56825	5.5755	-0.013425	-5.55648	-6.55299	0.00577896	7.16153	5.75438	-0.0107893	-5.73534	-7.14627	
0.325	0.00617891	6.07406	5.57369	-0.013685	-5.55469	-6.0588	0.00597545	6.62787	5.72334	-0.0126234	-5.70432	-6.61261	
0.35	0.00638983	5.49894	5.57464	-0.0137167	-5.55566	-5.48369	0.00619525	6.02965	5.70521	-0.0136966	-5.68621	-6.01439	
0.375	0.006635	4.82911	5.57896	-0.0134678	-5.56	-4.81385	0.00644313	5.35352	5.70336	-0.0137908	-5.68438	-5.33826	
0.4	0.00691865	4.05258	5.58485	-0.0130769	-5.56591	-4.03732	0.00672672	4.57826	5.71009	-0.0133615	-5.69114	-4.563	
0.425	0.00723636	3.18113	5.58963	-0.0127195	-5.57071	-3.16587	0.00704437	3.708	5.7158	-0.0129609	-5.69687	-3.69274	
0.45	0.00758062	2.23527	5.59237	-0.0124285	-5.57347	-2.22001	0.00738859	2.76313	5.71951	-0.0126229	-5.7006	-2.74787	
0.475	0.00794352	1.23696	5.59248	-0.0122302	-5.57359	-1.2217	0.00775146	1.76552	5.72061	-0.0123749	-5.70171	-1.75026	
0.5	0.00831673	0.209496	5.58971	-0.0121427	-5.57082	-0.194236	0.00812466	0.738407	5.71881	-0.0122362	-5.69992	-0.723148	
0.525	0.00782244	-0.823401	5.58366	-0.0121764	-5.56666	0.837134	0.00849952	-0.293741	5.7142	-0.0122161	-5.69531	0.309001	
0.55	0.00815312	-1.83459	5.57577	-0.0123238	-5.55876	1.84833	0.00798026	-1.30605	5.70667	-0.0123154	-5.68967	1.31978	
0.575	0.00846845	-2.79787	5.56684	-0.0125695	-5.54982	2.8116	0.00829563	-2.27002	5.69851	-0.012513	-5.68149	2.28376	
0.6	0.00875957	-3.6859	5.55804	-0.0128882	-5.54101	3.69963	0.0085868	-3.15899	5.69038	-0.0127874	-5.67335	3.17272	
0.625	0.00901723	-4.4705	5.55109	-0.0132437	-5.53404	4.48423	0.00884451	-3.94464	5.68398	-0.0131038	-5.66694	3.95837	
0.65	0.00923692	-5.13817	5.55191	-0.0130768	-5.53484	5.1519	0.00906211	-4.60692	5.68197	-0.0132828	-5.66492	4.62065	
0.675	0.00942435	-5.70661	5.548	-0.0119225	-5.53092	5.72035	0.00924268	-5.15558	5.68252	-0.013186	-5.66545	5.16931	
0.7	0.00958351	-6.18837	5.51508	-0.00999122	-5.49798	6.2021	0.00939042	-5.60379	5.68119	-0.0128672	-5.66411	5.61752	
0.725	0.00971615	-6.58911	5.43327	-0.00761081	-5.41615	6.60284	0.00950847	-5.96144	5.67458	-0.0124145	-5.65749	5.97518	
0.75	0.00982217	-6.90895	5.29035	-0.0051745	-5.27322	6.92268	0.00959909	-6.23567	5.66087	-0.0119339	-5.64377	6.24941	
0.775	0.00990028	-7.14434	5.0843	-0.00307945	-5.06717	7.15807	0.0096638	-6.43135	5.64017	-0.0115314	-5.62306	6.44508	
0.8	0.00994878	-7.29045	4.82458	-0.00166481	-4.80744	7.30418	0.0097036	-6.55162	5.61456	-0.0112945	-5.59744	6.56535	
0.825	0.00996634	-7.34347	4.53121	-0.00115845	-4.51406	7.3572	0.00971905	-6.59831	5.58788	-0.0112784	-5.57077	6.61204	
0.85	0.0099526	-7.30235	4.23161	-0.00164083	-4.21446	7.31609	0.00971038	-6.57216	5.56532	-0.0114964	-5.54821	6.5859	
0.875	0.00990834	-7.16941	3.95565	-0.00303216	-3.93851	7.18314	0.00967755	-6.47301	5.55276	-0.0119185	-5.53565	6.48674	
0.9	0.00983529	-6.94959	3.73021	-0.00510496	-3.71309	6.96333	0.00962018	-6.29962	5.55612	-0.012476	-5.53902	6.31335	
