time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00523657	8.62781	5.50227	-0.0164465	-5.48315	-8.61255	0.00523235	8.63919	5.50879	-0.0160731	-5.48967	-8.62393	
0.025	0.00524402	8.60776	5.50744	-0.0160116	-5.48833	-8.5925	0.0052259	8.65659	5.53261	-0.0145789	-5.51349	-8.64133	
0.05	0.00525615	8.57506	5.5153	-0.0153536	-5.49619	-8.5598	0.00521212	8.69373	5.56857	-0.0123467	-5.54945	-8.67847	
0.075	0.00527304	8.52954	5.52482	-0.0145623	-5.50571	-8.51428	0.005189	8.75603	5.6115	-0.00971881	-5.59238	-8.74077	
0.1	0.00529549	8.46903	5.53476	-0.0137445	-5.51565	-8.45377	0.00515767	8.84039	5.65502	-0.00709402	-5.63589	-8.82513	
0.125	0.00532557	8.38791	5.54388	-0.0130085	-5.52478	-8.37265	0.00512571	8.92639	5.69253	-0.00486117	-5.6734	-8.91113	
0.15	0.00536676	8.27677	5.55106	-0.0124481	-5.53196	-8.26151	0.00510807	8.97384	5.71836	-0.00333656	-5.69922	-8.95858	
0.175	0.00542307	8.12474	5.55553	-0.0121276	-5.53644	-8.10949	0.0051221	8.93611	5.72875	-0.0027198	-5.70962	-8.92085	
0.2	0.00549754	7.92349	5.55698	-0.0120696	-5.53791	-7.90823	0.00517847	8.78443	5.72245	-0.00307427	-5.70333	-8.76917	
0.225	0.00559152	7.66927	5.55571	-0.0122504	-5.53665	-7.65401	0.00527613	8.52135	5.70089	-0.00432351	-5.68178	-8.50609	
0.25	0.00570539	7.36084	5.55249	-0.0126042	-5.53344	-7.34558	0.00540669	8.1691	5.66795	-0.00625556	-5.64885	-8.15384	
0.275	0.00584003	6.99563	5.54846	-0.013035	-5.52942	-6.98037	0.00556234	7.74832	5.62943	-0.00854473	-5.61036	-7.73306	
0.3	0.00599738	6.56811	5.5449	-0.0134325	-5.52588	-6.55285	0.00573942	7.26864	5.59199	-0.0107992	-5.57294	-7.25338	
0.325	0.00618042	6.06994	5.54308	-0.0136891	-5.52408	-6.05468	0.00593766	6.73049	5.56196	-0.0126248	-5.54294	-6.71523	
0.35	0.00639305	5.49013	5.54403	-0.0137176	-5.52505	-5.47487	0.00615934	6.12735	5.54449	-0.0136887	-5.52549	-6.11209	
0.375	0.00664024	4.81475	5.54836	-0.0134656	-5.5294	-4.79949	0.00640929	5.44579	5.54285	-0.0137728	-5.52387	-5.43053	
0.4	0.00692624	4.03175	5.55438	-0.0130722	-5.53544	-4.01649	0.00669522	4.66436	5.54968	-0.0133327	-5.53072	-4.6491	
0.425	0.00724658	3.15305	5.55989	-0.0127134	-5.54097	-3.1378	0.00701549	3.78711	5.55611	-0.0129213	-5.53718	-3.77185	
0.45	0.00759367	2.19937	5.56439	-0.0124222	-5.54549	-2.18411	0.00736253	2.83463	5.56162	-0.0125731	-5.54271	-2.81937	
0.475	0.00795955	1.19283	5.56747	-0.0122256	-5.54858	-1.17757	0.00772836	1.82895	5.56576	-0.0123161	-5.54687	-1.81369	
0.5	0.00833581	0.156952	5.56885	-0.0121415	-5.54996	-0.141693	0.00810461	0.793507	5.56824	-0.01217	-5.54935	-0.778248	
0.525	0.00784235	-0.884341	5.56784	-0.0121805	-5.55084	0.898075	0.00848253	-0.247034	5.56885	-0.0121442	-5.54996	0.262293	
0.55	0.00817572	-1.90369	5.5654	-0.012335	-5.54839	1.91743	0.00796766	-1.26757	5.56699	-0.01224	-5.54999	1.28131	
0.575	0.00849361	-2.87469	5.56161	-0.0125892	-5.54459	2.88843	0.00828559	-2.23943	5.56423	-0.0124359	-5.54722	2.25316	
0.6	0.0087871	-3.76981	5.5567	-0.0129173	-5.53967	3.78355	0.00857913	-3.13568	5.56027	-0.0127104	-5.54325	3.14941	
0.625	0.00904688	-4.56067	5.55124	-0.0132826	-5.53419	4.57441	0.00883897	-3.92783	5.55564	-0.0130283	-5.5386	3.94156	
0.65	0.00926838	-5.23367	5.5542	-0.0131258	-5.53712	5.2474	0.00905837	-4.59561	5.55259	-0.0132086	-5.53554	4.60935	
0.675	0.00945719	-5.80611	5.57309	-0.0119846	-5.556	5.81984	0.00924039	-5.14871	5.55291	-0.0131071	-5.53584	5.16245	
0.7	0.00961711	-6.28996	5.60473	-0.0100718	-5.58763	6.30369	0.00938924	-5.6003	5.55606	-0.0127714	-5.53898	5.61403	
0.725	0.00974974	-6.69045	5.64407	-0.00771619	-5.62695	6.70418	0.00950806	-5.96027	5.56108	-0.0122853	-5.54398	5.97401	
0.75	0.0098549	-7.00744	5.68476	-0.00530951	-5.66763	7.02117	0.00959912	-6.23582	5.56674	-0.0117529	-5.54963	6.24955	
0.775	0.00993132	-7.23746	5.72012	-0.0032452	-5.70297	7.25119	0.00966399	-6.43191	5.57182	-0.011281	-5.55471	6.44565	
0.8	0.00997741	-7.37605	5.74412	-0.00185767	-5.72697	7.38978	0.00970369	-6.55186	5.57526	-0.010961	-5.55815	6.56559	
0.825	0.00999205	-7.42006	5.7526	-0.00137089	-5.73545	7.4338	0.00971885	-6.59767	5.57637	-0.0108546	-5.55926	6.6114	
0.85	0.00997517	-7.36931	5.74404	-0.00186409	-5.72689	7.38304	0.00970979	-6.57031	5.5749	-0.0109833	-5.55779	6.58404	
0.875	0.00992785	-7.227	5.71992	-0.00325957	-5.70278	7.24073	0.00967651	-6.46979	5.57111	-0.0113253	-5.554	6.48352	
0.9	0.00985205	-6.99884	5.68442	-0.00533449	-5.66729	7.01258	0.00961869	-6.29502	5.5657	-0.0118185	-5.54859	6.30875	
0.925	0.00974997	-6.69114	5.64352	-0.00775495	-5.6264	6.70487	0.00953557	-6.04356	5.55973	-0.0123708	-5.54263	6.05729	
0.95	0.00962319	-6.30834	5.60395	-0.0101271	-5.58684	6.32208	0.00942583	-5.71122	5.55445	-0.0128752	-5.53736	5.72495	
0.975	0.00947191	-5.85073	5.57203	-0.0120582	-5.55494	5.86446	0.00928743	-5.2915	5.55107	-0.0132267	-5.53399	5.30524	
1	0.00929438	-5.31261	5.55287	-0.0132175	-5.5358	5.32635	0.00911741	-4.77513	5.55058	-0.0133405	-5.53352	4.78886	
1.025	0.00908651	-4.6812	5.54968	-0.0133895	-5.53263	4.69493	0.00891176	-4.14953	5.55353	-0.0131671	-5.53649	4.16326	
1.05	0.00884213	-3.93748	5.555	-0.0130333	-5.53796	3.95121	0.00866734	-3.40475	5.5582	-0.0128484	-5.54117	3.41848	
1.075	0.00856462	-3.09141	5.55991	-0.0127041	-5.54289	3.10514	0.00838978	-2.5577	5.56236	-0.0125618	-5.54534	2.57143	
1.1	0.00826228	-2.1682	5.56389	-0.0124369	-5.54687	2.18194	0.0080874	-1.63372	5.56551	-0.0123411	-5.5485	1.64745	
1.125	0.00794336	-1.19327	5.5667	-0.012257	-5.54969	1.20701	0.00863162	-0.657543	5.56795	-0.012208	-5.54907	0.672802	
1.15	0.00846247	-0.191814	5.56827	-0.0121815	-5.54938	0.207073	0.00826814	0.343271	5.56811	-0.0121853	-5.54923	-0.328012	
1.175	0.0080991	0.808679	5.56756	-0.0122208	-5.54868	-0.79342	0.00790478	1.34356	5.56652	-0.012275	-5.54762	-1.3283	
1.2	0.00774497	1.78328	5.56525	-0.0123667	-5.54635	-1.76802	0.00755066	2.31762	5.56333	-0.01247	-5.54442	-2.30236	
1.225	0.00740924	2.70631	5.56157	-0.0126029	-5.54266	-2.69105	0.00721497	3.23982	5.55883	-0.0127527	-5.53991	-3.22456	
1.25	0.00710106	3.55241	5.55692	-0.0129035	-5.538	-3.53715	0.00690685	4.0849	5.55344	-0.0130958	-5.5345	-4.06964	
1.275	0.00682958	4.29656	5.55184	-0.0132345	-5.5329	-4.2813	0.00663542	4.82795	5.5477	-0.0134642	-5.52874	-4.81269	
1.3	0.00660092	4.92228	5.54853	-0.0134184	-5.52957	-4.90702	0.00640413	5.4599	5.55053	-0.013303	-5.53155	-5.44464	
1.325	0.00641143	5.43997	5.54873	-0.0133134	-5.52975	-5.42471	0.00620553	6.00159	5.56936	-0.012154	-5.55036	-5.98633	
1.35	0.00625656	5.86248	5.55187	-0.0129692	-5.53288	-5.84722	0.00603446	6.46739	5.60094	-0.0102339	-5.58192	-6.45213	
1.375	0.00613293	6.19933	5.55697	-0.0124706	-5.53797	-6.18407	0.00588854	6.86407	5.64017	-0.00787423	-5.62113	-6.84881	
1.4	0.00603822	6.45709	5.5628	-0.0119227	-5.54379	-6.44183	0.00576784	7.19174	5.68069	-0.0054684	-5.66165	-7.17648	
1.425	0.00597098	6.63995	5.56812	-0.0114329	-5.5491	-6.62469	0.00567423	7.44554	5.71582	-0.00341016	-5.69676	-7.43028	
1.45	0.00593041	6.75022	5.57187	-0.0110935	-5.55284	-6.73496	0.00561057	7.61795	5.73955	-0.00203273	-5.72049	-7.60269	
1.475	0.00591621	6.78881	5.57332	-0.0109666	-5.55429	-6.77355	0.00557972	7.70146	5.74777	-0.00155773	-5.7287	-7.6862	
1.5	0.00592846	6.75553	5.57222	-0.0110744	-5.55319	-6.74027	0.00558366	7.69078	5.73901	-0.0020613	-5.71994	-7.67552	
1.525	0.00596756	6.64925	5.56881	-0.0113954	-5.54979	-6.63399	0.00562303	7.5842	5.71483	-0.00346264	-5.69577	-7.56894	
1.55	0.00603425	6.4679	5.56379	-0.011868	-5.54478	-6.45264	0.00569711	7.38347	5.67943	-0.00553643	-5.66037	-7.36821	
1.575	0.00612964	6.20827	5.55822	-0.0124002	-5.53922	-6.19301	0.00580438	7.09254	5.6388	-0.00794737	-5.61976	-7.07728	
1.6	0.0062554	5.86565	5.55334	-0.012885	-5.53435	-5.85039	0.00594328	6.7153	5.59966	-0.0103015	-5.58064	-6.70004	
1.625	0.00641386	5.43334	5.55037	-0.0132173	-5.53139	-5.41808	0.00611315	6.25319	5.56832	-0.0122069	-5.54932	-6.23793	
1.65	0.0066083	4.9021	5.55032	-0.013312	-5.53136	-4.88684	0.00631503	5.70302	5.54984	-0.0133346	-5.53085	-5.68776	
1.675	0.00684307	4.25962	5.55374	-0.0131195	-5.5348	-4.24436	0.00655223	5.05536	5.54741	-0.0134707	-5.52845	-5.0401	
1.7	0.00712154	3.49624	5.5589	-0.0127819	-5.53998	-3.48098	0.00683062	4.29372	5.55358	-0.0130757	-5.53464	-4.27846	
1.725	0.00743734	2.62909	5.56357	-0.0124782	-5.54466	-2.61383	0.00714635	3.42816	5.5594	-0.0127067	-5.54047	-3.4129	
1.75	0.00778116	1.68372	5.56721	-0.0122432	-5.54831	-1.66846	0.00749011	2.48408	5.56429	-0.0124005	-5.54538	-2.46882	
1.775	0.00814365	0.686045	5.5694	-0.0121038	-5.55051	-0.670786	0.00785257	1.48725	5.56781	-0.0121859	-5.54892	-1.47199	
1.8	0.00851548	-0.337759	5.56989	-0.0120765	-5.551	0.353018	0.00822439	0.463757	5.56967	-0.0120813	-5.55079	-0.448498	
1.825	0.00799864	-1.3623	5.56802	-0.0121694	-5.55102	1.37604	0.00859628	-0.560221	5.5697	-0.0120945	-5.55081	0.57548	
1.85	0.00832494	-2.35962	5.56485	-0.0123712	-5.54784	2.37335	0.00806299	-1.55907	5.56736	-0.0122233	-5.55035	1.5728	
1.875	0.00863437	-3.30417	5.56045	-0.0126641	-5.54343	3.3179	0.00837248	-2.50484	5.56422	-0.012445	-5.54721	2.51857	
1.9	0.00891856	-4.17021	5.5551	-0.013021	-5.53805	4.18394	0.00865675	-3.37242	5.56002	-0.0127365	-5.54299	3.38615	
1.925	0.00916912	-4.93228	5.54933	-0.0134053	-5.53227	4.94601	0.00890738	-4.13617	5.55525	-0.0130634	-5.53821	4.1499	
1.95	0.00938258	-5.58015	5.5521	-0.0132601	-5.53501	5.59389	0.00911864	-4.77885	5.55217	-0.0132468	-5.53511	4.79259	
1.975	0.00956441	-6.13083	5.57087	-0.0121249	-5.55377	6.14457	0.00929359	-5.31021	5.55251	-0.0131444	-5.53543	5.32394	
2	0.00971785	-6.59453	5.60246	-0.0102137	-5.58534	6.60827	0.00943621	-5.74268	5.55571	-0.0128055	-5.53862	5.75642	
2.025	0.00984402	-6.97504	5.64178	-0.0078558	-5.62465	6.98878	0.00954946	-6.0856	5.56079	-0.0123149	-5.54369	6.09934	
2.05	0.00994241	-7.27126	5.68254	-0.00544323	-5.6654	7.28499	0.00963545	-6.34571	5.56653	-0.0117776	-5.54942	6.35945	
2.075	0.0100116	-7.47926	5.71801	-0.00336992	-5.70086	7.49299	0.00969567	-6.52769	5.57168	-0.0113006	-5.55456	6.54143	
