time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.85064e-05	0.00312238	0.227272	-2.37016e-05	-6.61563e-06	2.60139e-05	-2.37047e-05	0.0699989	0.000406289	0.0303231	-0.0122569	0.31145	0	0	0	0	0	0	0	0.00288829	0	0	0.116438	0	0	0	0	0	0.0700055	0.000380602	
0.025	-3.8359e-05	0.00323112	0.227273	-2.37194e-05	-6.46641e-06	2.5658e-05	-2.37309e-05	0.070042	0.00148887	0.0303098	-0.0120826	0.311035	-0.000532464	0.00697439	-0.0165821	-0.0212986	0.278976	-0.663285	0	0.00584483	0	0	0.120549	0	0	0	0	0	0.0700485	0.00146447	
0.05	-3.81378e-05	0.00341526	0.227275	-2.37465e-05	-6.23023e-06	2.51211e-05	-2.37692e-05	0.0701799	0.00310905	0.0302897	-0.0118065	0.31041	-0.000805299	0.0110402	-0.0250201	-0.0109134	0.162631	-0.337519	0	0.00893947	0	0	0.127508	0	0	0	0	0	0.0701863	0.00308658	
0.075	-3.78758e-05	0.00367923	0.227277	-2.37795e-05	-5.91841e-06	2.44796e-05	-2.38127e-05	0.0704769	0.00502018	0.0302656	-0.0114421	0.309662	-0.000964423	0.0145794	-0.0298983	-0.00636493	0.14157	-0.195127	0	0.0122453	0	0	0.13748	0	0	0	0	0	0.0704832	0.005	
0.1	-3.76121e-05	0.00402931	0.227279	-2.38144e-05	-5.53533e-06	2.38256e-05	-2.38544e-05	0.0709686	0.0069313	0.030241	-0.010994	0.3089	-0.000984023	0.0179231	-0.0304842	-0.000784002	0.133748	-0.0234366	0	0.0158405	0	0	0.1507	0	0	0	0	0	0.0709749	0.00691342	
0.125	-3.73853e-05	0.00447378	0.227281	-2.38476e-05	-5.06949e-06	2.32551e-05	-2.3889e-05	0.0716194	0.00855145	0.0302195	-0.0104486	0.308235	-0.000858991	0.0218171	-0.02661	0.00500126	0.15576	0.154966	0	0.01981	0	0	0.167482	0	0	0	0	0	0.0716258	0.00853553	
0.15	-3.7227e-05	0.0050231	0.227282	-2.3876e-05	-4.48999e-06	2.28538e-05	-2.39139e-05	0.0723082	0.00963398	0.0302043	-0.0097692	0.307767	-0.00060856	0.0271744	-0.01874	0.0100173	0.21429	0.314802	0	0.0242476	0	0	0.18822	0	0	0	0	0	0.0723146	0.0096194	
0.175	-3.71573e-05	0.00569016	0.227283	-2.38981e-05	-3.75486e-06	2.26831e-05	-2.39293e-05	0.0728785	0.0100141	0.0301974	-0.00890631	0.307566	-0.000274	0.0345157	-0.00802453	0.0133824	0.293652	0.428618	0	0.029258	0	0	0.213405	0	0	0	0	0	0.0728847	0.01	
0.2	-3.71823e-05	0.00649065	0.227282	-2.39138e-05	-2.82757e-06	2.27666e-05	-2.39363e-05	0.0732346	0.00963389	0.0301997	-0.00781674	0.30766	8.93644e-05	0.0435827	0.0037789	0.0145346	0.362682	0.472137	0	0.0349598	0	0	0.243633	0	0	0	0	0	0.0732401	0.0096194	
0.225	-3.72943e-05	0.00744349	0.227281	-2.39244e-05	-1.68601e-06	2.30846e-05	-2.39363e-05	0.0733939	0.00855128	0.0302102	-0.00647428	0.308027	0.000421597	0.0536984	0.014651	0.0132893	0.404628	0.434885	0	0.0414876	0	0	0.279618	0	0	0	0	0	0.0733985	0.00853553	
0.25	-3.74718e-05	0.00857121	0.22728	-2.39325e-05	-3.13736e-07	2.35792e-05	-2.39314e-05	0.0734423	0.00693105	0.0302269	-0.00485952	0.308597	0.000667122	0.0645904	0.0228088	0.00982101	0.435681	0.326312	0	0.0489957	0	0	0.322209	0	0	0	0	0	0.0734455	0.00691342	
0.275	-3.76817e-05	0.00990048	0.227278	-2.39422e-05	1.31469e-06	2.41668e-05	-2.3926e-05	0.0734524	0.00501986	0.0302465	-0.00294262	0.309273	0.000784776	0.0766758	0.0270442	0.00470614	0.483413	0.169415	0	0.0576615	0	0	0.372414	0	0	0	0	0	0.073454	0.005	
0.3	-3.78849e-05	0.0114627	0.227276	-2.39581e-05	3.23872e-06	2.47519e-05	-2.39266e-05	0.0734551	0.00310867	0.0302654	-0.000677567	0.309943	0.000756243	0.0906022	0.0268	-0.0011413	0.557059	-0.00976777	0	0.0676897	0	0	0.431418	0	0	0	0	0	0.0734548	0.00308658	
0.325	-3.80426e-05	0.0132947	0.227274	-2.39851e-05	5.50821e-06	2.52412e-05	-2.39404e-05	0.0734574	0.00148843	0.0302801	0.00199365	0.310497	0.000587907	0.106849	0.0221611	-0.00673346	0.649857	-0.185557	0	0.0793173	0	0	0.500616	0	0	0	0	0	0.0734548	0.00146447	
0.35	-3.81231e-05	0.0154398	0.227273	-2.40275e-05	8.18027e-06	2.55573e-05	-2.39737e-05	0.0734601	0.000405812	0.0302878	0.00513728	0.310843	0.000306771	0.125745	0.0138472	-0.0112454	0.755865	-0.332555	0	0.092819	0	0	0.581642	0	0	0	0	0	0.0734548	0.000380602	
0.375	-3.81057e-05	0.0179487	0.227273	-2.40883e-05	1.1319e-05	2.56508e-05	-2.40316e-05	0.0734632	2.56262e-05	0.0302866	0.00882756	0.310922	-4.54566e-05	0.147611	0.00313684	-0.0140891	0.874642	-0.428414	0	0.108514	0	0	0.676411	0	0	0	0	0	0.0734548	0	
0.4	-3.80367e-05	0.0208576	0.227273	-2.41636e-05	1.49627e-05	2.5631e-05	-2.41073e-05	0.0734669	2.56016e-05	0.0302809	0.0131101	0.310857	-0.000231108	0.171301	-0.00259534	-0.00742607	0.947605	-0.229287	0	0.123976	0	0	0.559494	0	0	0	0	0	0.0734548	0	
0.425	-3.79726e-05	0.0241155	0.227274	-2.42461e-05	1.90411e-05	2.56265e-05	-2.41904e-05	0.0734709	2.55918e-05	0.0302755	0.0179035	0.310797	-0.000213828	0.191736	-0.00240502	0.000691204	0.817364	0.00761297	0	0.136435	0	0	0.436095	0	0	0	0	0	0.0734548	0	
0.45	-3.79193e-05	0.0276454	0.227274	-2.43334e-05	2.34574e-05	2.56429e-05	-2.42782e-05	0.0734754	2.56024e-05	0.0302711	0.0230942	0.310747	-0.000177487	0.207628	-0.00200163	0.00145364	0.635717	0.0161356	0	0.145727	0	0	0.306214	0	0	0	0	0	0.0734548	0	
0.475	-3.78812e-05	0.031366	0.227274	-2.44229e-05	2.81101e-05	2.56843e-05	-2.43684e-05	0.07348	2.56377e-05	0.0302679	0.0285633	0.310711	-0.000125582	0.218763	-0.00142412	0.00207619	0.445389	0.0231003	0	0.151691	0	0	0.169852	0	0	0	0	0	0.0734548	0	
0.5	-3.78616e-05	0.0351924	0.227274	-2.45123e-05	3.2893e-05	2.57528e-05	-2.44585e-05	0.0734848	2.56999e-05	0.0302664	0.0341863	0.310693	-6.29429e-05	0.22492	-0.000726309	0.00250558	0.246266	0.0279125	0	0.154165	0	0	0.0270072	0	0	0	0	0	0.0734548	0	
0.525	-3.7809e-05	0.0390352	0.227274	-2.21395e-05	3.39257e-05	2.32636e-05	-2.45463e-05	0.0734896	2.57892e-05	0.0302663	0.0398336	0.310694	-2.72723e-06	0.225891	4.2448e-05	0.00240863	0.0388455	0.0307503	0	0.152988	0	0	-0.122319	0	0	0	0	0	0.0734548	0	
0.55	-3.78754e-05	0.0428015	0.227274	-2.22145e-05	3.81611e-05	2.33722e-05	-2.21673e-05	0.0734904	2.33133e-05	0.0302671	0.0453692	0.310715	3.335e-05	0.221427	0.000824106	0.00144309	-0.178563	0.0312663	0	0.147995	0	0	-0.278127	0	0	0	0	0	0.0734548	0	
0.575	-3.79301e-05	0.0463937	0.227274	-2.22829e-05	4.22e-05	2.3496e-05	-2.22364e-05	0.0734944	2.34318e-05	0.0302703	0.0506498	0.31075	0.000126603	0.211224	0.00140605	0.00373011	-0.408133	0.0232779	0	0.139027	0	0	-0.440416	0	0	0	0	0	0.0734548	0	
0.6	-3.79795e-05	0.0497107	0.227274	-2.2344e-05	4.59294e-05	2.36287e-05	-2.22982e-05	0.0734981	2.35596e-05	0.0302746	0.0555276	0.310797	0.000170076	0.195113	0.0018778	0.00173894	-0.644418	0.0188696	0	0.125921	0	0	-0.609187	0	0	0	0	0	0.0734548	0	
