L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.80055	5.40659	-0.00225066	-5.31868	-9.71429	11.2813	5.23077	-0.00408039	-5.20879	-11.4176	-723.61	83.39	-427.71	-790.86	704.78	-2.69	-142.57	-29.59	
9.80055	5.40659	-0.00225066	-5.31868	-9.71429	11.2813	5.23077	-0.00408039	-5.20879	-11.3297	-798.93	83.39	-427.71	-790.86	683.26	-2.69	-142.57	-80.7	
9.80055	5.40659	-0.00225066	-5.31868	-9.71429	11.2813	5.23077	-0.00408039	-5.20879	-11.4176	-1059.86	83.39	-425.02	-782.79	675.19	-8.07	-142.57	-48.42	
9.80055	5.40659	-0.00225066	-5.31868	-9.71429	11.2813	5.23077	-0.00408039	-5.20879	-11.3297	-1089.45	83.39	-470.75	-777.41	734.37	-2.69	-158.71	-37.66	
9.80055	5.40659	-0.00225066	-5.31868	-9.71429	11.2813	5.23077	-0.00408039	-5.20879	-11.3297	-1067.93	72.63	-411.57	-1089.45	761.27	-2.69	-145.26	-185.61	
9.80055	5.40659	-0.00225066	-5.31868	-9.71429	11.1934	5.23077	-0.00408039	-5.20879	-11.2418	-1081.38	69.94	-411.57	-1084.07	661.74	-2.69	-145.26	-75.32	
9.71264	5.40659	-0.00224207	-5.31868	-9.71429	11.1934	5.23077	-0.00408039	-5.20879	-11.2418	-1081.38	69.94	-411.57	-1089.45	664.43	-2.69	-145.26	-45.73	
9.71264	5.40659	-0.00224207	-5.31868	-9.71429	11.1055	5.23077	-0.00408039	-5.20879	-11.1538	-1051.79	80.7	-408.88	-1094.83	653.67	-2.69	-145.26	-56.49	
9.62473	5.40659	-0.00224207	-5.31868	-9.62637	11.1055	5.23077	-0.00408039	-5.20879	-11.1538	-1067.93	72.63	-451.92	-1102.9	680.57	110.29	-145.26	-37.66	
9.62473	5.40659	-0.00224207	-5.31868	-9.53846	11.1055	5.31868	-0.00408039	-5.20879	-11.0659	-1162.08	78.01	-400.81	-1261.61	688.64	32.28	-145.26	-51.11	
9.53681	5.40659	-0.00224207	-5.31868	-9.45055	11.0176	5.31868	-0.00408039	-5.20879	-11.0659	-1076	72.63	-406.19	-1328.86	556.83	8.07	-145.26	-32.28	
9.4489	5.40659	-0.00224207	-5.31868	-9.36264	10.9297	5.31868	-0.00408039	-5.20879	-10.978	-1092.14	67.25	-395.43	-1466.05	680.57	69.94	-145.26	-34.97	
9.36099	5.40659	-0.00224207	-5.31868	-9.36264	10.8418	5.31868	-0.00408039	-5.20879	-10.8901	-1076	72.63	-408.88	-1207.81	672.5	0	-142.57	-5.38	
9.18516	5.40659	-0.00224207	-5.31868	-9.18681	10.6659	5.31868	-0.00408039	-5.20879	-10.7143	-1186.29	69.94	-610.63	-1326.17	500.34	88.77	-142.57	-225.96	
9.09725	5.40659	-0.00224207	-5.31868	-9.0989	10.578	5.31868	-0.00408039	-5.20879	-10.6264	-1140.56	107.6	-624.08	-1417.63	360.46	43.04	-145.26	16.14	
8.92143	5.40659	-0.00224207	-5.31868	-8.92308	10.4022	5.31868	-0.00408039	-5.20879	-10.4505	-1049.1	94.15	-613.32	-1509.09	527.24	0	-147.95	-96.84	
8.65769	5.40659	-0.00224207	-5.31868	-8.74725	10.2264	5.31868	-0.00408039	-5.20879	-10.2747	-1062.55	67.25	-599.87	-1471.43	234.03	0	-129.12	5.38	
8.48187	5.40659	-0.000859029	-5.31868	-8.48352	9.87473	5.31868	-0.00255132	-5.2967	-10.011	-1086.76	64.56	-594.49	-1530.61	357.77	2.69	-110.29	-8.07	
8.21813	5.40659	-0.00059273	-5.31868	-8.21978	9.78681	5.31868	-0.00220771	-5.2967	-9.74725	-1057.17	64.56	-594.49	-1439.15	562.21	48.42	-110.29	-269	
7.86648	5.40659	-0.00030066	-5.31868	-7.95604	9.34725	5.31868	-0.00194141	-5.2967	-9.3956	-1051.79	61.87	-591.8	-1339.62	699.4	0	-110.29	-10.76	
7.60275	5.40659	3.43612e-05	-5.31868	-7.6044	8.9956	5.23077	-0.00149471	-5.2967	-9.04396	-1065.24	69.94	-610.63	-1175.53	782.79	43.04	-110.29	-64.56	
7.51484	5.40659	-4.29515e-05	-5.31868	-7.51648	8.90769	5.31868	-0.00135727	-5.2967	-8.95604	-863.49	69.94	-624.08	-1043.72	661.74	43.04	-115.67	260.93	
7.07527	5.40659	0.000223348	-5.40659	-7.07692	8.55604	5.23077	-0.00103943	-5.2967	-8.51648	-1170.15	115.67	-554.14	-960.33	422.33	69.94	-112.98	-34.97	
6.63571	5.40659	0.000678633	-5.40659	-6.54945	8.11648	5.23077	-0.000541188	-5.2967	-8.07692	-1312.72	69.94	-441.16	-1250.85	486.89	24.21	-112.98	-263.62	
6.10824	5.40659	0.000987884	-5.40659	-6.10989	7.58901	5.31868	-0.000231938	-5.2967	-7.63736	-1000.68	72.63	-400.81	-1304.65	290.52	104.91	-110.29	-137.19	
5.49286	5.49451	0.0014174	-5.40659	-5.40659	6.97363	5.23077	0.000231938	-5.2967	-6.93407	-1022.2	72.63	-465.37	-1350.38	438.47	158.71	-110.29	51.11	
4.96538	5.49451	0.0017696	-5.40659	-4.79121	6.27033	5.23077	0.000618501	-5.2967	-6.31868	-745.13	64.56	-446.54	-1135.18	199.06	129.12	-112.98	40.35	
4.26209	5.49451	0.00210462	-5.40659	-4.26374	5.65495	5.31868	0.00109097	-5.2967	-5.7033	-1197.05	67.25	-419.64	-1032.96	269	99.53	-110.29	-115.67	
3.47088	5.49451	0.00234515	-5.40659	-3.47253	4.95165	5.31868	0.00149471	-5.2967	-4.91209	-1057.17	72.63	-489.58	-597.18	503.03	96.84	-110.29	-64.56	
2.76758	5.49451	0.00255132	-5.40659	-2.68132	4.24835	5.23077	0.00188127	-5.2967	-4.12088	-938.81	67.25	-454.61	-957.64	398.12	228.65	-112.98	199.06	
1.97637	5.49451	0.00266299	-5.40659	-1.8022	3.54505	5.40659	0.00220771	-5.2967	-3.41758	-965.71	112.98	-411.57	-954.95	457.3	131.81	-112.98	193.68	
1.18516	5.49451	0.00275748	-5.31868	-1.01099	2.75385	5.40659	0.00250837	-5.2967	-2.62637	-656.36	134.5	-430.4	-855.42	489.58	110.29	-112.98	147.95	
0.393956	5.49451	0.00279185	-5.40659	-0.21978	1.96264	5.40659	0.00280044	-5.2967	-1.83516	-850.04	112.98	-441.16	-648.29	503.03	242.1	-199.06	344.32	
-0.485165	5.49451	0.00279185	-5.40659	0.659341	1.17143	5.40659	0.0029207	-5.38462	-0.956044	-801.62	102.22	-476.13	-532.62	599.87	37.66	-94.15	236.72	
