L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-4.96703	4.79121	0	236.72	-454.61	
-5.14286	4.96703	0	250.17	476.13	
-5.23077	5.05495	0	228.65	850.04	
-5.31868	5.14286	0	-207.13	831.21	
-5.40659	5.14286	0	352.39	833.9	
-5.49451	5.14286	0	69.94	763.96	
-5.49451	5.23077	0	188.3	825.83	
-5.49451	5.23077	0	285.14	855.42	
-5.49451	5.23077	0	266.31	860.8	
-5.49451	5.23077	0	260.93	465.37	
-5.40659	5.23077	0	8.07	465.37	
-5.23077	5.14286	0	505.72	702.09	
-5.23077	5.05495	0	231.34	599.87	
-5.05495	4.96703	0	-37.66	153.33	
-5.05495	4.87912	0	24.21	476.13	
-4.79121	4.61538	0	-13.45	104.91	
-4.61538	4.52747	0	-825.83	80.7	
-4.35165	4.26374	0	-156.02	61.87	
-4.08791	4	0	513.79	177.54	
-3.73626	3.73626	0	-37.66	-72.63	
-3.47253	3.47253	0	24.21	422.33	
-3.03297	3.03297	0	182.92	-965.71	
-2.50549	2.68132	0	48.42	-1248.16	
-1.89011	2.15385	0	433.09	-1439.15	
-1.27473	1.45055	0	-513.79	-1487.57	
-0.395604	0.571429	0	707.47	-1546.75	
0.659341	-0.307692	0	164.09	-1318.1	
1.8022	-1.53846	0	-344.32	-1124.42	
1.71429	-1.71429	0	-486.89	-443.85	
2.94505	-2.94505	0	80.7	-201.75	
3.91209	-4.08791	0	-551.45	53.8	
4.7033	-4.79121	0	-392.74	572.97	
5.40659	-5.58242	0	554.14	381.98	
6.10989	-6.10989	0	-147.95	-398.12	
6.72527	-6.63736	0	-18.83	301.28	
7.07692	-7.07692	0	-174.85	-1084.07	
7.69231	-7.42857	0	-118.36	866.18	
7.95604	-7.78022	0	-239.41	-301.28	
8.21978	-8.65934	0	-468.06	-1624.76	
8.48352	-8.48352	0	-242.1	917.29	
8.74725	-8.57143	0	-379.29	446.54	
8.92308	-9.36264	0	-193.68	-1498.33	
9.18681	-9.01099	0	-0	1406.87	
9.36264	-9.18681	0	-64.56	446.54	
9.45055	-9.71429	0	-406.19	-1920.66	
9.53846	-9.45055	0	-258.24	1398.8	
9.62637	-9.27473	0	-75.32	352.39	
9.62637	-9.89011	0	-314.73	-1950.25	
9.71429	-9.62637	0	-244.79	-941.5	
9.71429	-9.27473	0	-182.92	1788.85	
9.71429	-9.36264	0	-459.99	290.52	
9.45055	-9.71429	0	-494.96	-1229.33	
9.45055	-9.36264	0	-156.02	-2.69	
9.36264	-9.18681	0	-314.73	24.21	
9.0989	-9.01099	0	-153.33	118.36	
9.01099	-8.83516	0	-462.68	-314.73	
8.83516	-8.65934	0	-322.8	-99.53	
8.57143	-8.48352	0	24.21	-381.98	
8.21978	-8.21978	0	-680.57	-69.94	
8.04396	-7.69231	0	-465.37	-379.29	
