time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.875	-4.97785e-05	0.0137602	0.222545	-7.01559e-05	-0.00995778	6.18843e-05	-6.95405e-05	0.0700213	6.15707e-05	0	0.0857373
0.9	-4.97439e-05	0.0160703	0.222546	-7.02626e-05	-0.00995231	6.18762e-05	-6.9653e-05	0.0700268	6.1522e-05	0	0.100273
0.925	-4.97101e-05	0.0187719	0.222547	-7.03851e-05	-0.00994593	6.18919e-05	-6.97823e-05	0.0700331	6.149e-05	0	0.117273
0.95	-4.96799e-05	0.0219317	0.222547	-7.0525e-05	-0.00993847	6.19447e-05	-6.99305e-05	0.0700406	6.14871e-05	0	0.137155
0.975	-4.96574e-05	0.0256271	0.222547	-7.06841e-05	-0.00992974	6.20539e-05	-7.00997e-05	0.0700493	6.15311e-05	0	0.160408
1	-4.96486e-05	0.0299491	0.222548	-7.08638e-05	-0.00991955	6.22466e-05	-7.02915e-05	0.0700595	6.16475e-05	0	0.187602
0	-4.96486e-05	0.0299491	0.222548	-7.08638e-05	-0.00991955	6.22466e-05	-7.02915e-05	0.0700595	6.16475e-05	0	0.187602
0.025	-4.96486e-05	0.0342697	0.222548	-7.10414e-05	-0.00990935	0.00016078	-7.0479e-05	0.0700697	6.17707e-05	0	0.160296
0.05	-4.96488e-05	0.0379609	0.222549	-7.1198e-05	-0.00990063	0.000453453	-7.06386e-05	0.0700784	6.17965e-05	0	0.136928
0.075	-4.96301e-05	0.0411136	0.22255	-7.13393e-05	-0.00989317	0.000933048	-7.07762e-05	0.0700859	6.171e-05	0	0.116926
0.1	-4.95966e-05	0.0438051	0.222552	-7.14694e-05	-0.00988677	0.00158775	-7.08962e-05	0.0700922	6.15059e-05	0	0.0997969
0.125	-4.95473e-05	0.0461016	0.222554	-7.15912e-05	-0.00988129	0.00240144	-7.10022e-05	0.0700976	6.11868e-05	0	0.0851204
0.15	-4.94827e-05	0.0480596	0.222557	-7.17069e-05	-0.00987658	0.00335408	-7.10968e-05	0.0701022	6.07613e-05	0	0.0725359
0.175	-4.91966e-05	0.0497265	0.222561	-6.46369e-05	-0.00988525	0.00441681	-7.11832e-05	0.0701062	6.02437e-05	0	0.0617339
0.2	-4.92511e-05	0.051145	0.222565	-6.47327e-05	-0.0098821	0.00557441	-7.12609e-05	0.0701095	5.96482e-05	0	0.0524491
0.225	-4.91518e-05	0.0523486	0.222569	-6.48241e-05	-0.00987938	0.00679273	-7.13313e-05	0.0701123	5.89939e-05	0	0.0444531
0.25	-4.91076e-05	0.0533673	0.222573	-6.49114e-05	-0.00987703	0.00804178	-7.13956e-05	0.0701147	5.83017e-05	0	0.0375497
0.275	-4.89985e-05	0.0542258	0.222578	-6.49937e-05	-0.009875	0.00929082	-7.1454e-05	0.0701167	5.75927e-05	0	0.031569
0.3	-4.89012e-05	0.0549454	0.222582	-6.50706e-05	-0.00987323	0.0105091	-7.15066e-05	0.0701183	5.68883e-05	0	0.0263641
0.325	-4.8796e-05	0.0555438	0.222586	-6.5141e-05	-0.0098717	0.0116666	-7.15537e-05	0.0701197	5.62094e-05	0	0.0218072
0.35	-4.86974e-05	0.0560357	0.22259	-6.52043e-05	-0.00987038	0.0127348	-7.1595e-05	0.0701209	5.55758e-05	0	0.0177861
0.375	-4.86084e-05	0.0564331	0.222593	-6.52595e-05	-0.00986924	0.0136875	-7.16304e-05	0.0701218	5.50057e-05	0	0.0142021
0.4	-4.85318e-05	0.0567458	0.222596	-6.53059e-05	-0.00986827	0.0145012	-7.16598e-05	0.0701225	5.45156e-05	0	0.0109672
0.425	-4.84697e-05	0.0569814	0.222598	-6.53428e-05	-0.00986745	0.0151558	-7.16828e-05	0.070123	5.41193e-05	0	0.0080018
0.45	-4.8424e-05	0.0571459	0.2226	-6.53696e-05	-0.00986678	0.0156352	-7.16995e-05	0.0701234	5.3828e-05	0	0.00523303
0.475	-4.83961e-05	0.0572431	0.222601	-6.53858e-05	-0.00986624	0.0159277	-7.17095e-05	0.0701236	5.36499e-05	0	0.00259287
0.5	-4.83867e-05	0.0572755	0.222602	-6.53913e-05	-0.00986585	0.016026	-7.17129e-05	0.0701237	5.35901e-05	0	1.6422e-05
0.525	-4.83961e-05	0.0572439	0.222601	-6.53858e-05	-0.0098656	0.0159277	-7.17096e-05	0.0701236	5.36501e-05	0	-0.00255962
0.55	-4.84241e-05	0.0571475	0.2226	-6.53696e-05	-0.0098655	0.0156352	-7.16995e-05	0.0701234	5.38283e-05	0	-0.00519856
0.575	-4.84698e-05	0.056984	0.222598	-6.53428e-05	-0.00986555	0.0151558	-7.16829e-05	0.070123	5.41198e-05	0	-0.00796526
