time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.025	0.00919797	10.8781	5.73471	0.00415992	-5.69446	-10.8462	0.00917324	10.9096	5.73411	0.00412897	-5.69386	-10.8776	
0.05	0.0092045	10.8698	5.73487	0.00416961	-5.69463	-10.8379	0.00917977	10.9012	5.73427	0.00413869	-5.69402	-10.8693	
0.075	0.00921557	10.8557	5.73515	0.00418603	-5.6949	-10.8238	0.00919084	10.8872	5.73454	0.00415514	-5.69429	-10.8553	
0.1	0.00923144	10.8355	5.73554	0.00420953	-5.6953	-10.8036	0.0092067	10.867	5.73494	0.0041787	-5.69469	-10.8351	
0.125	0.0092525	10.8087	5.73606	0.00424066	-5.69582	-10.7768	0.00922777	10.8402	5.73546	0.00420991	-5.69522	-10.8083	
0.15	0.00927928	10.7746	5.73672	0.00428012	-5.69648	-10.7427	0.00925455	10.8061	5.73612	0.00424946	-5.69588	-10.7742	
0.175	0.00931243	10.7324	5.73753	0.00432879	-5.6973	-10.7005	0.00928769	10.7639	5.73693	0.00429826	-5.6967	-10.732	
0.2	0.00935276	10.6811	5.73851	0.00438777	-5.69829	-10.6492	0.00932803	10.7126	5.73792	0.00435738	-5.6977	-10.6807	
0.225	0.00940128	10.6193	5.73969	0.00445833	-5.69948	-10.5874	0.00937654	10.6508	5.7391	0.00442811	-5.69889	-10.6189	
0.25	0.00945916	10.5455	5.74109	0.00454199	-5.70089	-10.5136	0.00943442	10.577	5.7405	0.00451198	-5.7003	-10.5451	
0.275	0.00952783	10.458	5.74274	0.00464049	-5.70255	-10.426	0.00950309	10.4895	5.74216	0.00461073	-5.70196	-10.4576	
0.3	0.00960899	10.3544	5.74467	0.00475586	-5.70449	-10.3225	0.00958425	10.386	5.74409	0.00472638	-5.70391	-10.3541	
0.325	0.00970463	10.2323	5.74692	0.00489034	-5.70676	-10.2004	0.00967988	10.2639	5.74635	0.00486121	-5.70619	-10.232	
0.35	0.0098171	10.0886	5.74954	0.00504646	-5.7094	-10.0567	0.00979235	10.1203	5.74898	0.00501773	-5.70883	-10.0884	
0.375	0.00994916	9.91975	5.75257	0.00522699	-5.71246	-9.88784	0.00992441	9.95142	5.75202	0.00519874	-5.7119	-9.91951	
0.4	0.0101041	9.72144	5.75607	0.00543489	-5.71598	-9.68953	0.0100793	9.75315	5.75552	0.0054072	-5.71543	-9.72124	
0.425	0.0102856	9.48872	5.76009	0.00567326	-5.72002	-9.45682	0.0102609	9.52048	5.75955	0.00564622	-5.71949	-9.48857	
0.45	0.0104983	9.21573	5.76468	0.00594519	-5.72465	-9.18382	0.0104736	9.24754	5.76416	0.00591893	-5.72412	-9.21563	
0.475	0.0107474	8.89556	5.7699	0.00625358	-5.7299	-8.86365	0.0107226	8.92743	5.76939	0.00622822	-5.7294	-8.89552	
0.5	0.0110389	8.52009	5.77579	0.00660081	-5.73584	-8.48818	0.0110141	8.55203	5.77531	0.00657651	-5.73535	-8.52013	
0	0.0110389	8.52009	5.77579	0.00660081	-5.73584	-8.48818	0.0110141	8.55203	5.77531	0.00657651	-5.73535	-8.52013	
0.025	0.0113781	8.08231	5.78235	0.00698609	-5.74245	-8.05041	0.0113533	8.11433	5.78189	0.00696303	-5.74198	-8.08243	
0.05	0.0117631	7.58436	5.78941	0.00739886	-5.74955	-7.55245	0.0117383	7.61646	5.78897	0.0073772	-5.74911	-7.58456	
0.075	0.0121901	7.03082	5.79674	0.00782606	-5.75694	-6.99892	0.0121653	7.06302	5.79633	0.00780597	-5.75653	-7.03111	
0.1	0.0126552	6.42641	5.80413	0.00825472	-5.76438	-6.3945	0.0126304	6.45869	5.80376	0.00823635	-5.76401	-6.42678	
0.125	0.0131546	5.77592	5.81137	0.00867222	-5.77167	-5.74402	0.0131298	5.80829	5.81103	0.00865569	-5.77133	-5.77638	
0.15	0.0136844	5.0843	5.81825	0.00906657	-5.7786	-5.05239	0.0136596	5.11675	5.81795	0.00905201	-5.7783	-5.08484	
0.175	0.0142407	4.35658	5.82455	0.0094266	-5.78494	-4.32468	0.0142159	4.38911	5.82429	0.00941411	-5.78468	-4.3572	
0.2	0.0133372	3.59687	5.82874	0.00974126	-5.79313	-3.56815	0.0133148	3.62946	5.82853	0.00973094	-5.79292	-3.60075	
0.225	0.0138749	2.81253	5.83345	0.0100041	-5.79787	-2.78381	0.0138525	2.84518	5.83328	0.00999602	-5.79769	-2.81646	
0.25	0.0144257	2.00807	5.83714	0.0102067	-5.80158	-1.97936	0.0144033	2.04077	5.83702	0.010201	-5.80146	-2.01205	
0.275	0.0149859	1.18906	5.83973	0.0103436	-5.80418	-1.16035	0.0149635	1.22178	5.83965	0.0103402	-5.8041	-1.19307	
0.3	0.0155519	0.361132	5.84113	0.0104109	-5.8056	-0.332416	0.0155295	0.393869	5.8411	0.0104098	-5.80556	-0.365153	
0.325	0.0161199	-0.470002	5.84132	0.0104067	-5.80578	0.498718	0.0160976	-0.437266	5.84133	0.010408	-5.8058	0.465982	
0.35	0.0166864	-1.29858	5.84029	0.0103308	-5.80474	1.32729	0.016664	-1.26586	5.84035	0.0103345	-5.80481	1.29457	
0.375	0.0172474	-2.11881	5.83807	0.0101852	-5.80251	2.14753	0.0172251	-2.08612	5.83818	0.0101912	-5.80262	2.11484	
0.4	0.0177994	-2.92492	5.83474	0.00997364	-5.79915	2.95364	0.017777	-2.89228	5.83489	0.00998195	-5.79931	2.92099	
0.425	0.0183384	-3.71115	5.83037	0.00970167	-5.79476	3.73986	0.0183161	-3.67856	5.83057	0.00971223	-5.79496	3.70728	
0.45	0.0188608	-4.47177	5.82511	0.00937667	-5.78946	4.50048	0.0188384	-4.43924	5.82536	0.00938939	-5.78971	4.46796	
0.475	0.0193626	-5.20111	5.81911	0.00900758	-5.78342	5.22983	0.0193402	-5.16867	5.81939	0.00902238	-5.7837	5.19738	
0.5	0.01984	-5.89358	5.81254	0.00860485	-5.77681	5.9223	0.0198177	-5.86122	5.81286	0.00862162	-5.77713	5.88994	
