Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.008	-0.0432	0.1072	0.9607	2.2357	-0.0135	-0.0121	
0.043	0.0037	-0.1003	0.9492	2.2358	-0.0124	-0.0131	
0.078	-0.0259	-0.0796	1.0166	2.2361	-0.0119	-0.0117	
0.121	0.0056	0.0388	1.019	2.2362	-0.0053	-0.0107	
0.155	-0.0227	0.0217	1.0117	2.2361	-0.0026	-0.0102	
0.189	0.0039	0.0461	0.9812	2.2362	0.0014	-0.01	
0.224	0.0391	-0.0706	1.0308	2.2363	-0.0005	-0.0093	
0.259	0.0444	0.0107	1.0022	2.2366	-0.0022	-0.0112	
0.293	0.0574	-0.0178	1.0132	2.2367	-0.0068	-0.0128	
0.328	0.0625	-0.0457	1.0132	2.2368	-0.0046	-0.0103	
0.362	0.0002	0.0134	1.0115	2.2368	-0.0024	-0.0073	
0.397	0.064	0.0088	1.0176	2.2368	0.0002	-0.0108	
0.431	0.0054	0.0313	1.0044	2.2368	0.0038	-0.0087	
0.466	0.0386	-0.0393	0.9866	2.2371	0.0002	-0.0085	
0.501	-0.0352	-0.002	0.989	2.2372	-0.0008	-0.0049	
0.518	0.052	-0.0144	1.0046	2.2373	-0.0011	-0.0091	
0.518	0.052	-0.0144	1.0046	2.2373	-0.0011	-0.0091	
2.402	0.0308	0.3433	1.0806	2.2468	0.0431	-0.0251	
2.436	-0.1843	0.1284	0.7659	2.2483	0.0371	-0.0221	
2.471	0.0063	0.2754	0.9197	2.2513	0.0172	-0.0202	
2.496	-0.0171	-0.4517	0.8823	2.2532	-0.0075	-0.0205	
2.523	-0.0615	-0.1086	0.8523	2.2552	-0.032	-0.0206	
2.549	-0.0039	-0.4995	0.8176	2.2557	-0.0547	-0.0221	
2.574	0.0088	-0.4014	0.8311	2.2561	-0.0798	-0.0229	
2.592	0.0547	0.1624	1.0408	2.2576	-0.0969	-0.0237	
2.617	-0.0188	-0.5383	0.9473	2.2586	-0.1265	-0.0234	
2.643	0.0767	0.155	0.9587	2.259	-0.1526	-0.0253	
2.67	0.0593	-0.1892	1.0122	2.2617	-0.1888	-0.0298	
2.695	-0.1672	-0.3149	0.7905	2.2616	-0.2246	-0.0291	
2.721	0.0752	0.2434	0.9163	2.2632	-0.262	-0.0321	
2.746	-0.0542	-0.4817	0.6357	2.2652	-0.3046	-0.0314	
2.773	0.0947	-0.5955	0.926	2.2663	-0.3522	-0.0324	
2.799	0.0225	0.1604	0.8909	2.2672	-0.3968	-0.031	
2.824	-0.0776	-0.7129	0.8884	2.2673	-0.4511	-0.0313	
2.842	-0.051	-0.4167	0.8364	2.2684	-0.4868	-0.0264	
2.867	0.2283	-0.0325	0.8145	2.2692	-0.5382	-0.0263	
2.894	0.0193	-0.3179	0.5635	2.2697	-0.5948	-0.0241	
2.919	0.0935	-0.1406	1.0693	2.2696	-0.6535	-0.0228	
2.945	0.0525	-0.418	1.1018	2.2715	-0.7144	-0.0227	
2.972	-0.1636	-0.6831	0.5801	2.2775	-0.7804	-0.0219	
2.997	-0.2654	-0.6021	0.699	2.285	-0.8444	-0.0226	
3.023	-2.1936	-1.0779	0.8845	2.2989	-0.9101	-0.0239	
3.048	0.7517	-1.3025	0.5857	2.2962	-0.9674	-0.0658	
3.066	0.3423	-1.6311	0.1458	2.2777	-1.0027	-0.0991	
3.092	1.1777	-1.3706	0.0034	2.239	-1.036	-0.1546	
3.118	-0.1265	-1.6106	0.5144	2.1954	-1.0513	-0.2073	
3.144	-0.094	-2.3381	0.6101	2.1572	-1.0615	-0.2407	
3.17	0.2148	-2.0032	0.0544	2.1265	-1.0468	-0.2372	
3.196	0.8555	-1.7209	0.25	2.1011	-1.0126	-0.221	
3.221	0.5305	-1.3994	0.6169	2.0783	-0.9621	-0.2191	
3.248	0.3215	-1.1665	0.6975	2.0534	-0.8937	-0.218	
3.274	-0.5217	0.6333	0.5461	2.0543	-0.8144	-0.2066	
3.3	-0.074	-0.8286	0.1367	2.0797	-0.7484	-0.1804	
3.317	-0.0588	-1.05	0.0012	2.1021	-0.703	-0.1667	
3.343	0.1177	-0.6216	0.314	2.1401	-0.6409	-0.1558	
3.369	-0.4731	-1.5479	0.0247	2.1697	-0.5839	-0.1535	
3.395	-0.0471	-1.342	1.4272	2.2052	-0.5444	-0.1402	
3.421	-0.0693	-0.2168	0.8403	2.2311	-0.4942	-0.1051	
3.447	0.2268	-0.3018	0.9067	2.2454	-0.4438	-0.0876	
3.472	0.0713	0.4504	1.1189	2.2445	-0.4008	-0.0854	
3.498	0.0085	-0.4629	0.6145	2.2326	-0.3654	-0.0823	
3.525	0.0144	-0.4746	0.2092	2.221	-0.3314	-0.0802	
3.55	0.1282	0.0439	1.0005	2.2061	-0.3073	-0.0776	
3.568	0.1836	0.1316	0.833	2.1948	-0.2925	-0.0747	
