L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
7.78022	5.52363	-0.0155398	-5.58242	-7.78022	8.11648	5.49451	-0.0148784	-5.41044	-8.15275	-538	158.71	-172.16	-494.96	416.95	43.04	0	-2.69	
7.78022	5.52363	-0.0155398	-5.58242	-7.78022	8.11648	5.49451	-0.0148784	-5.41044	-8.15275	-809.69	158.71	-209.82	-788.17	414.26	56.49	0	250.17	
7.69231	5.52363	-0.0155398	-5.49451	-7.78022	8.02857	5.49451	-0.0148784	-5.41044	-8.06484	-667.12	199.06	-217.89	-688.64	462.68	75.32	0	131.81	
7.6044	5.61154	-0.0155398	-5.58242	-7.69231	7.94066	5.40659	-0.0148784	-5.41044	-7.97692	-850.04	201.75	-234.03	-852.73	408.88	78.01	0	86.08	
7.42857	5.52363	-0.0155398	-5.49451	-7.51648	7.76484	5.49451	-0.0148784	-5.41044	-7.8011	-648.29	145.26	-279.76	-1105.59	320.11	8.07	0	0	
7.25275	5.61154	-0.0155398	-5.49451	-7.34066	7.58901	5.49451	-0.0148784	-5.41044	-7.62527	-667.12	91.46	-142.57	-661.74	231.34	16.14	91.46	-260.93	
6.98901	5.61154	-0.0155398	-5.49451	-7.16484	7.32527	5.49451	-0.0148784	-5.41044	-7.36154	-624.08	29.59	-110.29	-613.32	328.18	2.69	-18.83	-303.97	
6.72527	5.61154	-0.0155398	-5.58242	-6.81319	6.97363	5.49451	-0.0148784	-5.49835	-7.00989	-476.13	40.35	-86.08	-1180.91	395.43	51.11	182.92	-613.32	
6.37363	5.61154	-0.0155398	-5.58242	-6.37363	6.62198	5.49451	-0.0148784	-5.41044	-6.65824	-793.55	32.28	-69.94	-1234.71	298.59	29.59	86.08	-29.59	
5.84615	5.61154	-0.0155398	-5.58242	-6.02198	6.00659	5.49451	-0.0148784	-5.49835	-6.04286	-715.54	29.59	-53.8	-1038.34	207.13	10.76	185.61	-414.26	
5.31868	5.61154	-0.0155398	-5.58242	-5.40659	5.47912	5.49451	-0.0148784	-5.49835	-5.6033	-683.26	26.9	-48.42	-933.43	104.91	59.18	169.47	-511.1	
4.61538	5.61154	-0.0155398	-5.58242	-4.79121	4.86374	5.49451	-0.0148784	-5.49835	-4.81209	-715.54	29.59	-45.73	-1573.65	244.79	16.14	126.43	-492.27	
3.82418	5.61154	-0.0155398	-5.58242	-3.91209	4.07253	5.40659	-0.0148784	-5.41044	-4.02088	-761.27	26.9	-51.11	-1447.22	129.12	18.83	104.91	-901.15	
2.76923	5.61154	-0.0155398	-5.58242	-2.85714	3.10549	5.40659	-0.0148784	-5.49835	-3.14176	-637.53	24.21	-45.73	-1431.08	137.19	24.21	142.57	-110.29	
1.8022	5.61154	-0.0155398	-5.58242	-1.89011	2.05055	5.49451	-0.0148784	-5.49835	-1.9989	-551.45	37.66	-40.35	-1640.9	234.03	18.83	199.06	-459.99	
0.747253	5.61154	-0.0155398	-5.58242	-0.747253	0.907692	5.49451	-0.0148784	-5.49835	-0.943956	-312.04	29.59	-37.66	-1240.09	242.1	64.56	161.4	29.59	
-0.395604	5.61154	-0.0155398	-5.58242	0.307692	-0.147253	5.49451	-0.0148784	-5.49835	0.110989	-137.19	37.66	-37.66	-1441.84	0	115.67	121.05	-40.35	
-1.45055	5.69945	-0.0122068	-5.58242	1.45055	-1.2022	5.40659	-0.0142599	-5.41044	1.16593	-322.8	61.87	-48.42	-1307.34	258.24	147.95	236.72	-244.79	
-2.41758	5.69945	-0.0125762	-5.58242	2.32967	-2.08132	5.40659	-0.0140795	-5.49835	2.04505	-185.61	59.18	-59.18	-656.36	349.7	13.45	269	-153.33	
-3.20879	5.61154	-0.0127995	-5.58242	3.20879	-2.96044	5.49451	-0.0126707	-5.49835	3.1	-675.19	61.87	-190.99	-287.83	260.93	72.63	78.01	-48.42	
