L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.80055	5.40659	-0.00402026	-5.31868	-9.71429	11.2813	5.23077	-0.00566959	-5.20879	-11.4176	-632.15	228.65	-336.25	-758.58	586.42	78.01	-99.53	-86.08	
9.80055	5.40659	-0.00402026	-5.31868	-9.71429	11.2813	5.23077	-0.00566959	-5.20879	-11.3297	-642.91	225.96	-360.46	-758.58	583.73	94.15	-96.84	-110.29	
9.80055	5.40659	-0.00402026	-5.31868	-9.71429	11.2813	5.23077	-0.00566959	-5.20879	-11.3297	-642.91	225.96	-371.22	-758.58	581.04	83.39	-99.53	-352.39	
9.71264	5.40659	-0.00402026	-5.31868	-9.71429	11.2813	5.23077	-0.00566959	-5.20879	-11.3297	-632.15	228.65	-352.39	-758.58	583.73	88.77	-99.53	-193.68	
9.71264	5.40659	-0.00402026	-5.31868	-9.71429	11.2813	5.23077	-0.00566959	-5.20879	-11.3297	-626.77	225.96	-355.08	-874.25	258.24	29.59	-99.53	-121.05	
9.71264	5.40659	-0.00402026	-5.31868	-9.62637	11.2813	5.23077	-0.00566959	-5.20879	-11.2418	-930.74	217.89	-336.25	-914.6	564.9	91.46	-99.53	-252.86	
9.62473	5.40659	-0.00402026	-5.31868	-9.71429	11.1934	5.23077	-0.00566959	-5.20879	-11.3297	-626.77	225.96	-347.01	-925.36	583.73	86.08	-96.84	-274.38	
9.62473	5.40659	-0.00401167	-5.31868	-9.71429	11.1934	5.23077	-0.00566959	-5.20879	-11.1538	-954.95	258.24	-333.56	-893.08	551.45	88.77	-99.53	-94.15	
9.53681	5.40659	-0.00401167	-5.31868	-9.62637	11.1934	5.23077	-0.00567818	-5.20879	-11.2418	-621.39	223.27	-344.32	-1062.55	562.21	134.5	-164.09	-86.08	
9.53681	5.40659	-0.00400308	-5.31868	-9.53846	11.1055	5.31868	-0.00567818	-5.20879	-11.0659	-788.17	217.89	-344.32	-1046.41	564.9	137.19	-102.22	-69.94	
9.4489	5.40659	-0.00400308	-5.31868	-9.45055	11.1055	5.31868	-0.00567818	-5.20879	-11.0659	-949.57	215.2	-338.94	-1127.11	613.32	180.23	-99.53	-75.32	
9.36099	5.40659	-0.00400308	-5.31868	-9.36264	10.9297	5.31868	-0.00567818	-5.20879	-10.978	-1035.65	215.2	-333.56	-1272.37	438.47	153.33	-104.91	-83.39	
9.27308	5.40659	-0.00400308	-5.31868	-9.27473	10.8418	5.31868	-0.00567818	-5.20879	-10.8901	-629.46	217.89	-352.39	-1280.44	473.44	166.78	-99.53	129.12	
9.09725	5.40659	-0.00400308	-5.31868	-9.18681	10.7538	5.23077	-0.00567818	-5.20879	-10.8022	-613.32	212.51	-556.83	-1269.68	215.2	169.47	-99.53	48.42	
9.00934	5.40659	-0.00400308	-5.23077	-9.01099	10.578	5.23077	-0.00567818	-5.20879	-10.6264	-952.26	212.51	-554.14	-1272.37	322.8	142.57	-102.22	-53.8	
8.83352	5.40659	-0.00400308	-5.31868	-8.83516	10.4022	5.23077	-0.00567818	-5.20879	-10.4505	-893.08	212.51	-567.59	-1164.77	379.29	158.71	-99.53	-24.21	
8.56978	5.40659	-0.00400308	-5.31868	-8.65934	10.1385	5.23077	-0.00567818	-5.20879	-10.2747	-906.53	215.2	-602.56	-1248.16	357.77	112.98	-112.98	-121.05	
8.39396	5.40659	-0.00263722	-5.31868	-8.48352	9.96264	5.31868	-0.00419206	-5.2967	-10.011	-715.54	207.13	-538	-1328.86	338.94	161.4	-96.84	-88.77	
8.13022	5.40659	-0.00234515	-5.31868	-8.13187	9.6989	5.23077	-0.00378832	-5.2967	-9.65934	-680.57	255.55	-583.73	-747.82	255.55	94.15	-99.53	18.83	
7.9544	5.40659	-0.0023881	-5.31868	-7.86813	9.43516	5.31868	-0.00376255	-5.2967	-9.3956	-1156.7	209.82	-503.03	-1051.79	384.67	150.64	-99.53	-196.37	
7.51484	5.40659	-0.00177819	-5.31868	-7.51648	8.9956	5.23077	-0.00305814	-5.2967	-9.04396	-637.53	215.2	-575.66	-831.21	669.81	110.29	-99.53	-290.52	
7.51484	5.40659	-0.0018555	-5.40659	-7.42857	8.90769	5.31868	-0.00308391	-5.2967	-8.95604	-519.17	220.58	-529.93	-809.69	373.91	207.13	-99.53	-317.42	
7.07527	5.40659	-0.00156343	-5.40659	-6.98901	8.55604	5.31868	-0.00274889	-5.2967	-8.6044	-858.11	217.89	-559.52	-968.4	301.28	139.88	-99.53	-43.04	
6.63571	5.40659	-0.00107379	-5.31868	-6.54945	8.11648	5.31868	-0.00220771	-5.2967	-8.07692	-1277.75	209.82	-387.36	-1089.45	290.52	158.71	-99.53	-360.46	
6.10824	5.40659	-0.000773126	-5.31868	-6.02198	7.58901	5.23077	-0.00183832	-5.2967	-7.63736	-960.33	239.41	-443.85	-1439.15	271.69	225.96	-99.53	-258.24	
5.49286	5.40659	-0.00028348	-5.31868	-5.40659	6.88571	5.23077	-0.00142599	-5.2967	-6.93407	-363.15	217.89	-441.16	-1336.93	303.97	204.44	-99.53	-236.72	
4.87747	5.49451	5.15418e-05	-5.40659	-4.79121	6.35824	5.23077	-0.000987884	-5.2967	-6.31868	-435.78	164.09	-419.64	-1164.77	64.56	212.51	-102.22	-5.38	
4.17418	5.49451	0.000326431	-5.31868	-4.17582	5.65495	5.23077	-0.000618501	-5.2967	-5.7033	-911.91	207.13	-548.76	-1137.87	379.29	174.85	-102.22	-104.91	
3.47088	5.49451	0.000644272	-5.31868	-3.47253	4.86374	5.31868	-0.000137445	-5.2967	-5	-847.35	212.51	-494.96	-1046.41	325.49	188.3	-99.53	48.42	
2.76758	5.49451	0.000816078	-5.40659	-2.68132	4.24835	5.31868	0.000249118	-5.2967	-4.2967	-486.89	207.13	-387.36	-1065.24	371.22	312.04	-99.53	-145.26	
1.88846	5.49451	0.000936342	-5.31868	-1.89011	3.45714	5.31868	0.00058414	-5.2967	-3.41758	-809.69	177.54	-441.16	-731.68	223.27	328.18	-99.53	-10.76	
1.09725	5.49451	0.00100506	-5.40659	-1.0989	2.75385	5.31868	0.000944932	-5.2967	-2.62637	-540.69	220.58	-446.54	-564.9	274.38	341.63	-99.53	18.83	
0.306044	5.49451	0.00102224	-5.40659	-0.21978	1.96264	5.31868	0.00120264	-5.2967	-1.92308	-145.26	217.89	-371.22	-217.89	349.7	341.63	-177.54	8.07	
-0.485165	5.49451	0.00102224	-5.40659	0.747253	1.17143	5.40659	0.00138304	-5.38462	-1.04396	-446.54	234.03	-376.6	-199.06	519.17	285.14	-75.32	118.36	
