time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00548242	7.9643	5.50026	-0.0164993	-5.48118	-7.94904	0.00613937	6.18169	5.5259	-0.0150462	-5.5069	-6.16643	
0.025	0.00548118	7.96766	5.50437	-0.0161793	-5.48529	-7.9524	0.00607716	6.35108	5.54128	-0.0141158	-5.52227	-6.33582	
0.05	0.00545835	8.02937	5.51181	-0.0156376	-5.49272	-8.01411	0.00586117	6.93825	5.5642	-0.0127925	-5.54516	-6.92299	
0.075	0.00539136	8.21032	5.52314	-0.0148826	-5.50404	-8.19506	0.00536356	8.28544	5.58919	-0.0114728	-5.57009	-8.27018	
0.1	0.0052607	8.56283	5.53858	-0.0139718	-5.51947	-8.54757	0.00446338	10.6993	5.60495	-0.0108923	-5.58571	-10.6841	
0.125	0.00506046	9.10179	5.55733	-0.0130528	-5.53818	-9.08653	0.00310712	14.266	5.593	-0.0121862	-5.57348	-14.2507	
0.15	0.00480759	9.7802	5.57686	-0.0123484	-5.55768	-9.76494	0.00123702	18.6677	5.53495	-0.0164681	-5.51696	-18.654	
0.175	0.00454407	10.4843	5.5942	-0.0120191	-5.57497	-10.4691	-0.000444112	23.1824	5.43259	-0.0237929	-5.41402	-23.1687	
0.2	0.00432731	11.0613	5.60726	-0.0120086	-5.58799	-11.046	-0.00194719	26.991	5.31318	-0.0324883	-5.294	-26.9773	
0.225	0.00420842	11.3768	5.61649	-0.0120793	-5.59721	-11.3616	-0.00271972	29.5745	5.21264	-0.0400086	-5.19494	-29.5622	
0.25	0.00420866	11.3762	5.62371	-0.0120284	-5.60442	-11.3609	-0.00322422	30.8759	5.15154	-0.0447287	-5.13359	-30.8635	
0.275	0.00431386	11.097	5.62997	-0.0118214	-5.6107	-11.0818	-0.00334811	31.1911	5.12516	-0.0467953	-5.10714	-31.1788	
0.3	0.00449428	10.6171	5.63574	-0.0115234	-5.6165	-10.6018	-0.00323914	30.9155	5.11849	-0.0473108	-5.10053	-30.9032	
0.325	0.0047274	9.99479	5.64143	-0.011182	-5.62224	-9.97953	-0.00301573	30.3449	5.11972	-0.0471979	-5.10188	-30.3325	
0.35	0.00500547	9.24957	5.64767	-0.0107895	-5.62852	-9.23431	-0.00273633	29.622	5.12472	-0.0467942	-5.10701	-29.6096	
0.375	0.00533093	8.37353	5.6551	-0.0103067	-5.636	-8.35827	-0.00241956	28.7901	5.13437	-0.0460458	-5.11681	-28.7777	
0.4	0.00571067	7.34666	5.66425	-0.00969275	-5.6452	-7.3314	-0.0022976	27.8518	5.15186	-0.0447604	-5.13253	-27.838	
0.425	0.0061535	6.14348	5.67524	-0.00892415	-5.65624	-6.12822	-0.00186729	26.7994	5.17895	-0.0427552	-5.1598	-26.7857	
0.45	0.00667028	4.73291	5.68787	-0.008006	-5.66891	-4.71765	-0.00139019	25.6105	5.21888	-0.0398614	-5.19994	-25.5967	
0.475	0.00727368	3.0791	5.70116	-0.00698712	-5.68224	-3.06384	-0.000855788	24.2514	5.27387	-0.0359747	-5.25514	-24.2377	
0.5	0.00797251	1.15771	5.71181	-0.00607483	-5.69292	-1.14245	-0.000245637	22.6658	5.34021	-0.0314177	-5.32172	-22.652	
