L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.71264	-42.5036	0.00258568	-5.58242	-9.53846	11.3692	5.23077	0.00241387	-5.67418	-11.2176	-5.38	277.07	96.84	0	161.4	8.07	-139.88	26.9	
9.80055	-42.4157	0.00258568	-5.58242	-9.53846	11.2813	5.23077	0.00241387	-5.67418	-11.2176	-5.38	287.83	83.39	0	212.51	69.94	-137.19	26.9	
9.71264	-42.5036	0.00259427	-5.58242	-9.53846	11.3692	5.23077	0.00241387	-5.67418	-11.2176	56.49	328.18	75.32	0	258.24	10.76	-121.05	29.59	
9.62473	-42.4157	0.00259427	-5.58242	-9.53846	11.3692	5.23077	0.00241387	-5.67418	-11.2176	72.63	290.52	86.08	0	309.35	8.07	-129.12	0	
9.62473	-42.4157	0.00259427	-5.58242	-9.53846	11.3692	5.23077	0.00241387	-5.67418	-11.2176	-107.6	419.64	88.77	0	228.65	16.14	-139.88	0	
9.62473	-42.4157	0.00259427	-5.58242	-9.53846	11.2813	5.23077	0.00241387	-5.76209	-11.2176	32.28	295.9	91.46	0	425.02	8.07	-129.12	0	
9.62473	-42.4157	0.00259427	-5.58242	-9.53846	11.2813	5.14286	0.00240528	-5.67418	-11.2176	-45.73	207.13	83.39	0	137.19	13.45	-150.64	0	
9.53681	-42.4157	0.00259427	-5.58242	-9.53846	11.1934	5.23077	0.00240528	-5.76209	-11.2176	145.26	177.54	91.46	0	312.04	48.42	-142.57	0	
9.4489	-42.4157	0.00259427	-5.67033	-9.53846	11.1934	5.23077	0.00240528	-5.76209	-11.2176	48.42	180.23	94.15	-2.69	129.12	67.25	-137.19	0	
9.4489	-42.4157	0.00259427	-5.58242	-9.53846	11.1055	5.23077	0.00240528	-5.67418	-11.1297	-10.76	180.23	86.08	5.38	121.05	59.18	-142.57	0	
9.36099	-42.4157	0.00259427	-5.58242	-9.45055	11.1055	5.23077	0.00240528	-5.67418	-11.1297	-29.59	177.54	107.6	0	225.96	26.9	-150.64	10.76	
9.27308	-42.4157	0.00259427	-5.67033	-9.27473	11.0176	5.31868	0.00240528	-5.67418	-11.0418	193.68	180.23	72.63	-13.45	212.51	161.4	-150.64	8.07	
9.18516	-42.4157	0.00259427	-5.58242	-9.18681	10.9297	5.31868	0.00240528	-5.76209	-10.9538	-64.56	180.23	86.08	-16.14	169.47	61.87	-150.64	8.07	
9.09725	-42.4157	0.00259427	-5.58242	-9.18681	10.7538	5.23077	0.00240528	-5.76209	-10.8659	285.14	177.54	53.8	8.07	-174.85	67.25	-137.19	10.76	
8.92143	-42.4157	0.00259427	-5.67033	-8.92308	10.6659	5.23077	0.00240528	-5.67418	-10.6901	-18.83	180.23	67.25	-10.76	156.02	172.16	-150.64	5.38	
8.7456	-42.4157	0.00259427	-5.58242	-8.83516	10.4901	5.31868	0.00240528	-5.67418	-10.5143	34.97	180.23	67.25	18.83	88.77	40.35	-147.95	10.76	
8.48187	-42.4157	0.00259427	-5.67033	-8.57143	10.2264	5.23077	0.00240528	-5.67418	-10.3385	-13.45	180.23	86.08	-16.14	-153.33	88.77	-134.5	8.07	
8.30604	-42.4157	-0.00116828	-5.67033	-8.48352	10.0505	5.31868	-0.00266299	-5.67418	-10.0747	13.45	177.54	67.25	18.83	-99.53	118.36	-129.12	5.38	
8.04231	-42.4157	-0.000712994	-5.58242	-8.13187	9.78681	5.23077	-0.00210462	-5.67418	-9.81099	-75.32	180.23	91.46	37.66	18.83	99.53	-134.5	16.14	
7.69066	-42.4157	-0.000455285	-5.67033	-7.78022	9.43516	5.31868	-0.0018555	-5.67418	-9.63516	-2.69	177.54	88.77	8.07	180.23	37.66	-142.57	5.38	
7.33901	-42.4157	-8.59029e-05	-5.67033	-7.51648	8.9956	5.31868	-0.00140022	-5.67418	-9.10769	177.54	174.85	88.77	32.28	-169.47	45.73	-118.36	13.45	
7.33901	-42.4157	-0.000103084	-5.67033	-7.42857	9.17143	5.31868	-0.00140022	-5.76209	-9.10769	-56.49	180.23	83.39	0	115.67	21.52	-137.19	-5.38	
6.98736	-42.4157	0.000231938	-5.67033	-7.16484	8.64396	5.31868	-0.00101365	-5.67418	-8.84396	-258.24	177.54	88.77	21.52	123.74	169.47	-64.56	0	
6.45989	-42.4157	0.000558369	-5.67033	-6.63736	8.11648	5.31868	-0.000566959	-5.67418	-8.31648	-252.86	180.23	75.32	13.45	-174.85	26.9	-104.91	8.07	
6.02033	-42.4157	0.000979293	-5.67033	-6.10989	7.67692	5.23077	-0.000128854	-5.76209	-7.87692	61.87	180.23	69.94	0	-131.81	32.28	-67.25	-8.07	
5.31703	-42.4157	0.00135727	-5.67033	-5.58242	7.06154	5.31868	0.000412334	-5.67418	-7.26154	-164.09	177.54	75.32	0	-225.96	137.19	-102.22	0	
4.70165	-42.4157	0.00163216	-5.67033	-4.96703	6.35824	5.23077	0.000919161	-5.67418	-6.64615	-486.89	174.85	69.94	8.07	-204.44	18.83	-83.39	8.07	
4.08626	-42.4157	0.00202731	-5.58242	-4.35165	5.74286	5.23077	0.00122841	-5.76209	-6.11868	-147.95	180.23	75.32	-5.38	-134.5	102.22	-94.15	-5.38	
3.38297	-42.4157	0.0023022	-5.67033	-3.73626	5.03956	5.31868	0.00170088	-5.67418	-5.32747	-2.69	169.47	67.25	-2.69	-99.53	24.21	-91.46	2.69	
2.59176	-42.4157	0.00249978	-5.67033	-3.03297	4.33626	5.31868	0.00196718	-5.76209	-4.71209	-710.16	172.16	72.63	-5.38	-180.23	158.71	-72.63	-5.38	
1.80055	-42.4157	0.00267158	-5.67033	-2.32967	3.54505	5.40659	0.00217334	-5.67418	-4.00879	34.97	174.85	67.25	0	-384.67	118.36	-94.15	0	
1.00934	-42.4157	0.00276607	-5.67033	-1.53846	2.84176	5.31868	0.00253414	-5.76209	-3.21758	-78.01	180.23	86.08	-2.69	-543.38	112.98	-115.67	10.76	
0.306044	-42.4157	0.00281762	-5.67033	-0.835165	2.05055	5.40659	0.00271453	-5.76209	-2.42637	-67.25	177.54	83.39	0	-137.19	86.08	-94.15	2.69	
-0.485165	-42.4157	0.00281762	-5.67033	-0.043956	1.17143	5.31868	0.00281762	-5.76209	-1.63516	-102.22	180.23	86.08	-8.07	-212.51	121.05	-91.46	0	
-1.27637	-42.4157	0.00281762	-5.58242	0.747253	0.468132	5.40659	0.00288634	-5.67418	-0.843956	-64.56	177.54	75.32	0	247.48	180.23	-115.67	0	
-2.15549	-42.4157	0.00270594	-5.58242	1.62637	-0.323077	5.31868	0.00288634	-5.67418	-0.0527473	-169.47	177.54	78.01	-2.69	-551.45	204.44	-32.28	0	
-2.85879	-42.4157	0.00250837	-5.67033	2.41758	-1.11429	5.31868	0.00284339	-5.67418	0.826374	-166.78	174.85	53.8	-10.76	207.13	199.06	-131.81	0	
