L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-2.85714	2.76923	0	578.35	-287.83	
-3.03297	2.68132	0	661.74	-177.54	
-3.03297	2.85714	0	672.5	266.31	
-3.03297	2.85714	0	408.88	400.81	
-3.20879	2.85714	0	667.12	624.08	
-3.20879	2.85714	0	669.81	632.15	
-3.20879	2.85714	0	677.88	365.84	
-3.20879	2.85714	0	659.05	637.53	
-3.20879	2.85714	0	707.47	632.15	
-3.20879	2.85714	0	669.81	333.56	
-3.20879	2.85714	0	914.6	406.19	
-3.12088	2.85714	0	1014.13	607.94	
-3.03297	2.76923	0	712.85	650.98	
-3.03297	2.68132	0	656.36	328.18	
-2.85714	2.68132	0	898.46	322.8	
-2.68132	2.59341	0	529.93	217.89	
-2.59341	2.50549	0	349.7	231.34	
-2.41758	2.41758	0	336.25	-64.56	
-2.32967	2.24176	0	298.59	-624.08	
-2.15385	2.06593	0	295.9	-527.24	
-1.89011	1.89011	0	306.66	-624.08	
-1.45055	1.71429	0	387.36	-903.84	
-1.0989	1.27473	0	96.84	-1008.75	
-0.747253	0.923077	0	88.77	-952.26	
-0.21978	0.395604	0	-145.26	-876.94	
0.395604	-0.21978	0	-75.32	-777.41	
1.01099	-0.835165	0	8.07	-774.72	
1.8022	-1.62637	0	-333.56	-363.15	
1.89011	-1.8022	0	80.7	-236.72	
2.59341	-2.68132	0	-51.11	-166.78	
3.2967	-3.2967	0	21.52	-279.76	
4.08791	-4	0	-147.95	86.08	
4.52747	-4.61538	0	-481.51	-118.36	
5.31868	-5.23077	0	-107.6	172.16	
5.93407	-5.93407	0	193.68	-258.24	
6.46154	-6.46154	0	-121.05	-325.49	
6.98901	-6.98901	0	-524.55	-330.87	
7.42857	-7.51648	0	303.97	-16.14	
7.95604	-7.95604	0	-131.81	-285.14	
8.21978	-8.30769	0	-225.96	0	
8.74725	-8.83516	0	333.56	-32.28	
9.27473	-9.36264	0	425.02	-142.57	
9.53846	-9.71429	0	-24.21	-5.38	
9.89011	-10.0659	0	-13.45	150.64	
10.1538	-10.3297	0	398.12	-10.76	
10.5055	-10.5934	0	650.98	-209.82	
10.6813	-10.7692	0	322.8	-285.14	
10.7692	-10.5934	0	333.56	328.18	
10.7692	-10.8571	0	333.56	-37.66	
10.8571	-10.7692	0	330.87	-21.52	
10.8571	-10.5934	0	32.28	-328.18	
10.5055	-10.5934	0	34.97	-115.67	
10.4176	-10.2418	0	745.13	-99.53	
10.0659	-10.0659	0	1113.66	-129.12	
9.71429	-9.71429	0	-67.25	-293.21	
9.36264	-9.36264	0	225.96	-398.12	
8.83516	-8.92308	0	-199.06	-174.85	
8.57143	-8.30769	0	-161.4	-239.41	
8.13187	-7.86813	0	-161.4	-290.52	
7.69231	-7.51648	0	-260.93	-381.98	
7.07692	-6.98901	0	-285.14	-158.71	
6.54945	-6.37363	0	-263.62	-102.22	
6.02198	-5.84615	0	-266.31	32.28	
5.40659	-5.23077	0	-244.79	-13.45	
4.7033	-4.61538	0	16.14	-182.92	
4.26374	-4.08791	0	190.99	156.02	
3.47253	-3.20879	0	-207.13	-48.42	
2.94505	-2.59341	0	-247.48	-199.06	
1.97802	-1.8022	0	64.56	45.73	
1.8022	-1.8022	0	-497.65	368.53	
1.27473	-1.0989	0	-462.68	40.35	
0.483516	-0.395604	0	-61.87	-147.95	
-0.131868	0.307692	0	40.35	-381.98	
-0.571429	0.835165	0	150.64	-529.93	
-0.923077	1.27473	0	589.11	-492.27	
-1.45055	1.62637	0	317.42	-519.17	
-1.71429	1.89011	0	180.23	-742.44	
-2.06593	2.24176	0	427.71	-772.03	
-2.32967	2.41758	0	419.64	-527.24	
-2.41758	2.50549	0	516.48	-425.02	
-2.59341	2.59341	0	392.74	-408.88	
-2.76923	2.68132	0	688.64	-209.82	
