time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.125	0	0.0611155	0.255	-8.26438e-05	-0.000387913	0.0059127	-7.47288e-05	0.0798252	5.87056e-05	0	0.113225
0.15	0	0.0637333	0.255	-8.27888e-05	-0.00038094	0.00829538	-7.47865e-05	0.079829	5.88236e-05	0	0.0966234
0.175	0	0.065966	0.255	-8.29317e-05	-0.00037359	0.010967	-7.48351e-05	0.0798322	5.89271e-05	0	0.0823495
0.2	0	0.0678673	0.255	-8.30723e-05	-0.000365681	0.0138619	-7.48761e-05	0.0798349	5.90174e-05	0	0.0700596
0.225	0	0.0694831	0.255	-8.32096e-05	-0.00035707	0.0169087	-7.49105e-05	0.0798372	5.90957e-05	0	0.0594576
0.25	0	0.0708521	0.255	-8.33424e-05	-0.000347653	0.0200324	-7.49394e-05	0.0798392	5.91631e-05	0	0.0502881
0.275	0	0.0720076	0.255	-8.34692e-05	-0.000337368	0.0231561	-7.49637e-05	0.0798409	5.92207e-05	0	0.0423301
0.3	0	0.0729771	0.255	-8.35885e-05	-0.000326188	0.0262029	-7.49839e-05	0.0798423	5.92697e-05	0	0.0353919
0.325	0	0.0737843	0.255	-8.36985e-05	-0.000314125	0.0290977	-7.50007e-05	0.0798434	5.93108e-05	0	0.0293065
0.35	0	0.0744483	0.255	-8.37977e-05	-0.000301222	0.0317693	-7.50144e-05	0.0798444	5.93449e-05	0	0.023927
0.375	0	0.0749854	0.255	-8.38845e-05	-0.000287557	0.0341519	-7.50254e-05	0.0798451	5.93726e-05	0	0.0191241
0.4	0	0.0754084	0.255	-8.39575e-05	-0.000273237	0.0361868	-7.50341e-05	0.0798457	5.93946e-05	0	0.0147819
0.425	0	0.0757275	0.255	-8.40155e-05	-0.000258391	0.037824	-7.50407e-05	0.0798462	5.94112e-05	0	0.0107958
0.45	0	0.0759503	0.255	-8.40575e-05	-0.000243171	0.0390231	-7.50452e-05	0.0798465	5.94229e-05	0	0.00706981
0.475	0	0.0760824	0.255	-8.40828e-05	-0.000227745	0.0397545	-7.50479e-05	0.0798467	5.94298e-05	0	0.00351415
0.5	0	0.0761267	0.255	-8.4091e-05	-0.000212294	0.0400004	-7.50488e-05	0.0798468	5.94321e-05	0	4.31586e-05
