Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
12.409	0.9426	0.0295	-0.2798	2.7217	3.0178	-1.2827	
12.453	0.9375	0.0359	-0.2698	2.7257	3.0138	-1.2869	
12.488	0.9497	0.0261	-0.2751	2.7198	3.0198	-1.286	
12.523	0.9412	0.0298	-0.2732	2.7121	3.0277	-1.2874	
12.557	0.95	0.0349	-0.2778	2.7207	3.0188	-1.2867	
12.592	0.9436	0.0281	-0.2683	2.7044	3.0357	-1.2893	
12.627	0.9524	0.032	-0.2683	2.7121	3.0274	-1.2869	
12.663	0.9473	0.0283	-0.2781	2.7077	3.032	-1.2895	
12.698	0.9436	0.0337	-0.2747	2.7087	3.0309	-1.2894	
12.741	0.9546	0.0317	-0.2708	2.7056	3.0341	-1.2909	
12.776	0.9451	0.0261	-0.2769	2.6988	3.041	-1.2871	
12.81	0.9446	0.0237	-0.2708	2.7058	3.0336	-1.2875	
12.846	0.9521	0.031	-0.272	2.7161	3.0229	-1.2904	
12.881	0.9434	0.0261	-0.2593	2.7084	3.0309	-1.2899	
12.916	0.9465	0.021	-0.2805	2.7066	3.0327	-1.2877	
12.941	0.9426	0.031	-0.2705	2.7089	3.0302	-1.2898	
12.941	0.9426	0.031	-0.2705	2.7089	3.0302	-1.2898	
260.314	1.0496	-0.0332	-0.2595	1.3826	-2.8141	-1.3529	
260.349	0.8179	0.0715	0.2361	1.3879	-2.8223	-1.3553	
260.376	0.8789	-0.0039	-0.0317	1.3931	-2.8276	-1.3547	
260.402	0.9197	-0.0957	0.1108	1.4019	-2.8368	-1.3548	
260.428	0.916	-0.0615	-0.175	1.4059	-2.8402	-1.3532	
260.455	0.887	0.1184	-0.2756	1.4017	-2.837	-1.3502	
260.48	0.8259	0.3513	0.2349	1.3987	-2.833	-1.3492	
260.507	0.7454	-0.0286	-0.0254	1.3989	-2.8349	-1.3485	
260.532	0.7258	-0.1533	0.0854	1.3964	-2.8365	-1.3486	
260.559	0.8333	-0.0747	-0.0378	1.3966	-2.8408	-1.3498	
260.576	0.8176	-0.1008	0.0588	1.3993	-2.8433	-1.3504	
260.603	0.8938	-0.1853	-0.2739	1.4168	-2.8609	-1.3488	
260.63	0.7964	-0.1233	-0.0767	1.432	-2.8746	-1.3487	
260.655	0.7563	-0.0439	-0.0273	1.4324	-2.876	-1.3516	
260.682	0.9053	-0.1123	-0.03	1.4315	-2.8741	-1.3531	
260.709	0.9587	0.1011	-0.2085	1.4586	-2.898	-1.3545	
260.735	0.9072	0.0225	-0.186	1.4716	-2.907	-1.3545	
260.753	0.9155	-0.1772	-0.2026	1.4599	-2.8904	-1.3535	
260.779	1.0183	0.1128	-0.293	1.5062	-2.9319	-1.3561	
260.806	0.9614	0.0015	-0.2493	1.52	-2.9435	-1.3549	
260.831	0.9062	-0.239	-0.2668	1.5158	-2.9372	-1.3536	
260.858	0.8323	-0.1868	-0.2395	1.5173	-2.9365	-1.3526	
260.885	0.803	-0.3831	-0.2136	1.5305	-2.9479	-1.3528	
260.902	1.0637	-0.001	-0.2375	1.5432	-2.9577	-1.3539	
260.929	1.0452	-0.167	-0.3381	1.5342	-2.9457	-1.3534	
260.955	1.011	-0.3315	-0.2214	1.5313	-2.9372	-1.3537	
260.981	1.05	-0.1255	-0.2942	1.5436	-2.9452	-1.356	
261.008	0.8989	-0.2288	-0.3223	1.5372	-2.9366	-1.3533	
261.033	0.9089	0.0713	-0.2458	1.5544	-2.9543	-1.3537	
