L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.71264	-42.5036	-0.00242246	-5.58242	-9.53846	11.3692	5.14286	-0.00126277	-5.49835	-11.3055	-5.38	279.76	91.46	0	301.28	78.01	-80.7	10.76	
9.71264	-42.4157	-0.00242246	-5.58242	-9.53846	11.3692	5.23077	-0.00126277	-5.58626	-11.3055	-5.38	290.52	96.84	0	172.16	110.29	-91.46	0	
9.71264	-42.4157	-0.00242246	-5.58242	-9.53846	11.2813	5.14286	-0.00126277	-5.49835	-11.3055	21.52	247.48	88.77	0	188.3	8.07	-80.7	5.38	
9.62473	-42.5036	-0.00242246	-5.58242	-9.53846	11.3692	5.14286	-0.00126277	-5.49835	-11.3055	-16.14	258.24	91.46	0	126.43	13.45	-80.7	0	
9.62473	-42.4157	-0.00242246	-5.58242	-9.53846	11.3692	5.23077	-0.00126277	-5.49835	-11.2176	-13.45	314.73	88.77	0	215.2	13.45	-83.39	0	
9.62473	-42.5036	-0.00242246	-5.58242	-9.53846	11.2813	5.23077	-0.00126277	-5.49835	-11.2176	-40.35	368.53	88.77	0	322.8	16.14	-75.32	0	
9.53681	-42.5036	-0.00242246	-5.58242	-9.53846	11.2813	5.14286	-0.00126277	-5.58626	-11.2176	-10.76	223.27	88.77	0	250.17	5.38	-78.01	0	
9.53681	-42.4157	-0.00242246	-5.58242	-9.53846	11.1934	5.23077	-0.00126277	-5.49835	-11.3055	34.97	180.23	88.77	0	234.03	29.59	-75.32	0	
9.53681	-42.4157	-0.00242246	-5.58242	-9.53846	11.1934	5.23077	-0.00126277	-5.49835	-11.2176	43.04	188.3	88.77	0	169.47	91.46	-75.32	0	
9.4489	-42.4157	-0.00242246	-5.58242	-9.53846	11.1055	5.23077	-0.00126277	-5.58626	-11.2176	45.73	188.3	96.84	8.07	102.22	196.37	-94.15	2.69	
