time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.37	0.00965669	8.91425	1.38364	-0.0239429	-1.34764	-8.88554	0.0124408	4.8975	1.39602	-0.0212044	-1.36034	-4.86879	
0.38	0.00966283	8.90547	1.38367	-0.0239351	-1.34768	-8.87676	0.0124469	4.88857	1.39604	-0.0212001	-1.36036	-4.85986	
0.39	0.00966937	8.89612	1.38371	-0.0239269	-1.34771	-8.8674	0.0124534	4.87906	1.39606	-0.0211955	-1.36038	-4.85035	
0.4	0.00967634	8.88616	1.38375	-0.0239181	-1.34775	-8.85744	0.0124604	4.86893	1.39608	-0.0211907	-1.36041	-4.84021	
0.41	0.00968376	8.87555	1.38379	-0.0239087	-1.3478	-8.84683	0.0124678	4.85814	1.39611	-0.0211855	-1.36043	-4.82942	
0.42	0.00969165	8.86425	1.38383	-0.0238987	-1.34784	-8.83553	0.0124757	4.84665	1.39613	-0.0211801	-1.36046	-4.81793	
0.43	0.00970006	8.85222	1.38388	-0.0238881	-1.34789	-8.8235	0.0124842	4.83441	1.39616	-0.0211743	-1.36049	-4.8057	
0.44	0.00970902	8.83941	1.38393	-0.0238769	-1.34794	-8.8107	0.0124931	4.82139	1.39619	-0.0211681	-1.36052	-4.79267	
0.45	0.00971855	8.82578	1.38398	-0.0238649	-1.34799	-8.79706	0.0125027	4.80752	1.39622	-0.0211616	-1.36055	-4.77881	
0.46	0.00972869	8.81126	1.38404	-0.0238522	-1.34805	-8.78254	0.0125128	4.79276	1.39625	-0.0211546	-1.36058	-4.76405	
0.47	0.00973949	8.79581	1.3841	-0.0238387	-1.34811	-8.76709	0.0125236	4.77705	1.39629	-0.0211472	-1.36062	-4.74833	
0.48	0.00975099	8.77936	1.38416	-0.0238243	-1.34818	-8.75064	0.0125351	4.76032	1.39633	-0.0211394	-1.36066	-4.73161	
0.49	0.00976322	8.76185	1.38423	-0.023809	-1.34824	-8.73313	0.0125474	4.74252	1.39636	-0.0211311	-1.3607	-4.7138	
0.5	0.00977624	8.74321	1.3843	-0.0237928	-1.34832	-8.7145	0.0125604	4.72357	1.39641	-0.0211223	-1.36074	-4.69486	
0.51	0.0097901	8.72338	1.38437	-0.0237756	-1.3484	-8.69466	0.0125743	4.7034	1.39645	-0.021113	-1.36079	-4.67469	
0.52	0.00980485	8.70227	1.38445	-0.0237574	-1.34848	-8.67355	0.012589	4.68194	1.3965	-0.0211032	-1.36083	-4.65323	
0.53	0.00982054	8.6798	1.38454	-0.023738	-1.34857	-8.65108	0.0126047	4.6591	1.39655	-0.0210927	-1.36089	-4.63038	
0.54	0.00983724	8.65588	1.38463	-0.0237174	-1.34866	-8.62717	0.0126215	4.63479	1.3966	-0.0210816	-1.36094	-4.60607	
0.55	0.00985502	8.63043	1.38472	-0.0236955	-1.34876	-8.60171	0.0126392	4.60892	1.39666	-0.0210699	-1.361	-4.5802	
0.56	0.00987393	8.60334	1.38483	-0.0236724	-1.34886	-8.57462	0.0126582	4.58138	1.39672	-0.0210575	-1.36106	-4.55267	
0.57	0.00989405	8.57451	1.38494	-0.0236478	-1.34897	-8.5458	0.0126783	4.55208	1.39678	-0.0210444	-1.36112	-4.52337	
0.58	0.00991547	8.54383	1.38505	-0.0236217	-1.34909	-8.51511	0.0126998	4.5209	1.39685	-0.0210306	-1.36119	-4.49219	
