R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
-3.03297	6.84231	0.000188986	-5.49451	3.47253	-2.87253	6.28571	-0.00233656	-5.58626	3.53956	-104.91	314.73	-8.07	-37.66	-182.92	-217.89	0	-16.14	
-3.64835	6.84231	8.59029e-06	-5.49451	4	-3.31209	6.28571	-0.00233656	-5.49835	4.06703	-88.77	314.73	-2.69	-24.21	-182.92	-217.89	0	0	
-4.08791	6.84231	-0.000120264	-5.49451	4.43956	-3.66374	6.28571	-0.00233656	-5.49835	4.41868	-99.53	314.73	-2.69	-26.9	-220.58	-215.2	0	0	
-4.35165	6.84231	-0.000206167	-5.49451	4.61538	-3.75165	6.28571	-0.00233656	-5.49835	4.59451	-102.22	317.42	-2.69	-13.45	-239.41	-220.58	0	-21.52	
-4.52747	6.84231	-0.000214757	-5.40659	4.79121	-3.83956	6.28571	-0.00233656	-5.49835	4.77033	-86.08	312.04	-5.38	-16.14	-239.41	-212.51	0	-8.07	
-4.52747	6.84231	-0.000214757	-5.49451	4.7033	-3.83956	6.28571	-0.00233656	-5.58626	4.68242	-96.84	317.42	-2.69	-8.07	-209.82	-220.58	0	-5.38	
-4.52747	6.84231	-0.000197577	-5.49451	4.7033	-3.83956	6.28571	-0.00233656	-5.49835	4.68242	-26.9	317.42	-5.38	18.83	-166.78	-220.58	0	24.21	
-4.52747	6.84231	-7.73126e-05	-5.49451	4.52747	-3.92747	6.28571	-0.00233656	-5.49835	4.50659	24.21	317.42	-8.07	26.9	-107.6	-217.89	0	16.14	
-4.43956	6.84231	0.000146035	-5.49451	4.26374	-3.83956	6.28571	-0.00233656	-5.58626	4.15495	16.14	312.04	-24.21	24.21	-51.11	-220.58	0	10.76	
-4.26374	6.84231	0.000309251	-5.49451	3.82418	-3.57582	6.28571	-0.00232797	-5.49835	3.8033	121.05	317.42	-13.45	13.45	5.38	-220.58	0	10.76	
-3.82418	6.84231	0.000558369	-5.49451	3.2967	-3.13626	6.28571	-0.0023022	-5.49835	3.18791	112.98	317.42	-16.14	29.59	10.76	-215.2	0	34.97	
-3.12088	6.84231	0.000781717	-5.49451	2.68132	-2.6967	6.28571	-0.0023022	-5.49835	2.57253	137.19	312.04	-18.83	24.21	34.97	-217.89	0	8.07	
-2.41758	6.84231	0.000927752	-5.49451	1.8022	-1.99341	6.28571	-0.0023022	-5.49835	1.60549	131.81	314.73	-5.38	10.76	156.02	-215.2	0	18.83	
-1.36264	6.84231	0.000962113	-5.49451	0.835165	-1.29011	6.28571	-0.00229361	-5.49835	0.638462	91.46	314.73	-2.69	16.14	177.54	-204.44	0	10.76	
-0.307692	6.84231	0.000962113	-5.40659	-0.131868	-0.498901	6.28571	-0.00229361	-5.58626	-0.240659	61.87	314.73	-8.07	2.69	220.58	-217.89	0	16.14	
0.747253	6.84231	0.000859029	-5.49451	-1.0989	0.38022	6.28571	-0.00229361	-5.58626	-1.20769	29.59	314.73	-10.76	2.69	234.03	-215.2	0	0	
1.71429	6.84231	0.00058414	-5.49451	-1.97802	1.17143	6.28571	-0.00229361	-5.49835	-2.08681	8.07	314.73	-2.69	13.45	231.34	-207.13	0	16.14	
2.68132	6.84231	0.000326431	-5.49451	-2.85714	2.05055	6.28571	-0.0023022	-5.58626	-2.96593	-13.45	314.73	-2.69	2.69	244.79	-215.2	0	8.07	
3.47253	6.7544	0.000154625	-5.49451	-3.38462	2.66593	6.1978	-0.0023022	-5.49835	-3.58132	0	309.35	0	21.52	255.55	-212.51	0	16.14	
3.91209	6.84231	-1.71806e-05	-5.49451	-3.91209	3.19341	6.1978	-0.0023022	-5.58626	-4.10879	2.69	317.42	-2.69	13.45	244.79	-212.51	0	13.45	
4.17582	6.84231	-0.000146035	-5.49451	-4.35165	3.45714	6.28571	-0.0023022	-5.49835	-4.37253	53.8	317.42	-2.69	24.21	247.48	-215.2	0	34.97	
4.35165	6.84231	-0.000231938	-5.49451	-4.61538	3.63297	6.28571	-0.0023022	-5.58626	-4.63626	67.25	312.04	-2.69	24.21	255.55	-215.2	0	32.28	
4.43956	6.84231	-0.000240528	-5.49451	-4.61538	3.80879	6.28571	-0.0023022	-5.58626	-4.81209	69.94	314.73	-2.69	0	225.96	-217.89	0	2.69	
4.61538	6.84231	-0.000249118	-5.49451	-4.61538	3.8967	6.28571	-0.0023022	-5.58626	-4.72418	26.9	317.42	-2.69	0	225.96	-217.89	0	0	
4.52747	6.84231	-0.000223348	-5.49451	-4.61538	3.8967	6.1978	-0.0023022	-5.49835	-4.72418	0	320.11	-2.69	0	174.85	-220.58	0	-2.69	
4.52747	6.7544	-0.000111674	-5.49451	-4.52747	3.98462	6.28571	-0.0023022	-5.58626	-4.46044	-16.14	312.04	-10.76	-5.38	118.36	-215.2	0	8.07	
4.52747	6.84231	8.59029e-05	-5.49451	-4.43956	3.8967	6.28571	-0.0023022	-5.49835	-4.1967	-99.53	317.42	-8.07	0	32.28	-220.58	0	-2.69	
4.26374	6.84231	0.000317841	-5.40659	-3.82418	3.72088	6.28571	-0.00231079	-5.58626	-3.75714	-196.37	309.35	-16.14	-21.52	-5.38	-215.2	0	-24.21	
3.91209	6.84231	0.00057555	-5.49451	-3.20879	3.45714	6.1978	-0.00231938	-5.49835	-3.40549	-228.65	314.73	-2.69	-21.52	-45.73	-220.58	0	-16.14	
3.38462	6.84231	0.000798897	-5.40659	-2.59341	3.01758	6.28571	-0.00231938	-5.58626	-2.52637	-255.55	314.73	0	-26.9	-153.33	-220.58	0	-24.21	
2.59341	6.84231	0.000979293	-5.40659	-1.71429	2.22637	6.28571	-0.00232797	-5.49835	-1.64725	-204.44	314.73	-8.07	-40.35	-156.02	-212.51	0	-18.83	
1.53846	6.84231	0.00103084	-5.49451	-0.835165	1.34725	6.28571	-0.00232797	-5.49835	-0.68022	-182.92	314.73	-2.69	-34.97	-164.09	-215.2	0	-16.14	
0.483516	6.84231	0.00103084	-5.49451	0.131868	0.38022	6.28571	-0.00232797	-5.58626	0.198901	-169.47	314.73	-2.69	-37.66	-177.54	-204.44	0	-8.07	
-0.571429	6.84231	0.000901981	-5.49451	1.18681	-0.498901	6.28571	-0.00232797	-5.58626	1.16593	-153.33	314.73	-5.38	-43.04	-182.92	-212.51	0	-18.83	
-1.45055	6.84231	0.000627091	-5.49451	1.97802	-1.37802	6.28571	-0.00232797	-5.58626	2.13297	-123.74	312.04	-5.38	-34.97	-164.09	-212.51	0	-2.69	
-2.32967	6.84231	0.000395153	-5.49451	2.85714	-2.25714	6.28571	-0.00232797	-5.58626	2.92418	-112.98	314.73	-2.69	-32.28	-161.4	-212.51	0	-13.45	
-3.03297	6.84231	0.000188986	-5.49451	3.47253	-2.87253	6.28571	-0.00232797	-5.49835	3.53956	-104.91	314.73	-2.69	-29.59	-156.02	-217.89	0	-13.45	
-3.56044	6.84231	-8.59029e-06	-5.49451	4	-3.31209	6.28571	-0.00233656	-5.58626	3.97912	-88.77	314.73	0	-24.21	-182.92	-212.51	0	0	
-4	6.84231	-0.000111674	-5.49451	4.43956	-3.66374	6.28571	-0.00233656	-5.58626	4.41868	-102.22	317.42	-2.69	-18.83	-193.68	-215.2	0	0	
-4.26374	6.84231	-0.000206167	-5.49451	4.61538	-3.83956	6.28571	-0.00233656	-5.49835	4.68242	-107.6	317.42	-2.69	-18.83	-188.3	-215.2	0	-13.45	
-4.43956	6.84231	-0.000214757	-5.49451	4.7033	-3.92747	6.28571	-0.00233656	-5.49835	4.68242	-112.98	317.42	-2.69	-13.45	-239.41	-223.27	0	0	
-4.52747	6.84231	-0.000214757	-5.49451	4.7033	-3.92747	6.28571	-0.00233656	-5.58626	4.68242	-112.98	314.73	-5.38	-8.07	-199.06	-223.27	0	-2.69	
-4.52747	6.84231	-0.000197577	-5.49451	4.7033	-3.92747	6.28571	-0.00233656	-5.49835	4.68242	-48.42	314.73	-16.14	29.59	-164.09	-217.89	0	21.52	
-4.43956	6.84231	-9.44932e-05	-5.49451	4.52747	-4.01538	6.28571	-0.00233656	-5.58626	4.50659	-10.76	320.11	-21.52	24.21	-88.77	-220.58	0	13.45	
-4.35165	6.84231	0.000120264	-5.49451	4.17582	-3.92747	6.28571	-0.00233656	-5.58626	4.15495	16.14	314.73	-8.07	26.9	-5.38	-220.58	0	5.38	
-4.17582	6.84231	0.000317841	-5.49451	3.91209	-3.66374	6.28571	-0.00232797	-5.58626	3.8033	86.08	314.73	-5.38	8.07	24.21	-215.2	0	5.38	
-3.73626	6.84231	0.000566959	-5.49451	3.2967	-3.31209	6.28571	-0.0023022	-5.58626	3.18791	104.91	314.73	-2.69	37.66	34.97	-217.89	0	26.9	
-3.20879	6.84231	0.000781717	-5.49451	2.59341	-2.78462	6.1978	-0.0023022	-5.58626	2.57253	131.81	312.04	-21.52	16.14	99.53	-215.2	0	16.14	
-2.32967	6.84231	0.000927752	-5.49451	1.8022	-2.08132	6.28571	-0.00229361	-5.58626	1.60549	102.22	314.73	-10.76	16.14	158.71	-217.89	0	26.9	
-1.36264	6.84231	0.000970703	-5.49451	0.835165	-1.29011	6.28571	-0.00229361	-5.58626	0.726374	88.77	309.35	-5.38	21.52	199.06	-209.82	0	16.14	
-0.307692	6.84231	0.000970703	-5.40659	-0.21978	-0.498901	6.28571	-0.00229361	-5.49835	-0.328571	56.49	312.04	-8.07	13.45	223.27	-212.51	0	18.83	
0.747253	6.84231	0.00087621	-5.49451	-1.0989	0.38022	6.28571	-0.00229361	-5.49835	-1.2956	24.21	314.73	-5.38	2.69	223.27	-207.13	0	10.76	
1.8022	6.84231	0.00060132	-5.49451	-1.97802	1.25934	6.1978	-0.0023022	-5.49835	-2.17473	0	314.73	-16.14	10.76	207.13	-217.89	0	10.76	
2.59341	6.84231	0.000369383	-5.49451	-2.85714	2.05055	6.28571	-0.00231079	-5.49835	-2.96593	0	314.73	-5.38	0	244.79	-212.51	0	10.76	
3.38462	6.84231	0.000163216	-5.49451	-3.47253	2.75385	6.28571	-0.00231938	-5.49835	-3.58132	2.69	314.73	-2.69	16.14	252.86	-217.89	0	16.14	
3.82418	6.84231	-3.43612e-05	-5.49451	-3.91209	3.19341	6.1978	-0.00231079	-5.58626	-4.10879	69.94	317.42	-2.69	18.83	234.03	-220.58	0	16.14	
4.08791	6.84231	-0.000197577	-5.49451	-4.26374	3.45714	6.28571	-0.00231079	-5.58626	-4.37253	67.25	314.73	-2.69	24.21	258.24	-215.2	0	37.66	
4.26374	6.84231	-0.000231938	-5.49451	-4.61538	3.72088	6.28571	-0.00231079	-5.58626	-4.63626	91.46	312.04	-8.07	5.38	247.48	-217.89	0	32.28	
4.43956	6.84231	-0.000240528	-5.49451	-4.7033	3.8967	6.1978	-0.00231079	-5.49835	-4.81209	86.08	317.42	-2.69	0	242.1	-220.58	0	0	
4.52747	6.7544	-0.000249118	-5.49451	-4.61538	3.98462	6.1978	-0.00231079	-5.58626	-4.81209	75.32	317.42	-2.69	0	215.2	-220.58	0	0	
4.43956	6.84231	-0.000231938	-5.49451	-4.7033	3.98462	6.28571	-0.00231079	-5.58626	-4.81209	0	317.42	-5.38	0	169.47	-220.58	0	0	
4.43956	6.84231	-0.000111674	-5.49451	-4.52747	3.98462	6.28571	-0.00231079	-5.58626	-4.54835	-34.97	309.35	-10.76	-8.07	94.15	-215.2	0	10.76	
4.43956	6.84231	8.59029e-05	-5.49451	-4.43956	3.8967	6.28571	-0.00231079	-5.58626	-4.1967	-67.25	317.42	-13.45	-2.69	29.59	-212.51	0	0	
4.17582	6.84231	0.000326431	-5.40659	-3.82418	3.63297	6.28571	-0.00231938	-5.58626	-3.75714	-182.92	314.73	-16.14	-26.9	-8.07	-217.89	0	-24.21	
3.82418	6.84231	0.000566959	-5.49451	-3.2967	3.45714	6.1978	-0.00231938	-5.58626	-3.31758	-217.89	312.04	0	-24.21	-34.97	-217.89	0	-24.21	
3.38462	6.84231	0.000807487	-5.49451	-2.59341	2.92967	6.28571	-0.00232797	-5.49835	-2.52637	-236.72	309.35	-2.69	-37.66	-177.54	-217.89	0	-13.45	
2.50549	6.84231	0.000979293	-5.49451	-1.71429	2.31429	6.1978	-0.00232797	-5.49835	-1.64725	-185.61	314.73	-8.07	-32.28	-177.54	-217.89	0	-18.83	
1.53846	6.7544	0.00102224	-5.49451	-0.747253	1.34725	6.28571	-0.00233656	-5.49835	-0.68022	-182.92	314.73	-2.69	-34.97	-190.99	-209.82	0	-29.59	
0.483516	6.84231	0.00102224	-5.49451	0.131868	0.468132	6.28571	-0.00233656	-5.49835	0.198901	-158.71	314.73	-2.69	-34.97	-196.37	-212.51	0	-5.38	
-0.571429	6.84231	0.000910571	-5.49451	1.18681	-0.498901	6.28571	-0.00233656	-5.58626	1.16593	-142.57	314.73	-2.69	-45.73	-193.68	-212.51	0	-16.14	
-1.53846	6.84231	0.000618501	-5.40659	1.97802	-1.29011	6.28571	-0.00233656	-5.49835	2.22088	-115.67	314.73	-10.76	-32.28	-174.85	-217.89	0	-2.69	
-2.41758	6.84231	0.000395153	-5.49451	2.85714	-2.08132	6.28571	-0.00233656	-5.49835	2.92418	-104.91	314.73	-2.69	-29.59	-166.78	-217.89	0	-13.45	
-3.12088	6.84231	0.000197577	-5.49451	3.47253	-2.87253	6.28571	-0.00233656	-5.58626	3.53956	-96.84	314.73	-8.07	-32.28	-161.4	-212.51	0	-13.45	
-3.64835	6.84231	8.59029e-06	-5.49451	4	-3.31209	6.28571	-0.00233656	-5.58626	4.06703	-83.39	314.73	-2.69	-26.9	-174.85	-212.51	0	0	
-4.08791	6.84231	-0.000120264	-5.49451	4.43956	-3.66374	6.28571	-0.00233656	-5.49835	4.41868	-107.6	314.73	-5.38	-16.14	-190.99	-217.89	0	2.69	
-4.35165	6.84231	-0.000206167	-5.49451	4.61538	-3.92747	6.28571	-0.00233656	-5.58626	4.68242	-112.98	309.35	-5.38	-13.45	-172.16	-217.89	0	-13.45	
-4.43956	6.84231	-0.000206167	-5.49451	4.7033	-4.01538	6.1978	-0.00233656	-5.58626	4.77033	-118.36	317.42	-2.69	-18.83	-196.37	-220.58	0	-8.07	
-4.43956	6.84231	-0.000214757	-5.49451	4.7033	-4.1033	6.28571	-0.00233656	-5.58626	4.77033	-129.12	320.11	-2.69	-5.38	-164.09	-220.58	0	-5.38	
-4.52747	6.84231	-0.000197577	-5.49451	4.7033	-4.1033	6.28571	-0.00233656	-5.49835	4.68242	-64.56	317.42	-13.45	29.59	-107.6	-220.58	0	24.21	
-4.43956	6.84231	-9.44932e-05	-5.49451	4.52747	-4.1033	6.28571	-0.00233656	-5.58626	4.50659	-24.21	320.11	-8.07	26.9	-37.66	-217.89	0	10.76	
-4.35165	6.84231	0.000111674	-5.49451	4.35165	-3.92747	6.28571	-0.00233656	-5.49835	4.06703	16.14	314.73	-13.45	32.28	10.76	-217.89	0	8.07	
-4.17582	6.84231	0.000317841	-5.49451	4	-3.75165	6.28571	-0.00232797	-5.49835	3.8033	59.18	317.42	-21.52	5.38	24.21	-220.58	0	13.45	
-3.82418	6.84231	0.000549779	-5.49451	3.2967	-3.4	6.28571	-0.00231938	-5.49835	3.18791	110.29	314.73	-8.07	37.66	61.87	-217.89	0	21.52	
-3.12088	6.84231	0.000781717	-5.40659	2.68132	-2.87253	6.1978	-0.00231079	-5.58626	2.48462	110.29	312.04	-16.14	24.21	145.26	-217.89	0	5.38	
-2.24176	6.7544	0.000953522	-5.49451	1.8022	-2.08132	6.28571	-0.00231079	-5.49835	1.60549	83.39	314.73	-5.38	16.14	185.61	-215.2	0	24.21	
-1.27473	6.84231	0.000987884	-5.49451	0.835165	-1.37802	6.28571	-0.00231079	-5.49835	0.638462	72.63	312.04	-5.38	13.45	201.75	-212.51	0	16.14	
-0.307692	6.84231	0.000987884	-5.49451	-0.043956	-0.498901	6.28571	-0.00231079	-5.49835	-0.328571	64.56	314.73	-2.69	5.38	217.89	-217.89	0	13.45	
0.747253	6.84231	0.0008848	-5.40659	-1.01099	0.38022	6.28571	-0.00231079	-5.49835	-1.2956	45.73	312.04	-2.69	2.69	228.65	-209.82	0	8.07	
1.71429	6.84231	0.000609911	-5.49451	-1.97802	1.25934	6.28571	-0.00231079	-5.49835	-2.17473	10.76	314.73	0	10.76	196.37	-217.89	0	16.14	
2.59341	6.84231	0.000360792	-5.49451	-2.76923	2.13846	6.28571	-0.00232797	-5.58626	-2.96593	0	312.04	0	0	234.03	-220.58	0	10.76	
3.2967	6.84231	0.000154625	-5.49451	-3.47253	2.75385	6.1978	-0.00231938	-5.58626	-3.58132	24.21	314.73	-2.69	8.07	234.03	-212.51	0	2.69	
3.73626	6.84231	-5.15418e-05	-5.58242	-3.91209	3.19341	6.28571	-0.00231938	-5.58626	-3.93297	72.63	314.73	-2.69	21.52	215.2	-217.89	0	24.21	
4	6.84231	-0.000214757	-5.49451	-4.17582	3.45714	6.1978	-0.00231938	-5.58626	-4.1967	94.15	317.42	-2.69	18.83	188.3	-215.2	0	0	
