Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.016	0.9702	0.0234	-0.0356	2.9908	2.5808	-1.5266	
0.051	0.9856	0.0134	-0.0393	2.908	2.6634	-1.5259	
0.086	0.9819	0.0178	-0.0425	2.8912	2.6799	-1.5288	
0.121	0.9756	0.0247	-0.0396	2.9156	2.655	-1.5283	
0.156	0.9744	0.0417	-0.0442	3.0282	2.5421	-1.5253	
0.199	0.9822	0.0134	-0.0483	2.9709	2.5988	-1.5233	
0.234	0.9778	0.0308	-0.0376	2.9721	2.5972	-1.5239	
0.268	0.9763	0.0225	-0.0374	2.9855	2.5834	-1.5253	
0.302	0.9773	0.0134	-0.0369	2.9483	2.6205	-1.5231	
0.337	0.981	0.0227	-0.0286	2.9436	2.6251	-1.5279	
0.372	0.9822	0.0261	-0.0293	3.0562	2.5122	-1.5285	
0.416	0.9802	0.0332	-0.0486	3.0657	2.5025	-1.5226	
0.45	0.9766	0.0237	-0.0315	3.0173	2.5508	-1.5234	
0.484	0.9778	0.0144	-0.0413	2.9924	2.5756	-1.527	
0.519	1.0159	0.0291	-0.0388	3.0573	2.5106	-1.5242	
0.546	1.0247	0.0291	-0.0081	3.0771	2.4907	-1.5252	
0.546	1.0247	0.0291	-0.0081	3.0771	2.4907	-1.5252	
2.401	1.0037	0.0112	-0.0664	2.7583	2.897	-1.5244	
2.444	1.1401	-0.0732	0.0493	2.7342	2.9446	-1.5249	
2.471	1.0298	0.0273	-0.0305	2.7567	2.9344	-1.5272	
2.497	0.9971	0.1328	0.0439	2.7482	2.952	-1.5282	
2.522	1.0571	0.1462	0.1648	2.7865	2.92	-1.5299	
2.549	1.0132	0.1321	0.041	2.8611	2.8498	-1.5316	
2.574	0.9861	0.1265	0.0032	2.9471	2.7666	-1.532	
2.6	0.9883	0.1018	-0.0378	3.0357	2.6798	-1.5294	
2.626	0.9617	0.0813	-0.0273	-3.1322	2.5651	-1.5271	
2.652	0.9768	0.0283	-0.063	-3.116	2.5491	-1.5236	
