time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00543874	8.08234	5.4992	-0.0165586	-5.48011	-8.06708	0.00610031	6.28804	5.52784	-0.014942	-5.50883	-6.27278	
0.025	0.00544547	8.06417	5.50477	-0.0161208	-5.48568	-8.04891	0.00608779	6.32217	5.55355	-0.0134568	-5.53454	-6.30691	
0.05	0.00545308	8.0436	5.51398	-0.0154501	-5.49489	-8.02834	0.00604536	6.43772	5.59534	-0.0112537	-5.57633	-6.42246	
0.075	0.00545849	8.02901	5.52649	-0.0146279	-5.50741	-8.01375	0.00595215	6.69126	5.65063	-0.00869238	-5.63161	-6.676	
0.1	0.00546087	8.0226	5.5415	-0.0137558	-5.52241	-8.00734	0.00579756	7.11113	5.71438	-0.0061907	-5.69534	-7.09587	
0.125	0.00546435	8.01321	5.55742	-0.0129452	-5.53833	-7.99795	0.00559718	7.65421	5.77827	-0.00414632	-5.75921	-7.63895	
0.15	0.00547875	7.97429	5.57191	-0.0123029	-5.55283	-7.95903	0.00539907	8.18978	5.83149	-0.0028504	-5.8124	-8.17452	
0.175	0.00551611	7.87331	5.58258	-0.0119085	-5.5635	-7.85805	0.00526528	8.55069	5.86414	-0.00243824	-5.84503	-8.53543	
0.2	0.0055844	7.68857	5.5881	-0.0117937	-5.56903	-7.67331	0.00523488	8.63261	5.8715	-0.00291386	-5.85239	-8.61735	
0.225	0.00568424	7.41819	5.5889	-0.0119333	-5.56984	-7.40293	0.00530284	8.44943	5.85585	-0.00419577	-5.83674	-8.43417	
0.25	0.00581204	7.07164	5.58662	-0.0122548	-5.56758	-7.05638	0.00543713	8.08697	5.82439	-0.00610868	-5.80531	-8.07171	
0.275	0.0059654	6.65511	5.58314	-0.0126562	-5.56412	-6.63985	0.00560992	7.61967	5.78578	-0.00836037	-5.76672	-7.60441	
0.3	0.00614519	6.16593	5.58005	-0.0130258	-5.56105	-6.15067	0.00580936	7.07905	5.74798	-0.0105734	-5.72894	-7.06379	
0.325	0.00635462	5.59505	5.57865	-0.0132575	-5.55966	-5.57979	0.00603386	6.46904	5.71777	-0.0123583	-5.69875	-6.45378	
0.35	0.00659822	4.92968	5.57991	-0.0132673	-5.56095	-4.91442	0.0062863	5.78147	5.7004	-0.0133853	-5.68141	-5.76621	
0.375	0.00688176	4.15365	5.58437	-0.0130084	-5.56543	-4.13839	0.00657245	5.0002	5.6992	-0.013441	-5.68024	-4.98494	
0.4	0.00720963	3.25452	5.59007	-0.0126279	-5.57115	-3.23926	0.00690022	4.10316	5.70633	-0.0129887	-5.68739	-4.0879	
0.425	0.00757462	2.25179	5.59407	-0.0123111	-5.57517	-2.23653	0.00726513	3.10223	5.71191	-0.0125916	-5.69299	-3.08697	
0.45	0.00796558	1.17625	5.59537	-0.0120968	-5.57648	-1.16099	0.00765603	2.028	5.71486	-0.0122911	-5.69596	-2.01274	
0.475	0.00837069	0.0609448	5.59349	-0.0120114	-5.5746	-0.0456854	0.00806112	0.913351	5.71464	-0.0121163	-5.69576	-0.898092	
0.5	0.00789977	-1.05995	5.588	-0.0120687	-5.571	1.07368	0.00846795	-0.206805	5.71128	-0.0120812	-5.6924	0.222064	
0.525	0.00825565	-2.14793	5.58059	-0.0122573	-5.56358	2.16167	0.00797706	-1.29625	5.7049	-0.0121848	-5.6879	1.30999	
0.55	0.00858878	-3.16508	5.57245	-0.0125527	-5.55543	3.17881	0.00831025	-2.31469	5.69813	-0.0123985	-5.68112	2.32842	
0.575	0.00888621	-4.07168	5.56543	-0.012914	-5.54839	4.08541	0.00860776	-3.22293	5.69228	-0.012687	-5.67525	3.23666	
0.6	0.00913946	-4.84208	5.56639	-0.0127709	-5.54933	4.85581	0.00885959	-3.99055	5.69047	-0.012862	-5.67343	4.00428	
0.625	0.00935093	-5.48396	5.5656	-0.0116471	-5.54852	5.49769	0.00906816	-4.62523	5.69153	-0.0127771	-5.67448	4.63897	
0.65	0.00952197	-6.00203	5.54152	-0.00974246	-5.52442	6.01576	0.00923776	-5.14054	5.69161	-0.0124803	-5.67454	5.15427	
0.675	0.00965246	-6.39656	5.47627	-0.00737658	-5.45917	6.4103	0.00937174	-5.54703	5.68765	-0.0120555	-5.67057	5.56077	
0.7	0.00974176	-6.6661	5.35846	-0.00493734	-5.34134	6.67983	0.00947272	-5.85304	5.678	-0.0116058	-5.66091	5.86677	
0.725	0.00978957	-6.81028	5.18554	-0.00282063	-5.16841	6.82401	0.00954278	-6.06518	5.66269	-0.0112349	-5.64559	6.07891	
0.75	0.00979692	-6.83236	4.96499	-0.00136854	-4.94787	6.8461	0.00958366	-6.18889	5.64352	-0.0110291	-5.62642	6.20262	
0.775	0.00976655	-6.74077	4.7138	-0.000815459	-4.69668	6.7545	0.0095968	-6.22863	5.62391	-0.0110424	-5.60681	6.24237	
0.8	0.00970293	-6.54887	4.45575	-0.00125053	-4.43863	6.56261	0.00958334	-6.18795	5.6085	-0.0112875	-5.5914	6.20169	
0.825	0.00961158	-6.27307	4.21722	-0.00260285	-4.20011	6.28681	0.0095441	-6.06929	5.60263	-0.0117338	-5.58553	6.08302	
0.85	0.00949792	-5.92951	4.0224	-0.00465226	-4.00531	5.94324	0.00947945	-5.87357	5.61173	-0.0123125	-5.59464	5.8873	
0.875	0.00936607	-5.53035	3.88931	-0.00706405	-3.87223	5.54409	0.00938905	-5.59969	5.64073	-0.0129284	-5.62365	5.61342	
0.9	0.00921776	-5.08064	3.82742	-0.00944187	-3.81035	5.09438	0.00927174	-5.24384	5.69353	-0.0134748	-5.67646	5.25757	
0.925	0.00905167	-4.57614	3.83727	-0.0113903	-3.82021	4.58987	0.00912526	-4.7989	5.77268	-0.0138514	-5.75562	4.81263	
0.95	0.00886314	-4.00248	3.91152	-0.0125777	-3.89448	4.01621	0.00894609	-4.25391	5.87931	-0.0139814	-5.86226	4.26764	
0.975	0.00864427	-3.33536	4.037	-0.01279	-4.01997	3.34909	0.00872941	-3.59381	6.0133	-0.013826	-5.99627	3.60754	
1	0.00838658	-2.54877	4.19262	-0.0124911	-4.1756	2.56251	0.00847177	-2.80773	6.17057	-0.0135373	-6.15355	2.82146	
1.025	0.00809591	-1.66048	4.36324	-0.0122409	-4.34623	1.67421	0.00818115	-1.91988	6.34253	-0.0132977	-6.32552	1.93361	
1.05	0.00778345	-0.704796	4.54225	-0.0120734	-4.52525	0.718529	0.00874302	-0.963722	6.5228	-0.0131381	-6.50391	0.978981	
1.075	0.00828933	0.284417	4.72391	-0.0120099	-4.70502	-0.269158	0.00838411	0.0245853	6.70404	-0.013087	-6.68515	-0.00932589	
