L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.71264	-42.5036	-0.0023022	-5.49451	-9.71429	11.3692	5.23077	-0.00401167	-5.67418	-11.3055	51.11	196.37	91.46	-2.69	8.07	16.14	-129.12	0	
9.71264	-42.5036	-0.0023022	-5.58242	-9.71429	11.3692	5.23077	-0.00401167	-5.58626	-11.3055	51.11	236.72	83.39	-2.69	8.07	18.83	-131.81	0	
9.71264	-42.5036	-0.0023022	-5.49451	-9.71429	11.3692	5.23077	-0.00401167	-5.67418	-11.3055	166.78	322.8	86.08	-2.69	91.46	110.29	-118.36	0	
9.62473	-42.5036	-0.0023022	-5.58242	-9.71429	11.3692	5.23077	-0.00401167	-5.67418	-11.3055	51.11	220.58	83.39	0	18.83	107.6	-110.29	0	
9.62473	-42.5036	-0.0023022	-5.58242	-9.71429	11.3692	5.23077	-0.00402026	-5.67418	-11.3934	53.8	301.28	75.32	-13.45	24.21	18.83	-99.53	0	
9.62473	-42.4157	-0.0023022	-5.58242	-9.71429	11.2813	5.23077	-0.00402026	-5.58626	-11.3934	145.26	301.28	91.46	-8.07	123.74	75.32	-129.12	0	
9.62473	-42.5036	-0.0023022	-5.58242	-9.71429	11.2813	5.23077	-0.00402026	-5.67418	-11.3934	201.75	169.47	80.7	-5.38	21.52	8.07	-123.74	-10.76	
9.53681	-42.4157	-0.0023022	-5.49451	-9.62637	11.2813	5.23077	-0.00402026	-5.58626	-11.3055	34.97	145.26	78.01	-10.76	371.22	64.56	-129.12	0	
9.4489	-42.4157	-0.0023022	-5.58242	-9.53846	11.1934	5.23077	-0.00402026	-5.67418	-11.3055	80.7	137.19	80.7	-21.52	34.97	64.56	-118.36	0	
9.4489	-42.4157	-0.0023022	-5.58242	-9.45055	11.1055	5.23077	-0.00402026	-5.67418	-11.2176	164.09	142.57	86.08	-21.52	32.28	121.05	-134.5	0	
9.36099	-42.4157	-0.0023022	-5.58242	-9.36264	11.1055	5.31868	-0.00402026	-5.58626	-11.1297	322.8	139.88	83.39	-34.97	75.32	131.81	-129.12	0	
9.27308	-42.4157	-0.0023022	-5.49451	-9.27473	11.0176	5.23077	-0.00401167	-5.67418	-11.1297	-207.13	142.57	91.46	-32.28	104.91	118.36	-129.12	0	
9.18516	-42.4157	-0.0023022	-5.58242	-9.18681	10.9297	5.31868	-0.00401167	-5.67418	-10.9538	-228.65	142.57	88.77	-16.14	86.08	177.54	-131.81	-10.76	
9.00934	-42.4157	-0.0023022	-5.58242	-9.0989	10.7538	5.23077	-0.00401167	-5.67418	-10.8659	-271.69	142.57	40.35	-13.45	-185.61	123.74	-94.15	-2.69	
8.92143	-42.4157	-0.0023022	-5.58242	-9.01099	10.6659	5.31868	-0.00401167	-5.67418	-10.778	-258.24	142.57	37.66	-10.76	61.87	118.36	-129.12	-2.69	
8.7456	-42.4157	-0.0023022	-5.58242	-8.83516	10.4901	5.31868	-0.00401167	-5.67418	-10.6022	26.9	145.26	78.01	0	153.33	112.98	-131.81	-2.69	
8.48187	-42.4157	-0.0023022	-5.58242	-8.65934	10.2264	5.31868	-0.00401167	-5.58626	-10.4264	0	145.26	72.63	0	5.38	121.05	-123.74	5.38	
8.30604	-42.4157	-0.00114251	-5.58242	-8.48352	10.0505	5.31868	-0.00263722	-5.58626	-10.1626	29.59	142.57	78.01	0	-196.37	147.95	-123.74	-24.21	
