L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
9.71429	-9.62637	0	-301.28	-48.42	
9.71429	-9.62637	0	-381.98	-48.42	
9.71429	-9.62637	0	-115.67	-45.73	
9.62637	-9.62637	0	-328.18	-45.73	
9.71429	-9.62637	0	-341.63	-37.66	
9.71429	-9.62637	0	-325.49	26.9	
9.71429	-9.62637	0	-269	-48.42	
9.62637	-9.62637	0	-177.54	-32.28	
9.71429	-9.62637	0	-263.62	-75.32	
9.62637	-9.62637	0	-236.72	-48.42	
9.62637	-9.62637	0	-303.97	-40.35	
9.62637	-9.62637	0	-255.55	-43.04	
9.71429	-9.71429	0	-347.01	-53.8	
9.71429	-9.62637	0	-352.39	-53.8	
9.71429	-9.62637	0	-142.57	-37.66	
9.62637	-9.62637	0	-215.2	-72.63	
9.62637	-9.62637	0	-123.74	-43.04	
9.62637	-9.62637	0	-290.52	-45.73	
9.62637	-9.62637	0	-303.97	72.63	
9.71429	-9.62637	0	-408.88	-45.73	
9.71429	-9.62637	0	-147.95	-48.42	
9.62637	-9.62637	0	-395.43	-48.42	
9.71429	-9.62637	0	-231.34	-48.42	
9.71429	-9.62637	0	-209.82	-48.42	
9.62637	-9.62637	0	-368.53	-51.11	
9.62637	-9.62637	0	-247.48	-48.42	
9.71429	-9.62637	0	-188.3	-48.42	
9.71429	-9.62637	0	-293.21	-48.42	
9.71429	-9.62637	0	-263.62	-48.42	
9.71429	-9.62637	0	-352.39	-45.73	
9.71429	-9.62637	0	-398.12	-48.42	
9.62637	-9.62637	0	-360.46	-48.42	
9.71429	-9.62637	0	-239.41	-48.42	
9.62637	-9.62637	0	-274.38	-48.42	
9.62637	-9.62637	0	-239.41	-45.73	
9.71429	-9.62637	0	-293.21	-48.42	
9.62637	-9.62637	0	-312.04	-48.42	
9.71429	-9.62637	0	-322.8	43.04	
9.62637	-9.62637	0	-260.93	-40.35	
9.71429	-9.62637	0	-295.9	26.9	
9.62637	-9.62637	0	-414.26	-45.73	
9.62637	-9.62637	0	-373.91	-45.73	
9.62637	-9.62637	0	-395.43	-45.73	
9.71429	-9.62637	0	-279.76	-48.42	
9.71429	-9.62637	0	-298.59	-51.11	
9.71429	-9.62637	0	-172.16	-48.42	
9.62637	-9.62637	0	-446.54	-48.42	
9.71429	-9.62637	0	-373.91	-48.42	
9.62637	-9.62637	0	-390.05	48.42	
9.62637	-9.62637	0	-282.45	-51.11	
9.71429	-9.62637	0	-185.61	-48.42	
9.62637	-9.62637	0	-322.8	-99.53	
9.62637	-9.62637	0	-293.21	-51.11	
9.62637	-9.62637	0	-360.46	-48.42	
9.62637	-9.62637	0	-317.42	-51.11	
9.62637	-9.62637	0	-333.56	-51.11	
9.71429	-9.62637	0	-234.03	-51.11	
9.71429	-9.62637	0	-258.24	-51.11	
9.71429	-9.62637	0	-185.61	-51.11	
9.62637	-9.62637	0	-207.13	-53.8	
9.71429	-9.62637	0	-392.74	-45.73	
9.62637	-9.62637	0	-215.2	-48.42	
9.62637	-9.62637	0	-172.16	-45.73	
9.71429	-9.62637	0	-220.58	40.35	
9.62637	-9.62637	0	-258.24	-56.49	
9.62637	-9.62637	0	-234.03	-40.35	
9.71429	-9.62637	0	-357.77	16.14	
9.71429	-9.62637	0	-231.34	-43.04	
9.62637	-9.62637	0	-129.12	16.14	
9.62637	-9.62637	0	-199.06	-37.66	
9.62637	-9.62637	0	-274.38	-34.97	
9.71429	-9.62637	0	-255.55	-8.07	
9.71429	-9.62637	0	-398.12	-51.11	
9.62637	-9.62637	0	-398.12	-53.8	
9.62637	-9.62637	0	-147.95	-8.07	
9.62637	-9.62637	0	-215.2	-145.26	
9.62637	-9.62637	0	-190.99	-53.8	
9.71429	-9.62637	0	-204.44	-43.04	
9.62637	-9.62637	0	-199.06	-48.42	
9.62637	-9.62637	0	-333.56	-51.11	
9.62637	-9.62637	0	-309.35	99.53	
9.62637	-9.62637	0	-269	-225.96	
9.71429	-9.62637	0	-338.94	-10.76	
9.71429	-9.71429	0	-118.36	-45.73	
9.71429	-9.62637	0	-325.49	-40.35	
9.62637	-9.62637	0	-215.2	-40.35	
9.62637	-9.62637	0	-309.35	-40.35	
9.62637	-9.62637	0	-325.49	260.93	
9.71429	-9.71429	0	-371.22	-1154.01	
9.71429	-9.71429	0	-236.72	166.78	
9.71429	-9.62637	0	-363.15	279.76	
9.71429	-9.53846	0	-395.43	-169.47	
9.71429	-9.62637	0	-381.98	-56.49	
9.62637	-9.62637	0	-392.74	-45.73	
9.62637	-9.62637	0	-190.99	-43.04	
9.71429	-9.62637	0	-430.4	37.66	
9.71429	-9.62637	0	-247.48	-40.35	
9.62637	-9.62637	0	-384.67	-48.42	
9.71429	-9.62637	0	-207.13	-45.73	
9.62637	-9.62637	0	-290.52	-48.42	
9.62637	-9.62637	0	-255.55	-48.42	
9.71429	-9.62637	0	-134.5	-48.42	
9.62637	-9.71429	0	-193.68	-37.66	
9.71429	-9.62637	0	-190.99	16.14	
9.62637	-9.71429	0	-336.25	-48.42	
9.71429	-9.62637	0	-285.14	-43.04	
9.71429	-9.62637	0	-360.46	-32.28	
9.62637	-9.62637	0	-349.7	-32.28	
9.62637	-9.62637	0	-274.38	-139.88	
9.71429	-9.62637	0	-223.27	24.21	
9.62637	-9.53846	0	-250.17	-37.66	
9.62637	-9.62637	0	-247.48	21.52	
9.71429	-9.62637	0	-239.41	-51.11	
9.71429	-9.62637	0	-457.3	-51.11	
9.71429	-9.62637	0	-411.57	-51.11	
9.62637	-9.62637	0	-347.01	-61.87	
9.62637	-9.62637	0	-250.17	-48.42	
9.71429	-9.62637	0	-414.26	21.52	
9.71429	-9.62637	0	-188.3	-21.52	
9.62637	-9.71429	0	-147.95	-59.18	
9.71429	-9.53846	0	-172.16	-34.97	
9.71429	-9.62637	0	-355.08	21.52	
9.62637	-9.62637	0	-209.82	32.28	
9.71429	-9.62637	0	-269	-37.66	
9.71429	-9.62637	0	-161.4	-53.8	
9.62637	-9.62637	0	-156.02	-32.28	
9.62637	-9.62637	0	-357.77	-51.11	
9.62637	-9.71429	0	-215.2	-64.56	
9.71429	-9.62637	0	-196.37	94.15	
9.62637	-9.62637	0	-185.61	37.66	
9.62637	-9.62637	0	-379.29	-53.8	
9.62637	-9.62637	0	-430.4	-137.19	
9.71429	-9.62637	0	-330.87	-51.11	
9.71429	-9.62637	0	-387.36	-51.11	
9.71429	-9.62637	0	-357.77	-21.52	
9.62637	-9.62637	0	-274.38	-45.73	
9.71429	-9.62637	0	-403.5	-45.73	
9.62637	-9.62637	0	-352.39	-45.73	
9.62637	-9.62637	0	-201.75	-51.11	
9.62637	-9.62637	0	-274.38	-51.11	
9.62637	-9.62637	0	-368.53	-53.8	
9.62637	-9.62637	0	-188.3	-34.97	
9.71429	-9.62637	0	-223.27	-43.04	
9.71429	-9.62637	0	-196.37	-51.11	
9.62637	-9.62637	0	-295.9	-51.11	
9.71429	-9.62637	0	-252.86	-59.18	
9.62637	-9.62637	0	-295.9	-40.35	
9.62637	-9.62637	0	-182.92	61.87	
9.62637	-9.62637	0	-150.64	-51.11	
9.62637	-9.62637	0	-263.62	-53.8	
9.71429	-9.62637	0	-220.58	-53.8	
9.62637	-9.62637	0	-285.14	16.14	
9.62637	-9.62637	0	-228.65	-123.74	
9.62637	-9.62637	0	-104.91	-43.04	
9.62637	-9.71429	0	-266.31	-247.48	
9.71429	-9.62637	0	-258.24	-45.73	
9.62637	-9.62637	0	-99.53	-51.11	
9.62637	-9.62637	0	-279.76	-51.11	
9.71429	-9.62637	0	-99.53	16.14	
9.62637	-9.62637	0	-88.77	-51.11	
9.71429	-9.62637	0	-96.84	-51.11	
9.62637	-9.62637	0	-196.37	-48.42	
9.62637	-9.62637	0	-341.63	26.9	
9.62637	-9.62637	0	-156.02	-5.38	
9.62637	-9.62637	0	-169.47	-48.42	
9.71429	-9.62637	0	-190.99	-51.11	
9.62637	-9.62637	0	-285.14	40.35	
9.62637	-9.71429	0	-91.46	-59.18	
9.62637	-9.53846	0	-225.96	-16.14	
9.62637	-9.71429	0	-118.36	-287.83	
9.71429	-9.71429	0	-91.46	-69.94	
9.71429	-9.62637	0	-169.47	-64.56	
9.62637	-9.62637	0	-147.95	64.56	
9.62637	-9.62637	0	-102.22	-43.04	
9.62637	-9.62637	0	-188.3	-37.66	
