Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
6.546	0.0725	0.0535	1	0.0707	0.0513	-0.0746	
6.587	0.0725	0.0559	1.001	0.0706	0.0545	-0.0742	
6.621	0.0728	0.0579	0.9939	0.0707	0.0541	-0.0741	
6.662	0.0796	0.0459	0.9937	0.0711	0.0503	-0.076	
6.704	0.0745	0.0474	0.9941	0.0714	0.0483	-0.0794	
6.738	0.0725	0.0479	0.9912	0.0712	0.052	-0.0761	
6.779	0.0703	0.053	0.9919	0.0713	0.0528	-0.0747	
6.813	0.0781	0.0444	0.9958	0.0716	0.0487	-0.0736	
6.854	0.0737	0.0474	0.998	0.0717	0.0498	-0.0753	
6.895	0.0757	0.0522	0.9944	0.0716	0.0526	-0.0758	
6.928	0.0742	0.0488	0.989	0.072	0.0484	-0.074	
6.97	0.0803	0.0588	0.9929	0.0718	0.0535	-0.0765	
7.011	0.0664	0.051	0.9983	0.072	0.052	-0.0688	
7.045	0.0776	0.0547	0.9941	0.072	0.054	-0.0753	
7.086	0.073	0.0549	0.9922	0.0721	0.0542	-0.0742	
7.112	0.0742	0.0471	0.9937	0.0723	0.0522	-0.0749	
7.112	0.0742	0.0471	0.9937	0.0723	0.0522	-0.0749	
50.793	0.0803	0.0515	0.9893	0.2054	0.0529	-0.076	
50.827	0.0723	0.0583	0.9998	0.2054	0.0551	-0.0736	
50.852	0.0759	0.0564	0.9905	0.2055	0.0541	-0.0754	
50.877	0.0762	0.0571	0.9893	0.2054	0.0576	-0.0766	
50.902	0.0786	0.0461	0.9902	0.2058	0.053	-0.0754	
50.927	0.075	0.0513	0.9941	0.2059	0.0526	-0.0752	
50.952	0.0745	0.0547	0.9973	0.2057	0.0549	-0.0748	
50.978	0.0786	0.0515	0.9907	0.2059	0.0531	-0.0773	
51.002	0.0745	0.0518	0.9937	0.2061	0.0525	-0.0751	
51.028	0.071	0.0508	1.0002	0.2062	0.0519	-0.0731	
51.052	0.0732	0.053	0.998	0.2062	0.0533	-0.0738	
51.078	0.0725	0.0459	0.989	0.2066	0.0485	-0.0728	
51.103	0.072	0.0515	0.9944	0.2065	0.0518	-0.0722	
51.128	0.072	0.0544	1.0002	0.2064	0.0543	-0.0718	
51.153	0.0796	0.053	0.9954	0.2065	0.0541	-0.0762	
51.178	0.074	0.0437	0.991	0.2067	0.0522	-0.0758	
51.204	0.0791	0.0588	0.9956	0.2067	0.054	-0.0767	
51.229	0.0698	0.0586	0.9902	0.2069	0.0525	-0.074	
51.254	0.075	0.0535	0.9902	0.2068	0.0545	-0.076	
51.279	0.0745	0.054	0.988	0.2069	0.0547	-0.0751	
51.304	0.0789	0.0518	0.9919	0.207	0.0552	-0.0734	
51.329	0.0759	0.0508	1.0002	0.2071	0.0544	-0.0736	
51.355	0.0713	0.0537	0.9941	0.2071	0.0556	-0.0739	
51.379	0.075	0.0532	0.9902	0.2073	0.0536	-0.0753	
51.405	0.0793	0.0593	0.99	0.2073	0.0545	-0.0731	
51.429	0.0757	0.0481	0.9866	0.2076	0.052	-0.0767	
51.455	0.0706	0.053	0.9998	0.2076	0.053	-0.071	
51.479	0.0815	0.0596	0.9961	0.2074	0.0559	-0.0753	
51.505	0.0745	0.0518	0.9941	0.2076	0.0534	-0.0747	
51.53	0.0779	0.053	0.9963	0.2078	0.0531	-0.0768	
51.555	0.0723	0.0559	0.9968	0.2079	0.052	-0.0778	
51.58	0.0728	0.0522	0.9846	0.2079	0.0529	-0.0734	
51.605	0.0769	0.054	0.9998	0.2079	0.0539	-0.0766	
51.63	0.0732	0.0527	0.9966	0.2081	0.0527	-0.0731	
51.656	0.0754	0.053	1.0015	0.2081	0.0529	-0.0748	
51.681	0.0801	0.0518	1.0007	0.2084	0.0514	-0.08	
51.706	0.0757	0.0491	0.9932	0.2083	0.0519	-0.0774	
51.731	0.0771	0.053	1.001	0.2083	0.0533	-0.0762	
51.756	0.0725	0.0549	0.9863	0.2082	0.0543	-0.0743	
51.782	0.0647	0.0542	0.9946	0.2082	0.0549	-0.0759	
51.806	0.0728	0.0547	0.9941	0.2084	0.0541	-0.0747	
51.832	0.0698	0.0537	0.9917	0.2084	0.0545	-0.0718	
51.856	0.0767	0.0515	0.9966	0.2087	0.0514	-0.0756	
51.882	0.0747	0.0522	1.0022	0.2088	0.0519	-0.0743	
51.906	0.0825	0.0603	0.9883	0.2086	0.0547	-0.0764	
51.932	0.0715	0.0532	0.9966	0.2088	0.0532	-0.072	
51.957	0.0723	0.053	0.9956	0.2089	0.0535	-0.0724	
51.982	0.0796	0.0581	0.9912	0.2089	0.0544	-0.0774	
52.007	0.0686	0.0576	0.9941	0.2091	0.0539	-0.0782	
52.032	0.0784	0.0522	0.9946	0.2092	0.0533	-0.0769	
52.057	0.0781	0.0525	0.9993	0.2093	0.0525	-0.0779	
52.083	0.0752	0.0547	0.9937	0.2092	0.0549	-0.0755	
