R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
3.20879	6.84231	0.0140279	-5.49451	-2.50549	3.45714	6.10989	-0.00768831	-5.58626	-2.79011	-169.47	314.73	-13.45	-26.9	-180.23	-182.92	0	-21.52	
2.06593	6.84231	0.0138218	-5.49451	-1.45055	2.57802	6.10989	-0.00768831	-5.58626	-1.73516	-153.33	314.73	-5.38	-37.66	-199.06	-185.61	0	-10.76	
1.01099	6.84231	0.0138218	-5.40659	-0.395604	1.52308	6.10989	-0.00768831	-5.49835	-0.68022	-139.88	314.73	-5.38	-32.28	-204.44	-182.92	0	-13.45	
-0.131868	6.84231	0.00109956	-5.49451	0.747253	0.468132	6.10989	-0.00819514	-5.58626	0.374725	-137.19	314.73	-8.07	-29.59	-199.06	-182.92	0	-2.69	
-1.0989	6.84231	0.000936342	-5.40659	1.71429	-0.586813	6.10989	-0.00821232	-5.49835	1.42967	-121.05	317.42	-5.38	-34.97	-158.71	-180.23	0	-13.45	
-2.06593	6.84231	0.000627091	-5.49451	2.59341	-1.55385	6.10989	-0.00825527	-5.49835	2.30879	-107.6	317.42	-2.69	-29.59	-131.81	-185.61	0	-10.76	
-2.85714	6.84231	0.000386563	-5.49451	3.2967	-2.43297	6.10989	-0.00830681	-5.49835	3.01209	-88.77	317.42	-2.69	-32.28	-112.98	-190.99	0	2.69	
-3.56044	6.84231	0.000180396	-5.49451	3.91209	-3.04835	6.10989	-0.00834117	-5.49835	3.53956	-94.15	320.11	-21.52	-24.21	-110.29	-188.3	0	0	
-4.08791	6.84231	3.43612e-05	-5.40659	4.35165	-3.48791	6.10989	-0.00835835	-5.58626	3.97912	-104.91	320.11	-2.69	-26.9	-150.64	-180.23	0	-2.69	
-4.35165	6.84231	-6.87223e-05	-5.49451	4.61538	-3.75165	6.10989	-0.00837554	-5.49835	4.33077	-112.98	320.11	-13.45	0	-161.4	-188.3	0	0	
-4.52747	6.84231	-9.44932e-05	-5.49451	4.79121	-3.92747	6.10989	-0.00839272	-5.49835	4.50659	-80.7	320.11	-5.38	-8.07	-158.71	-180.23	0	0	
-4.61538	6.84231	-9.44932e-05	-5.40659	4.79121	-3.92747	6.10989	-0.00839272	-5.58626	4.50659	-86.08	320.11	-10.76	-5.38	-169.47	-182.92	0	-2.69	
-4.52747	6.84231	-8.59029e-05	-5.40659	4.7033	-3.92747	6.10989	-0.00840131	-5.58626	4.50659	-18.83	320.11	-5.38	29.59	-110.29	-188.3	0	13.45	
-4.52747	6.84231	-0	-5.49451	4.52747	-3.92747	6.10989	-0.00840131	-5.49835	4.33077	8.07	320.11	-21.52	8.07	-40.35	-190.99	0	13.45	
-4.35165	6.84231	0.000188986	-5.40659	4.17582	-3.75165	6.1978	-0.0084099	-5.58626	3.97912	16.14	320.11	-13.45	21.52	5.38	-180.23	0	8.07	
-4.17582	6.84231	0.000412334	-5.40659	3.82418	-3.48791	6.10989	-0.00842708	-5.58626	3.62747	96.84	317.42	-8.07	18.83	32.28	-182.92	0	13.45	
-3.64835	6.84231	0.000609911	-5.49451	3.20879	-3.13626	6.1978	-0.00843567	-5.58626	3.1	99.53	317.42	-8.07	26.9	26.9	-190.99	0	29.59	
-3.03297	6.84231	0.000807487	-5.49451	2.59341	-2.60879	6.10989	-0.00845285	-5.49835	2.3967	110.29	314.73	-5.38	29.59	121.05	-182.92	0	16.14	
-2.15385	6.84231	0.000970703	-5.49451	1.8022	-1.90549	6.10989	-0.00846144	-5.49835	1.42967	61.87	314.73	-21.52	13.45	172.16	-180.23	0	13.45	
-1.18681	6.84231	0.00101365	-5.40659	0.747253	-1.2022	6.10989	-0.00846144	-5.58626	0.550549	72.63	314.73	-8.07	8.07	225.96	-182.92	0	8.07	
-0.21978	6.84231	0.00101365	-5.49451	-0.131868	-0.410989	6.10989	-0.00846144	-5.58626	-0.504396	43.04	317.42	-5.38	18.83	255.55	-180.23	0	18.83	
0.835165	6.84231	0.000944932	-5.49451	-1.0989	0.468132	6.10989	-0.00847003	-5.58626	-1.47143	2.69	317.42	-5.38	5.38	247.48	-180.23	0	2.69	
1.89011	6.84231	0.000644272	-5.49451	-1.97802	1.34725	6.10989	-0.00848721	-5.58626	-2.26264	-10.76	317.42	-10.76	16.14	225.96	-188.3	0	18.83	
2.76923	6.84231	0.000412334	-5.49451	-2.85714	2.13846	6.10989	-0.00852157	-5.58626	-3.05385	0	317.42	-2.69	8.07	231.34	-180.23	0	0	
3.56044	6.84231	0.000188986	-5.49451	-3.56044	2.92967	6.10989	-0.00855593	-5.58626	-3.75714	-2.69	320.11	-2.69	21.52	234.03	-180.23	0	18.83	
4.08791	6.84231	8.59029e-06	-5.49451	-4	3.45714	6.10989	-0.0085817	-5.58626	-4.1967	-8.07	317.42	-8.07	16.14	217.89	-182.92	0	18.83	
4.26374	6.84231	-0.000111674	-5.49451	-4.35165	3.72088	6.10989	-0.00859888	-5.58626	-4.54835	-24.21	320.11	-2.69	32.28	242.1	-182.92	0	32.28	
4.43956	6.84231	-0.000197577	-5.49451	-4.61538	3.8967	6.10989	-0.00860747	-5.49835	-4.81209	0	320.11	-2.69	29.59	220.58	-177.54	0	18.83	
4.61538	6.84231	-0.000206167	-5.40659	-4.7033	4.07253	6.10989	-0.00860747	-5.49835	-4.9	5.38	320.11	-5.38	0	199.06	-182.92	0	0	
4.61538	6.84231	-0.000214757	-5.49451	-4.79121	4.16044	6.10989	-0.00861606	-5.58626	-4.81209	0	320.11	0	0	196.37	-177.54	0	0	
4.61538	6.84231	-0.000188986	-5.49451	-4.7033	4.16044	6.10989	-0.00861606	-5.58626	-4.81209	0	322.8	-18.83	-10.76	139.88	-180.23	0	0	
4.61538	6.84231	-9.44932e-05	-5.40659	-4.61538	4.16044	6.10989	-0.00862465	-5.49835	-4.63626	-32.28	320.11	-13.45	-10.76	40.35	-188.3	0	5.38	
4.43956	6.84231	0.000111674	-5.49451	-4.35165	4.07253	6.10989	-0.00864183	-5.58626	-4.1967	-126.43	320.11	-13.45	-10.76	18.83	-180.23	0	0	
4.17582	6.84231	0.000335021	-5.49451	-3.82418	3.80879	6.10989	-0.00865901	-5.58626	-3.75714	-180.23	317.42	-2.69	-21.52	-24.21	-185.61	0	-24.21	
3.82418	6.84231	0.00058414	-5.49451	-3.20879	3.54505	6.10989	-0.00868479	-5.58626	-3.31758	-217.89	317.42	-13.45	-37.66	-48.42	-185.61	0	-13.45	
3.2967	6.84231	0.000824668	-5.49451	-2.59341	3.01758	6.10989	-0.00870197	-5.58626	-2.52637	-212.51	317.42	-18.83	-26.9	-164.09	-180.23	0	-26.9	
2.41758	6.84231	0.000987884	-5.49451	-1.71429	2.31429	6.1978	-0.00871056	-5.49835	-1.64725	-204.44	317.42	-5.38	-40.35	-153.33	-180.23	0	-13.45	
1.45055	6.84231	0.00102224	-5.49451	-0.835165	1.34725	6.10989	-0.00871915	-5.58626	-0.68022	-182.92	314.73	-8.07	-24.21	-169.47	-180.23	0	-18.83	
0.483516	6.84231	0.00102224	-5.40659	0.21978	0.38022	6.10989	-0.00871915	-5.58626	0.198901	-185.61	314.73	-13.45	-37.66	-185.61	-182.92	0	-2.69	
-0.483516	6.84231	0.000944932	-5.49451	1.18681	-0.498901	6.10989	-0.00871915	-5.58626	1.16593	-147.95	314.73	-8.07	-45.73	-158.71	-180.23	0	-13.45	
-1.45055	6.84231	0.000644272	-5.40659	1.97802	-1.37802	6.10989	-0.00873633	-5.49835	2.13297	-104.91	314.73	-2.69	-29.59	-137.19	-188.3	0	-5.38	
-2.41758	6.84231	0.000395153	-5.49451	2.76923	-2.25714	6.10989	-0.00875351	-5.49835	2.92418	-88.77	317.42	-8.07	-32.28	-131.81	-188.3	0	-8.07	
-3.12088	6.84231	0.000188986	-5.49451	3.47253	-2.96044	6.10989	-0.0087621	-5.49835	3.53956	-86.08	317.42	-13.45	-34.97	-137.19	-182.92	0	-8.07	
-3.73626	6.84231	2.57709e-05	-5.49451	4	-3.48791	6.10989	-0.00877928	-5.58626	4.06703	-75.32	317.42	-8.07	-40.35	-126.43	-190.99	0	0	
-4.17582	6.84231	-0.000111674	-5.49451	4.43956	-3.83956	6.10989	-0.00877928	-5.49835	4.41868	-67.25	317.42	-5.38	-26.9	-145.26	-180.23	0	2.69	
-4.43956	6.84231	-0.000197577	-5.49451	4.61538	-4.1033	6.10989	-0.00878787	-5.58626	4.59451	-94.15	320.11	-2.69	-2.69	-150.64	-180.23	0	-13.45	
-4.52747	6.84231	-0.000197577	-5.49451	4.79121	-4.19121	6.10989	-0.00878787	-5.58626	4.77033	-99.53	320.11	-5.38	-16.14	-156.02	-188.3	0	-5.38	
-4.52747	6.84231	-0.000206167	-5.49451	4.7033	-4.19121	6.10989	-0.00878787	-5.58626	4.77033	-94.15	320.11	-2.69	-8.07	-126.43	-180.23	0	-5.38	
-4.52747	6.84231	-0.000188986	-5.49451	4.7033	-4.19121	6.10989	-0.00878787	-5.58626	4.77033	-29.59	320.11	0	21.52	-75.32	-180.23	0	21.52	
-4.52747	6.84231	-7.73126e-05	-5.40659	4.52747	-4.19121	6.1978	-0.00878787	-5.49835	4.50659	8.07	320.11	-8.07	29.59	-32.28	-180.23	0	10.76	
-4.43956	6.84231	0.000111674	-5.40659	4.35165	-4.1033	6.10989	-0.00879646	-5.49835	4.06703	10.76	320.11	-5.38	26.9	26.9	-180.23	0	8.07	
-4.17582	6.84231	0.000317841	-5.40659	3.82418	-3.83956	6.10989	-0.00880505	-5.49835	3.8033	80.7	317.42	-8.07	10.76	24.21	-188.3	0	13.45	
-3.73626	6.84231	0.000566959	-5.49451	3.2967	-3.48791	6.10989	-0.00881364	-5.58626	3.27582	104.91	317.42	-18.83	29.59	67.25	-180.23	0	32.28	
-3.03297	6.84231	0.000764536	-5.49451	2.59341	-2.87253	6.10989	-0.00882223	-5.58626	2.57253	88.77	317.42	-13.45	26.9	129.12	-185.61	0	8.07	
-2.15385	6.84231	0.000919161	-5.49451	1.8022	-2.08132	6.10989	-0.00883082	-5.58626	1.60549	80.7	317.42	-10.76	16.14	180.23	-180.23	0	13.45	
-1.27473	6.84231	0.000962113	-5.49451	0.835165	-1.37802	6.10989	-0.00883082	-5.58626	0.726374	80.7	317.42	-10.76	16.14	215.2	-190.99	0	5.38	
-0.307692	6.84231	0.000962113	-5.49451	-0.131868	-0.586813	6.10989	-0.00883082	-5.58626	-0.240659	37.66	317.42	-13.45	10.76	236.72	-185.61	0	18.83	
0.835165	6.84231	0.000901981	-5.49451	-1.0989	0.292308	6.1978	-0.00883941	-5.58626	-1.20769	8.07	314.73	-16.14	2.69	252.86	-185.61	0	2.69	
1.8022	6.84231	0.000609911	-5.49451	-1.97802	1.17143	6.10989	-0.00886518	-5.49835	-2.17473	2.69	314.73	-2.69	10.76	231.34	-185.61	0	10.76	
2.68132	6.84231	0.000369383	-5.49451	-2.76923	2.05055	6.10989	-0.00889095	-5.58626	-2.87802	-13.45	317.42	-2.69	5.38	247.48	-180.23	0	8.07	
3.47253	6.84231	0.000163216	-5.40659	-3.38462	2.66593	6.1978	-0.00890813	-5.49835	-3.58132	0	317.42	-5.38	24.21	242.1	-190.99	0	18.83	
4	6.84231	-8.59029e-06	-5.40659	-3.91209	3.19341	6.1978	-0.00892531	-5.58626	-4.10879	0	317.42	-2.69	13.45	223.27	-180.23	0	13.45	
4.17582	6.84231	-0.000128854	-5.49451	-4.35165	3.45714	6.10989	-0.0089339	-5.49835	-4.37253	2.69	320.11	-2.69	24.21	247.48	-177.54	0	34.97	
4.43956	6.84231	-0.000206167	-5.49451	-4.52747	3.72088	6.10989	-0.0089339	-5.58626	-4.63626	67.25	320.11	-2.69	29.59	212.51	-188.3	0	40.35	
4.52747	6.84231	-0.000223348	-5.49451	-4.7033	3.8967	6.10989	-0.0089339	-5.49835	-4.81209	67.25	322.8	-2.69	10.76	207.13	-188.3	0	0	
4.61538	6.84231	-0.000231938	-5.49451	-4.7033	3.98462	6.10989	-0.0089339	-5.58626	-4.81209	0	322.8	-2.69	0	212.51	-177.54	0	0	
4.61538	6.84231	-0.000214757	-5.49451	-4.7033	3.98462	6.10989	-0.00894249	-5.49835	-4.81209	0	322.8	-10.76	-5.38	169.47	-180.23	0	0	
4.61538	6.84231	-0.000103084	-5.49451	-4.52747	3.98462	6.10989	-0.00895108	-5.58626	-4.46044	-32.28	320.11	-10.76	-5.38	102.22	-185.61	0	13.45	
4.52747	6.84231	0.000120264	-5.49451	-4.35165	3.8967	6.10989	-0.00895967	-5.49835	-4.1967	-131.81	320.11	-21.52	-5.38	37.66	-190.99	0	0	
4.26374	6.84231	0.000326431	-5.49451	-3.82418	3.63297	6.10989	-0.00896827	-5.58626	-3.75714	-188.3	317.42	-10.76	-32.28	-5.38	-180.23	0	-26.9	
3.82418	6.84231	0.00058414	-5.40659	-3.2967	3.45714	6.10989	-0.00899404	-5.49835	-3.40549	-201.75	317.42	-16.14	-24.21	-40.35	-182.92	0	-16.14	
3.2967	6.84231	0.000790307	-5.49451	-2.59341	3.01758	6.10989	-0.0090284	-5.58626	-2.52637	-228.65	312.04	-10.76	-34.97	-150.64	-180.23	0	-21.52	
2.50549	6.84231	0.000979293	-5.49451	-1.8022	2.22637	6.10989	-0.00905417	-5.58626	-1.64725	-199.06	317.42	-24.21	-34.97	-166.78	-177.54	0	-21.52	
1.45055	6.84231	0.00102224	-5.49451	-0.747253	1.34725	6.10989	-0.00906276	-5.58626	-0.68022	-172.16	314.73	-5.38	-32.28	-180.23	-180.23	0	-18.83	
0.395604	6.84231	0.00102224	-5.49451	0.131868	0.468132	6.10989	-0.00906276	-5.58626	0.286813	-164.09	314.73	-5.38	-34.97	-193.68	-177.54	0	-2.69	
-0.571429	6.84231	0.000927752	-5.49451	1.18681	-0.410989	6.10989	-0.00906276	-5.58626	1.25385	-134.5	314.73	-5.38	-43.04	-190.99	-177.54	0	-13.45	
-1.53846	6.84231	0.000635682	-5.49451	1.97802	-1.37802	6.10989	-0.00907135	-5.49835	2.22088	-91.46	314.73	-2.69	-34.97	-153.33	-182.92	0	-2.69	
-2.41758	6.84231	0.000403744	-5.49451	2.85714	-2.25714	6.10989	-0.00908853	-5.49835	2.92418	-69.94	317.42	-5.38	-29.59	-142.57	-185.61	0	-10.76	
-3.20879	6.84231	0.000206167	-5.49451	3.47253	-2.96044	6.10989	-0.00908853	-5.58626	3.53956	-80.7	317.42	-2.69	-29.59	-137.19	-180.23	0	-16.14	
-3.73626	6.84231	1.71806e-05	-5.40659	4	-3.4	6.10989	-0.00909712	-5.58626	4.06703	-56.49	317.42	-2.69	-18.83	-164.09	-185.61	0	-2.69	
-4.08791	6.84231	-0.000103084	-5.49451	4.43956	-3.75165	6.10989	-0.00909712	-5.58626	4.41868	-69.94	317.42	-2.69	-2.69	-174.85	-182.92	0	2.69	
-4.35165	6.84231	-0.000188986	-5.49451	4.7033	-3.92747	6.1978	-0.00909712	-5.58626	4.59451	-94.15	320.11	-2.69	-16.14	-188.3	-185.61	0	-16.14	
-4.52747	6.84231	-0.000197577	-5.40659	4.7033	-4.1033	6.10989	-0.00909712	-5.49835	4.68242	-91.46	320.11	-2.69	-8.07	-204.44	-193.68	0	0	
-4.61538	6.84231	-0.000206167	-5.49451	4.7033	-4.1033	6.10989	-0.00909712	-5.58626	4.77033	-110.29	320.11	-10.76	-5.38	-164.09	-185.61	0	-2.69	
-4.52747	6.84231	-0.000188986	-5.49451	4.7033	-4.1033	6.10989	-0.00909712	-5.58626	4.68242	-26.9	320.11	-5.38	18.83	-104.91	-193.68	0	21.52	
-4.52747	6.84231	-8.59029e-05	-5.49451	4.52747	-4.1033	6.10989	-0.00909712	-5.58626	4.50659	5.38	320.11	-2.69	32.28	-32.28	-180.23	0	8.07	
-4.43956	6.84231	0.000128854	-5.49451	4.26374	-3.92747	6.1978	-0.00910571	-5.58626	4.06703	26.9	317.42	-24.21	21.52	2.69	-190.99	0	10.76	
-4.17582	6.84231	0.000326431	-5.40659	3.91209	-3.75165	6.10989	-0.00910571	-5.58626	3.8033	88.77	317.42	-5.38	8.07	24.21	-193.68	0	8.07	
-3.73626	6.84231	0.00058414	-5.49451	3.2967	-3.4	6.10989	-0.00910571	-5.58626	3.18791	104.91	317.42	-16.14	43.04	51.11	-185.61	0	26.9	
-3.12088	6.84231	0.000764536	-5.49451	2.59341	-2.87253	6.1978	-0.00910571	-5.49835	2.57253	107.6	314.73	-5.38	18.83	142.57	-177.54	0	8.07	
-2.32967	6.84231	0.000919161	-5.40659	1.8022	-2.08132	6.10989	-0.0091143	-5.58626	1.60549	83.39	317.42	-8.07	8.07	204.44	-180.23	0	24.21	
-1.36264	6.84231	0.000970703	-5.49451	0.923077	-1.37802	6.10989	-0.0091143	-5.49835	0.638462	78.01	314.73	-2.69	21.52	225.96	-180.23	0	21.52	
-0.307692	6.84231	0.000970703	-5.49451	-0.131868	-0.674725	6.10989	-0.0091143	-5.49835	-0.328571	43.04	314.73	-13.45	8.07	260.93	-188.3	0	16.14	
0.835165	6.84231	0.00089339	-5.49451	-1.0989	0.204396	6.10989	-0.0091143	-5.58626	-1.2956	0	314.73	-16.14	0	274.38	-190.99	0	8.07	
1.89011	6.84231	0.00059273	-5.49451	-1.97802	1.08352	6.10989	-0.0091143	-5.58626	-2.17473	-10.76	314.73	-2.69	16.14	269	-177.54	0	16.14	
2.94505	6.84231	0.000386563	-5.49451	-2.85714	1.87473	6.10989	-0.00913148	-5.58626	-2.96593	-18.83	314.73	-2.69	0	269	-185.61	0	10.76	
3.64835	6.84231	0.000163216	-5.49451	-3.47253	2.57802	6.10989	-0.00913148	-5.49835	-3.58132	-34.97	320.11	-2.69	16.14	263.62	-180.23	0	10.76	
4.08791	6.84231	-8.59029e-06	-5.49451	-4	3.10549	6.10989	-0.00914007	-5.49835	-4.10879	-10.76	320.11	-2.69	18.83	258.24	-190.99	0	13.45	
4.26374	6.84231	-0.000128854	-5.49451	-4.35165	3.45714	6.1978	-0.00914007	-5.49835	-4.37253	2.69	317.42	-2.69	0	260.93	-182.92	0	29.59	
4.43956	6.84231	-0.000206167	-5.40659	-4.61538	3.63297	6.10989	-0.00914007	-5.49835	-4.63626	5.38	320.11	-13.45	26.9	252.86	-180.23	0	29.59	
4.52747	6.84231	-0.000223348	-5.49451	-4.61538	3.8967	6.10989	-0.00914007	-5.58626	-4.72418	24.21	320.11	-5.38	8.07	209.82	-180.23	0	8.07	
4.61538	6.84231	-0.000231938	-5.40659	-4.7033	4.07253	6.10989	-0.00914007	-5.58626	-4.81209	0	320.11	-2.69	0	193.68	-185.61	0	0	
4.61538	6.84231	-0.000206167	-5.49451	-4.7033	4.07253	6.10989	-0.00914007	-5.58626	-4.72418	0	320.11	-13.45	0	150.64	-180.23	0	-2.69	
4.52747	6.84231	-0.000103084	-5.49451	-4.61538	4.07253	6.10989	-0.00914007	-5.49835	-4.54835	-34.97	320.11	-10.76	-8.07	75.32	-182.92	0	8.07	
4.43956	6.84231	0.000103084	-5.49451	-4.43956	3.98462	6.1978	-0.00914866	-5.58626	-4.1967	-102.22	317.42	-8.07	-5.38	24.21	-180.23	0	0	
4.17582	6.84231	0.000326431	-5.40659	-3.82418	3.72088	6.10989	-0.00915725	-5.58626	-3.75714	-172.16	317.42	-5.38	-26.9	-26.9	-180.23	0	-26.9	
3.82418	6.84231	0.000566959	-5.49451	-3.2967	3.45714	6.1978	-0.00916584	-5.58626	-3.40549	-196.37	314.73	-8.07	-26.9	-43.04	-182.92	0	-21.52	
3.2967	6.84231	0.000816078	-5.49451	-2.59341	2.92967	6.10989	-0.00918302	-5.49835	-2.52637	-212.51	314.73	-8.07	-34.97	-166.78	-180.23	0	-13.45	
2.41758	6.84231	0.000979293	-5.40659	-1.71429	2.22637	6.10989	-0.00918302	-5.58626	-1.64725	-182.92	314.73	-21.52	-26.9	-166.78	-190.99	0	-16.14	
1.45055	6.84231	0.00101365	-5.49451	-0.835165	1.34725	6.10989	-0.00918302	-5.58626	-0.68022	-185.61	314.73	-13.45	-37.66	-180.23	-182.92	0	-26.9	
0.483516	6.84231	0.00102224	-5.49451	0.131868	0.38022	6.10989	-0.00918302	-5.49835	0.286813	-169.47	314.73	-2.69	-34.97	-177.54	-180.23	0	-5.38	
-0.571429	6.84231	0.000910571	-5.49451	1.18681	-0.498901	6.10989	-0.00918302	-5.58626	1.16593	-134.5	314.73	-10.76	-45.73	-174.85	-180.23	0	-16.14	
-1.53846	6.84231	0.000627091	-5.49451	1.97802	-1.37802	6.10989	-0.00919161	-5.58626	2.13297	-96.84	314.73	0	-34.97	-147.95	-177.54	0	-2.69	
-2.41758	6.84231	0.000395153	-5.49451	2.85714	-2.34505	6.10989	-0.0092002	-5.58626	2.92418	-78.01	317.42	0	-26.9	-137.19	-182.92	0	-8.07	
-3.20879	6.84231	0.000206167	-5.49451	3.47253	-2.87253	6.1978	-0.0092002	-5.58626	3.53956	-80.7	314.73	-2.69	-32.28	-139.88	-182.92	0	-13.45	
-3.73626	6.84231	8.59029e-06	-5.49451	3.91209	-3.4	6.10989	-0.0092002	-5.49835	4.06703	-56.49	317.42	-2.69	-34.97	-180.23	-188.3	0	0	
-4.17582	6.84231	-0.000103084	-5.49451	4.43956	-3.75165	6.10989	-0.00920879	-5.58626	4.41868	-61.87	317.42	-5.38	-21.52	-199.06	-185.61	0	5.38	
-4.43956	6.84231	-0.000188986	-5.49451	4.61538	-3.92747	6.10989	-0.00920879	-5.58626	4.59451	-75.32	320.11	-5.38	-16.14	-188.3	-190.99	0	-16.14	
-4.61538	6.84231	-0.000197577	-5.49451	4.7033	-4.01538	6.10989	-0.00920879	-5.49835	4.77033	-99.53	320.11	-2.69	-18.83	-196.37	-185.61	0	-10.76	
-4.52747	6.84231	-0.000206167	-5.49451	4.7033	-4.1033	6.10989	-0.00920879	-5.49835	4.68242	-118.36	322.8	-13.45	-5.38	-166.78	-188.3	0	-5.38	
-4.61538	6.84231	-0.000188986	-5.49451	4.7033	-4.1033	6.1978	-0.00920879	-5.58626	4.68242	-21.52	320.11	-5.38	32.28	-123.74	-174.85	0	21.52	
-4.52747	6.84231	-8.59029e-05	-5.49451	4.52747	-4.01538	6.10989	-0.00920879	-5.58626	4.50659	13.45	320.11	-10.76	26.9	-43.04	-188.3	0	10.76	
-4.43956	6.84231	0.000128854	-5.49451	4.35165	-4.01538	6.10989	-0.00920879	-5.49835	4.15495	21.52	317.42	-10.76	26.9	2.69	-182.92	0	8.07	
-4.26374	6.84231	0.000317841	-5.49451	3.91209	-3.75165	6.1978	-0.00920879	-5.49835	3.8033	104.91	314.73	-13.45	10.76	26.9	-185.61	0	10.76	
-3.82418	6.84231	0.000566959	-5.49451	3.2967	-3.31209	6.10989	-0.00921738	-5.49835	3.18791	104.91	314.73	-2.69	43.04	37.66	-193.68	0	32.28	
-3.12088	6.84231	0.000790307	-5.49451	2.68132	-2.78462	6.1978	-0.00922597	-5.49835	2.57253	107.6	314.73	-13.45	18.83	139.88	-177.54	0	8.07	
-2.32967	6.84231	0.000953522	-5.49451	1.8022	-2.08132	6.10989	-0.00923456	-5.49835	1.51758	86.08	317.42	-10.76	21.52	177.54	-180.23	0	21.52	
-1.36264	6.84231	0.000987884	-5.49451	0.835165	-1.37802	6.10989	-0.00923456	-5.58626	0.726374	91.46	309.35	-2.69	10.76	204.44	-190.99	0	13.45	
-0.395604	6.84231	0.000987884	-5.49451	-0.131868	-0.586813	6.10989	-0.00923456	-5.49835	-0.328571	64.56	314.73	-8.07	16.14	234.03	-185.61	0	18.83	
0.747253	6.84231	0.00089339	-5.49451	-1.0989	0.292308	6.10989	-0.00923456	-5.58626	-1.20769	32.28	314.73	-2.69	2.69	239.41	-180.23	0	8.07	
1.71429	6.84231	0.000609911	-5.49451	-1.97802	1.17143	6.10989	-0.00924315	-5.58626	-2.17473	0	317.42	-2.69	16.14	225.96	-177.54	0	13.45	
2.68132	6.84231	0.000369383	-5.49451	-2.76923	2.05055	6.1978	-0.00926034	-5.58626	-2.96593	-13.45	317.42	-2.69	0	242.1	-188.3	0	10.76	
3.47253	6.84231	0.000154625	-5.49451	-3.47253	2.75385	6.10989	-0.00926034	-5.49835	-3.58132	0	317.42	-2.69	8.07	220.58	-177.54	0	8.07	
3.91209	6.84231	-6.0132e-05	-5.49451	-3.91209	3.19341	6.10989	-0.00927752	-5.49835	-3.93297	2.69	320.11	-2.69	21.52	220.58	-185.61	0	29.59	
4.17582	6.84231	-0.000206167	-5.49451	-4.26374	3.45714	6.10989	-0.00927752	-5.58626	-4.1967	26.9	317.42	-5.38	32.28	196.37	-182.92	0	-2.69	
