Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.9758	0.0254	-0.0349	3.0622	2.6413	-1.5241	
0.052	0.9756	0.0183	-0.0386	3.01	2.6933	-1.5263	
0.087	0.9792	0.0208	-0.0349	3.066	2.6372	-1.5251	
0.123	0.9749	0.0144	-0.0393	3.0139	2.6891	-1.525	
0.157	0.9763	0.0254	-0.0334	3.0739	2.6289	-1.5238	
0.192	0.9775	0.0251	-0.0452	3.054	2.6488	-1.5219	
0.227	0.979	0.02	-0.031	3.0386	2.664	-1.5243	
0.262	0.9771	0.0242	-0.041	3.0659	2.6365	-1.5211	
0.298	0.9768	0.0181	-0.0488	3.0383	2.6639	-1.5218	
0.333	0.9805	0.0247	-0.0403	3.0995	2.6026	-1.5229	
0.367	0.9814	0.0244	-0.0376	3.1079	2.594	-1.5226	
0.402	0.9802	0.0227	-0.0457	3.0846	2.6171	-1.5204	
0.437	0.9768	0.0261	-0.0417	3.1223	2.5792	-1.5217	
0.473	0.9761	0.0242	-0.042	3.1132	2.5882	-1.5214	
0.508	0.9785	0.0264	-0.0388	-3.1232	2.5411	-1.5227	
0.534	0.9788	0.0288	-0.0337	-3.0952	2.5129	-1.5245	
0.534	0.9788	0.0288	-0.0337	-3.0952	2.5129	-1.5245	
2.401	1.033	0.0388	-0.0063	2.916	2.8554	-1.5275	
2.445	1.24	-0.0623	0.248	2.9139	2.8796	-1.528	
2.472	1.1289	0.1587	0.0918	2.9453	2.8608	-1.5286	
2.497	1.1064	0.1792	0.0652	2.9652	2.8489	-1.5296	
2.524	1.0737	0.0242	0.1755	2.9367	2.8835	-1.5308	
2.551	1.0293	0.0046	0.114	2.9947	2.8296	-1.529	
2.568	1.1272	0.3445	-0.075	3.0384	2.7873	-1.5262	
2.595	0.9946	0.0098	0.041	2.9932	2.8326	-1.5263	
2.621	0.9543	-0.0327	-0.0618	2.9511	2.8743	-1.5265	
2.647	0.8953	0.0129	-0.1023	2.9475	2.8768	-1.5252	
2.673	0.8923	-0.2156	-0.1038	2.8058	3.0154	-1.5255	
2.7	0.8157	0.0977	-0.1675	2.8726	2.945	-1.5263	
2.727	0.9167	0.0898	-0.1479	2.9126	2.9	-1.5271	
2.744	1.0049	0.1992	0.123	2.9512	2.8572	-1.5285	
2.77	0.9617	0.156	-0.2861	2.9698	2.8319	-1.5273	
2.796	0.939	0.166	-0.1243	2.9886	2.8042	-1.5257	
2.823	0.9836	0.075	-0.0525	3.0611	2.7184	-1.5242	
2.85	1.0415	0.0391	-0.0186	3.0315	2.7342	-1.5232	
2.875	1.1587	0.1309	-0.0129	3.079	2.6745	-1.5226	
2.894	0.9026	-0.1375	-0.2502	3.0626	2.6839	-1.5228	
2.919	0.9365	-0.1372	0.0764	3.0581	2.6787	-1.5238	
2.946	0.9453	-0.3086	-0.0396	2.9886	2.7377	-1.5254	
