time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.46	0	0.0991154	0.255	-7.50686e-05	-0.000133752	5.94832e-05	-7.50235e-05	0.104068	5.93678e-05	0	0.00722632
0.48	0	0.0992231	0.255	-7.50713e-05	-0.00015818	5.94903e-05	-7.50257e-05	0.104068	5.93734e-05	0	0.00355723
0.5	0	0.0992581	0.255	-7.50725e-05	-0.000182907	5.94934e-05	-7.50265e-05	0.104069	5.93752e-05	0	-5.70576e-05
0.52	0	0.0992208	0.255	-7.50722e-05	-0.000207737	5.94928e-05	-7.50257e-05	0.104068	5.93733e-05	0	-0.00367222
0.54	0	0.0991108	0.255	-7.50705e-05	-0.000232477	5.94882e-05	-7.50234e-05	0.104068	5.93676e-05	0	-0.00734396
0.56	0	0.0989263	0.255	-7.50672e-05	-0.000256936	5.94798e-05	-7.50196e-05	0.104068	5.9358e-05	0	-0.0111289
0.58	0	0.0986645	0.255	-7.50624e-05	-0.000280933	5.94672e-05	-7.50142e-05	0.104068	5.93445e-05	0	-0.0150852
0.6	0	0.0983214	0.255	-7.50559e-05	-0.000304297	5.94503e-05	-7.50072e-05	0.104067	5.93269e-05	0	-0.019274
0.62	0	0.0978916	0.255	-7.50476e-05	-0.00032687	5.94289e-05	-7.49983e-05	0.104067	5.93049e-05	0	-0.0237598
0.64	0	0.0973685	0.255	-7.50373e-05	-0.00034851	5.94027e-05	-7.49874e-05	0.104066	5.92782e-05	0	-0.0286117
0.66	0	0.0967442	0.255	-7.50249e-05	-0.000369097	5.93712e-05	-7.49744e-05	0.104065	5.92466e-05	0	-0.0339044
0.68	0	0.0960089	0.255	-7.50101e-05	-0.000388528	5.93342e-05	-7.49591e-05	0.104064	5.92096e-05	0	-0.0397195
0.7	0	0.0951513	0.255	-7.49927e-05	-0.000406725	5.92912e-05	-7.4941e-05	0.104063	5.91668e-05	0	-0.0461466
0.72	0	0.0941583	0.255	-7.49724e-05	-0.000423637	5.92417e-05	-7.49201e-05	0.104061	5.91178e-05	0	-0.0532848
0.74	0	0.0930144	0.255	-7.49487e-05	-0.000439235	5.9185e-05	-7.48958e-05	0.10406	5.9062e-05	0	-0.0612439
0.76	0	0.0917022	0.255	-7.49213e-05	-0.000453521	5.91207e-05	-7.48677e-05	0.104058	5.89988e-05	0	-0.0701467
0.78	0	0.0902014	0.255	-7.48897e-05	-0.000466524	5.90481e-05	-7.48354e-05	0.104056	5.89277e-05	0	-0.0801304
0.8	0	0.0884888	0.255	-7.48531e-05	-0.000478302	5.89665e-05	-7.47981e-05	0.104053	5.8848e-05	0	-0.0913486
0.82	0	0.086538	0.255	-7.48111e-05	-0.000488941	5.88754e-05	-7.47553e-05	0.10405	5.87592e-05	0	-0.103974
0.84	0	0.0843191	0.255	-7.47626e-05	-0.000498557	5.87741e-05	-7.4706e-05	0.104047	5.86606e-05	0	-0.118202
0.86	0	0.0817978	0.255	-7.47068e-05	-0.000507292	5.86621e-05	-8.29436e-05	0.104055	6.50572e-05	0	-0.134251
0.88	0	0.0789353	0.255	-8.29359e-05	-0.000504322	6.50429e-05	-8.28712e-05	0.10405	6.49246e-05	0	-0.152369
0.9	0	0.0756874	0.255	-8.28536e-05	-0.000512354	6.48935e-05	-8.27877e-05	0.104045	6.47801e-05	0	-0.172834
0.92	0	0.0720042	0.255	-8.27587e-05	-0.000520166	6.47317e-05	-8.26916e-05	0.104039	6.46237e-05	0	-0.195962
0.94	0	0.0678288	0.255	-8.2649e-05	-0.000528015	6.45579e-05	-8.25806e-05	0.104032	6.44563e-05	0	-0.22211
0.96	0	0.063097	0.255	-8.25222e-05	-0.000536179	6.43735e-05	-8.24524e-05	0.104025	6.42791e-05	0	-0.25168
0.98	0	0.0577358	0.255	-8.23755e-05	-0.000544963	6.41807e-05	-8.23041e-05	0.104016	6.40945e-05	0	-0.285128
1	0	0.0516626	0.255	-8.22053e-05	-0.00055469	6.3983e-05	-8.21322e-05	0.104006	6.3906e-05	0	-0.322969
0	0	0.0516626	0.255	-8.22053e-05	-0.00055469	6.3983e-05	-8.21322e-05	0.104006	6.3906e-05	0	-0.322969
0.02	0	0.0455894	0.255	-8.20311e-05	-0.000564386	6.38072e-05	-8.19563e-05	0.103997	6.37395e-05	0	-0.285126
0.04	0	0.0402283	0.255	-8.1874e-05	-0.000572947	6.36702e-05	-8.17979e-05	0.103988	6.36107e-05	0	-0.251677
0.06	0	0.0354965	0.255	-8.1733e-05	-0.000580503	6.35635e-05	-8.16556e-05	0.103982	6.35112e-05	0	-0.222105
0.08	0	0.0313213	0.255	-8.16067e-05	-0.00058717	6.34804e-05	-8.15282e-05	0.103976	6.34345e-05	0	-0.195955
0.1	0	0.0276382	0.255	-8.14939e-05	-0.000593052	6.34157e-05	-8.14144e-05	0.103973	6.33753e-05	0	-0.172825
0.12	0	0.0243905	0.255	-8.13933e-05	-0.000598238	6.33653e-05	-8.13129e-05	0.10397	6.33298e-05	0	-0.152358
0.14	0	0.0215282	0.255	-8.13038e-05	-0.000602809	6.3326e-05	-8.12226e-05	0.10397	6.32948e-05	0	-0.134238
0.16	0	0.0190072	0.255	-8.12244e-05	-0.000606835	6.32955e-05	-8.11424e-05	0.103972	6.32681e-05	0	-0.118186
0.18	0	0.0167887	0.255	-8.1154e-05	-0.000610377	6.32717e-05	-8.10713e-05	0.103976	6.32476e-05	0	-0.103956
0.2	0	0.0148383	0.255	-8.10918e-05	-0.000613492	6.32532e-05	-8.10083e-05	0.103981	6.3232e-05	0	-0.0913268
0.22	0	0.0131262	0.255	-8.10369e-05	-0.000616225	6.32388e-05	-8.09527e-05	0.103989	6.32202e-05	0	-0.0801051
0.24	0	0.0116259	0.255	-8.09885e-05	-0.000618621	6.32276e-05	-8.09036e-05	0.103998	6.32112e-05	0	-0.0701177
0.26	0	0.0103143	0.255	-8.09461e-05	-0.000620715	6.32189e-05	-8.08604e-05	0.10401	6.32044e-05	0	-0.0612107
0.28	0	0.00917119	0.255	-8.0909e-05	-0.00062254	6.32121e-05	-8.08225e-05	0.104024	6.31994e-05	0	-0.0532468
0.3	0	0.00817896	0.255	-8.08767e-05	-0.000624124	6.32069e-05	-8.07895e-05	0.104039	6.31956e-05	0	-0.0461034
0.32	0	0.00732233	0.255	-8.08488e-05	-0.000625492	6.32028e-05	-8.07607e-05	0.104057	6.31929e-05	0	-0.0396703
0.34	0	0.00658808	0.255	-8.08248e-05	-0.000626664	6.31997e-05	-8.07358e-05	0.104076	6.31908e-05	0	-0.0338484
0.36	0	0.00596491	0.255	-8.08043e-05	-0.000627659	6.31973e-05	-8.07146e-05	0.104097	6.31894e-05	0	-0.0285481
0.38	0	0.00544323	0.255	-8.07872e-05	-0.000628491	6.31954e-05	-8.06966e-05	0.104119	6.31883e-05	0	-0.0236876
0.4	0	0.00501498	0.255	-8.07732e-05	-0.000629175	6.3194e-05	-8.06816e-05	0.104143	6.31876e-05	0	-0.0191921
0.42	0	0.00467357	0.255	-8.07619e-05	-0.00062972	6.3193e-05	-8.06694e-05	0.104168	6.31871e-05	0	-0.0149924
0.44	0	0.00441374	0.255	-8.07534e-05	-0.000630135	6.31922e-05	-8.06599e-05	0.104194	6.31867e-05	0	-0.0110236
0.46	0	0.0042315	0.255	-8.07474e-05	-0.000630426	6.31917e-05	-8.0653e-05	0.10422	6.31865e-05	0	-0.00722469
0.48	0	0.00412402	0.255	-8.07438e-05	-0.000630597	6.31915e-05	-8.06485e-05	0.104247	6.31864e-05	0	-0.00353709
0.5	0	0.00408965	0.255	-8.07427e-05	-0.000630652	6.31914e-05	-8.06465e-05	0.104275	6.31863e-05	0	9.60056e-05
0.52	0	0.00412787	0.255	-8.0744e-05	-0.000630591	6.31915e-05	-8.06468e-05	0.104302	6.31863e-05	0	0.00373058
0.54	0	0.00423925	0.255	-8.07476e-05	-0.000630413	6.31918e-05	-8.06496e-05	0.10433	6.31864e-05	0	0.00742264
0.56	0	0.00442553	0.255	-8.07538e-05	-0.000630116	6.31923e-05	-8.06549e-05	0.104357	6.31866e-05	0	0.0112291
