L_C_roll	L_A_roll	L_Linear	
0	0	-0.0235718	
0	0	-0.0224722	
0	0	-0.0224722	
0	0	-0.0219911	
0	0	-0.0217163	
0	0	-0.0217163	
0	0	-0.0209603	
0	0	-0.020548	
0	0	-0.0200669	
0	0	-0.0197233	
0	0	-0.0191735	
0	0	-0.018555	
0	0	-0.0178678	
0	0	-0.016837	
0	0	-0.0158749	
0	0	-0.0149127	
0	0	-0.0135383	
0	0	-0.0121639	
0	0	-0.0108581	
0	0	-0.00948368	
0	0	-0.0076969	
0	0	-0.00632246	
0	0	-0.00494801	
0	0	-0.00329867	
0	0	-0.00206167	
0	0	-0.000824668	
0	0	0.000343612	
0	0	0.00137445	
0	0	0.00219911	
0	0	0.00302378	
0	0	0.00405462	
0	0	0.00494801	
0	0	0.00618501	
0	0	0.00721585	
0	0	0.00810924	
0	0	0.00955241	
0	0	0.0101022	
0	0	0.0110643	
0	0	0.0124387	
0	0	0.0134696	
0	0	0.0142942	
0	0	0.0153251	
0	0	0.0158061	
0	0	0.0163559	
0	0	0.0166308	
0	0	0.0167683	
0	0	0.0169057	
0	0	0.0169057	
0	0	0.0162185	
0	0	0.016081	
0	0	0.0159436	
0	0	0.0150502	
0	0	0.0142942	
0	0	0.0142255	
0	0	0.0125075	
0	0	0.0116828	
0	0	0.0112017	
0	0	0.00955241	
0	0	0.00872774	
0	0	0.00762818	
0	0	0.00632246	
0	0	0.00529162	
0	0	0.00432951	
0	0	0.00302378	
0	0	0.00144317	
0	0	0.000274889	
0	0	-0.000824668	
0	0	-0.00240528	
0	0	-0.00316123	
0	0	-0.0046044	
0	0	-0.00618501	
0	0	-0.00714712	
0	0	-0.00824668	
0	0	-0.00934624	
0	0	-0.0102396	
0	0	-0.0109269	
0	0	-0.0117515	
0	0	-0.0126449	
0	0	-0.0135383	
0	0	-0.0146379	
0	0	-0.0153938	
0	0	-0.0166308	
0	0	-0.0175242	
0	0	-0.0190361	
0	0	-0.0202731	
0	0	-0.020548	
0	0	-0.0221286	
0	0	-0.0225409	
0	0	-0.0235718	
0	0	-0.0236405	
0	0	-0.0237092	
