Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.008	0.0356	-0.0042	1.0156	0.4765	-0.0042	-0.0351	
0.043	0.0227	-0.1008	1.0227	0.4773	-0.0055	-0.0359	
0.078	-0.0117	-0.0374	0.9756	0.4776	-0.0058	-0.0304	
0.111	0.0117	0.0083	0.9822	0.4784	-0.0061	-0.0294	
0.146	0.041	0.062	0.9946	0.479	-0.0044	-0.0316	
0.181	-0.012	0.0076	1.0564	0.4793	-0.004	-0.0283	
0.216	0.0051	-0.0042	0.9956	0.4802	-0.0005	-0.0241	
0.25	-0.0149	-0.0266	0.9636	0.481	-0.0013	-0.024	
0.285	0.0476	-0.1528	0.9578	0.4817	-0.0029	-0.0236	
0.328	0.011	-0.1821	1.019	0.4824	-0.0008	-0.0253	
0.362	0.0977	0.1045	0.967	0.4834	-0.0038	-0.0237	
0.388	-0.022	0.0125	0.9768	0.4837	-0.0018	-0.022	
0.423	0.0132	-0.0261	1.0432	0.484	-0.0084	-0.0188	
0.458	-0.0271	0.019	0.9875	0.4847	-0.0028	-0.0192	
0.491	0.0571	0.0005	0.9761	0.4854	-0.003	-0.0245	
0.518	0.0396	0.0315	1.0386	0.4858	0.0026	-0.026	
0.518	0.0396	0.0315	1.0386	0.4858	0.0026	-0.026	
2.401	0.0623	0.4133	0.9712	0.5328	-0.0055	-0.0112	
2.436	0.0232	0.2839	0.688	0.5374	-0.0199	-0.0118	
2.471	-0.1667	-0.7578	1.2324	0.5391	-0.035	-0.015	
2.496	0.1245	-0.3647	1.4114	0.5415	-0.0516	-0.0161	
2.523	-0.0684	-0.0669	1.0779	0.5408	-0.0611	-0.0167	
2.549	-0.0352	-0.0313	1.1418	0.5433	-0.0698	-0.0185	
2.574	0.1582	-0.0415	1.1304	0.5477	-0.0782	-0.0232	
2.601	0.0571	-0.8884	0.5129	0.5488	-0.081	-0.0283	
2.626	-0.4004	-0.5715	0.804	0.548	-0.0766	-0.0306	
2.652	-0.1931	0.1646	-0.0925	0.5475	-0.0719	-0.0324	
2.669	-0.5762	0.374	0.9412	0.5474	-0.0713	-0.0338	
2.696	-0.0576	1.1194	0.7249	0.546	-0.0683	-0.0385	
2.722	0.4385	-0.6411	1.4167	0.546	-0.0664	-0.0407	
2.747	0.1738	-0.4441	1.1111	0.5455	-0.0582	-0.0405	
2.773	0.1155	0.2949	1.0874	0.5421	-0.0466	-0.0404	
2.799	0.2607	-0.2305	1.073	0.5416	-0.0405	-0.0428	
2.825	0.0962	-0.0859	0.8494	0.5413	-0.0293	-0.041	
2.851	0.2532	-0.1196	1.0662	0.5422	-0.0177	-0.0404	
2.877	0.0957	-0.0337	0.656	0.5391	-0.0079	-0.0355	
2.895	-0.0149	0.7329	0.9517	0.5378	0.0018	-0.0307	
2.92	0.0823	0.5608	1.2466	0.5389	0.0156	-0.0217	
2.946	-0.1719	0.3103	1.2419	0.5398	0.026	-0.0136	
2.973	-0.0071	0.2151	0.9548	0.5395	0.0372	-0.008	
2.998	0.2644	0.853	1.1687	0.5359	0.044	-0.0101	
3.024	-0.3655	-0.262	0.4094	0.5292	0.041	-0.0069	
3.05	-0.3884	0.4331	0.8289	0.5238	0.0432	-0.0054	
3.076	0.0386	0.7185	0.9856	0.5249	0.0383	-0.0024	
3.102	0.1709	0.5146	1.5117	0.5308	0.0347	0.0042	
3.119	-0.3406	0.6079	0.7507	0.5325	0.0347	0.0081	
3.146	-0.241	-0.1226	1.0874	0.5382	0.0296	0.0112	
3.171	0.1494	0.0256	1.0884	0.5418	0.0267	0.0063	
3.197	-0.2744	-0.0366	1.1492	0.5406	0.0198	0.0058	
3.222	0.032	-0.2131	1.1592	0.541	0.0127	-0.0014	
3.249	-0.1206	0.6157	0.6953	0.5435	0.0076	-0.0058	
3.275	0.0361	-0.4109	0.9221	0.5433	-0.0008	-0.0127	
3.301	0.0713	0.135	0.896	0.5441	-0.0055	-0.0222	
3.327	0.2808	-0.8389	0.908	0.5428	-0.0141	-0.0305	
3.352	0.2998	-0.1138	0.8867	0.543	-0.0173	-0.0359	
3.37	0.0847	-0.8945	0.8823	0.5433	-0.0216	-0.0384	
3.396	0.1599	-0.335	0.9077	0.5451	-0.0266	-0.0408	
3.422	0.0479	-0.4602	0.8884	0.5473	-0.0319	-0.0408	
3.448	0.1794	-0.6772	1.084	0.5483	-0.0402	-0.0408	
3.474	0.1162	-0.1582	1.084	0.5497	-0.0428	-0.0368	
3.5	0.0574	-0.0234	0.9607	0.5521	-0.0411	-0.0362	
3.525	0.0137	-0.1252	0.9841	0.5509	-0.0405	-0.0314	
3.551	-0.0046	0.0115	1.0107	0.5506	-0.035	-0.0233	
3.578	-0.0454	0.1416	1.1038	0.5512	-0.0298	-0.0151	
3.595	-0.3076	0.1558	1.0618	0.5504	-0.0261	-0.0104	
3.621	-0.1968	0.4993	1.2073	0.5507	-0.0221	-0.0055	
3.646	-0.2119	-0.3711	0.9729	0.5503	-0.0244	-0.0057	
3.673	-0.1414	0.0859	0.8762	0.5493	-0.0217	-0.0074	
3.699	0.0442	-0.2036	0.8437	0.5491	-0.0293	-0.0102	
3.724	0.0137	-0.1877	1.0002	0.5494	-0.0331	-0.0157	
3.751	0.042	-0.4443	1.0095	0.5489	-0.0307	-0.0216	
3.776	-0.0156	0.1448	0.8975	0.5473	-0.0258	-0.0293	
3.802	0.1504	-0.396	0.991	0.5472	-0.0212	-0.0333	
3.819	0.4185	0.2603	0.6831	0.5458	-0.0153	-0.0371	
3.846	0.136	0.4651	1.0195	0.5451	-0.0045	-0.0393	
3.872	0.0688	0.3445	0.8708	0.5451	0.0065	-0.0391	
3.897	-0.1035	0.4758	1.0103	0.545	0.0201	-0.0349	
3.924	0.1008	0.3223	0.8606	0.5455	0.0297	-0.0309	
3.949	-0.0347	0.1716	0.9526	0.5462	0.0375	-0.0259	
3.975	-0.01	0.1685	0.9626	0.5457	0.0428	-0.0238	
4.002	0.1614	-0.3594	1.4634	0.5438	0.0384	-0.0242	
4.027	-0.3459	0.675	0.8152	0.5427	0.04	-0.0212	
4.053	-0.4351	0.3057	0.3621	0.5441	0.0368	-0.0206	
4.079	-0.1807	0.4424	0.5193	0.5473	0.0308	-0.0204	
4.097	-0.2004	0.2061	1.1804	0.5495	0.0299	-0.0182	
4.122	0.0894	0.1272	1.02	0.551	0.0253	-0.0193	
4.148	-0.0457	0.0288	1.1799	0.5525	0.0166	-0.0179	
4.175	0.0076	0.2168	0.8005	0.5558	0.01	-0.0211	
4.2	-0.0679	0.6506	0.9683	0.5575	0.0001	-0.0247	
4.226	-0.0063	-0.3696	0.9431	0.5566	-0.0138	-0.0272	
4.253	0.0222	-0.7026	0.7107	0.5557	-0.0273	-0.0338	
4.278	0.3406	-0.7461	0.9902	0.5591	-0.0404	-0.0441	
4.304	0.1309	0.0181	1.04	0.5639	-0.0468	-0.0527	
4.321	0.0127	-0.4692	0.7148	0.5653	-0.0518	-0.0527	
4.347	0.1741	-0.6267	1.187	0.565	-0.056	-0.0581	
4.373	0.0532	-0.2456	1.0093	0.5656	-0.0587	-0.0574	
4.399	0.0166	-0.6523	1.1465	0.5662	-0.0632	-0.0593	
4.425	0.1951	-0.4612	0.9885	0.5684	-0.0623	-0.0609	
4.45	0.0288	0.1665	1.0718	0.5677	-0.0562	-0.0609	
4.477	0.3484	-0.6948	1.1021	0.5678	-0.0531	-0.0606	
4.502	-0.0205	-0.373	0.9399	0.5667	-0.0499	-0.0553	
4.528	-0.1616	-0.0701	1.0056	0.5672	-0.0398	-0.049	
4.545	-0.0085	0.2539	1.5168	0.566	-0.0315	-0.0456	
4.571	-0.1101	0.1589	0.9321	0.5636	-0.0243	-0.0362	
4.598	-0.0256	0.4648	1.1223	0.5629	-0.0162	-0.0283	
4.623	-0.0942	-0.4502	0.8242	0.5633	-0.0185	-0.0217	
4.65	-0.2083	0.3589	0.9319	0.564	-0.0124	-0.0165	
4.675	-0.1892	0.6038	1.0215	0.5638	-0.0087	-0.013	
4.701	-0.0962	-0.2798	1.0657	0.5631	-0.0076	-0.0132	
4.728	-0.2595	0.2207	0.8533	0.5626	-0.0021	-0.0142	
4.753	0.0762	0.397	1.0134	0.5621	0.0052	-0.0211	
4.779	0.0845	0.4036	1.021	0.5616	0.0109	-0.0267	
4.796	0.1265	0.0571	0.8247	0.5619	0.0116	-0.0338	
4.823	0.147	0.5049	1.009	0.5617	0.0181	-0.0406	
4.848	0.0745	0.5818	1.0012	0.5614	0.0217	-0.0467	
4.874	0.1284	0.1777	1.0596	0.5619	0.0257	-0.0515	
4.901	0.0745	0.3569	0.9585	0.5631	0.0255	-0.0529	
