R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
-1.01099	5.61154	-0.0124216	-5.49451	0.923077	-1.02637	5.49451	-0.0123786	-5.49835	0.902198	-37.66	2.69	-312.04	5.38	963.02	-67.25	0	788.17	
-0.21978	5.61154	-0.0122927	-5.58242	0.043956	-0.0593407	5.49451	-0.0124387	-5.58626	0.0230769	-250.17	29.59	-112.98	-161.4	715.54	-67.25	-102.22	-201.75	
0.923077	5.61154	-0.0123443	-5.58242	-1.01099	0.907692	5.49451	-0.0125075	-5.58626	-1.11978	-336.25	43.04	-64.56	-430.4	777.41	-153.33	-330.87	-13.45	
1.8022	5.61154	-0.0124473	-5.67033	-2.06593	1.96264	5.49451	-0.0127824	-5.67418	-2.08681	-196.37	-67.25	45.73	-667.12	694.02	-8.07	-548.76	88.77	
2.68132	5.52363	-0.0125934	-5.58242	-2.76923	2.66593	5.49451	-0.0130143	-5.58626	-2.96593	-508.41	32.28	126.43	-554.14	500.34	-8.07	-527.24	-295.9	
3.38462	5.61154	-0.0128081	-5.67033	-3.56044	3.36923	5.49451	-0.0133235	-5.58626	-3.58132	-503.03	-24.21	104.91	-742.44	505.72	-69.94	-446.54	-37.66	
3.91209	5.61154	-0.0129799	-5.58242	-4.08791	3.80879	5.49451	-0.0135984	-5.58626	-4.02088	-169.47	-8.07	126.43	-906.53	699.4	-13.45	-290.52	-131.81	
4.26374	5.61154	-0.0131431	-5.58242	-4.43956	4.16044	5.49451	-0.0138476	-5.58626	-4.1967	-745.13	13.45	-5.38	-750.51	51.11	-72.63	-231.34	-360.46	
4.61538	5.61154	-0.0132806	-5.58242	-4.7033	4.24835	5.49451	-0.0140022	-5.49835	-4.37253	-707.47	-16.14	-16.14	-1027.58	43.04	-78.01	-29.59	-94.15	
4.7033	5.61154	-0.0133407	-5.58242	-4.96703	4.24835	5.49451	-0.0140623	-5.49835	-4.28462	-559.52	-48.42	-201.75	-1245.47	61.87	-10.76	102.22	-290.52	
4.7033	5.61154	-0.0133837	-5.49451	-4.96703	4.07253	5.49451	-0.0140108	-5.49835	-4.10879	-589.11	0	-174.85	-1552.13	-96.84	-18.83	145.26	-32.28	
4.7033	5.61154	-0.0134868	-5.49451	-4.87912	3.80879	5.49451	-0.013985	-5.41044	-3.66923	-548.76	5.38	-338.94	-1614	-96.84	-59.18	228.65	-250.17	
4.43956	5.61154	-0.0134953	-5.40659	-4.79121	3.36923	5.49451	-0.013839	-5.41044	-3.40549	-182.92	13.45	-379.29	-1858.79	-451.92	-45.73	282.45	199.06	
4.08791	5.61154	-0.0134696	-5.40659	-4.52747	3.01758	5.49451	-0.0136586	-5.41044	-2.96593	-473.44	43.04	-419.64	-1632.83	-338.94	-16.14	338.94	-123.74	
3.73626	5.61154	-0.0134266	-5.40659	-4	2.49011	5.49451	-0.0134094	-5.41044	-2.43846	-449.23	45.73	-430.4	-1328.86	-616.01	-48.42	333.56	-255.55	
3.20879	5.61154	-0.0133064	-5.40659	-3.47253	1.96264	5.49451	-0.0132806	-5.41044	-1.82308	-83.39	45.73	-564.9	-1164.77	-209.82	-26.9	338.94	228.65	
2.41758	5.61154	-0.0131775	-5.40659	-2.59341	1.17143	5.49451	-0.0130229	-5.41044	-1.20769	-150.64	40.35	-492.27	-984.54	-433.09	-21.52	349.7	-156.02	
1.62637	5.52363	-0.0130572	-5.49451	-1.71429	0.38022	5.58242	-0.0128683	-5.41044	-0.240659	-147.95	34.97	-400.81	-1059.86	231.34	-123.74	295.9	-236.72	
0.659341	5.61154	-0.0130229	-5.49451	-0.747253	-0.586813	5.49451	-0.0128425	-5.41044	0.638462	134.5	-18.83	-363.15	-648.29	-591.8	-2.69	112.98	-481.51	
-0.307692	5.61154	-0.0130744	-5.58242	0.21978	-1.55385	5.49451	-0.0128425	-5.49835	1.78132	190.99	37.66	-91.46	-134.5	-2.69	-10.76	-279.76	18.83	
-1.27473	5.61154	-0.0132634	-5.58242	1.36264	-2.52088	5.49451	-0.0129456	-5.58626	2.66044	75.32	-21.52	-13.45	188.3	-150.64	-5.38	-263.62	320.11	
-2.24176	5.61154	-0.0135039	-5.67033	2.24176	-3.31209	5.49451	-0.0132634	-5.58626	3.53956	161.4	-32.28	-40.35	24.21	64.56	-8.07	-287.83	640.22	
