time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.83567e-05	0.00691234	0.227273	-2.38075e-05	-1.86757e-06	2.58995e-05	-2.48216e-05	0.0700886	0.000406175	0.0303107	-0.00667323	0.311305	0	0	0	0	0	0	0	0.00643947	0	0	0.2596	0	0	0	0	-1.0132e-06	0.0700906	0.000380602	
0.025	-3.82198e-05	0.00715529	0.227274	-2.3825e-05	-1.68029e-06	2.5508e-05	-3.27371e-05	0.0707953	0.00148871	0.0302991	-0.00645513	0.310848	-0.000463015	0.00872424	-0.018261	-0.0185206	0.348969	-0.73044	0	0.0130311	0	0	0.268765	0	0	0	0	-8.92063e-06	0.0707976	0.00146447	
0.05	-3.80414e-05	0.00756724	0.227275	-2.38452e-05	-1.57134e-06	2.48601e-05	-5.80671e-05	0.0730606	0.00310878	0.0302854	-0.00633065	0.310094	-0.000550924	0.00497895	-0.0301888	-0.00351636	-0.149811	-0.477113	0	0.0199306	0	0	0.284281	0	0	0	0	-3.42767e-05	0.0730647	0.00308658	
0.075	-3.7882e-05	0.00815858	0.227276	-2.38586e-05	-1.72968e-06	2.39857e-05	-0.000112594	0.0779407	0.00501968	0.0302761	-0.00652171	0.309076	-0.000370928	-0.00764208	-0.0406923	0.00719984	-0.504841	-0.42014	0	0.0273011	0	0	0.306513	0	0	0	0	-8.89053e-05	0.0779492	0.005	
0.1	-3.78044e-05	0.00894361	0.227275	-2.38565e-05	-2.24441e-06	2.29644e-05	-0.000202848	0.0860214	0.00693044	0.0302783	-0.00713226	0.307889	8.89668e-05	-0.0244223	-0.0474764	0.0183958	-0.671207	-0.271365	0	0.0353166	0	0	0.335988	0	0	0	0	-0.000179364	0.0860372	0.00691342	
0.125	-3.78463e-05	0.0099405	0.227274	-2.38365e-05	-2.9795e-06	2.19452e-05	-0.000322297	0.0967183	0.0085502	0.0302961	-0.0080013	0.306706	0.000712172	-0.0347615	-0.0473545	0.0249282	-0.413568	0.00487819	0	0.0441666	0	0	0.373401	0	0	0	0	-0.000299112	0.0967441	0.00853553	
0.15	-3.79899e-05	0.0111714	0.227272	-2.38075e-05	-3.54022e-06	2.11137e-05	-0.000448689	0.108039	0.0096324	0.0303263	-0.00866428	0.30574	0.00120893	-0.0265191	-0.0386403	0.0198702	0.329695	0.348566	0	0.0540601	0	0	0.419638	0	0	0	0	-0.000425837	0.108075	0.0096194	
0.175	-3.81643e-05	0.0126637	0.22727	-2.37873e-05	-3.42458e-06	2.06083e-05	-0.000553301	0.117409	0.0100123	0.0303584	-0.00853155	0.305151	0.00128177	0.00530886	-0.0235351	0.00291373	1.27312	0.604212	0	0.065231	0	0	0.475789	0	0	0	0	-0.000530726	0.117453	0.01	
0.2	-3.83045e-05	0.0144515	0.227268	-2.37905e-05	-2.30226e-06	2.04655e-05	-0.000618529	0.123252	0.00963193	0.0303823	-0.00721555	0.304982	0.000958486	0.05264	-0.00678412	-0.0129314	1.89325	0.670037	0	0.0779432	0	0	0.543183	0	0	0	0	-0.000596115	0.1233	0.0096194	
0.225	-3.8281e-05	0.0165772	0.227266	-2.3819e-05	-1.74219e-07	2.06356e-05	-0.000645378	0.125861	0.00854779	0.0303966	-0.00471752	0.305171	0.000571372	0.0999215	0.00758598	-0.0154846	1.89126	0.574804	0	0.092497	0	0	0.623411	0	0	0	0	-0.000625248	0.125905	0.00853553	
0.25	-3.84904e-05	0.0190912	0.227265	-2.38643e-05	2.7668e-06	2.10219e-05	-0.000656285	0.126633	0.00692877	0.0304073	-0.00126363	0.305605	0.000427555	0.138155	0.0173626	-0.00575268	1.52936	0.391066	0	0.109236	0	0	0.718369	0	0	0	0	-0.0006339	0.126678	0.00691342	
0.275	-3.85777e-05	0.0220544	0.227264	-2.39227e-05	6.37803e-06	2.15142e-05	-0.000657893	0.126776	0.00501741	0.0304165	0.00297853	0.306153	0.00036757	0.169686	0.0219111	-0.00239937	1.26123	0.181938	0	0.128557	0	0	0.8303	0	0	0	0	-0.000635459	0.126818	0.005	
0.3	-3.86461e-05	0.0255369	0.227262	-2.39952e-05	1.0662e-05	2.20068e-05	-0.000658108	0.126793	0.00310603	0.0304238	0.00801156	0.306688	0.000292438	0.201321	0.0213864	-0.00300528	1.26539	-0.0209882	0	0.150915	0	0	0.96185	0	0	0	0	-0.000635609	0.126831	0.00308658	
