L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.71264	7.69231	-0.00232797	-5.49451	-9.62637	11.2813	6.28571	-0.00411475	-5.47253	-11.2418	-2.69	556.83	10.76	-2.69	199.06	-285.14	-43.04	0	
9.71264	7.69231	-0.00233656	-5.40659	-9.62637	11.2813	6.28571	-0.00409757	-5.47253	-11.3297	0	551.45	0	-2.69	174.85	-285.14	-59.18	0	
9.71264	7.69231	-0.00233656	-5.40659	-9.62637	11.3692	6.28571	-0.00409757	-5.38462	-11.3297	-180.23	548.76	0	-2.69	269	-285.14	-40.35	0	
9.62473	7.69231	-0.00233656	-5.49451	-9.62637	11.2813	6.28571	-0.00409757	-5.38462	-11.3297	-2.69	551.45	5.38	0	129.12	-285.14	-56.49	0	
9.62473	7.69231	-0.00233656	-5.40659	-9.62637	11.2813	6.28571	-0.00408898	-5.38462	-11.3297	-5.38	554.14	0	-5.38	182.92	-285.14	-37.66	0	
9.62473	7.69231	-0.00233656	-5.40659	-9.62637	11.2813	6.28571	-0.00408039	-5.38462	-11.3297	61.87	551.45	26.9	-2.69	309.35	-285.14	-32.28	0	
9.53681	7.69231	-0.00233656	-5.40659	-9.53846	11.1934	6.28571	-0.00408039	-5.38462	-11.3297	5.38	551.45	24.21	-2.69	164.09	-285.14	-37.66	0	
9.53681	7.69231	-0.00233656	-5.40659	-9.53846	11.1934	6.28571	-0.00408039	-5.38462	-11.2418	0	551.45	2.69	-8.07	139.88	-285.14	-37.66	-8.07	
9.4489	7.69231	-0.00233656	-5.49451	-9.62637	11.1934	6.28571	-0.0040718	-5.38462	-11.3297	0	551.45	13.45	-8.07	207.13	-266.31	-48.42	0	
9.4489	7.69231	-0.00233656	-5.49451	-9.45055	11.1055	6.28571	-0.00406321	-5.38462	-11.2418	59.18	551.45	26.9	-2.69	376.6	-266.31	-48.42	13.45	
9.36099	7.69231	-0.00233656	-5.40659	-9.36264	11.0176	6.28571	-0.00405462	-5.38462	-11.1538	48.42	551.45	5.38	-16.14	182.92	-269	-34.97	0	
9.27308	7.69231	-0.00233656	-5.40659	-9.36264	11.0176	6.28571	-0.00405462	-5.47253	-11.0659	129.12	548.76	21.52	-24.21	43.04	-269	-40.35	2.69	
9.18516	7.69231	-0.00233656	-5.40659	-9.18681	10.9297	6.28571	-0.00404603	-5.38462	-10.978	112.98	548.76	16.14	-21.52	67.25	-317.42	-45.73	0	
9.00934	7.69231	-0.00233656	-5.40659	-9.0989	10.6659	6.28571	-0.00404603	-5.47253	-10.8022	-24.21	551.45	0	-16.14	-363.15	-312.04	-34.97	0	
8.92143	7.69231	-0.00233656	-5.40659	-9.01099	10.578	6.28571	-0.00403744	-5.38462	-10.7143	43.04	551.45	0	-8.07	83.39	-314.73	-40.35	0	
8.7456	7.69231	-0.00233656	-5.40659	-8.83516	10.4901	6.28571	-0.00403744	-5.47253	-10.5385	2.69	548.76	0	-10.76	34.97	-314.73	-61.87	0	
8.48187	7.69231	-0.00233656	-5.49451	-8.65934	10.2264	6.28571	-0.00403744	-5.47253	-10.3626	-21.52	551.45	0	0	-32.28	-317.42	-32.28	2.69	
8.30604	7.69231	-0.00117687	-5.40659	-8.48352	10.1385	6.28571	-0.00293788	-5.47253	-10.1868	-86.08	551.45	0	-18.83	-255.55	-314.73	-29.59	-13.45	
8.04231	7.69231	-0.000446695	-5.40659	-8.04396	9.6989	6.28571	-0.00244823	-5.38462	-9.74725	86.08	551.45	0	-29.59	-290.52	-314.73	-32.28	0	
7.86648	7.69231	-0.000352202	-5.31868	-7.95604	9.52308	6.28571	-0.00179537	-5.47253	-9.65934	438.47	540.69	0	-32.28	-45.73	-312.04	-16.14	-5.38	
7.60275	7.69231	-6.0132e-05	-5.49451	-7.86813	9.25934	6.28571	-0.00130572	-5.47253	-9.3956	80.7	546.07	0	-2.69	236.72	-314.73	-24.21	26.9	
7.42692	7.69231	5.15418e-05	-5.40659	-7.51648	8.9956	6.28571	-0.00108238	-5.38462	-9.13187	13.45	548.76	0	-24.21	32.28	-330.87	-18.83	-16.14	
6.98736	7.69231	0.000326431	-5.40659	-7.25275	8.64396	6.37363	-0.000953522	-5.47253	-8.86813	-293.21	546.07	0	-37.66	-91.46	-328.18	-26.9	0	
6.45989	7.78022	0.000532598	-5.31868	-6.81319	8.2044	6.37363	-0.000730175	-5.47253	-8.51648	-64.56	551.45	0	-40.35	-51.11	-309.35	-32.28	-16.14	
