L_C_roll	L_A_roll	L_Linear	
0	0	0.0359418	
0	0	0.0370413	
0	0	0.0380035	
0	0	0.0380035	
0	0	0.0389656	
0	0	0.0393779	
0	0	0.0399277	
0	0	0.039859	
0	0	0.0397902	
0	0	0.0397902	
0	0	0.0397902	
0	0	0.0392405	
0	0	0.0397902	
0	0	0.039859	
0	0	0.0387594	
0	0	0.0384158	
0	0	0.0386907	
0	0	0.0382096	
0	0	0.0374537	
0	0	0.0372475	
0	0	0.0369726	
0	0	0.0364228	
0	0	0.0359418	
0	0	0.0355294	
0	0	0.035392	
0	0	0.0350484	
0	0	0.0347735	
0	0	0.0381409	
0	0	0.037866	
0	0	0.036629	
0	0	0.0358731	
0	0	0.0351858	
0	0	0.0342237	
0	0	0.0333303	
0	0	0.0325744	
0	0	0.0314061	
0	0	0.0305814	
