Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.9812	0.02	-0.0295	-2.6895	2.6993	-1.5287	
0.052	0.9973	0.0164	-0.0159	-2.5978	2.607	-1.5284	
0.086	0.9802	0.0332	-0.032	-2.5807	2.5895	-1.5299	
0.129	0.9839	0.0244	-0.032	-2.5339	2.5423	-1.5279	
0.164	0.9778	0.0288	-0.0371	-2.5322	2.5403	-1.5273	
0.198	0.9797	0.0229	-0.0298	-2.5579	2.5659	-1.5299	
0.232	0.9744	0.0115	-0.0378	-2.7027	2.7107	-1.5289	
0.275	0.9749	0.0217	-0.0459	-2.6444	2.6522	-1.5268	
0.309	0.9866	0.0188	-0.0396	-2.6639	2.6717	-1.5249	
0.344	0.9722	0.0178	-0.0398	-2.7178	2.7254	-1.5253	
0.379	0.9807	0.0125	-0.0317	-2.6431	2.6505	-1.5263	
0.422	0.9817	0.0273	-0.0425	-2.6213	2.6286	-1.5273	
0.456	0.9788	0.0225	-0.0496	-2.6011	2.6082	-1.525	
0.491	0.9719	0.0186	-0.0378	-2.6288	2.6358	-1.5267	
0.524	0.9795	0.0237	-0.0393	-2.589	2.5959	-1.5241	
0.551	0.9753	0.0229	-0.0334	-2.5293	2.536	-1.5253	
0.551	0.9753	0.0229	-0.0334	-2.5293	2.536	-1.5253	
2.403	0.9812	-0.0239	-0.084	-2.7861	2.8759	-1.5249	
2.438	0.9082	-0.1143	-0.2874	-2.7813	2.8908	-1.5233	
2.473	1.0681	0.1938	0.1404	-2.7761	2.9003	-1.5277	
2.499	1.0593	0.0938	0.1428	-2.7954	2.9278	-1.5281	
2.525	0.9707	0.1675	-0.0261	-2.6829	2.8219	-1.5268	
2.551	1.0149	0.1382	0.041	-2.6597	2.8039	-1.5287	
2.577	0.979	0.1626	-0.1301	-2.5878	2.7356	-1.5249	
2.595	1.002	0.1416	-0.0537	-2.5332	2.6823	-1.5222	
2.62	0.9753	0.0337	-0.0283	-2.4859	2.635	-1.523	
2.647	0.9685	-0.0024	-0.0229	-2.5036	2.653	-1.5212	
2.673	0.9333	-0.0134	-0.1106	-2.4923	2.6423	-1.5174	
2.699	0.9204	0.1873	-0.1833	-2.4621	2.6114	-1.5181	
2.725	0.8494	0.135	-0.0593	-2.4161	2.5583	-1.5178	
2.752	0.8757	0.0242	-0.1162	-2.4364	2.569	-1.5166	
2.777	0.8933	0.0022	-0.126	-2.4523	2.5755	-1.5163	
2.795	1.0271	0.2832	-0.0459	-2.4132	2.5288	-1.5157	
2.821	0.9807	0.0408	-0.0847	-2.4687	2.5707	-1.5154	
2.847	0.9888	0.0254	-0.0132	-2.4284	2.5162	-1.5184	
2.873	1.0071	-0.0461	0.0227	-2.4473	2.519	-1.5212	
2.899	0.939	-0.1516	0.1577	-2.4559	2.5107	-1.5227	
2.926	1.0291	-0.0566	-0.05	-2.4912	2.5315	-1.5247	
2.951	1.0078	-0.1299	-0.0498	-2.5507	2.5809	-1.5248	
2.978	1.0371	0.0393	0.0374	-2.553	2.5787	-1.5236	
2.995	1.0256	-0.071	-0.1826	-2.5882	2.6128	-1.5216	
3.021	0.9556	-0.0303	-0.0618	-2.6089	2.6312	-1.5206	
3.047	1.0164	0.0251	-0.0168	-2.6207	2.6406	-1.5239	
3.073	0.9788	-0.0042	-0.0093	-2.7077	2.7261	-1.5272	
3.1	1.0212	-0.01	-0.0212	-2.7595	2.7763	-1.5304	
3.125	0.9604	-0.0088	-0.0227	-2.7868	2.8027	-1.5332	
3.152	0.9617	-0.0959	-0.241	-2.8162	2.8334	-1.5332	
3.178	0.9285	-0.0613	-0.0916	-2.8776	2.8999	-1.5324	
3.196	1.0579	0.012	-0.1189	-2.9188	2.9464	-1.5324	
3.222	1.0173	-0.1643	-0.0039	-2.9802	3.0156	-1.5322	
3.248	0.9695	0.031	-0.0894	-2.9955	3.0448	-1.5277	
3.274	1.0049	0.0078	-0.0376	-2.9797	3.0431	-1.5293	
3.3	1.0012	0.0295	-0.0337	-2.8705	2.9477	-1.5287	
3.326	1.0464	0.1353	-0.0125	-2.8016	2.8927	-1.5277	
3.353	1.0703	0.113	0.0266	-2.7754	2.881	-1.5246	
3.378	1.0618	0.2207	0.1008	-2.7312	2.8488	-1.523	
3.396	1.0657	-0.1575	0.0247	-2.7508	2.8745	-1.5228	
3.422	1.0774	-0.0938	0.0359	-2.7066	2.8358	-1.521	
3.448	0.9626	-0.0466	0.1274	-2.7125	2.8454	-1.5217	
3.474	1.0042	0.041	0.0979	-2.7096	2.8439	-1.525	
3.5	0.9836	0.0415	-0.0471	-2.6198	2.755	-1.5244	
3.527	0.9871	-0.0154	-0.05	-2.6038	2.7389	-1.5249	
3.552	1.0144	0	-0.0659	-2.6099	2.7454	-1.522	
3.57	0.9236	0.2681	-0.072	-2.6119	2.748	-1.5212	
3.595	1.0208	0.2927	-0.0713	-2.6003	2.7362	-1.5204	
3.622	1.0044	0.3555	-0.0952	-2.589	2.7213	-1.522	
3.648	0.9778	0.2363	-0.0264	-2.5287	2.6536	-1.5188	
3.674	0.9319	0.2815	-0.0757	-2.4763	2.5932	-1.5155	
3.7	0.9238	0.1443	-0.1023	-2.4527	2.5576	-1.5163	
3.726	0.9392	0.0095	-0.0427	-2.4847	2.5764	-1.5177	
3.752	0.9741	0.0608	-0.0627	-2.4464	2.524	-1.5161	
3.779	1.0498	0.0933	-0.0803	-2.4339	2.4967	-1.512	
3.796	1.0491	-0.3159	0.0313	-2.4429	2.4954	-1.5117	
3.822	1.0513	-0.2791	0.0994	-2.4548	2.4922	-1.5127	
3.848	0.9138	-0.2483	-0.0134	-2.486	2.5127	-1.515	
3.874	0.9602	-0.0403	-0.0054	-2.5253	2.5451	-1.5186	
3.9	1.0469	-0.0044	0.0278	-2.5306	2.5455	-1.5222	
3.926	1.011	0.0432	-0.0217	-2.5019	2.5139	-1.5224	
3.953	0.9829	0.0271	-0.041	-2.5282	2.5388	-1.5215	
3.978	0.9722	-0.0405	-0.0176	-2.5531	2.5626	-1.523	
3.996	0.9038	-0.0239	-0.1316	-2.5614	2.5711	-1.5238	
4.022	0.9016	0.0432	-0.1648	-2.5416	2.5509	-1.522	
4.048	0.8499	0.156	-0.1335	-2.5333	2.5446	-1.5172	
4.075	0.8354	0.0444	-0.072	-2.5245	2.5402	-1.5134	
4.1	0.8909	0.2471	-0.1455	-2.5213	2.5422	-1.5136	
4.127	0.8877	-0.0408	-0.0879	-2.5639	2.5906	-1.5159	
4.152	0.9514	-0.1133	-0.1797	-2.6012	2.6406	-1.5165	
4.179	1.0378	-0.0464	0.0125	-2.5915	2.6457	-1.5176	
4.196	0.9856	-0.0042	-0.0417	-2.6069	2.6711	-1.5175	
4.222	1.009	-0.1035	-0.092	-2.6327	2.7119	-1.5148	
4.249	1.0027	0.0239	0.0691	-2.6055	2.6978	-1.5142	
4.274	0.9451	0.0537	0.1423	-2.5905	2.6938	-1.5164	
4.3	1.0242	0.1599	0.1978	-2.5728	2.6829	-1.5183	
4.326	1.0312	0.0488	0.0852	-2.5312	2.6458	-1.5201	
4.352	0.9639	0.1157	0.0015	-2.5178	2.6358	-1.5216	
4.379	1.0049	0.1204	-0.0884	-2.4269	2.5475	-1.5192	
4.396	0.9556	0.0627	-0.0359	-2.3911	2.5125	-1.5168	
4.422	0.9758	0.0676	-0.0588	-2.3199	2.4417	-1.5129	
4.448	0.9658	0.0244	-0.0205	-2.3054	2.4272	-1.5112	
4.474	0.9109	0.0513	-0.093	-2.3007	2.423	-1.5063	
4.499	0.929	0.2244	-0.1865	-2.3074	2.4306	-1.5038	
4.526	0.8674	0.1956	-0.1223	-2.2852	2.4042	-1.5034	
4.552	0.9023	0.1243	-0.1006	-2.2685	2.3776	-1.5028	
4.578	0.8997	0.0125	-0.188	-2.282	2.3804	-1.5034	
4.604	0.9705	-0.0083	-0.0535	-2.2993	2.3855	-1.5051	
4.621	0.9351	0.135	-0.0701	-2.2864	2.3634	-1.5054	
