time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00548263	7.96372	5.50087	-0.0164497	-5.48179	-7.94846	0.00614099	6.17728	5.5291	-0.0148588	-5.5101	-6.16202	
0.025	0.00548484	7.95776	5.50675	-0.0159978	-5.48767	-7.9425	0.00609812	6.29406	5.55464	-0.0133991	-5.53563	-6.2788	
0.05	0.00547557	7.98282	5.51689	-0.0152865	-5.49781	-7.96756	0.00595474	6.68412	5.59564	-0.0112902	-5.57661	-6.66886	
0.075	0.00544284	8.07129	5.53139	-0.0143836	-5.51231	-8.05603	0.00563937	7.53984	5.64827	-0.0089829	-5.62921	-7.52458	
0.1	0.00538127	8.23759	5.54967	-0.0133929	-5.53057	-8.22233	0.00511098	8.96604	5.7049	-0.00705232	-5.68577	-8.95078	
0.125	0.00530057	8.45536	5.56987	-0.012455	-5.55077	-8.4401	0.00441005	10.8412	5.75417	-0.00604837	-5.73492	-10.826	
0.15	0.00522769	8.65182	5.58884	-0.0117123	-5.56973	-8.63656	0.00367973	12.7714	5.78587	-0.00618546	-5.76647	-12.7562	
0.175	0.00519615	8.73676	5.60327	-0.0112489	-5.58415	-8.7215	0.00310905	14.2606	5.79711	-0.00716354	-5.77759	-14.2454	
0.2	0.00522702	8.65362	5.61145	-0.0110703	-5.59233	-8.63836	0.00281734	15.0149	5.79157	-0.00849762	-5.77198	-14.9996	
0.225	0.00531859	8.40679	5.61396	-0.0111319	-5.59486	-8.39153	0.00278756	15.0917	5.77363	-0.00999412	-5.75403	-15.0765	
0.25	0.00545578	8.03641	5.61293	-0.0113593	-5.59385	-8.02115	0.00291912	14.7526	5.74676	-0.0117064	-5.7272	-14.7374	
0.275	0.00562666	7.57418	5.61063	-0.0116533	-5.59156	-7.55892	0.00312462	14.2208	5.71561	-0.0135787	-5.69609	-14.2055	
0.3	0.00582845	7.02713	5.60885	-0.0119013	-5.58981	-7.01187	0.00336541	13.5945	5.68631	-0.015335	-5.66685	-13.5792	
0.325	0.00606407	6.38679	5.60898	-0.0119958	-5.58997	-6.37153	0.00363218	12.8968	5.66517	-0.0166058	-5.64577	-12.8815	
0.35	0.00633876	5.63838	5.61205	-0.0118524	-5.59306	-5.62312	0.00392562	12.125	5.65745	-0.0170588	-5.63811	-12.1097	
0.375	0.00665912	4.76324	5.61854	-0.0114253	-5.59958	-4.74798	0.00425095	11.2642	5.66669	-0.0164719	-5.64741	-11.249	
0.4	0.00703049	3.74613	5.62636	-0.0108695	-5.60743	-3.73087	0.0046206	10.2803	5.68554	-0.0152988	-5.66633	-10.265	
0.425	0.00744778	2.6006	5.63249	-0.0103843	-5.61358	-2.58534	0.00503622	9.16702	5.70427	-0.0141152	-5.68513	-9.15176	
0.45	0.00790272	1.34943	5.63567	-0.010024	-5.61678	-1.33417	0.0054897	7.94478	5.72142	-0.0129886	-5.70234	-7.92952	
0.475	0.00838677	0.0168899	5.63498	-0.00983458	-5.61609	-0.00163046	0.00597259	6.63569	5.73576	-0.0119792	-5.71674	-6.62043	
0.5	0.008002	-1.37232	5.62923	-0.00985324	-5.61222	1.38606	0.00647614	5.2635	5.7463	-0.0111374	-5.72733	-5.24824	
0.525	0.00846584	-2.7896	5.61935	-0.0100946	-5.60233	2.80334	0.00699115	3.85411	5.75258	-0.0104993	-5.73365	-3.83885	
0.55	0.0089311	-4.20802	5.60502	-0.0105652	-5.58797	4.22175	0.0075082	2.43462	5.75439	-0.0100864	-5.73548	-2.41936	
0.575	0.00938898	-5.59927	5.58692	-0.0112512	-5.56984	5.613	0.00801754	1.03351	5.75198	-0.00990336	-5.73309	-1.01825	
0.6	0.00983045	-6.93482	5.56616	-0.0121211	-5.54903	6.94855	0.00850905	-0.319754	5.74609	-0.00993719	-5.7272	0.335013	
0.625	0.0102463	-8.18628	5.54407	-0.0131279	-5.52689	8.20002	0.00807518	-1.59602	5.73719	-0.0101615	-5.72019	1.60976	
0.65	0.0106268	-9.32521	5.52285	-0.0142056	-5.50561	9.33894	0.00845713	-2.763	5.72821	-0.0105246	-5.71119	2.77673	
0.675	0.0109623	-10.3237	5.50452	-0.0152795	-5.48723	10.3374	0.00879412	-3.79085	5.72042	-0.0109717	-5.70338	3.80458	
0.7	0.0112496	-11.1737	5.49462	-0.0157552	-5.47728	11.1874	0.00907867	-4.65698	5.7166	-0.0112986	-5.69954	4.67071	
0.725	0.0114898	-11.8806	5.47837	-0.0151397	-5.46099	11.8944	0.00931329	-5.36961	5.71461	-0.0113516	-5.69753	5.38335	
0.75	0.011678	-12.4322	5.42947	-0.0136127	-5.41204	12.4459	0.00950207	-5.94186	5.70954	-0.0111775	-5.69244	5.9556	
0.775	0.0118087	-12.8136	5.32684	-0.0114772	-5.30938	12.8273	0.00964839	-6.38461	5.69761	-0.0108601	-5.6805	6.39834	
