time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.075	0	0.0411629	0.25	-8.25768e-05	-0.00100589	0.00224071	-8.24797e-05	0.0600932	6.43154e-05	0	0.116926
0.1	0	0.0438664	0.25	-8.27227e-05	-0.00182007	0.00387799	-8.2553e-05	0.0600975	6.44166e-05	0	0.0997969
0.125	0	0.0461732	0.25	-8.28747e-05	-0.00283375	0.00591304	-8.26148e-05	0.0601012	6.45064e-05	0	0.0851204
0.15	0	0.0481399	0.25	-8.30323e-05	-0.00402176	0.00829575	-8.2667e-05	0.0601044	6.45855e-05	0	0.0725359
0.175	0	0.0498148	0.25	-8.31945e-05	-0.00535471	0.0109675	-8.27111e-05	0.060107	6.46546e-05	0	0.0617339
0.2	0	0.0512392	0.25	-8.33595e-05	-0.00679962	0.0138624	-8.27484e-05	0.0601093	6.47148e-05	0	0.0524491
0.225	0	0.052448	0.25	-8.35251e-05	-0.00832081	0.0169093	-8.27798e-05	0.0601112	6.47667e-05	0	0.0444531
0.25	0	0.0534709	0.25	-8.36889e-05	-0.00988071	0.020033	-8.28063e-05	0.0601129	6.48114e-05	0	0.0375497
0.275	0	0.0543332	0.25	-8.38482e-05	-0.0114408	0.0231568	-8.28285e-05	0.0601142	6.48495e-05	0	0.031569
0.3	0	0.0550559	0.25	-7.56005e-05	-0.0129754	0.0262013	-8.2847e-05	0.0601154	6.48818e-05	0	0.0263641
0.325	0	0.0556568	0.25	-7.57284e-05	-0.0144218	0.0290967	-8.28623e-05	0.0601163	6.49089e-05	0	0.0218072
0.35	0	0.0561507	0.25	-7.58447e-05	-0.0157567	0.0317688	-8.28749e-05	0.0601171	6.49314e-05	0	0.0177861
0.375	0	0.0565497	0.25	-7.59473e-05	-0.0169472	0.0341519	-8.28851e-05	0.0601178	6.49496e-05	0	0.0142021
0.4	0	0.0568637	0.25	-7.60343e-05	-0.017964	0.0361872	-8.28931e-05	0.0601183	6.4964e-05	0	0.0109672
0.425	0	0.0571003	0.25	-7.61037e-05	-0.018782	0.0378246	-8.28991e-05	0.0601186	6.49749e-05	0	0.0080018
0.45	0	0.0572654	0.25	-7.61544e-05	-0.019381	0.039024	-8.29032e-05	0.0601189	6.49825e-05	0	0.00523303
0.475	0	0.057363	0.25	-7.61852e-05	-0.0197463	0.0397556	-8.29057e-05	0.0601191	6.49871e-05	0	0.00259287
0.5	0	0.0573956	0.25	-7.61955e-05	-0.0198689	0.0400014	-8.29065e-05	0.0601191	6.49886e-05	0	1.6422e-05
0.525	0	0.0573639	0.25	-7.61852e-05	-0.0197457	0.0397556	-8.29057e-05	0.0601191	6.49871e-05	0	-0.00255962
0.55	0	0.0572671	0.25	-7.61544e-05	-0.0193797	0.039024	-8.29033e-05	0.0601189	6.49826e-05	0	-0.00519856
0.575	0	0.0571029	0.25	-7.61037e-05	-0.0187801	0.0378246	-8.28991e-05	0.0601187	6.4975e-05	0	-0.00796526
0.6	0	0.0568672	0.25	-7.60343e-05	-0.0179615	0.0361872	-8.28932e-05	0.0601183	6.49642e-05	0	-0.0109277
0.625	0	0.0565543	0.25	-7.59474e-05	-0.0169442	0.0341519	-8.28852e-05	0.0601178	6.49498e-05	0	-0.0141587
0.65	0	0.0561564	0.25	-7.58447e-05	-0.0157531	0.0317688	-8.28751e-05	0.0601171	6.49316e-05	0	-0.0177377
0.675	0	0.0556637	0.25	-7.57284e-05	-0.0144177	0.0290967	-8.28625e-05	0.0601164	6.49093e-05	0	-0.0217525
0.7	0	0.0550643	0.25	-7.56006e-05	-0.0129708	0.0262013	-8.28472e-05	0.0601154	6.48822e-05	0	-0.0263019
0.725	0	0.0543433	0.25	-8.38483e-05	-0.0114359	0.0231568	-8.28287e-05	0.0601143	6.485e-05	0	-0.0314977
0.75	0	0.053483	0.25	-8.36891e-05	-0.00987544	0.020033	-8.28066e-05	0.0601129	6.48119e-05	0	-0.0374676
