L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-6.54945	5.84615	0	32.28	-1067.93	
-6.63736	5.84615	0	18.83	-1363.83	
-6.63736	5.84615	0	13.45	-1630.14	
-6.63736	5.84615	0	21.52	-1971.77	
-6.72527	5.84615	0	13.45	-2208.49	
-6.54945	5.75824	0	2.69	-2178.9	
-6.28571	5.49451	0	2.69	-1912.59	
-6.10989	5.14286	0	-40.35	-1648.97	
-5.75824	4.79121	0	-48.42	-1223.95	
-5.40659	4.17582	0	-78.01	-696.71	
-4.96703	4	0	-72.63	37.66	
-4.7033	3.56044	0	-48.42	266.31	
-4.26374	3.12088	0	-115.67	86.08	
-3.56044	2.59341	0	-115.67	164.09	
-3.03297	2.06593	0	-110.29	134.5	
-2.50549	1.45055	0	-142.57	212.51	
-1.89011	0.747253	0	-118.36	406.19	
-1.18681	0.131868	0	-118.36	-83.39	
-0.483516	-0.483516	0	-150.64	-618.7	
0.307692	-1.18681	0	-161.4	-841.97	
1.01099	-1.71429	0	-145.26	-414.26	
1.71429	-2.41758	0	-129.12	-1014.13	
2.41758	-3.20879	0	-156.02	-1113.66	
3.2967	-3.91209	0	-139.88	-1186.29	
3.91209	-4.61538	0	-153.33	-1100.21	
4.61538	-5.23077	0	-121.05	-850.04	
5.23077	-5.84615	0	-115.67	-562.21	
5.75824	-6.54945	0	-142.57	-328.18	
6.46154	-7.16484	0	-126.43	-252.86	
6.98901	-7.6044	0	-134.5	239.41	
7.34066	-8.04396	0	-80.7	153.33	
7.78022	-7.95604	0	-18.83	524.55	
7.95604	-8.21978	0	-26.9	817.76	
8.30769	-8.74725	0	-59.18	-645.6	
8.83516	-8.83516	0	-40.35	228.65	
9.01099	-9.18681	0	-16.14	852.73	
9.36264	-9.71429	0	-29.59	-1509.09	
9.62637	-9.71429	0	-0	995.3	
9.89011	-9.89011	0	-26.9	-669.81	
10.2418	-9.97802	0	-26.9	-131.81	
10.5934	-9.97802	0	-61.87	1207.81	
10.8571	-9.71429	0	-80.7	263.62	
10.8571	-10.2418	0	-5.38	-758.58	
11.033	-9.45055	0	-45.73	1783.47	
11.033	-9.45055	0	-26.9	-212.51	
10.9451	-9.36264	0	-45.73	-309.35	
10.9451	-9.0989	0	-24.21	-40.35	
10.8571	-8.83516	0	-0	-704.78	
10.7692	-8.65934	0	-0	-312.04	
10.3297	-8.13187	0	2.69	-368.53	
9.97802	-7.95604	0	5.38	-616.01	
9.89011	-7.51648	0	5.38	-949.57	
9.8022	-7.6044	0	26.9	147.95	
9.71429	-7.34066	0	48.42	-137.19	
9.45055	-6.72527	0	164.09	597.18	
8.92308	-6.37363	0	126.43	427.71	
8.30769	-5.75824	0	126.43	683.26	
7.69231	-5.14286	0	115.67	263.62	
7.16484	-4.43956	0	156.02	562.21	
6.63736	-3.91209	0	123.74	-223.27	
5.93407	-3.20879	0	134.5	303.97	
5.14286	-2.41758	0	188.3	64.56	
4.43956	-1.8022	0	139.88	1065.24	
3.73626	-1.27473	0	112.98	196.37	
3.2967	-0.483516	0	91.46	56.49	
2.59341	0.21978	0	139.88	193.68	
1.97802	0.747253	0	107.6	-110.29	
1.62637	1.45055	0	80.7	5.38	
1.18681	2.15385	0	118.36	-118.36	
0.571429	2.85714	0	193.68	-441.16	
-0.307692	3.38462	0	180.23	-766.65	
-1.0989	3.91209	0	228.65	-780.1	
-2.15385	4.17582	0	255.55	-946.88	
-3.2967	4.35165	0	269	-1245.47	
-4.35165	4.52747	0	225.96	-457.3	
-5.23077	4.87912	0	115.67	-785.48	
-5.49451	5.14286	0	45.73	-1000.68	
-5.67033	5.31868	0	72.63	-1291.2	
-6.02198	5.49451	0	67.25	-1038.34	
-6.10989	5.58242	0	45.73	-1011.44	
-6.1978	5.75824	0	16.14	-637.53	
-6.1978	5.84615	0	5.38	-1030.27	
-6.28571	5.84615	0	34.97	-1016.82	
-6.54945	5.84615	0	29.59	-987.23	
-6.63736	5.84615	0	5.38	-1014.13	
-6.63736	5.84615	0	5.38	-1339.62	
-6.63736	5.84615	0	5.38	-1565.58	
-6.63736	5.84615	0	5.38	-1952.94	
-6.63736	5.84615	0	5.38	-2157.38	
-6.46154	5.49451	0	2.69	-1425.7	
-6.02198	5.05495	0	-0	-798.93	
-5.75824	4.79121	0	-29.59	-416.95	
-5.40659	4.43956	0	-67.25	174.85	
-4.96703	3.91209	0	-94.15	104.91	
-4.52747	3.91209	0	-56.49	247.48	
-4.26374	3.64835	0	-64.56	190.99	
-3.82418	3.12088	0	-104.91	-2.69	
-3.38462	2.68132	0	-75.32	234.03	
-2.85714	2.06593	0	-86.08	-365.84	
-2.32967	1.53846	0	-139.88	-414.26	
-1.53846	1.01099	0	-129.12	-844.66	
-0.923077	0.307692	0	-110.29	-960.33	
-0.395604	-0.307692	0	-126.43	-1258.92	
0.307692	-1.0989	0	-121.05	-1156.7	
0.923077	-1.71429	0	-121.05	-1436.46	
1.45055	-2.41758	0	-142.57	-1420.32	
2.15385	-3.12088	0	-147.95	-1232.02	
3.03297	-3.82418	0	-172.16	-1253.54	
3.82418	-4.43956	0	-158.71	-1003.37	
4.43956	-5.23077	0	-134.5	-1022.2	
5.14286	-5.75824	0	-137.19	-263.62	
5.67033	-6.54945	0	-126.43	139.88	
6.37363	-7.25275	0	-121.05	-123.74	
6.9011	-7.6044	0	-96.84	112.98	
7.34066	-7.86813	0	-94.15	139.88	
7.69231	-7.95604	0	-24.21	-217.89	
7.86813	-8.30769	0	-53.8	766.65	
8.30769	-9.01099	0	-51.11	-1780.78	
8.74725	-8.83516	0	-37.66	694.02	
8.92308	-9.0989	0	-45.73	69.94	
9.53846	-9.36264	0	-24.21	45.73	
9.53846	-9.53846	0	-0	139.88	
9.71429	-9.89011	0	-0	-271.69	
10.2418	-9.71429	0	-51.11	381.98	
10.5055	-10.3297	0	-13.45	-1745.81	
10.6813	-9.8022	0	-64.56	1471.43	
10.7692	-9.53846	0	-61.87	489.58	
10.9451	-10.3297	0	-5.38	-1514.47	
11.1209	-9.53846	0	-26.9	-742.44	
11.033	-9.45055	0	-13.45	-357.77	
11.033	-9.0989	0	-40.35	-637.53	
11.033	-8.92308	0	-21.52	112.98	
10.5934	-8.74725	0	5.38	-403.5	
10.7692	-8.13187	0	-13.45	-411.57	
10.4176	-7.95604	0	2.69	-866.18	
10.2418	-7.6044	0	34.97	-390.05	
10.1538	-7.69231	0	24.21	94.15	
10.0659	-7.34066	0	64.56	182.92	
9.62637	-6.98901	0	164.09	497.65	
8.92308	-6.46154	0	161.4	451.92	
8.21978	-5.84615	0	115.67	667.12	
7.69231	-5.23077	0	115.67	505.72	
7.07692	-4.61538	0	107.6	621.39	
6.63736	-3.82418	0	121.05	355.08	
6.10989	-3.2967	0	112.98	123.74	
5.67033	-2.68132	0	137.19	575.66	
5.14286	-1.89011	0	88.77	104.91	
4.7033	-1.0989	0	104.91	250.17	
4.43956	-0.483516	0	43.04	753.2	
4.17582	0.131868	0	64.56	508.41	
3.64835	0.747253	0	104.91	519.17	
3.20879	1.45055	0	123.74	500.34	
2.41758	2.24176	0	207.13	398.12	
1.53846	2.76923	0	209.82	78.01	
0.659341	3.2967	0	220.58	-659.05	
-0.307692	3.91209	0	207.13	-804.31	
-1.27473	4.26374	0	231.34	-1062.55	
-2.41758	4.26374	0	279.76	-992.61	
-3.64835	4.52747	0	336.25	-879.63	
-4.87912	4.87912	0	196.37	-772.03	
-5.40659	5.14286	0	94.15	-825.83	
-5.75824	5.40659	0	78.01	-1393.42	
-6.10989	5.49451	0	72.63	-726.3	
-6.1978	5.67033	0	34.97	-720.92	
-6.28571	5.67033	0	53.8	-387.36	
-6.46154	5.67033	0	29.59	-414.26	
-6.46154	5.67033	0	32.28	-64.56	
-6.63736	5.67033	0	18.83	236.72	
-6.63736	5.58242	0	10.76	720.92	
-6.72527	5.40659	0	5.38	516.48	
-6.54945	5.31868	0	5.38	470.75	
-6.63736	5.23077	0	2.69	494.96	
-6.10989	5.23077	0	-26.9	476.13	
-5.84615	4.96703	0	-29.59	494.96	
-5.67033	4.7033	0	-29.59	-56.49	
-5.40659	4.61538	0	-34.97	137.19	
