time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.82909e-05	0.00402596	0.227275	-2.37645e-05	-3.54391e-06	2.64756e-05	-2.51465e-05	0.0600779	0.000406787	0.0303155	-0.0086416	0.311981	0	0	0	0	0	0	0	0.00374057	0	0	0.150797	0	0	0	0	-1.21402e-06	0.060073	0.000380602	
0.025	-3.81559e-05	0.00416713	0.227277	-2.37793e-05	-3.46139e-06	2.60941e-05	-3.46282e-05	0.0606475	0.00148934	0.0303045	-0.00854635	0.311537	-0.000442426	0.00381016	-0.0177766	-0.017697	0.152406	-0.711066	0	0.00756953	0	0	0.156121	0	0	0	0	-1.06888e-05	0.0606429	0.00146447	
0.05	-3.79774e-05	0.00440666	0.227278	-2.37957e-05	-3.49047e-06	2.54703e-05	-6.49842e-05	0.0624734	0.00310943	0.0302918	-0.00858357	0.310811	-0.000508229	-0.00148908	-0.0290453	-0.00263212	-0.211969	-0.450746	0	0.0115773	0	0	0.165134	0	0	0	0	-4.10708e-05	0.0624705	0.00308658	
0.075	-3.78121e-05	0.00475072	0.227279	-2.38045e-05	-3.78716e-06	2.46399e-05	-0.000130344	0.0664071	0.00502035	0.0302842	-0.00893645	0.309845	-0.000304871	-0.014115	-0.0386383	0.00813433	-0.505038	-0.383719	0	0.0158587	0	0	0.178048	0	0	0	0	-0.000106528	0.0664078	0.005	
0.1	-3.77189e-05	0.00520772	0.227279	-2.37977e-05	-4.42731e-06	2.36804e-05	-0.000238537	0.0729206	0.00693115	0.0302882	-0.00969349	0.308729	0.000161555	-0.0302815	-0.0446084	0.018657	-0.646657	-0.238808	0	0.0205148	0	0	0.195169	0	0	0	0	-0.000214916	0.0729275	0.00691342	
0.125	-3.77351e-05	0.00578816	0.227278	-2.37732e-05	-5.30448e-06	2.27278e-05	-0.000381736	0.081543	0.00855093	0.0303072	-0.0107286	0.307622	0.000760591	-0.0414045	-0.0442769	0.0239614	-0.444922	0.0132609	0	0.0256556	0	0	0.216902	0	0	0	0	-0.0003584	0.0815582	0.00853553	
0.15	-3.78515e-05	0.00650471	0.227276	-2.37385e-05	-6.10387e-06	2.19531e-05	-0.000533262	0.090668	0.00963313	0.0303379	-0.0116712	0.306722	0.00122727	-0.0377023	-0.0360068	0.018667	0.148086	0.330806	0	0.0314026	0	0	0.24376	0	0	0	0	-0.000510244	0.0906918	0.0096194	
0.175	-3.80154e-05	0.00737286	0.227275	-2.37083e-05	-6.42868e-06	2.14943e-05	-0.000658672	0.098221	0.010013	0.0303708	-0.0120549	0.306189	0.00131721	-0.0153493	-0.0213349	0.00359785	0.894121	0.586874	0	0.0378915	0	0	0.276378	0	0	0	0	-0.000635923	0.0982515	0.01	
0.2	-3.81758e-05	0.00841219	0.227273	-2.36945e-05	-6.02588e-06	2.13983e-05	-0.000736854	0.10293	0.00963267	0.0303975	-0.0115828	0.306077	0.0010689	0.0188838	-0.00448386	-0.00993239	1.36933	0.674043	0	0.0452758	0	0	0.315525	0	0	0	0	-0.000714272	0.102964	0.0096194	
0.225	-3.83248e-05	0.00964729	0.227271	-2.3698e-05	-4.90949e-06	2.1621e-05	-0.000771692	0.105029	0.00854997	0.0304171	-0.0102715	0.306334	0.000783182	0.052453	0.0102933	-0.0114288	1.34277	0.591087	0	0.0537299	0	0	0.362128	0	0	0	0	-0.00074918	0.105064	0.00853553	
0.25	-3.84803e-05	0.011108	0.22727	-2.37127e-05	-3.24941e-06	2.20638e-05	-0.000782045	0.105654	0.00692967	0.0304337	-0.00832042	0.306845	0.000663426	0.0780418	0.020454	-0.00479025	1.02355	0.406428	0	0.0634535	0	0	0.417288	0	0	0	0	-0.000759547	0.105688	0.00691342	
0.275	-3.86446e-05	0.0128294	0.227268	-2.37349e-05	-1.17391e-06	2.26122e-05	-0.000783921	0.105768	0.00501841	0.0304498	-0.00588032	0.307477	0.000644864	0.0976041	0.0252502	-0.000742477	0.782491	0.191847	0	0.0746764	0	0	0.482307	0	0	0	0	-0.000761416	0.1058	0.005	
