time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00538936	8.21571	5.49734	-0.0166804	-5.47824	-8.20045	0.00605191	6.41974	5.52639	-0.015039	-5.50738	-6.40448	
0.025	0.00539633	8.19689	5.50278	-0.0162499	-5.48369	-8.18163	0.0060481	6.43016	5.55221	-0.0135475	-5.53319	-6.4149	
0.05	0.00540744	8.1669	5.51167	-0.015597	-5.49257	-8.15164	0.00603689	6.46075	5.59444	-0.0113187	-5.57543	-6.44549	
0.075	0.00542253	8.12616	5.52353	-0.0148094	-5.50444	-8.1109	0.00601418	6.52264	5.65086	-0.00869427	-5.63184	-6.50738	
0.1	0.00544229	8.0728	5.53748	-0.013992	-5.51839	-8.05754	0.00597934	6.61746	5.71678	-0.00607346	-5.69776	-6.6022	
0.125	0.00546897	8.00071	5.55196	-0.0132531	-5.53288	-7.98545	0.00593956	6.72568	5.78406	-0.00384787	-5.76503	-6.71042	
0.15	0.00550653	7.89921	5.56485	-0.0126892	-5.54577	-7.88395	0.00591123	6.8027	5.84133	-0.00233862	-5.8223	-6.78744	
0.175	0.00555955	7.75579	5.57404	-0.0123682	-5.55497	-7.74053	0.00591427	6.7945	5.87736	-0.00175012	-5.85833	-6.77924	
0.2	0.00563144	7.5612	5.57841	-0.0123158	-5.55935	-7.54594	0.00596109	6.66728	5.88622	-0.00214847	-5.8672	-6.65202	
0.225	0.00572341	7.31201	5.57838	-0.0125081	-5.55933	-7.29675	0.00605056	6.42396	5.87008	-0.00345712	-5.85106	-6.4087	
0.25	0.00583548	7.00799	5.57546	-0.0128779	-5.55642	-6.99273	0.00617315	6.09017	5.8369	-0.00546255	-5.8179	-6.07491	
0.275	0.00596817	6.64756	5.57136	-0.0133283	-5.55234	-6.6323	0.00632047	5.68854	5.79603	-0.00783783	-5.77704	-5.67328	
0.3	0.00612321	6.22575	5.56764	-0.0137491	-5.54863	-6.21049	0.00648911	5.2281	5.75575	-0.0101912	-5.73678	-5.21284	
0.325	0.00630347	5.73455	5.56557	-0.014034	-5.54658	-5.71929	0.00667952	4.70749	5.72291	-0.0121295	-5.70395	-4.69223	
0.35	0.00651274	5.16328	5.56618	-0.0140962	-5.54721	-5.14802	0.00689459	4.11857	5.70278	-0.0133223	-5.68384	-4.10332	
0.375	0.00675589	4.4983	5.57005	-0.0138846	-5.5511	-4.48304	0.00713948	3.44707	5.69866	-0.0135543	-5.67973	-3.43181	
0.4	0.00703687	3.72846	5.57538	-0.0135374	-5.55646	-3.7132	0.00742054	2.67529	5.70275	-0.0132838	-5.68384	-2.66003	
0.425	0.0073498	2.86958	5.57943	-0.0132288	-5.56052	-2.85432	0.00773354	1.81475	5.70537	-0.0130609	-5.68648	-1.79949	
0.45	0.00768518	1.9477	5.5813	-0.0129896	-5.56241	-1.93244	0.00806897	0.891657	5.70567	-0.0129137	-5.68678	-0.876398	
0.475	0.0080329	0.99087	5.58059	-0.0128418	-5.5617	-0.97561	0.00841672	-0.0657999	5.70328	-0.0128613	-5.68439	0.0810593	
0.5	0.00838228	0.0289422	5.57725	-0.0127972	-5.55836	-0.0136827	0.00788949	-1.02849	5.69772	-0.012915	-5.68072	1.04222	
0.525	0.00784974	-0.906991	5.57169	-0.0128548	-5.55469	0.920725	0.00819515	-1.96308	5.69094	-0.0130634	-5.67394	1.97681	
0.55	0.00813587	-1.78194	5.56614	-0.0129939	-5.54913	1.79568	0.00848122	-2.83687	5.68377	-0.0132897	-5.66675	2.85061	
0.575	0.00839111	-2.56183	5.56181	-0.0131897	-5.54479	2.57556	0.0087364	-3.61529	5.67796	-0.013563	-5.66093	3.62902	
0.6	0.00860818	-3.22432	5.56532	-0.0128876	-5.5483	3.23806	0.00895222	-4.27265	5.67649	-0.0137059	-5.65944	4.28639	
0.625	0.00879183	-3.78404	5.56681	-0.0116212	-5.54978	3.79778	0.00913142	-4.81765	5.67804	-0.0135796	-5.66098	4.83139	
0.65	0.0089467	-4.25544	5.54463	-0.00959859	-5.52758	4.26918	0.00927821	-5.26344	5.67873	-0.0132361	-5.66165	5.27717	
0.675	0.00907536	-4.64654	5.48074	-0.00714591	-5.46369	4.66027	0.00939571	-5.61982	5.67548	-0.012762	-5.65839	5.63355	
0.7	0.00917853	-4.95982	5.36366	-0.00465507	-5.3466	4.97355	0.00948613	-5.89377	5.66661	-0.0122618	-5.64952	5.90751	
0.725	0.00925564	-5.19379	5.19082	-0.00252191	-5.17375	5.20753	0.00955094	-6.08997	5.65215	-0.0118405	-5.63505	6.1037	
0.75	0.00930546	-5.34495	4.96983	-0.00108431	-4.95276	5.35868	0.00959104	-6.2113	5.63386	-0.0115854	-5.61676	6.22503	
0.775	0.0093268	-5.40976	4.71783	-0.000569081	-4.70076	5.42349	0.00960692	-6.25934	5.61513	-0.011552	-5.59802	6.27307	
0.8	0.009319	-5.38635	4.45884	-0.0010561	-4.44176	5.40008	0.00959874	-6.23463	5.60052	-0.0117547	-5.58342	6.24837	
