time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.375	0.000389375	0.00793981	0.233096	-0.000642547	-0.00548148	2.3934e-05	0.0108148	0.0741752	0.00801116	0.0058179	0.0213558	0.00337924	-0.00278857	0.295669
0.4	0.000546886	0.0085385	0.233091	-0.000642355	-0.00548022	2.5276e-05	0.0113208	0.0741717	0.00554437	0.00680165	0.0267105	0.00350114	-0.00200259	0.296494
0.425	0.000730726	0.00927833	0.233087	-0.000642057	-0.00547863	2.64735e-05	0.0116493	0.0741702	0.00331902	0.00794612	0.0326963	0.00369486	-0.00101089	0.297229
0.45	0.000945271	0.0101768	0.233084	-0.000641652	-0.00547665	2.74077e-05	0.0118269	0.0741705	0.00155295	0.00927833	0.0394546	0.00396158	0.000214928	0.297799
0.475	0.00119564	0.011255	0.233082	-0.000641146	-0.00547425	2.79859e-05	0.0118949	0.0741722	0.000419027	0.0108298	0.0471452	0.00430023	0.00170687	0.298146
0.5	0.0014878	0.0125385	0.233081	-0.000640543	-0.00547135	2.81501e-05	0.0119053	0.074175	2.82522e-05	0.0126371	0.0559497	0.00470844	0.00350102	0.298235
0	0.0014878	0.0125385	0.233081	-0.000640543	-0.00547135	2.81501e-05	0.0119053	0.074175	2.82522e-05	0.0126371	0.0559497	0.00470844	0.00350102	0.298235
0.025	0.00182645	0.014048	0.233082	-0.000639847	-0.00546793	2.80979e-05	0.011906	0.0741785	2.8171e-05	0.014471	0.0649067	0.00518328	0.00561849	0.298184
0.05	0.00220801	0.0157692	0.233082	-0.000639063	-0.00546403	2.80481e-05	0.0119068	0.0741824	2.80881e-05	0.0160767	0.0729208	0.0057182	0.00803173	0.298131
0.075	0.00262681	0.0176786	0.233083	-0.000638203	-0.00545971	2.80049e-05	0.0119077	0.0741867	2.80083e-05	0.0174568	0.079992	0.00630525	0.0107074	0.298077
0.1	0.00307726	0.0197526	0.233083	-0.000637277	-0.00545501	2.79723e-05	0.0119086	0.0741914	2.79359e-05	0.0186141	0.0861203	0.00693661	0.0136124	0.298023
0.125	0.00355383	0.0219678	0.233084	-0.000636298	-0.00545	2.79541e-05	0.0119095	0.0741964	2.78752e-05	0.0195512	0.0913058	0.00760457	0.0167135	0.297972
0.15	0.00405106	0.0243007	0.233084	-0.000635276	-0.00544473	2.79535e-05	0.0119106	0.0742017	2.78298e-05	0.0202709	0.0955484	0.00830151	0.0199777	0.297926
