time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.175	-4.15601e-05	0.0257594	0.202787	-7.69541e-05	-0.00793312	-5.48251e-05	-7.60539e-05	0.0785653	-5.54968e-05	0	0.111812	0.00445835	0.0221261	0.246529
0.2	-4.14975e-05	0.0285824	0.202788	-7.70822e-05	-0.00792686	-5.47578e-05	-7.61907e-05	0.0785716	-5.5499e-05	0	0.114807	0.00445649	0.0259364	0.246486
0.225	-4.14548e-05	0.0314674	0.202788	-7.721e-05	-0.00792047	-5.46549e-05	-7.63279e-05	0.078578	-5.54671e-05	0	0.116797	0.00445525	0.0298287	0.246457
0.25	-4.14335e-05	0.0343895	0.202789	-7.73364e-05	-0.00791399	-5.45154e-05	-7.64641e-05	0.0785845	-5.53996e-05	0	0.117777	0.00445469	0.0337699	0.246443
0.275	-4.14538e-05	0.0373234	0.202789	-7.746e-05	-0.0079075	-5.43398e-05	-7.65981e-05	0.078591	-5.52961e-05	0	0.117741	0.00445479	0.0377267	0.246445
0.3	-4.14772e-05	0.0402437	0.202788	-7.75797e-05	-0.00790104	-5.41291e-05	-7.67286e-05	0.0785974	-5.51574e-05	0	0.116684	0.00445561	0.0416656	0.246462
0.325	-4.15578e-05	0.0431248	0.202787	-7.76947e-05	-0.00789466	-5.38868e-05	-7.68547e-05	0.0786038	-5.49862e-05	0	0.114599	0.00445704	0.045553	0.246493
0.35	-4.16218e-05	0.0459412	0.202786	-7.78037e-05	-0.00788843	-5.36162e-05	-7.6975e-05	0.0786101	-5.47851e-05	0	0.111481	0.00445913	0.0493547	0.246539
0.375	-4.18233e-05	0.0486671	0.202785	-7.79064e-05	-0.0078824	-5.3324e-05	-7.70892e-05	0.0786161	-5.45602e-05	0	0.107325	0.00446159	0.0530368	0.246596
0.4	-4.17511e-05	0.051276	0.202783	-7.02029e-05	-0.00788897	-4.77147e-05	-7.71969e-05	0.0786219	-5.43177e-05	0	0.102124	0.00446407	0.0565654	0.246661
0.425	-4.18578e-05	0.0537426	0.202782	-7.02815e-05	-0.00788405	-4.74282e-05	-7.72954e-05	0.0786274	-5.40606e-05	0	0.0958732	0.00446748	0.0599027	0.246736
0.45	-4.19708e-05	0.0560404	0.20278	-7.03527e-05	-0.00787948	-4.71413e-05	-7.73852e-05	0.0786325	-5.37989e-05	0	0.0885668	0.00447107	0.0630145	0.246815
0.475	-4.20855e-05	0.058143	0.202778	-7.04159e-05	-0.00787529	-4.68618e-05	-7.74657e-05	0.0786372	-5.35407e-05	0	0.0801992	0.00447472	0.0658649	0.246895
0.5	-4.21971e-05	0.060024	0.202776	-7.04711e-05	-0.00787154	-4.65983e-05	-7.75363e-05	0.0786414	-5.32947e-05	0	0.0707645	0.00447826	0.0684173	0.246973
0	-4.21971e-05	0.060024	0.202776	-7.04711e-05	-0.00787154	-4.65983e-05	-7.75363e-05	0.0786414	-5.32947e-05	0	0.0631972	0.00447826	0.0684173	0.246973
0.025	-4.2289e-05	0.0614655	0.202775	-7.07839e-05	-0.00786671	-4.63877e-05	-7.75894e-05	0.0786446	-5.30966e-05	0	0.0528868	0.0044812	0.0703746	0.247037
0.05	-4.23727e-05	0.0626685	0.202773	-7.26863e-05	-0.00785086	-4.62065e-05	-7.76327e-05	0.0786472	-5.29242e-05	0	0.0439894	0.00448406	0.0720073	0.247093
0.075	-4.24515e-05	0.0636651	0.202772	-7.76204e-05	-0.00781356	-4.60528e-05	-7.76669e-05	0.0786494	-5.27756e-05	0	0.0362673	0.00448709	0.0733565	0.247143
0.1	-4.26022e-05	0.0644821	0.202771	-8.67306e-05	-0.00774651	-4.59251e-05	-7.76932e-05	0.0786512	-5.2649e-05	0	0.0295142	0.00449041	0.0744569	0.247186
0.125	-4.26788e-05	0.0651412	0.20277	-0.000100752	-0.0076444	-4.58212e-05	-7.7712e-05	0.0786527	-5.25421e-05	0	0.0235495	0.00449436	0.0753368	0.247224
0.15	-4.27564e-05	0.06566	0.20277	-0.000119937	-0.00750536	-4.57396e-05	-7.77239e-05	0.0786538	-5.24535e-05	0	0.018214	0.0044989	0.0760196	0.247256
