time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.0053943	8.20237	5.49753	-0.0166681	-5.47843	-8.18711	0.00605675	6.40657	5.52654	-0.0150292	-5.50752	-6.39131	
0.025	0.00540125	8.18362	5.50298	-0.0162369	-5.48389	-8.16836	0.00605207	6.41936	5.55234	-0.0135384	-5.53333	-6.4041	
0.05	0.005412	8.15457	5.5119	-0.0155823	-5.49281	-8.13931	0.00603774	6.45845	5.59453	-0.0113122	-5.57552	-6.44319	
0.075	0.00542612	8.11645	5.52383	-0.0147912	-5.50474	-8.10119	0.00600798	6.5395	5.65084	-0.00869395	-5.63182	-6.52424	
0.1	0.00544414	8.06779	5.53788	-0.0139682	-5.51879	-8.05253	0.00596117	6.66686	5.71656	-0.00608407	-5.69754	-6.6516	
0.125	0.00546849	8.002	5.55251	-0.0132219	-5.53342	-7.98674	0.00590534	6.81865	5.78355	-0.00387378	-5.76452	-6.80339	
0.15	0.00550372	7.90679	5.56556	-0.0126497	-5.54648	-7.89153	0.00586005	6.9417	5.8405	-0.00238104	-5.82146	-6.92644	
0.175	0.00555517	7.76766	5.5749	-0.0123208	-5.55582	-7.7524	0.00584942	6.9706	5.87629	-0.00180491	-5.85725	-6.95534	
0.2	0.00562669	7.57408	5.57938	-0.0122618	-5.56032	-7.55882	0.00588853	6.8644	5.88506	-0.00220742	-5.86603	-6.84914	
0.225	0.00571944	7.32278	5.57944	-0.0124488	-5.56039	-7.30752	0.00597585	6.62711	5.86898	-0.00351224	-5.84996	-6.61185	
0.25	0.00583308	7.01452	5.57658	-0.0128139	-5.55754	-6.99926	0.00609962	6.29038	5.83596	-0.00550887	-5.81696	-6.27512	
0.275	0.00596783	6.64848	5.57254	-0.0132595	-5.55352	-6.63322	0.00624948	5.88209	5.7953	-0.00787289	-5.77631	-5.86683	
0.3	0.00612535	6.21993	5.56888	-0.0136754	-5.54987	-6.20467	0.00642121	5.41353	5.75524	-0.0102135	-5.73627	-5.39828	
0.325	0.00630852	5.72078	5.56688	-0.013955	-5.54789	-5.70552	0.00661502	4.88388	5.72264	-0.012138	-5.70368	-4.86862	
0.35	0.00652122	5.1401	5.56755	-0.014012	-5.54858	-5.12484	0.00683383	4.28501	5.70275	-0.0133157	-5.68381	-4.26975	
0.375	0.00676841	4.46404	5.57149	-0.0137955	-5.55254	-4.44878	0.00708285	3.60243	5.6989	-0.0135317	-5.67997	-3.58717	
0.4	0.00705408	3.68128	5.57687	-0.0134447	-5.55794	-3.66602	0.00736859	2.81803	5.70327	-0.0132449	-5.68435	-2.80277	
0.425	0.0073722	2.80803	5.58092	-0.0131347	-5.56201	-2.79277	0.00768678	1.94338	5.70615	-0.0130063	-5.68725	-1.92812	
0.45	0.00771314	1.8708	5.58275	-0.0128972	-5.56385	-1.85554	0.00802776	1.00512	5.70669	-0.0128454	-5.6878	-0.989857	
0.475	0.0080666	0.898109	5.58194	-0.0127545	-5.56305	-0.882849	0.00838124	0.0319032	5.70449	-0.0127822	-5.6856	-0.0166438	
0.5	0.00842172	-0.0796303	5.57849	-0.0127182	-5.5596	0.0948898	0.00786271	-0.946592	5.6991	-0.0128282	-5.6821	0.960325	
0.525	0.00789026	-1.03092	5.5727	-0.0127879	-5.5557	1.04465	0.00817341	-1.89662	5.69237	-0.0129731	-5.67536	1.91036	
0.55	0.00818109	-1.92015	5.56691	-0.0129409	-5.54991	1.93389	0.00846419	-2.78488	5.68522	-0.0131987	-5.6682	2.79861	
0.575	0.00844055	-2.71279	5.56234	-0.0131515	-5.54533	2.72652	0.0087236	-3.57626	5.6794	-0.0134739	-5.66237	3.59	
0.6	0.00866125	-3.38616	5.56563	-0.0128638	-5.5486	3.39989	0.00894302	-4.24464	5.67789	-0.0136202	-5.66084	4.25837	
0.625	0.00884767	-3.95417	5.56691	-0.0116105	-5.54987	3.9679	0.00912515	-4.7986	5.67939	-0.0134981	-5.66233	4.81233	
0.65	0.00900417	-4.4303	5.54455	-0.00959892	-5.5275	4.44404	0.00927422	-5.25132	5.68002	-0.0131593	-5.66294	5.26505	
