time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0.625	-8.45439e-05	0.049005	0.227277	0.000104616	5.01885e-05	0.00148706	-0.000690141	0.0653403	2.38162e-05	0.0303301	0.0564417	0.31089	-0.000179483	0.120003	-0.0143987	-0.0160447	-1.03044	-0.412503	0.00113758	0.0738305	0	0.0234624	-0.61378	0	0.000127039	3.53725e-06	0.00146447	-0.000668279	0.0652901	0	
0.65	-4.83447e-05	0.050664	0.227279	0.000389787	6.0026e-05	0.00310755	-0.000690201	0.0653422	2.34447e-05	0.0302994	0.0588682	0.310337	-0.00122667	0.0970608	-0.0220926	-0.0418876	-0.917705	-0.307756	0.00173988	0.0592979	0	0.0248169	-0.551115	0	0.000412505	1.14857e-05	0.00308658	-0.000668279	0.0652901	0	
0.675	3.54951e-06	0.0519784	0.227281	0.000902989	7.58266e-05	0.00501903	-0.000690281	0.0653436	2.29882e-05	0.0302345	0.0607809	0.309688	-0.00259709	0.0765079	-0.0259762	-0.0548167	-0.822112	-0.155344	0.0023833	0.0461663	0	0.0267577	-0.501472	0	0.000926199	2.57889e-05	0.005	-0.000668279	0.0652901	0	
0.7	7.23234e-05	0.0529791	0.227283	0.00166301	9.81427e-05	0.00693052	-0.00069038	0.0653447	2.2532e-05	0.0301366	0.0622295	0.309051	-0.00391388	0.0579441	-0.0254607	-0.0526717	-0.742552	0.0206199	0.00308303	0.0341256	0	0.0293307	-0.463678	0	0.00168693	4.69704e-05	0.00691342	-0.000668279	0.0652901	0	
0.725	0.000159536	0.0536898	0.227285	0.00265108	0.000126473	0.00855101	-0.00069049	0.0653455	2.2159e-05	0.0300164	0.0632537	0.308535	-0.00480774	0.0409687	-0.0206508	-0.0357542	-0.679019	0.192395	0.00385561	0.0228912	0	0.0325968	-0.436839	0	0.00267588	7.45067e-05	0.00853553	-0.000668279	0.0652901	0	
0.75	0.000267166	0.0541271	0.227286	0.00381371	0.000159342	0.00963383	-0.000690597	0.065346	2.19372e-05	0.0298922	0.0638828	0.308227	-0.0049707	0.0251622	-0.0123306	-0.00651862	-0.632261	0.332808	0.00471929	0.0121977	0	0.0366331	-0.420323	0	0.00383952	0.000106907	0.0096194	-0.000668279	0.0652901	0	
0.775	0.000397672	0.0543015	0.227286	0.00507082	0.000194529	0.0100141	-0.00069068	0.0653462	2.19084e-05	0.0297874	0.0641348	0.308181	-0.00419151	0.0100803	-0.00184106	0.0311677	-0.603274	0.419582	0.00569447	0.00179238	0	0.041535	-0.413737	0	0.00509769	0.000141939	0.01	-0.000668279	0.0652901	0	
0.8	0.000554062	0.054217	0.227285	0.00632798	0.000229411	0.00963399	-0.000690722	0.0653461	2.20821e-05	0.0297281	0.0640163	0.308409	-0.00237029	-0.00473809	0.00913373	0.0728488	-0.592736	0.438991	0.00680421	-0.00857058	0	0.0474182	-0.416928	0	0.00635585	0.000176971	0.0096194	-0.000668279	0.0652901	0	
0.825	0.000739974	0.0538716	0.227284	0.00749075	0.000261357	0.00855132	-0.000690702	0.0653457	2.24333e-05	0.0297402	0.0635225	0.30888	0.000481828	-0.0197534	0.0188361	0.114085	-0.600612	0.388096	0.00807471	-0.019136	0	0.0544219	-0.42997	0	0.00751949	0.000209371	0.00853553	-0.000668279	0.0652901	0	
0.85	0.00095977	0.0532573	0.227282	0.00847907	0.000288132	0.00693094	-0.000690604	0.065345	2.29072e-05	0.0298464	0.0626374	0.309523	0.00425141	-0.0354063	0.0257126	0.150783	-0.626114	0.275059	0.00953601	-0.0301537	0	0.0627114	-0.453171	0	0.00850844	0.000236907	0.00691342	-0.000668279	0.0652901	0	
