time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.0054017	8.18237	5.49781	-0.0166497	-5.47871	-8.16711	0.00606401	6.38682	5.52676	-0.0150146	-5.50774	-6.37156	
0.025	0.00540862	8.16372	5.50328	-0.0162174	-5.48419	-8.14846	0.00605803	6.40317	5.55254	-0.0135247	-5.53353	-6.38791	
0.05	0.00541885	8.13608	5.51225	-0.0155602	-5.49316	-8.12082	0.00603901	6.45499	5.59467	-0.0113024	-5.57565	-6.43973	
0.075	0.00543152	8.10189	5.52427	-0.0147639	-5.50518	-8.08663	0.00599867	6.56479	5.6508	-0.00869352	-5.63179	-6.54953	
0.1	0.00544692	8.06028	5.53848	-0.0139327	-5.5194	-8.04502	0.00593391	6.74094	5.71622	-0.00610044	-5.6972	-6.72568	
0.125	0.00546779	8.00391	5.55332	-0.0131753	-5.53424	-7.98865	0.005854	6.95806	5.78275	-0.00391429	-5.76372	-6.9428	
0.15	0.00549953	7.91813	5.56662	-0.0125908	-5.54754	-7.90287	0.00578326	7.15008	5.83919	-0.00244832	-5.82015	-7.13482	
0.175	0.00554861	7.78541	5.57618	-0.0122503	-5.55711	-7.77015	0.00575212	7.23456	5.87457	-0.00189293	-5.85552	-7.2193	
0.2	0.00561958	7.59334	5.58084	-0.0121815	-5.56178	-7.57808	0.00577966	7.15986	5.88319	-0.00230318	-5.86414	-7.1446	
0.225	0.0057135	7.33888	5.58102	-0.0123605	-5.56197	-7.32362	0.00586377	6.93159	5.8672	-0.00360275	-5.84817	-6.91633	
0.25	0.0058295	7.02424	5.57825	-0.0127185	-5.55921	-7.00898	0.00598929	6.5905	5.83443	-0.00558598	-5.81541	-6.57524	
0.275	0.00596735	6.64979	5.57431	-0.013157	-5.55529	-6.63453	0.00614298	6.17226	5.79408	-0.00793265	-5.77508	-6.157	
0.3	0.00612858	6.21114	5.57074	-0.0135653	-5.55174	-6.19588	0.00631932	5.69156	5.75437	-0.0102537	-5.73538	-5.67631	
0.325	0.00631612	5.70004	5.56884	-0.013837	-5.54985	-5.68478	0.00651825	5.14839	5.72213	-0.0121567	-5.70316	-5.13313	
0.35	0.00653397	5.10527	5.56961	-0.0138862	-5.55065	-5.09001	0.00674267	4.53461	5.70263	-0.0133112	-5.68368	-4.51935	
0.375	0.00678722	4.41256	5.57364	-0.0136625	-5.5547	-4.3973	0.00699788	3.83546	5.69918	-0.0135026	-5.68025	-3.8202	
0.4	0.00707991	3.61042	5.57908	-0.0133064	-5.56015	-3.59516	0.00729062	3.03218	5.70397	-0.0131903	-5.68506	-3.01692	
0.425	0.00740585	2.71561	5.58314	-0.0129946	-5.56423	-2.70035	0.0076166	2.13638	5.70727	-0.0129275	-5.68837	-2.12112	
0.45	0.00775512	1.75533	5.5849	-0.0127599	-5.56601	-1.74007	0.0079659	1.17538	5.70817	-0.0127454	-5.68928	-1.16012	
0.475	0.00811719	0.758868	5.58394	-0.0126254	-5.56505	-0.743609	0.00832798	0.178549	5.70627	-0.0126654	-5.68738	-0.16329	
0.5	0.00848088	-0.242537	5.58038	-0.0126018	-5.56149	0.257796	0.00782251	-0.823608	5.70122	-0.0126991	-5.68422	0.837341	
0.525	0.00795107	-1.2169	5.57415	-0.0126906	-5.55715	1.23063	0.00814078	-1.79686	5.69449	-0.0128386	-5.67748	1.81059	
0.55	0.00824895	-2.12752	5.56802	-0.0128652	-5.55101	2.14126	0.00843862	-2.70679	5.68739	-0.0130629	-5.67037	2.72052	
0.575	0.00851475	-2.93925	5.56307	-0.0130987	-5.54605	2.95298	0.00870437	-3.51763	5.68156	-0.0133408	-5.66453	3.53137	
0.6	0.00874087	-3.62889	5.566	-0.0128332	-5.54897	3.64262	0.00892919	-4.20254	5.67999	-0.0134921	-5.66294	4.21627	
0.625	0.00893147	-4.20932	5.56697	-0.0115998	-5.54992	4.22305	0.00911573	-4.76994	5.68142	-0.0133763	-5.66436	4.78367	
0.65	0.00909039	-4.69252	5.54433	-0.00960528	-5.52727	4.70625	0.00926821	-5.23307	5.68195	-0.0130445	-5.66488	5.24681	
0.675	0.00921952	-5.08457	5.4801	-0.00717435	-5.46303	5.0983	0.00938983	-5.60196	5.67852	-0.0125827	-5.66144	5.61569	
0.7	0.00931923	-5.38695	5.36281	-0.00469801	-5.34573	5.40068	0.00948288	-5.88389	5.66946	-0.0120953	-5.65237	5.89762	
0.725	0.00938903	-5.59845	5.18989	-0.00257194	-5.1728	5.61219	0.00954899	-6.08403	5.65479	-0.0116869	-5.63769	6.09777	
0.75	0.00942825	-5.71727	4.96893	-0.00113458	-4.95185	5.731	0.00958927	-6.20592	5.63628	-0.0114444	-5.61918	6.21965	
0.775	0.00943667	-5.74288	4.71706	-0.000614054	-4.69998	5.75662	0.00960445	-6.25184	5.61733	-0.0114231	-5.60022	6.26558	
0.8	0.00941493	-5.67725	4.45824	-0.00109202	-4.44115	5.69098	0.00959494	-6.22311	5.60252	-0.0116368	-5.58542	6.23684	
0.825	0.00936454	-5.52484	4.21897	-0.00249056	-4.20189	5.53857	0.00956086	-6.12007	5.59716	-0.0120562	-5.58006	6.1338	
0.85	0.0092875	-5.29157	4.02353	-0.00458438	-4.00646	5.3053	0.00950202	-5.94198	5.60667	-0.012614	-5.58957	5.95571	
0.875	0.00918568	-4.98282	3.88993	-0.00703621	-3.87286	4.99656	0.00941773	-5.68667	5.63593	-0.0132154	-5.61885	5.7004	
0.9	0.00906002	-4.60129	3.82762	-0.0094497	-3.81057	4.61502	0.00930674	-5.35009	5.68886	-0.0137539	-5.67179	5.36382	
0.925	0.00890996	-4.14492	3.8371	-0.0114314	-3.82006	4.15865	0.00916698	-4.92573	5.76802	-0.0141285	-5.75096	4.93947	
0.95	0.00873286	-3.60552	3.91098	-0.0126522	-3.89395	3.61926	0.00899545	-4.40414	5.87456	-0.0142605	-5.85751	4.41787	
0.975	0.00852384	-2.96796	4.03602	-0.0129005	-4.019	2.98169	0.00878801	-3.77242	6.00842	-0.0141082	-5.99139	3.78615	
1	0.00827744	-2.21543	4.19113	-0.0126394	-4.17412	2.22916	0.00854175	-3.02135	6.1656	-0.0138192	-6.14858	3.03509	
1.025	0.00799967	-1.36624	4.36123	-0.0124248	-4.34422	1.37998	0.00826412	-2.17345	6.3376	-0.0135721	-6.32059	2.18718	
1.05	0.00770104	-0.452692	4.53963	-0.0122874	-4.52263	0.466426	0.00796562	-1.26085	6.51755	-0.0133988	-6.50055	1.27458	
1.075	0.00821339	0.493493	4.72096	-0.0122442	-4.70208	-0.478234	0.00850746	-0.315069	6.69978	-0.0133177	-6.68089	0.330328	
1.1	0.00787026	1.43814	4.89854	-0.0123083	-4.87965	-1.42288	0.00816443	0.629563	6.8778	-0.0133433	-6.85892	-0.614303	
1.125	0.00753881	2.34989	5.06874	-0.0124681	-5.04983	-2.33463	0.00783306	1.54174	7.04788	-0.0134656	-7.02898	-1.52648	
1.15	0.00723059	3.19675	5.22799	-0.0127025	-5.20908	-3.18149	0.00752489	2.38941	7.20652	-0.0136655	-7.18762	-2.37415	
1.175	0.00695706	3.94719	5.37363	-0.0129794	-5.3547	-3.93193	0.0072514	3.14088	7.35121	-0.0139126	-7.33229	-3.12562	
1.2	0.00672627	4.57938	5.50385	-0.0131232	-5.4849	-4.56412	0.00701906	3.7785	7.48128	-0.0136503	-7.46235	-3.76324	
1.225	0.00653504	5.1024	5.61216	-0.0130043	-5.5932	-5.08714	0.00682225	4.31794	7.55605	-0.012398	-7.5371	-4.30268	
1.25	0.00637893	5.52881	5.69064	-0.0126848	-5.67166	-5.51355	0.00665613	4.77268	7.51838	-0.0103473	-7.49942	-4.75742	
1.275	0.00625461	5.86793	5.73423	-0.012259	-5.71524	-5.85267	0.0065182	5.14971	7.32417	-0.00781665	-7.3052	-5.13445	
1.3	0.0061598	6.12629	5.742	-0.0118363	-5.723	-6.11103	0.006408	5.45054	6.95009	-0.0052047	-6.93111	-5.43528	
1.325	0.00609298	6.3082	5.71772	-0.0115226	-5.69871	-6.29294	0.00632645	5.67277	6.39963	-0.00292971	-6.38065	-5.65751	
1.35	0.00605326	6.41626	5.66961	-0.0114018	-5.6506	-6.401	0.00627521	5.81212	5.70545	-0.00136076	-5.68645	-5.79686	
1.375	0.00604021	6.45174	5.60963	-0.0115204	-5.59062	-6.43648	0.00625581	5.86455	4.92614	-0.000752783	-4.90715	-5.84929	
1.4	0.00605372	6.41492	5.55213	-0.0118794	-5.53312	-6.39966	0.00626908	5.82789	4.13702	-0.00119901	-4.11803	-5.81263	
1.425	0.00609403	6.3052	5.51232	-0.0124345	-5.49332	-6.28995	0.00631485	5.70258	3.41636	-0.00261292	-3.39738	-5.68732	
1.45	0.00616166	6.12103	5.50447	-0.0131043	-5.48547	-6.10577	0.00639216	5.49124	2.83104	-0.00474479	-2.81206	-5.47598	
1.475	0.0062576	5.85962	5.54022	-0.0137846	-5.52122	-5.84436	0.00649971	5.19723	2.42543	-0.00722821	-2.40646	-5.18197	
1.5	0.00638337	5.51659	5.62728	-0.0143659	-5.6083	-5.50133	0.00663667	4.82264	2.21605	-0.00964478	-2.19709	-4.80738	
1.525	0.0065413	5.08534	5.76876	-0.0147513	-5.74979	-5.07008	0.0068034	4.36629	2.19194	-0.0115929	-2.17299	-4.35103	
1.55	0.00673468	4.55657	5.96332	-0.0148719	-5.94437	-4.54131	0.00700207	3.82195	2.31938	-0.0127489	-2.30045	-3.80669	
1.575	0.00696797	3.91769	6.20615	-0.014699	-6.18722	-3.90243	0.00723709	3.17727	2.54889	-0.0129135	-2.52997	-3.16202	
1.6	0.00724433	3.1597	6.48769	-0.0143919	-6.46877	-3.14444	0.00751366	2.41766	2.82743	-0.0125619	-2.80852	-2.4024	
1.625	0.00755555	2.30484	6.79569	-0.0141328	-6.77678	-2.28958	0.00782511	1.56131	3.13302	-0.0122558	-3.11413	-1.54606	
1.65	0.00789006	1.38492	7.11969	-0.0139574	-7.1008	-1.36966	0.0073438	0.639604	3.45495	-0.0120345	-3.43795	-0.625871	
1.675	0.00823617	0.432356	7.45021	-0.0138859	-7.43132	-0.417096	0.00765551	-0.31382	3.78525	-0.0119147	-3.76825	0.327553	
1.7	0.00858229	-0.520474	7.77769	-0.013927	-7.7588	0.535734	0.0079672	-1.26705	4.1138	-0.0119083	-4.0968	1.28079	
1.725	0.0089168	-1.44109	8.09332	-0.0140741	-8.07443	1.45635	0.00826842	-2.18763	4.4317	-0.0120096	-4.41469	2.20136	
1.75	0.00830536	-2.29819	8.38864	-0.0143095	-8.37163	2.31192	0.00854873	-3.04338	4.73057	-0.0121988	-4.71355	3.05712	
1.775	0.00855416	-3.05764	8.65686	-0.0145941	-8.63983	3.07137	0.0087976	-3.8021	5.00257	-0.0124424	-4.98553	3.81584	
1.8	0.00876551	-3.70194	8.89238	-0.0143688	-8.87535	3.71567	0.00900766	-4.4415	5.24097	-0.0125638	-5.22392	4.45523	
1.825	0.00894407	-4.24547	9.04408	-0.0131361	-9.02703	4.25921	0.00918169	-4.97042	5.43761	-0.0124333	-5.42054	4.98416	
1.85	0.00909379	-4.70064	9.04195	-0.0110679	-9.02489	4.71437	0.00932369	-5.40137	5.58419	-0.0121137	-5.56711	5.4151	
1.875	0.00921665	-5.07372	8.83197	-0.00847032	-8.8149	5.08745	0.00943661	-5.74364	5.67592	-0.0116998	-5.65883	5.75737	
1.9	0.00931296	-5.366	8.38577	-0.00574269	-8.3687	5.37974	0.00952255	-6.00389	5.71302	-0.0113016	-5.69592	6.01762	
1.925	0.009382	-5.57552	7.70827	-0.0033185	-7.69118	5.58925	0.00958293	-6.18662	5.70136	-0.0110254	-5.68426	6.20035	
1.95	0.00942263	-5.69905	6.84085	-0.00159252	-6.82376	5.71278	0.00961864	-6.29468	5.65221	-0.0109546	-5.6351	6.30842	
1.975	0.00943401	-5.73409	5.85777	-0.000847118	-5.84068	5.74783	0.00963019	-6.3297	5.58118	-0.0111335	-5.56408	6.34343	
2	0.00941602	-5.6803	4.85458	-0.00119511	-4.8375	5.69404	0.00961779	-6.29231	5.50661	-0.0115589	-5.4895	6.30604	
2.025	0.00936943	-5.53986	3.93078	-0.00255588	-3.91369	5.55359	0.00958137	-6.18225	5.44757	-0.0121805	-5.43047	6.19598	
2.05	0.00929561	-5.31673	3.17128	-0.00467245	-3.1542	5.33047	0.00952055	-5.99828	5.4217	-0.0129106	-5.4046	6.01201	
2.075	0.00919602	-5.01506	2.63211	-0.00716397	-2.61504	5.0288	0.00943456	-5.73788	5.44304	-0.01364	-5.42595	5.75161	
2.1	0.00907147	-4.63705	2.33346	-0.00959794	-2.3164	4.65079	0.00932207	-5.39678	5.52039	-0.014257	-5.50332	5.41051	
2.125	0.00892147	-4.18099	2.2602	-0.0115641	-2.24315	4.19472	0.00918099	-4.96843	5.65647	-0.0146654	-5.63941	4.98216	
2.15	0.00874375	-3.63968	2.36791	-0.0127366	-2.35088	3.65341	0.00900833	-4.44342	5.84814	-0.0147993	-5.83109	4.45715	
2.175	0.00853387	-2.99945	2.59177	-0.0129181	-2.57475	3.01319	0.00880002	-3.80904	6.08769	-0.0146353	-6.07065	3.82277	
2.2	0.00828681	-2.24484	2.86421	-0.0125859	-2.8472	2.25857	0.00855317	-3.05612	6.36296	-0.0143366	-6.34593	3.06985	
2.225	0.00800851	-1.394	3.16142	-0.0123007	-3.14442	1.40773	0.00827509	-2.20681	6.66247	-0.0140856	-6.64546	2.22054	
2.25	0.00770936	-0.478771	3.47498	-0.0120953	-3.45798	0.492504	0.00886235	-1.29196	6.97786	-0.0139123	-6.95896	1.30722	
2.275	0.00739984	0.468363	3.79595	-0.0119945	-3.77895	-0.45463	0.00851869	-0.34566	7.29909	-0.0138459	-7.2802	0.360919	
2.3	0.0078782	1.41584	4.11657	-0.0120022	-4.09768	-1.40058	0.00817499	0.600903	7.61819	-0.01389	-7.59931	-0.585643	
2.325	0.00754591	2.33	4.427	-0.012118	-4.4081	-2.31474	0.00784288	1.51526	7.92661	-0.0140388	-7.90772	-1.5	
2.35	0.00723677	3.17949	4.71969	-0.0123183	-4.70077	-3.16423	0.00753387	2.36533	8.2164	-0.0142711	-8.19749	-2.35007	
2.375	0.00696232	3.93255	4.98663	-0.0125707	-4.96769	-3.91729	0.00725954	3.11922	8.4799	-0.0145543	-8.46098	-3.10396	
2.4	0.00673072	4.56705	5.22077	-0.0126985	-5.20182	-4.55179	0.00702646	3.75895	8.71136	-0.0143268	-8.69243	-3.74369	
2.425	0.0065388	5.09203	5.41394	-0.0125722	-5.39497	-5.07677	0.00682909	4.30001	8.86006	-0.0130934	-8.84112	-4.28475	
2.45	0.00638211	5.52006	5.55794	-0.0122549	-5.53896	-5.5048	0.00666261	4.75578	8.85692	-0.0110285	-8.83797	-4.74053	
2.475	0.00625733	5.86048	5.64801	-0.0118412	-5.62902	-5.84522	0.00652454	5.13323	8.64865	-0.00843997	-8.62968	-5.11797	
2.5	0.00616215	6.11986	5.68432	-0.0114415	-5.66531	-6.10461	0.0064144	5.43385	8.20732	-0.00572752	-8.18834	-5.41859	
2.525	0.00609504	6.30258	5.67263	-0.011162	-5.65362	-6.28732	0.00633311	5.65532	7.53792	-0.00332344	-7.51893	-5.64006	
2.55	0.00605509	6.41126	5.62403	-0.0110861	-5.60502	-6.396	0.00628226	5.79352	6.68145	-0.00161999	-6.66246	-5.77826	
2.575	0.00604184	6.44727	5.5539	-0.0112582	-5.53489	-6.43201	0.00626331	5.84459	5.71128	-0.000896381	-5.69229	-5.82933	
2.6	0.00605517	6.41094	5.48032	-0.0116756	-5.46131	-6.39568	0.00627702	5.80659	4.72172	-0.00126257	-4.70273	-5.79133	
2.625	0.00609528	6.30173	5.42211	-0.0122883	-5.40311	-6.28647	0.00632315	5.68018	3.81087	-0.00263606	-3.79189	-5.66492	
2.65	0.0061627	6.11813	5.3967	-0.0130091	-5.37769	-6.10287	0.00640067	5.46816	3.06239	-0.00475923	-3.04342	-5.4529	
2.675	0.00625836	5.85745	5.41795	-0.0137293	-5.39896	-5.84219	0.00650825	5.17396	2.53142	-0.00725158	-2.51245	-5.1587	
2.7	0.0063838	5.51532	5.49458	-0.0143371	-5.4756	-5.50006	0.00664505	4.79973	2.23774	-0.00968147	-2.21878	-4.78447	
2.725	0.00654133	5.08517	5.62929	-0.0147362	-5.61032	-5.06991	0.00681145	4.34422	2.16637	-0.0116396	-2.14743	-4.32896	
2.75	0.00673423	4.55771	5.81902	-0.0148605	-5.80007	-4.54245	0.00700965	3.80112	2.27347	-0.0128009	-2.25454	-3.78586	
2.775	0.00696697	3.92036	6.05619	-0.0146859	-6.03726	-3.9051	0.00724411	3.15795	2.49508	-0.0129687	-2.47617	-3.14269	
2.8	0.0072427	3.16409	6.32893	-0.0143753	-6.31002	-3.14883	0.00752007	2.40002	2.76482	-0.0126206	-2.74591	-2.38476	
2.825	0.00755324	2.31109	6.62635	-0.0141114	-6.60744	-2.29583	0.00783083	1.54552	3.05976	-0.0123178	-3.04087	-1.53026	
2.85	0.00788703	1.39314	6.9397	-0.0139299	-6.92081	-1.37788	0.0073483	0.62576	3.37092	-0.0120989	-3.35392	-0.612027	
2.875	0.0082324	0.442609	7.26071	-0.0138508	-7.24182	-0.427349	0.00765935	-0.325632	3.69154	-0.0119796	-3.67454	0.339365	
2.9	0.00857778	-0.508184	7.5803	-0.0138834	-7.56141	0.523444	0.00797037	-1.27683	4.01198	-0.0119723	-3.99498	1.29056	
2.925	0.00891156	-1.42681	7.88959	-0.0140215	-7.8707	1.44207	0.00827094	-2.19541	4.32329	-0.0120715	-4.30627	2.20914	
2.95	0.00830003	-2.28204	8.17943	-0.0142477	-8.16241	2.29577	0.00855063	-3.04927	4.6164	-0.0122578	-4.59937	3.063	
2.975	0.00854826	-3.03978	8.44174	-0.0145232	-8.42472	3.05351	0.00879894	-3.80626	4.8822	-0.0124982	-4.86516	3.81999	
3	0.00875913	-3.68263	8.67281	-0.0142906	-8.65578	3.69636	0.0090085	-4.44416	5.11315	-0.0126157	-5.0961	4.45789	
3.025	0.00893739	-4.22527	8.83866	-0.0130631	-8.82161	4.23901	0.00918214	-4.97187	5.30403	-0.0124765	-5.28696	4.98561	
3.05	0.00908711	-4.68044	8.88798	-0.0110233	-8.87092	4.69417	0.00932385	-5.40194	5.44984	-0.0121389	-5.43276	5.41567	
3.075	0.00921036	-5.05466	8.78013	-0.00848148	-8.76306	5.06839	0.00943659	-5.74368	5.54783	-0.0116944	-5.53074	5.75741	
3.1	0.00930749	-5.34933	8.49253	-0.00582985	-8.47545	5.36306	0.00952247	-6.00373	5.59868	-0.0112509	-5.58158	6.01747	
3.125	0.00937774	-5.56242	8.02664	-0.00348357	-8.00955	5.57615	0.00958289	-6.18656	5.60705	-0.0109138	-5.58995	6.20029	
3.15	0.00941992	-5.69045	7.41072	-0.00181378	-7.39363	5.70419	0.00961872	-6.29495	5.58144	-0.0107679	-5.56434	6.30868	
3.175	0.00943302	-5.73054	6.69753	-0.00108365	-6.68045	5.74428	0.00963044	-6.33043	5.53344	-0.0108619	-5.51633	6.34417	
3.2	0.00941676	-5.68184	5.9563	-0.00140036	-5.93922	5.69557	0.00961822	-6.29356	5.47654	-0.0111997	-5.45944	6.30729	
3.225	0.00937174	-5.54602	5.2603	-0.00269463	-5.24322	5.55975	0.00958195	-6.18397	5.42468	-0.0117397	-5.40758	6.1977	
3.25	0.0092992	-5.32666	4.67335	-0.00473343	-4.65627	5.3404	0.00952124	-6.00031	5.39063	-0.0124024	-5.37354	6.01404	
3.275	0.00920051	-5.02766	4.23889	-0.00716246	-4.22182	5.04139	0.00943527	-5.73997	5.38445	-0.0130841	-5.36736	5.7537	
3.3	0.00907644	-4.65114	3.97431	-0.00956818	-3.95726	4.66487	0.00932268	-5.39863	5.41225	-0.0136745	-5.39517	5.41236	
3.325	0.00892657	-4.1955	3.87063	-0.0115461	-3.85359	4.20923	0.0091814	-4.96971	5.47555	-0.0140743	-5.45849	4.98344	
3.35	0.00874869	-3.65379	3.8964	-0.0127637	-3.87936	3.66753	0.00900843	-4.44383	5.5714	-0.0142113	-5.55435	4.45757	
3.375	0.0085385	-3.01272	4.00397	-0.0130097	-3.98695	3.02645	0.00879973	-3.80834	5.69319	-0.0140533	-5.67616	3.82207	
