time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.83192e-05	0.00319212	0.227275	-2.37416e-05	-4.58096e-06	2.6499e-05	-2.49764e-05	0.0600148	0.000406807	0.0303179	-0.0098614	0.312011	0	0	0	0	0	0	0	0.00295932	0	0	0.119302	0	0	0	0	-1.06526e-06	0.0600109	0.000380602	
0.025	-3.81768e-05	0.00330357	0.227277	-2.37576e-05	-4.44089e-06	2.61432e-05	-3.33072e-05	0.0601001	0.00148938	0.0303066	-0.00969814	0.311596	-0.000454954	0.00653013	-0.0165838	-0.0181982	0.261205	-0.663354	0	0.00598855	0	0	0.123513	0	0	0	0	-9.37905e-06	0.0600961	0.00146447	
0.05	-3.7972e-05	0.00349234	0.227278	-2.3779e-05	-4.23161e-06	2.56013e-05	-5.99743e-05	0.0603731	0.00310956	0.0302927	-0.0094544	0.310965	-0.000556687	0.00974984	-0.0252548	-0.0040693	0.128788	-0.346836	0	0.00915929	0	0	0.130644	0	0	0	0	-3.60381e-05	0.0603692	0.00308658	
0.075	-3.77456e-05	0.00376298	0.227281	-2.37997e-05	-3.97521e-06	2.49447e-05	-0.000117388	0.0609613	0.00502068	0.0302819	-0.00915595	0.3102	-0.000430331	0.0119378	-0.030604	0.00505423	0.087518	-0.213971	0	0.0125464	0	0	0.140861	0	0	0	0	-9.34741e-05	0.0609575	0.005	
0.1	-3.75413e-05	0.00412197	0.227283	-2.38144e-05	-3.68088e-06	2.42622e-05	-0.000212428	0.061935	0.00693177	0.0302793	-0.00881332	0.309405	-0.000102613	0.0137054	-0.0318134	0.0131087	0.070703	-0.0483747	0	0.01623	0	0	0.154406	0	0	0	0	-0.000188581	0.0619318	0.00691342	
0.125	-3.73937e-05	0.00457776	0.227284	-2.38209e-05	-3.32858e-06	2.36514e-05	-0.00033822	0.063224	0.00855187	0.030287	-0.00840254	0.308693	0.000305196	0.0164312	-0.0284761	0.0163124	0.109033	0.133493	0	0.0202971	0	0	0.1716	0	0	0	0	-0.000314483	0.0632215	0.00853553	
0.15	-3.732e-05	0.00514099	0.227285	-2.38211e-05	-2.86353e-06	2.32066e-05	-0.000471329	0.0645882	0.00963435	0.0303026	-0.00785875	0.308174	0.000623952	0.0217514	-0.0207621	0.0127502	0.212807	0.308558	0	0.0248438	0	0	0.192848	0	0	0	0	-0.00044772	0.0645864	0.0096194	
0.175	-3.73214e-05	0.00582477	0.227285	-2.382e-05	-2.21429e-06	2.30001e-05	-0.000581496	0.0657175	0.0100144	0.0303214	-0.00709754	0.307931	0.000751867	0.0304484	-0.00969846	0.00511658	0.347881	0.442546	0	0.0299775	0	0	0.218653	0	0	0	0	-0.000557999	0.0657161	0.01	
0.2	-3.73928e-05	0.00664516	0.227285	-2.38212e-05	-1.32663e-06	2.30622e-05	-0.000650173	0.0664221	0.0096342	0.0303399	-0.00605485	0.308	0.000741209	0.0417079	0.0027648	-0.000426305	0.450382	0.49853	0	0.0358195	0	0	0.249624	0	0	0	0	-0.000626748	0.0664203	0.0096194	
0.225	-3.75285e-05	0.00762153	0.227284	-2.38253e-05	-1.81583e-07	2.33723e-05	-0.000680767	0.0667367	0.00855158	0.0303582	-0.00470821	0.308356	0.000732074	0.0538655	0.0142486	-0.000365408	0.486302	0.459353	0	0.0425078	0	0	0.286494	0	0	0	0	-0.000657379	0.0667341	0.00853553	
0.25	-3.77173e-05	0.00877701	0.227282	-2.38313e-05	1.22167e-06	2.38669e-05	-0.000689848	0.0668312	0.00693135	0.0303779	-0.00305667	0.308925	0.000787684	0.0660614	0.0227581	0.00222441	0.487839	0.340379	0	0.0502005	0	0	0.330133	0	0	0	0	-0.000666475	0.0668273	0.00691342	
0.275	-3.7935e-05	0.010139	0.22728	-2.38405e-05	2.89531e-06	2.44576e-05	-0.00069148	0.0668497	0.00502017	0.0303989	-0.00108612	0.309604	0.000842241	0.0788221	0.0271314	0.0021823	0.510424	0.174931	0	0.0590794	0	0	0.381572	0	0	0	0	-0.000668115	0.0668441	0.005	
0.3	-3.8146e-05	0.0117396	0.227278	-2.38563e-05	4.87325e-06	2.50476e-05	-0.000691638	0.0668533	0.00310899	0.030419	0.00124288	0.310277	0.000802307	0.0931601	0.0269499	-0.00159738	0.57352	-0.00726131	0	0.0693542	0	0	0.442027	0	0	0	0	-0.000668272	0.0668457	0.00308658	
0.325	-3.83123e-05	0.0136167	0.227276	-2.38834e-05	7.20445e-06	2.55437e-05	-0.000691657	0.0668557	0.00148877	0.0304348	0.00398722	0.310837	0.000631927	0.109774	0.0223787	-0.00681518	0.664549	-0.182845	0	0.0812677	0	0	0.512926	0	0	0	0	-0.000668279	0.0668457	0.00146447	
0.35	-3.84022e-05	0.0158146	0.227275	-2.39259e-05	9.94663e-06	2.58691e-05	-0.00069169	0.0668584	0.000406164	0.0304435	0.00721385	0.311191	0.000348365	0.129065	0.0141593	-0.0113425	0.771655	-0.328775	0	0.0951014	0	0	0.595945	0	0	0	0	-0.000668279	0.0668457	0.000380602	
