time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.45	-8.59199e-05	0.0509024	0.217075	-4.85281e-05	0.000100354	1.31222e-05	-4.85234e-05	0.070265	1.31147e-05	0.0294401	0.0576523	0.288256	0.000197229	0.154239	0.00207043	0.00126414	-0.193443	0.0134992	0	0.104862	0	0	-0.167356	0	
0.475	-8.60736e-05	0.0534625	0.217074	-4.86239e-05	0.000106321	1.33918e-05	-4.86192e-05	0.0702709	1.33838e-05	0.0294457	0.0613594	0.288314	0.00022325	0.148282	0.00234869	0.00104087	-0.238275	0.0111304	0	0.100286	0	0	-0.198773	0	
0.5	-8.62411e-05	0.0558986	0.217073	-4.87126e-05	0.000112001	1.36695e-05	-4.8708e-05	0.0702766	1.36612e-05	0.0294518	0.0648892	0.288378	0.000242844	0.141191	0.00255872	0.000783737	-0.283616	0.00840109	0	0.0949221	0	0	-0.230383	0	
0.525	-8.64174e-05	0.0581909	0.217073	-4.87939e-05	0.000117347	1.39497e-05	-4.87893e-05	0.070282	1.3941e-05	0.0294581	0.068213	0.288446	0.000255304	0.132954	0.00269301	0.000498413	-0.329478	0.0053716	0	0.0887654	0	0	-0.262188	0	
0.55	-8.65973e-05	0.0603198	0.217072	-4.88674e-05	0.000122313	1.42262e-05	-4.88628e-05	0.0702869	1.42172e-05	0.0294646	0.071302	0.288514	0.000260083	0.123558	0.00274573	0.000191165	-0.375857	0.00210871	0	0.0818111	0	0	-0.294186	0	
0.575	-8.67752e-05	0.0622652	0.217071	-4.89329e-05	0.000126852	1.44925e-05	-4.89284e-05	0.0702915	1.44832e-05	0.0294711	0.0741267	0.288582	0.000256801	0.11299	0.00271283	-0.000131275	-0.422735	-0.00131592	0	0.0740545	0	0	-0.326379	0	
0.6	-8.69452e-05	0.0640071	0.21707	-4.89902e-05	0.000130918	1.47419e-05	-4.89857e-05	0.0702955	1.47324e-05	0.0294772	0.0766576	0.288647	0.000245256	0.101237	0.00259216	-0.000461811	-0.470081	-0.0048267	0	0.0654906	0	0	-0.358765	0	
0	-8.69452e-05	0.0640071	0.21707	-4.89902e-05	0.000130918	1.47419e-05	-4.89857e-05	0.0702955	1.47324e-05	0.0294772	0.0766576	0.288647	0.000245256	0.101237	0.00259216	-0.000461811	-0.470081	-0.0048267	0	0.058042	0	0	-0.396008	0	
0.025	-8.69507e-05	0.065337	0.21707	-4.90508e-05	0.000134932	0.000405624	-4.90391e-05	0.0702986	1.46972e-05	0.0294771	0.0785823	0.288555	-2.43989e-06	0.0769858	-0.0036727	-0.00990784	-0.970068	-0.250595	0	0.0488145	0	0	-0.343702	0	
0.05	-8.66888e-05	0.0664523	0.217073	-4.91378e-05	0.000143737	0.0015396	-4.9105e-05	0.0703012	1.41924e-05	0.0294669	0.0801767	0.288183	-0.000408751	0.0637774	-0.0148937	-0.0162525	-0.528334	-0.44884	0	0.0407866	0	0	-0.299842	0	
