R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
2.41758	5.69945	-0.00408039	-5.58242	-3.03297	2.57802	5.40659	-0.0046044	-5.41044	-2.35055	-1772.71	443.85	-215.2	-1985.22	263.62	376.6	96.84	1312.72	
1.53846	5.69945	-0.00390858	-5.49451	-2.32967	1.61099	5.40659	-0.00422642	-5.32253	-2.08681	-1646.28	371.22	-320.11	-2047.09	438.47	260.93	-53.8	1818.44	
0.571429	5.69945	-0.00386563	-5.58242	-1.45055	0.81978	5.40659	-0.00405462	-5.32253	-1.38352	-1565.58	301.28	-287.83	-1969.08	158.71	255.55	193.68	1089.45	
-0.395604	5.69945	-0.00386563	-5.49451	-0.131868	-0.235165	5.40659	-0.00408898	-5.49835	-0.152747	-1191.67	322.8	-336.25	-1926.04	360.46	225.96	309.35	1269.68	
-1.36264	5.69945	-0.00409757	-5.49451	1.36264	-1.02637	5.40659	-0.00421783	-5.41044	0.638462	-1202.43	301.28	-357.77	-987.23	51.11	94.15	373.91	933.43	
-2.32967	5.69945	-0.00444118	-5.49451	2.32967	-1.99341	5.40659	-0.00410616	-5.32253	2.22088	-473.44	277.07	-390.05	-696.71	559.52	131.81	478.82	161.4	
-3.20879	5.69945	-0.00505109	-5.49451	3.47253	-2.87253	5.49451	-0.00391717	-5.41044	3.01209	-769.34	333.56	-322.8	-562.21	691.33	199.06	220.58	293.21	
-4	5.69945	-0.00560087	-5.58242	4.17582	-3.66374	5.40659	-0.00421783	-5.41044	3.89121	-578.35	271.69	-129.12	785.48	737.06	180.23	107.6	922.67	
-4.79121	5.61154	-0.00595307	-5.58242	5.67033	-4.45495	5.49451	-0.00431233	-5.41044	4.68242	-621.39	169.47	-217.89	-1245.47	903.84	2.69	-21.52	1159.39	
-5.40659	5.52363	-0.00632246	-5.58242	6.28571	-5.15824	5.67033	-0.00441541	-5.58626	5.20989	-406.19	-59.18	-121.05	-1735.05	890.39	34.97	86.08	1240.09	
-6.02198	5.52363	-0.00669184	-5.67033	6.72527	-5.77363	5.58242	-0.00449272	-5.49835	5.82527	-839.28	-277.07	-371.22	-255.55	1127.11	-443.85	-21.52	1135.18	
-6.28571	5.43571	-0.00612488	-5.93407	6.63736	-5.94945	5.67033	-0.00450131	-5.49835	6.08901	-1175.53	-484.2	-796.24	1283.13	930.74	-532.62	-32.28	1423.01	
-6.63736	5.43571	-0.00456145	-5.93407	6.28571	-6.38901	5.67033	-0.00450131	-5.49835	6.44066	-833.9	-556.83	-1132.49	1702.77	1011.44	-538	-13.45	933.43	
-6.98901	5.43571	-0.00350484	-5.58242	6.37363	-6.65275	5.67033	-0.00459581	-5.49835	6.88022	-887.7	-793.55	-863.49	1070.62	1202.43	-712.85	-32.28	1406.87	
-7.34066	5.43571	-0.000429515	-4.87912	7.07692	-6.91648	5.67033	-0.00435528	-5.49835	7.05604	-836.59	-753.2	664.43	-1105.59	852.73	-610.63	-29.59	1318.1	
-7.6044	5.43571	0.00108238	-5.49451	8.04396	-7.18022	5.67033	-0.00387422	-5.49835	7.31978	-201.75	-562.21	1027.58	-1694.7	1167.46	-516.48	0	1479.5	
-7.78022	5.69945	0.00472466	-6.46154	8.48352	-7.35604	5.67033	-0.00324713	-5.41044	7.58352	-583.73	-231.34	-48.42	-1654.35	508.41	-400.81	-123.74	1331.55	
-7.95604	5.78736	0.00484492	-6.28571	8.3956	-7.53187	5.58242	-0.00302378	-5.41044	7.67143	-201.75	-239.41	-1552.13	831.21	1076	-215.2	-271.69	1468.74	
-7.86813	5.61154	0.00634823	-5.05495	7.69231	-7.44396	5.49451	-0.00311828	-5.32253	7.67143	-855.42	-247.48	139.88	1600.55	1191.67	-207.13	-338.94	1323.48	
-7.86813	5.69945	0.00572973	-5.40659	7.34066	-7.44396	5.58242	-0.00334162	-5.49835	7.67143	-629.46	-10.76	1369.21	1713.53	876.94	-182.92	37.66	1447.22	
-7.6044	5.69945	0.00343612	-6.02198	6.9011	-7.44396	5.58242	-0.00374537	-5.41044	7.58352	-158.71	-215.2	535.31	1460.67	1455.29	-293.21	166.78	1665.11	
-7.34066	5.69945	0.00125418	-6.28571	6.98901	-7.26813	5.58242	-0.00421783	-5.41044	7.58352	-562.21	-282.45	-914.6	-965.71	1248.16	-419.64	290.52	2170.83	
-7.16484	5.69945	-0.0008848	-5.84615	7.42857	-7.09231	5.67033	-0.00434669	-5.41044	7.23187	551.45	-511.1	-1145.94	-1759.26	1517.16	-521.86	400.81	1839.96	
-6.72527	5.52363	-0.00274889	-5.05495	6.98901	-6.74066	5.67033	-0.00470748	-5.32253	6.79231	-59.18	-355.08	-427.71	-755.89	1191.67	-548.76	443.85	1097.52	
-6.37363	5.61154	-0.00445836	-5.31868	6.37363	-6.47692	5.58242	-0.00628809	-5.32253	6.35275	-182.92	-312.04	-753.2	-355.08	1067.93	-470.75	465.37	2.69	
-6.02198	5.69945	-0.00540329	-5.31868	5.84615	-5.86154	5.58242	-0.00674338	-5.41044	5.82527	-634.84	-223.27	-855.42	-145.26	677.88	-408.88	266.31	-215.2	
-5.49451	5.69945	-0.00509404	-5.31868	5.40659	-5.42198	5.58242	-0.00656298	-5.32253	5.20989	-454.61	-45.73	-898.46	-511.1	484.2	-298.59	486.89	-21.52	
-4.96703	5.69945	-0.00462158	-5.31868	4.7033	-4.80659	5.58242	-0.00609911	-5.32253	4.68242	-645.6	-16.14	-890.39	-723.61	572.97	-212.51	279.76	317.42	
-4.26374	5.69945	-0.00456145	-5.31868	4.17582	-4.19121	5.58242	-0.00590153	-5.41044	3.97912	-88.77	-115.67	-621.39	-1070.62	589.11	-166.78	94.15	1041.03	
-3.56044	5.69945	-0.0043381	-5.40659	3.2967	-3.48791	5.49451	-0.00529162	-5.41044	3.36374	-441.16	-18.83	-427.71	-887.7	653.67	-29.59	40.35	-255.55	
-2.85714	5.69945	-0.00419206	-5.49451	2.59341	-2.6967	5.49451	-0.00499955	-5.49835	2.66044	-247.48	56.49	-161.4	-441.16	314.73	-88.77	-112.98	-371.22	
-1.97802	5.78736	-0.00434669	-5.58242	1.97802	-1.90549	5.58242	-0.00473325	-5.58626	1.69341	-225.96	411.57	-123.74	-142.57	930.74	-338.94	-330.87	473.44	
-1.0989	5.78736	-0.00435528	-5.49451	1.0989	-1.02637	5.49451	-0.00412334	-5.49835	1.16593	153.33	72.63	-376.6	-26.9	938.81	-75.32	255.55	707.47	
-0.307692	5.69945	-0.0043381	-5.49451	0.21978	-0.147253	5.49451	-0.00401167	-5.41044	0.286813	-53.8	80.7	-390.05	309.35	1046.41	-45.73	392.74	1172.84	
0.571429	5.69945	-0.00436387	-5.58242	-0.659341	0.731868	5.49451	-0.00419206	-5.32253	-0.68022	-190.99	0	-234.03	161.4	987.23	-34.97	459.99	1207.81	
1.45055	5.78736	-0.00446695	-5.58242	-1.53846	1.52308	5.49451	-0.00434669	-5.32253	-1.38352	-86.08	29.59	-357.77	201.75	661.74	-86.08	683.26	984.54	
2.24176	5.78736	-0.00459581	-5.49451	-2.32967	2.4022	5.49451	-0.00440682	-5.23462	-2.35055	-303.97	0	-422.33	-234.03	207.13	-40.35	766.65	726.3	
3.12088	5.78736	-0.00481056	-5.49451	-3.12088	3.10549	5.58242	-0.00486211	-5.23462	-3.22967	-172.16	29.59	-524.55	142.57	914.6	-86.08	731.68	516.48	
3.82418	5.69945	-0.00510263	-5.49451	-3.91209	4.07253	5.49451	-0.00536034	-5.23462	-4.10879	-215.2	16.14	-648.29	172.16	602.56	-45.73	960.33	209.82	
4.52747	5.78736	-0.0053088	-5.31868	-4.79121	4.6	5.58242	-0.00569536	-5.23462	-4.81209	-145.26	72.63	-739.75	306.66	594.49	-139.88	766.65	-115.67	
5.23077	5.78736	-0.00556651	-5.31868	-5.23077	5.21538	5.49451	-0.00621937	-5.23462	-5.33956	-344.32	161.4	-774.72	-260.93	282.45	-290.52	626.77	-263.62	
5.75824	5.69945	-0.00590153	-5.31868	-5.75824	5.74286	5.58242	-0.00663171	-5.32253	-5.86703	-513.79	220.58	-879.63	-589.11	454.61	-107.6	489.58	110.29	
5.93407	5.69945	-0.00556651	-5.31868	-6.02198	6.00659	5.49451	-0.00621078	-5.32253	-6.13077	-616.01	110.29	-858.11	-1027.58	607.94	-139.88	433.09	10.76	
6.37363	5.69945	-0.00516277	-5.31868	-6.54945	6.35824	5.49451	-0.0048707	-5.58626	-6.65824	-815.07	0	-694.02	-1355.76	-8.07	-29.59	1070.62	137.19	
6.72527	5.69945	-0.00475043	-5.40659	-6.9011	6.70989	5.40659	-0.0043381	-5.32253	-7.00989	-1172.84	166.78	-597.18	-997.99	572.97	196.37	1000.68	-645.6	
6.98901	5.78736	-0.00417488	-5.40659	-7.25275	7.06154	5.40659	8.59029e-05	-4.61923	-6.83407	-887.7	376.6	-449.23	-1288.51	807	441.16	-1019.51	-1657.04	
7.16484	5.87527	-0.00397731	-5.49451	-7.42857	7.32527	5.40659	0.00182973	-5.32253	-6.83407	-1353.07	503.03	-363.15	-1288.51	2.69	430.4	-1232.02	-1110.97	
7.34066	5.87527	-0.00351343	-5.49451	-7.51648	7.41319	5.49451	0.00430374	-6.37747	-7.27363	-901.15	640.22	-341.63	-1170.15	486.89	481.51	742.44	1304.65	
7.34066	5.87527	-0.00316982	-5.58242	-7.6044	7.58901	5.49451	0.00559228	-5.67418	-8.15275	-1291.2	535.31	-139.88	-1207.81	347.01	521.86	1019.51	1705.46	
7.42857	5.87527	-0.00309251	-5.58242	-7.69231	7.5011	5.40659	0.00597025	-5.1467	-7.97692	-1016.82	516.48	0	-1275.06	462.68	416.95	-1006.06	-551.45	
7.42857	5.87527	-0.00316123	-5.58242	-7.6044	7.5011	5.49451	0.00559228	-5.67418	-7.18571	-1336.93	486.89	322.8	-1449.91	457.3	228.65	-1006.06	-1630.14	
7.34066	5.87527	-0.00344471	-5.75824	-7.6044	7.32527	5.58242	0.00347907	-6.11374	-7.00989	-1035.65	438.47	325.49	-1724.29	158.71	263.62	217.89	-43.04	
7.25275	5.78736	-0.00387422	-5.75824	-7.42857	7.14945	5.58242	0.000274889	-5.76209	-7.44945	-1253.54	336.25	508.41	-1616.69	83.39	325.49	1202.43	1718.91	
7.16484	5.78736	-0.00404603	-5.84615	-7.16484	6.97363	5.40659	-0.000369383	-5.05879	-7.36154	-1460.67	266.31	554.14	-1183.6	190.99	384.67	-425.02	-728.99	
6.72527	5.78736	-0.00482774	-5.84615	-6.63736	6.62198	5.40659	-0.00257709	-5.58626	-6.57033	-645.6	328.18	629.46	-422.33	185.61	363.15	-242.1	-88.77	
6.46154	5.78736	-0.00674338	-5.75824	-6.37363	6.35824	5.40659	-0.00452708	-5.58626	-6.13077	-503.03	285.14	145.26	435.78	236.72	266.31	-341.63	242.1	
5.93407	5.78736	-0.00680351	-5.67033	-5.67033	5.83077	5.40659	-0.00541188	-5.67418	-5.69121	-333.56	185.61	153.33	-1188.98	476.13	252.86	-535.31	675.19	
5.49451	5.69945	-0.00653721	-5.67033	-5.40659	5.3033	5.49451	-0.00516277	-5.67418	-5.16374	-680.57	104.91	69.94	247.48	583.73	64.56	-333.56	567.59	
4.96703	5.69945	-0.00617642	-5.49451	-4.87912	4.77582	5.49451	-0.0052229	-5.58626	-4.63626	-435.78	5.38	156.02	80.7	446.54	67.25	-247.48	546.07	
4.26374	5.69945	-0.00548061	-5.49451	-4.08791	4.16044	5.49451	-0.00481915	-5.49835	-4.02088	-642.91	59.18	-215.2	-1127.11	484.2	91.46	-24.21	78.01	
3.64835	5.69945	-0.00499955	-5.49451	-3.56044	3.45714	5.40659	-0.00486211	-5.49835	-3.49341	-866.18	8.07	-209.82	-1253.54	156.02	-2.69	121.05	379.29	
2.94505	5.78736	-0.00452708	-5.49451	-2.94505	2.75385	5.49451	-0.00480197	-5.49835	-2.7022	-965.71	94.15	-301.28	-1404.18	172.16	24.21	215.2	-150.64	
2.06593	5.69945	-0.00421783	-5.49451	-2.24176	1.78681	5.49451	-0.00463876	-5.41044	-1.82308	-887.7	75.32	-325.49	-1818.44	142.57	72.63	199.06	180.23	
1.27473	5.69945	-0.00409757	-5.58242	-1.53846	1.08352	5.49451	-0.0046903	-5.41044	-0.943956	-1076	86.08	-242.1	-1963.7	59.18	40.35	56.49	398.12	
0.483516	5.69945	-0.00401167	-5.49451	-0.659341	0.116484	5.49451	-0.00464735	-5.49835	-0.0648352	-847.35	185.61	-341.63	-2092.82	34.97	150.64	8.07	-83.39	
-0.395604	5.78736	-0.00400308	-5.49451	0.131868	-0.762637	5.49451	-0.00463876	-5.49835	0.814286	-971.09	112.98	-314.73	-1920.66	75.32	129.12	137.19	352.39	
-1.27473	5.78736	-0.00408898	-5.49451	1.0989	-1.64176	5.40659	-0.00468171	-5.41044	1.60549	-1049.1	147.95	-322.8	-1931.42	204.44	193.68	177.54	-78.01	
-2.15385	5.69945	-0.00430374	-5.58242	1.97802	-2.43297	5.49451	-0.00481056	-5.41044	2.3967	-1414.94	161.4	-322.8	-1258.92	2.69	61.87	228.65	-312.04	
-2.94505	5.78736	-0.00468171	-5.49451	2.94505	-3.22418	5.49451	-0.00489647	-5.41044	3.36374	-613.32	129.12	-266.31	-801.62	371.22	104.91	228.65	-285.14	
-3.73626	5.69945	-0.00520572	-5.58242	3.82418	-4.01538	5.49451	-0.00503391	-5.49835	3.97912	-661.74	91.46	-204.44	-478.82	177.54	188.3	99.53	554.14	
-4.52747	5.78736	-0.00578127	-5.58242	4.7033	-4.63077	5.40659	-0.00510263	-5.49835	4.77033	-519.17	207.13	-156.02	-32.28	459.99	107.6	18.83	847.35	
-5.05495	5.69945	-0.00626232	-5.58242	5.23077	-5.33407	5.40659	-0.0052229	-5.49835	5.47363	-451.92	188.3	-161.4	-8.07	1092.14	134.5	-8.07	777.41	
-5.67033	5.78736	-0.00659734	-5.58242	5.67033	-5.86154	5.40659	-0.00542906	-5.49835	6.0011	-59.18	121.05	-150.64	-131.81	470.75	110.29	10.76	1070.62	
-5.84615	5.78736	-0.00621078	-5.67033	6.02198	-6.03736	5.49451	-0.00536893	-5.49835	6.17692	-664.43	2.69	-209.82	798.93	914.6	-255.55	-26.9	971.09	
-6.28571	5.61154	-0.00472466	-5.58242	6.63736	-6.38901	5.58242	-0.00530021	-5.49835	6.61648	-804.31	-174.85	373.91	1121.73	570.28	-255.55	150.64	989.92	
-6.54945	5.52363	-0.00249978	-5.75824	6.1978	-6.74066	5.58242	-0.00517136	-5.41044	6.96813	-465.37	-336.25	979.16	1678.56	839.28	-427.71	43.04	887.7	
-6.9011	5.52363	-0.000154625	-6.37363	6.28571	-7.0044	5.67033	-0.00436387	-5.41044	7.14396	-69.94	-422.33	126.43	-123.74	922.67	-535.31	147.95	1205.12	
-7.16484	5.61154	0.00297224	-6.10989	6.98901	-7.18022	5.67033	-0.00359933	-5.41044	7.40769	-376.6	-739.75	-1431.08	-1635.52	844.66	-586.42	196.37	1441.84	
-7.42857	5.61154	0.00416629	-5.58242	8.13187	-7.35604	5.67033	-0.00322136	-5.41044	7.67143	-239.41	-726.3	-772.03	-1622.07	997.99	-642.91	209.82	1135.18	
-7.42857	5.52363	0.00560946	-5.14286	8.21978	-7.44396	5.67033	-0.00322136	-5.41044	7.67143	-508.41	-543.38	505.72	-96.84	863.49	-605.25	212.51	1105.59	
-7.42857	5.61154	0.00649426	-5.58242	7.95604	-7.44396	5.67033	-0.00315264	-5.41044	7.67143	-704.78	-328.18	1315.41	1393.42	858.11	-543.38	260.93	1137.87	
-7.51648	5.69945	0.00549779	-6.46154	6.9011	-7.44396	5.67033	-0.00330726	-5.32253	7.67143	-207.13	-322.8	161.4	1756.57	858.11	-546.07	443.85	1283.13	
-7.42857	5.69945	0.00323854	-6.1978	6.9011	-7.44396	5.67033	-0.00355638	-5.23462	7.40769	-134.5	-285.14	-575.66	726.3	1240.09	-481.51	607.94	895.77	
-7.25275	5.69945	0.00170088	-5.49451	7.69231	-7.26813	5.58242	-0.00367665	-5.23462	7.14396	-220.58	-317.42	-715.54	-1740.43	1592.48	-312.04	710.16	0	
-6.98901	5.69945	-0.000369383	-5.31868	6.98901	-7.09231	5.67033	-0.00455285	-5.23462	6.7044	-126.43	-53.8	-613.32	-231.34	1159.39	-368.53	742.44	96.84	
-6.72527	5.61154	-0.0027403	-5.40659	6.54945	-6.74066	5.58242	-0.00620219	-5.32253	6.61648	-80.7	-67.25	-648.29	-435.78	478.82	-260.93	438.47	-271.69	
-6.28571	5.69945	-0.00459581	-5.40659	6.1978	-6.38901	5.49451	-0.00670902	-5.41044	6.26484	-398.12	0	-457.3	-624.08	209.82	-45.73	247.48	-702.09	
-6.02198	5.69945	-0.00505968	-5.40659	5.75824	-5.94945	5.49451	-0.00656298	-5.41044	5.82527	-451.92	-10.76	-443.85	-774.72	946.88	-34.97	196.37	193.68	
-5.49451	5.69945	-0.00531739	-5.49451	5.31868	-5.42198	5.49451	-0.00647708	-5.58626	4.94615	-258.24	53.8	-231.34	-938.81	392.74	-21.52	-59.18	917.29	
-4.96703	5.69945	-0.00518854	-5.58242	4.79121	-4.89451	5.40659	-0.00602179	-5.58626	4.85824	-373.91	0	48.42	-906.53	820.45	102.22	-282.45	1084.07	
-4.26374	5.69945	-0.00494801	-5.75824	4.26374	-4.36703	5.40659	-0.00531739	-5.67418	4.15495	-34.97	61.87	-131.81	86.08	833.9	169.47	-403.5	763.96	
-3.56044	5.69945	-0.0050425	-5.67033	3.38462	-3.57582	5.49451	-0.00488788	-5.67418	3.62747	-40.35	40.35	174.85	815.07	831.21	153.33	-535.31	1121.73	
-2.85714	5.69945	-0.00481915	-5.58242	3.2967	-2.87253	5.49451	-0.00441541	-5.67418	3.01209	-51.11	-2.69	102.22	-1670.49	1121.73	34.97	-508.41	1638.21	
-1.97802	5.61154	-0.00467312	-5.49451	1.62637	-1.99341	5.58242	-0.00417488	-5.67418	2.13297	104.91	-34.97	597.18	-147.95	1328.86	32.28	-500.34	1880.31	
-1.01099	5.61154	-0.00457863	-5.40659	0.747253	-1.2022	5.58242	-0.00414911	-5.58626	1.42967	145.26	-258.24	1218.57	-949.57	1014.13	-336.25	-459.99	1985.22	
-0.307692	5.61154	-0.00457863	-5.84615	0.131868	-0.410989	5.67033	-0.00405462	-5.67418	0.550549	69.94	-320.11	451.92	-1379.97	1081.38	-524.55	-438.47	1595.17	
0.571429	5.61154	-0.00452708	-5.75824	-0.571429	0.468132	5.67033	-0.00414911	-5.67418	-0.328571	-102.22	-338.94	347.01	-1474.12	1154.01	-503.03	-287.83	1775.4	
1.45055	5.61154	-0.00465594	-5.58242	-1.71429	1.43516	5.67033	-0.00428656	-5.58626	-1.20769	-225.96	-344.32	-212.51	634.84	1065.24	-484.2	-185.61	1587.1	
2.32967	5.61154	-0.00464735	-5.49451	-2.15385	2.22637	5.67033	-0.00449272	-5.49835	-2.26264	-247.48	-293.21	-317.42	-798.93	371.22	-422.33	-26.9	1285.82	
3.12088	5.61154	-0.00466453	-5.40659	-3.03297	3.01758	5.58242	-0.00493942	-5.41044	-3.14176	-320.11	-344.32	-583.73	-271.69	957.64	-414.26	-10.76	392.74	
3.91209	5.61154	-0.00481915	-5.31868	-4	3.8967	5.67033	-0.00554933	-5.41044	-4.10879	-75.32	-298.59	-777.41	-223.27	650.98	-468.06	330.87	-349.7	
4.61538	5.61154	-0.00482774	-5.31868	-4.79121	4.42418	5.58242	-0.00597884	-5.41044	-4.72418	-607.94	-301.28	-871.56	-906.53	503.03	-328.18	266.31	-239.41	
5.23077	5.61154	-0.00519713	-5.31868	-5.40659	5.12747	5.49451	-0.00652003	-5.49835	-5.16374	-726.3	-301.28	-793.55	-581.04	548.76	-293.21	88.77	-433.09	
5.75824	5.61154	-0.00531739	-5.31868	-5.84615	5.65495	5.49451	-0.00694955	-5.49835	-6.30659	-1132.49	-236.72	-742.44	-1008.75	400.81	-29.59	121.05	80.7	
6.02198	5.78736	-0.00526585	-5.40659	-6.1978	5.91868	5.31868	-0.00638259	-5.58626	-6.30659	-782.79	371.22	-613.32	-911.91	702.09	217.89	513.79	-1385.35	
6.28571	5.87527	-0.00530021	-5.40659	-6.63736	6.35824	5.31868	-0.00474184	-5.67418	-5.77912	-815.07	583.73	-594.49	-1178.22	508.41	465.37	973.78	-1517.16	
6.72527	5.96319	-0.00501673	-5.40659	-6.9011	6.62198	5.31868	-0.00363369	-5.23462	-6.21868	-755.89	675.19	-589.11	-871.56	-88.77	702.09	688.64	-524.55	
6.98901	5.96319	-0.00426079	-5.40659	-7.16484	6.97363	5.31868	-0.000197577	-4.97088	-6.83407	-1310.03	723.61	-567.59	-1167.46	564.9	944.19	-478.82	1468.74	
7.16484	5.96319	-0.00387422	-5.49451	-7.34066	7.14945	5.40659	0.000987884	-4.88297	-7.88901	-1207.81	723.61	-411.57	-1326.17	400.81	707.47	-508.41	1479.5	
7.25275	5.96319	-0.00309251	-5.49451	-7.42857	7.32527	5.40659	0.00463876	-5.32253	-7.88901	-952.26	742.44	-365.84	-1425.7	449.23	459.99	-1240.09	-156.02	
7.42857	5.96319	-0.00321277	-5.49451	-7.51648	7.58901	5.40659	0.00526585	-5.85	-7.27363	-1223.95	723.61	-161.4	-1315.41	403.5	441.16	-696.71	-1700.08	
7.42857	5.87527	-0.00335021	-5.58242	-7.6044	7.41319	5.49451	0.00587576	-6.20165	-7.0978	-833.9	516.48	75.32	-1143.25	519.17	419.64	53.8	-570.28	
7.42857	5.78736	-0.00336739	-5.67033	-7.6044	7.41319	5.58242	0.00529162	-6.11374	-7.71319	-1304.65	406.19	239.41	-1519.85	419.64	244.79	1484.88	1565.58	
7.34066	5.78736	-0.00363369	-5.75824	-7.69231	7.32527	5.58242	0.00320418	-5.1467	-7.88901	-1199.74	244.79	94.15	-2071.3	161.4	228.65	-285.14	1412.25	
7.25275	5.78736	-0.0038055	-5.67033	-7.69231	7.23736	5.49451	0.00199295	-5.1467	-7.53736	-1081.38	247.48	306.66	-2100.89	508.41	112.98	-1554.82	-1261.61	
7.16484	5.78736	-0.00446695	-5.75824	-7.6044	6.97363	5.49451	-0.00124559	-5.67418	-6.39451	-1315.41	255.55	271.69	-2065.92	96.84	223.27	-516.48	-1654.35	
6.81319	5.78736	-0.00515418	-5.75824	-7.51648	6.62198	5.40659	-0.00378832	-5.93791	-6.21868	-933.43	312.04	309.35	-2098.2	180.23	390.05	1000.68	333.56	
6.63736	5.87527	-0.00560087	-5.75824	-7.51648	6.35824	5.31868	-0.00475043	-5.41044	-6.65824	-1506.4	255.55	303.97	-2039.02	-156.02	438.47	1038.34	1904.52	
6.1978	5.87527	-0.00578127	-5.75824	-7.51648	5.83077	5.31868	-0.00617642	-5.1467	-6.39451	-1369.21	449.23	312.04	-2082.06	220.58	301.28	-1221.26	979.16	
5.75824	5.78736	-0.00582422	-5.75824	-7.51648	5.39121	5.31868	-0.00609052	-5.76209	-5.25165	-1396.11	365.84	317.42	-2025.57	37.66	478.82	-24.21	-1721.6	
5.05495	5.78736	-0.00555792	-5.75824	-6.63736	4.86374	5.31868	-0.00554074	-5.41044	-4.81209	-1250.85	462.68	330.87	-1818.44	231.34	476.13	-303.97	-64.56	
