Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.018	0.0115	-0.0134	1.0076	0.1657	-0.0006	-0.0356	
0.052	0.0254	-0.0225	1.0352	0.1666	-0.007	-0.0332	
0.086	0.0271	0.0117	0.9646	0.1674	-0.0077	-0.0334	
0.12	0.0535	-0.0625	1.021	0.168	-0.0137	-0.0356	
0.154	0.0549	-0.0796	1.0071	0.1688	-0.0161	-0.0359	
0.189	0.0247	0.0044	0.9995	0.169	-0.008	-0.0364	
0.223	0.0349	0.0376	0.9922	0.1694	-0.0037	-0.0355	
0.257	0.0613	-0.0403	1.032	0.17	-0.0035	-0.0334	
0.292	0.0325	0.0647	0.9805	0.1709	-0.0006	-0.0324	
0.335	0.0195	0.0229	1.0254	0.1722	-0.0011	-0.0313	
0.369	0.074	-0.1284	1.0198	0.173	-0.0033	-0.0329	
0.404	0.012	0.0122	0.97	0.1739	-0.0054	-0.0315	
0.438	0.0725	-0.1345	1.0391	0.1749	-0.0133	-0.0356	
0.473	0.0413	0.0103	0.9937	0.1756	-0.0133	-0.0391	
0.506	0.0305	0.0093	0.9639	0.1764	-0.0166	-0.0387	
0.532	0.031	-0.0542	1.0168	0.1768	-0.0173	-0.0382	
0.532	0.031	-0.0542	1.0168	0.1768	-0.0173	-0.0382	
2.406	-0.1948	0.0696	0.3616	0.2001	0.0085	-0.0208	
2.441	-0.0234	0.6538	1.1501	0.1989	0.0265	-0.0259	
2.474	-0.2397	-0.1335	0.947	0.2005	0.0409	-0.0248	
2.5	-0.0063	0.4089	1.3457	0.2033	0.0484	-0.0274	
2.526	0.134	0.2336	1.2703	0.2034	0.0472	-0.0296	
2.543	-0.1443	0.6187	0.7961	0.2036	0.0476	-0.0314	
2.569	0.0037	-0.071	0.2813	0.2064	0.0403	-0.0356	
2.594	0.0835	0.9011	1.2954	0.2107	0.0272	-0.0381	
2.62	0.1489	0.1135	1.4314	0.2142	0.0161	-0.0398	
2.645	0.0613	0.9373	1.4033	0.219	0.0023	-0.0381	
2.671	0.0315	-0.4243	1.0935	0.225	-0.0212	-0.0371	
2.697	0.1099	-0.405	0.5476	0.2273	-0.0462	-0.0321	
2.723	-0.2588	-0.4695	0.7651	0.2276	-0.0672	-0.0296	
2.749	-0.6482	-0.3848	0.6963	0.2321	-0.0808	-0.032	
2.774	-0.3237	-0.3909	0.5591	0.2394	-0.0908	-0.0348	
2.8	-0.2488	-0.5435	1.043	0.249	-0.1025	-0.0409	
2.826	0.3447	0.917	1.6545	0.2528	-0.1065	-0.0431	
2.842	0.7813	0.6853	1.3875	0.2532	-0.1143	-0.0482	
2.869	-0.2036	0.1443	1.1489	0.258	-0.1147	-0.0442	
2.894	-0.2407	-0.3411	0.1404	0.2595	-0.1194	-0.0397	
2.92	0.2117	-0.6453	1.3198	0.2581	-0.1201	-0.0405	
2.945	0.603	1.8784	1.2134	0.2516	-0.1065	-0.0397	
2.971	-0.1194	-1.9319	0.9319	0.2477	-0.1045	-0.039	
2.997	-0.437	-0.5376	0.5715	0.249	-0.0953	-0.0424	
3.022	1.0161	-3.45	0.9233	0.2513	-0.083	-0.0464	
3.048	1.0266	-3.4761	2.3369	0.2494	-0.0694	-0.0548	
3.073	-0.3601	0.0664	0.7793	0.2477	-0.0467	-0.059	
3.099	0.3201	-4.9329	-0.6326	0.2517	-0.0241	-0.0657	
3.126	-0.2043	0.2568	-0.084	0.2544	-0.0016	-0.067	
3.151	0.0828	0.1362	0.2969	0.2543	0.0134	-0.0661	
3.177	0.4307	0.0796	1.05	0.2611	0.03	-0.0643	
3.194	0.3467	0.0073	1.689	0.2648	0.0364	-0.0618	
3.22	-0.1836	0.7275	0.9072	0.2692	0.0424	-0.0519	
3.245	-0.1772	0.7495	0.8066	0.2769	0.041	-0.0431	
3.271	0.1443	-0.1687	1.1006	0.2824	0.0315	-0.0369	
3.297	-0.8882	-0.0613	0.7856	0.2866	0.0205	-0.0352	
3.322	-0.4343	0.1147	1.0095	0.2887	0.0059	-0.0358	
3.348	0.093	-0.2646	0.9199	0.2862	-0.0101	-0.0466	
3.373	0.0029	-0.6577	0.9497	0.2831	-0.0229	-0.0599	
3.399	0.2849	-0.8059	1.0547	0.2804	-0.0274	-0.0727	
3.425	0.3621	0.0078	1.1497	0.2803	-0.0288	-0.0856	
3.451	0.4194	-0.29	1.2026	0.2795	-0.0282	-0.0939	
3.468	0.0474	0.3135	0.3228	0.2784	-0.0232	-0.0981	
3.493	0.1953	0.7153	0.4724	0.2731	-0.0098	-0.1019	
3.519	0.2751	0.2505	0.6267	0.2712	0.0025	-0.1023	
3.546	-0.031	0.6052	0.4565	0.2708	0.0199	-0.0965	
3.571	0.1323	-0.1768	0.9304	0.2682	0.0393	-0.0921	
3.597	-0.1711	-0.6145	1.488	0.2646	0.0532	-0.08	
3.622	0.012	0.9338	0.6689	0.2707	0.0635	-0.0755	
3.648	0.4204	0.4509	1.0498	0.2711	0.0759	-0.0728	
3.674	-0.52	-1.5808	0.24	0.2651	0.0703	-0.0675	
3.699	0.0549	-0.376	1.9722	0.2589	0.0696	-0.0639	
3.725	0.7085	-1.4968	2.6367	0.26	0.0594	-0.0545	
3.75	-0.7651	0.2866	0.3975	0.2629	0.0498	-0.0414	
3.776	-0.4409	0.7861	-0.2786	0.2631	0.0399	-0.0327	
3.802	0.5896	0.8271	1.6084	0.2662	0.0257	-0.026	
3.827	0.4583	2.4927	0.6101	0.2678	0.0114	-0.018	
3.845	0.041	-0.6924	2.5972	0.2684	-0.004	-0.013	
3.87	0.3999	0.9128	1.3328	0.2753	-0.0018	-0.0141	
3.896	-0.071	-0.4414	-0.2485	0.2722	-0.016	-0.0166	
3.921	-0.1082	0.8838	0.5513	0.2675	-0.0181	-0.0184	
3.947	0.0845	-1.0791	1.3447	0.2563	-0.0225	-0.0251	
3.974	0.1116	-0.2803	0.9634	0.2568	-0.016	-0.0332	
3.999	0.1399	-0.2119	1.4192	0.2575	-0.0103	-0.0398	
4.025	0.0649	-0.0342	1.2241	0.2557	0.0006	-0.0454	
4.05	-0.1074	-0.0017	1.2312	0.2579	0.0059	-0.0455	
4.076	-0.0046	-0.052	1.1194	0.2573	0.0177	-0.0447	
4.102	0.0264	0.2661	0.9595	0.2568	0.0266	-0.0442	
4.119	0.1204	0.5352	1.0017	0.2566	0.033	-0.0456	
4.145	0.1313	0.2346	0.8938	0.2558	0.0398	-0.0473	
