time	COG_x	COG_y	COG_z	COG_xx	COG_yy	COG_zz	p_x	p_y	p_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
1.4	-0.00258001	0.0345797	0.223684	-0.00157464	-0.0373879	0.222579	-0.00100537	0.0719675	0.00110434	0.0272108	0.0333718	0.303995	-0.0179663	-0.204435	0.0060795	0.04115	-0.745747	0.255879	-0.0132021	-0.140512	0.00264532	-0.0873821	-0.428159	0.187211	
1.425	-0.00264637	0.0321401	0.223795	-0.001641	-0.0398274	0.222691	-0.00100537	0.0719675	0.00110434	0.0272237	0.029651	0.304136	0.000515717	-0.148832	0.00562648	0.73928	2.22409	-0.0181208	-0.00265435	-0.0975833	0.00447021	0.421909	1.71714	0.0729954	
1.45	-0.00299098	0.0285516	0.223659	-0.00198561	-0.043416	0.222555	-0.00100537	0.0719675	0.00110434	0.0267603	0.0245349	0.304018	-0.0185349	-0.204645	-0.00470358	-0.762023	-2.23249	-0.413202	-0.0137844	-0.143541	-0.00545916	-0.445201	-1.8383	-0.397175	
1.475	-0.00291791	0.0254659	0.223652	-0.00191254	-0.0465016	0.222547	-0.00100537	0.0719675	0.00110434	0.026797	0.0198637	0.304137	0.00146728	-0.186845	0.00475344	0.800085	0.712002	0.378281	0.00292277	-0.123426	-0.000294473	0.668286	0.804574	0.206587	
1.5	-0.00286264	0.0220706	0.223877	-0.00185727	-0.0498969	0.222773	-0.00100537	0.0719675	0.00110434	0.0268427	0.0151796	0.304387	0.00182765	-0.187368	0.0100197	0.0144151	-0.0209171	0.210651	0.00221084	-0.135813	0.00902223	-0.0284774	-0.495463	0.372668	
1.525	-0.00287396	0.019612	0.223759	-0.00186859	-0.0523555	0.222655	-0.00100537	0.0719675	0.00110434	0.0268675	0.0114305	0.304322	0.00099205	-0.149962	-0.00261076	-0.0334241	1.49624	-0.505219	-0.000452649	-0.0983432	-0.0047238	-0.106539	1.49879	-0.549841	
1.55	-0.002888	0.0177768	0.224007	-0.00188263	-0.0541908	0.222902	-0.00100537	0.0719675	0.00110434	0.0269179	0.00859026	0.304647	0.00201662	-0.11361	0.0130131	0.0409826	1.45406	0.624956	-0.000561593	-0.0734098	0.00989709	-0.00435775	0.997339	0.584836	
1.575	-0.00239793	0.0158495	0.224031	-0.00139256	-0.056118	0.222927	-0.00100537	0.0719675	0.00110434	0.0274225	0.0057588	0.304739	0.020186	-0.113259	0.00365182	0.726777	0.014065	-0.374453	0.0196029	-0.0770883	0.000973952	0.806579	-0.147142	-0.356926	
1.6	-0.00246677	0.014845	0.223706	-0.0014614	-0.0571225	0.222602	-0.00100537	0.0719675	0.00110434	0.0273884	0.00440589	0.304175	-0.00136613	-0.0541162	-0.0225426	-0.862086	2.36569	-1.04778	-0.00275373	-0.0401801	-0.0129835	-0.894264	1.47633	-0.558296	
1.625	-0.00151266	0.0130783	0.222419	-0.000507294	-0.0588892	0.221315	-0.00100537	0.0719675	0.00110434	0.0286783	0.00178707	0.302297	0.0515951	-0.104753	-0.0751121	2.11845	-2.02546	-2.10278	0.0381642	-0.0706705	-0.051472	1.63672	-1.21962	-1.53954	
1.65	-0.00263125	0.0118558	0.221952	-0.00162588	-0.0601118	0.220848	-0.0026062	0.00208128	0.000487618	0.0272197	-1.34863e-05	0.301682	-0.0583439	-0.0720224	-0.0246215	-4.39756	1.30921	2.01963	-0.0447432	-0.0489005	-0.0186941	-3.3163	0.870801	1.31112	
1.675	-0.00333615	0.01107	0.222296	-0.000729943	0.00898873	0.221808	-0.0026062	0.00208128	0.000487618	0.0260823	-0.00114929	0.301048	-0.0454933	-0.0454321	-0.0253725	0.514022	1.06361	-0.0300392	-0.0281961	-0.0314302	0.0137552	0.661885	0.698812	1.29797	
1.7	-0.00292389	0.0104835	0.222449	-0.000317685	0.00840225	0.221961	-0.0026062	0.00208128	0.000487618	0.0265287	-0.00203979	0.30069	0.0178557	-0.0356199	-0.0143083	2.53396	0.392489	0.442567	0.0164903	-0.0234591	0.0061014	1.78746	0.318843	-0.306152	
1.725	-0.00297892	0.0100944	0.222515	-0.000372714	0.00801313	0.222027	-0.0026062	0.00208128	0.000487618	0.026485	-0.0024395	0.300118	-0.00174833	-0.0159887	-0.0228742	-0.784161	0.785249	-0.342636	-0.00220118	-0.0155648	0.00264098	-0.74766	0.315775	-0.138417	
1.75	-0.00264801	0.00988018	0.222572	-4.18039e-05	0.0077989	0.222084	-0.0026062	0.00208128	0.000487618	0.0269083	-0.00284803	0.299727	0.0169295	-0.016341	-0.0156342	0.747111	-0.0140946	0.2896	0.0132364	-0.00856927	0.00228352	0.617504	0.27982	-0.0142982	
1.775	-0.00257787	0.0094327	0.222455	2.83381e-05	0.00735143	0.221968	-0.0026062	0.00208128	0.000487618	0.026901	-0.00329657	0.299589	-0.000289943	-0.0179418	-0.0055148	-0.688776	-0.0640329	0.404775	0.00280568	-0.017899	-0.00465575	-0.41723	-0.37319	-0.277571	
1.8	-0.0026482	0.00978243	0.222456	-4.19921e-05	0.00770115	0.221968	-0.0026062	0.00208128	0.000487618	0.0269077	-0.00284669	0.299665	0.000267405	0.0179953	0.00302777	0.0222939	1.43749	0.341703	-0.00281321	0.0139889	2.55811e-05	-0.224756	1.27552	0.187253	
1.825	-0.00206433	0.00971395	0.222297	0.00054188	0.00763268	0.221809	-0.0026062	0.00208128	0.000487618	0.0278479	-0.00287205	0.299907	0.0376083	-0.00101439	0.00968443	1.49364	-0.760389	0.266266	0.0233549	-0.00273895	-0.00636856	1.04672	-0.669114	-0.255766	
1.85	-0.00215095	0.0103358	0.221977	0.000455256	0.00825453	0.221489	-0.0026062	0.00208128	0.000487618	0.0278841	-0.00200857	0.300398	0.00144821	0.0345392	0.0196498	-1.44641	1.42214	0.398614	-0.00346493	0.0248741	-0.0127887	-1.07279	1.10452	-0.256805	
1.875	-0.00167245	0.0112695	0.2219	0.000933757	0.00918822	0.221412	-0.0026062	0.00208128	0.000487618	0.0283587	-0.00064342	0.30059	0.0189855	0.054606	0.00768652	0.701491	0.802673	-0.478531	0.01914	0.0373475	-0.003079	0.904198	0.498935	0.388388	
1.9	-0.00165065	0.0132433	0.222268	0.000955557	0.011162	0.221781	-0.0026062	0.00208128	0.000487618	0.0284386	0.002031	0.301644	0.00319589	0.106977	0.0421325	-0.631583	2.09483	1.37784	0.000872002	0.078952	0.014728	-0.73072	1.66418	0.712281	
1.925	-0.00187371	0.014071	0.223468	0.000732496	0.0119897	0.22298	-0.0026062	0.00208128	0.000487618	0.0281717	0.00320102	0.303743	-0.0106765	0.0468009	0.083973	-0.554895	-2.40704	1.67362	-0.00892241	0.0331079	0.0479891	-0.391776	-1.83377	1.33044	
1.95	-0.00222473	0.0166779	0.223491	0.000381474	0.0145966	0.223004	-0.0026062	0.00208128	0.000487618	0.0277147	0.00691568	0.304135	-0.0182794	0.148586	0.0156718	-0.304115	4.07142	-2.73205	-0.0140409	0.104276	0.000931422	-0.204739	2.84671	-1.88231	
1.975	-0.00237058	0.0175204	0.223555	0.000235624	0.0154391	0.223067	-0.0026062	0.00208128	0.000487618	0.0276827	0.00833975	0.304114	-0.00127997	0.0569626	-0.000831455	0.679976	-3.66495	-0.660129	-0.00583399	0.0337016	0.00254758	0.328276	-2.82296	0.0646462	
2	-0.00307839	0.0194545	0.223428	-0.000472187	0.0173732	0.22294	-0.0026062	0.00208128	0.000487618	0.0267211	0.0111594	0.304099	-0.0384649	0.112786	-0.000596564	-1.4874	2.23295	0.00939567	-0.0283125	0.0773634	-0.00507939	-0.899138	1.74647	-0.305079	
2.025	-0.00312531	0.0224469	0.223163	-0.000519108	0.0203657	0.222675	-0.0026062	0.00208128	0.000487618	0.026653	0.0154044	0.303684	-0.00272624	0.169799	-0.0166226	1.42955	2.28049	-0.64104	-0.00187686	0.119698	-0.0106083	1.05742	1.69337	-0.221155	
2.05	-0.00308931	0.0242776	0.222909	-0.000483107	0.0221963	0.222421	-0.0026062	0.00208128	0.000487618	0.0266056	0.0182274	0.303446	-0.00189611	0.11292	-0.00950075	0.0332054	-2.27516	0.284873	0.00144003	0.0732262	-0.0101457	0.132676	-1.85886	0.0185018	
2.075	-0.00314784	0.0264911	0.222736	-0.000541633	0.0244098	0.222248	-0.0026062	0.00208128	0.000487618	0.0265615	0.0215071	0.303215	-0.00176055	0.131189	-0.00923775	0.00542222	0.730778	0.0105197	-0.00234101	0.0885403	-0.00692322	-0.151242	0.612565	0.1289	
2.1	-0.00322258	0.0289071	0.222749	-0.00061637	0.0268258	0.222261	-0.0026062	0.00208128	0.000487618	0.0265273	0.025236	0.303183	-0.00137156	0.149156	-0.00127379	0.0155597	0.71866	0.318559	-0.00298951	0.0966381	0.000518395	-0.0259402	0.323914	0.297665	
2.125	-0.00289435	0.0314919	0.22281	-0.00028814	0.0294106	0.222323	-0.0026062	0.00208128	0.000487618	0.0269772	0.0289552	0.303195	0.0179991	0.14877	0.000464348	0.774826	-0.0154397	0.0695256	0.0131292	0.103394	0.00245418	0.644749	0.270225	0.0774314	
2.15	-0.0032414	0.0345349	0.222717	-0.000635192	0.0324536	0.222229	-0.0026062	0.00208128	0.000487618	0.0265041	0.0335988	0.30319	-0.018927	0.185743	-0.000204609	-1.47704	1.47894	-0.0267583	-0.0138821	0.12172	-0.00373726	-1.08045	0.733041	-0.247658	
2.175	-0.00319485	0.0373571	0.222762	-0.000588643	0.0352758	0.222275	-0.0026062	0.00208128	0.000487618	0.0265009	0.0377774	0.303254	-0.000124568	0.167143	0.00257526	0.752097	-0.744024	0.111195	0.00186196	0.112888	0.00181476	0.629761	-0.353259	0.222081	
2.2	-0.00311784	0.0408623	0.222708	-0.000511632	0.038781	0.222221	-0.0026062	0.00208128	0.000487618	0.0265064	0.0428862	0.303231	0.000219226	0.204354	-0.000922816	0.0137518	1.48846	-0.139923	0.00308045	0.140209	-0.00215636	0.0487394	1.09282	-0.158845	
2.225	-0.00288513	0.0441071	0.222835	-0.000278922	0.0420258	0.222347	-0.0026062	0.00208128	0.000487618	0.026993	0.0475347	0.303275	0.0194635	0.185939	0.00175694	0.769769	-0.736609	0.10719	0.0093084	0.129789	0.00506915	0.249118	-0.416785	0.28902	
2.25	-0.00315687	0.0476545	0.222837	-0.000550669	0.0455732	0.222349	-0.0026062	0.00208128	0.000487618	0.026558	0.0526634	0.303369	-0.0174018	0.205147	0.00375125	-1.47461	0.76834	0.0797726	-0.0108699	0.141898	5.91904e-05	-0.807131	0.484351	-0.200398	
2.275	-0.0028218	0.0508712	0.223005	-0.000215599	0.04879	0.222517	-0.0026062	0.00208128	0.000487618	0.0270788	0.0573404	0.303516	0.0208326	0.18708	0.00587725	1.52937	-0.722708	0.0850401	0.0134028	0.128669	0.00673188	0.970906	-0.529147	0.266907	
2.3	-0.00266029	0.0542511	0.223139	-5.40894e-05	0.0521699	0.222651	-0.0026062	0.00208128	0.000487618	0.0271295	0.062035	0.303686	0.00203057	0.187785	0.00682661	-0.75208	0.0282212	0.0379743	0.0064604	0.135196	0.00535024	-0.277695	0.261063	-0.0552655	
2.325	-0.00267142	0.0560373	0.22332	-6.52156e-05	0.053956	0.222832	-0.0026062	0.00208128	0.000487618	0.0271799	0.0648698	0.303921	0.00201517	0.113393	0.00936855	-0.000616097	-2.97568	0.101678	-0.000445049	0.0714457	0.00724248	-0.276218	-2.55001	0.0756895	
2.35	-0.00260617	0.0576698	0.22349	2.99962e-08	0.0555885	0.223002	-0.0026062	0.00208128	0.000487618	0.0272064	0.0672308	0.304138	0.00106078	0.0944385	0.00868283	-0.0381755	-0.758189	-0.0274288	0.00260983	0.0653007	0.00680755	0.122195	-0.245802	-0.0173972	
2.375	-0.00236059	0.0589634	0.222987	0.000245611	0.0568821	0.222499	-0.0026062	0.00208128	0.000487618	0.0276415	0.0690485	0.303411	0.0174023	0.0727077	-0.0290626	0.653659	-0.869233	-1.50982	0.00982322	0.0517419	-0.0201108	0.288536	-0.54235	-1.07674	
