time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.475	-8.67832e-05	0.0695058	0.217068	-4.91515e-05	0.00123261	0.00040491	-4.89547e-05	0.0782921	1.35764e-05	0.0294676	0.0825016	0.288007	0.000415485	-0.0621106	0.0149868	-0.0141705	-0.451057	-0.386307	0	-0.0476274	0	0	-0.337103	0	
0.5	-8.67821e-05	0.0682077	0.217068	-4.90923e-05	0.00123046	1.40288e-05	-4.89015e-05	0.0782891	1.36206e-05	0.0294678	0.0806266	0.288099	8.55306e-06	-0.0749973	0.00370624	-0.0162773	-0.51547	-0.451224	0	-0.0566747	0	0	-0.388159	0	
0	-8.67821e-05	0.0682077	0.217068	-4.90923e-05	0.00123046	1.40288e-05	-4.89015e-05	0.0782891	1.36206e-05	0.0294678	0.0806266	0.288099	8.55306e-06	-0.0749973	0.00370624	-0.0162773	-0.51547	-0.451224	0	-0.0566747	0	0	-0.388159	0	
0.025	-8.6633e-05	0.0666766	0.217069	-4.90427e-05	0.00122689	1.38033e-05	-4.88503e-05	0.0782855	1.34052e-05	0.0294625	0.0784059	0.288041	-0.000215198	-0.0888311	-0.00232951	-0.00895004	-0.553351	-0.24143	0	-0.0659743	0	0	-0.355805	0	
0.05	-8.64721e-05	0.0649236	0.21707	-4.89847e-05	0.00122281	1.35552e-05	-4.87904e-05	0.0782814	1.31685e-05	0.0294567	0.0758649	0.287978	-0.000232552	-0.101639	-0.00251635	-0.000694178	-0.512324	-0.0074734	0	-0.074465	0	0	-0.323452	0	
0.075	-8.63049e-05	0.0629688	0.217071	-4.89184e-05	0.00121826	1.32912e-05	-4.87221e-05	0.0782769	1.29172e-05	0.0294506	0.0730334	0.287913	-0.000241716	-0.113258	-0.00261408	-0.000366526	-0.464762	-0.00390948	0	-0.0821469	0	0	-0.291099	0	
0.1	-8.61373e-05	0.0608326	0.217071	-4.88441e-05	0.00121329	1.3018e-05	-4.86458e-05	0.0782719	1.2658e-05	0.0294445	0.0699411	0.287847	-0.000242713	-0.123692	-0.00262299	-3.99129e-05	-0.417351	-0.000356208	0	-0.08902	0	0	-0.258747	0	
0.125	-8.59747e-05	0.058535	0.217072	-4.87621e-05	0.00120794	1.27422e-05	-4.85616e-05	0.0782665	1.23972e-05	0.0294386	0.0666175	0.287783	-0.000235767	-0.132945	-0.00254545	0.000277866	-0.370134	0.00310139	0	-0.0950843	0	0	-0.226396	0	
0.15	-8.58224e-05	0.0560961	0.217073	-4.86726e-05	0.00120227	1.247e-05	-4.84699e-05	0.0782609	1.21409e-05	0.0294331	0.0630919	0.287724	-0.000221284	-0.141024	-0.00238592	0.000579296	-0.323143	0.00638128	0	-0.10034	0	0	-0.194045	0	
0.175	-8.56852e-05	0.0535363	0.217074	-4.85761e-05	0.00119631	1.22071e-05	-4.83713e-05	0.0782549	1.18948e-05	0.0294281	0.0593936	0.28767	-0.000199854	-0.147934	-0.00215079	0.000857228	-0.276391	0.00940533	0	-0.104786	0	0	-0.161694	0	
0.2	-8.55673e-05	0.0508756	0.217074	-4.8473e-05	0.00119013	1.19589e-05	-4.8266e-05	0.0782487	1.16639e-05	0.0294238	0.0555516	0.287624	-0.000172229	-0.153681	-0.00184827	0.001105	-0.22988	0.0121006	0	-0.108424	0	0	-0.129344	0	
0.225	-8.54726e-05	0.0481342	0.217075	-4.83639e-05	0.00118375	1.17298e-05	-4.81547e-05	0.0782423	1.14527e-05	0.0294203	0.0515948	0.287587	-0.000139314	-0.158271	-0.00148824	0.00131658	-0.183594	0.0144012	0	-0.111254	0	0	-0.096995	0	
0.25	-8.54037e-05	0.0453323	0.217075	-4.82493e-05	0.00117723	1.15238e-05	-4.8038e-05	0.0782358	1.1265e-05	0.0294178	0.0475521	0.28756	-0.000102146	-0.161708	-0.001082	0.00148674	-0.137508	0.0162497	0	-0.113274	0	0	-0.0646462	0	
0.275	-8.53515e-05	0.0424901	0.217075	-4.81299e-05	0.00117062	1.1344e-05	-4.79167e-05	0.0782292	1.11036e-05	0.0294162	0.0434521	0.287544	-6.11885e-05	-0.163998	-0.000641544	0.00163829	-0.0915908	0.0176183	0	-0.114486	0	0	-0.032298	0	
0.3	-8.53402e-05	0.0396277	0.217075	-4.80067e-05	0.00116396	1.11924e-05	-4.77916e-05	0.0782225	1.09707e-05	0.0294158	0.0393236	0.287539	-1.96934e-05	-0.165142	-0.000181537	0.0016598	-0.045757	0.0184003	0	-0.114889	0	0	4.9634e-05	0	
0.325	-8.53506e-05	0.0367654	0.217075	-4.78804e-05	0.0011573	1.10707e-05	-4.76635e-05	0.0782159	1.08676e-05	0.0294163	0.035195	0.287546	2.36035e-05	-0.165142	0.000287382	0.00173188	-1.84815e-05	0.0187568	0	-0.114484	0	0	0.0323967	0	
0.35	-8.53984e-05	0.0339232	0.217075	-4.7752e-05	0.00115069	1.09791e-05	-4.75334e-05	0.0782093	1.07945e-05	0.029418	0.0310951	0.287565	6.52315e-05	-0.163998	0.000744825	0.00166512	0.0457622	0.0182977	0	-0.113269	0	0	0.0647432	0	
0.375	-8.54742e-05	0.0311215	0.217075	-4.76227e-05	0.00114416	1.09174e-05	-4.74025e-05	0.0782027	1.07509e-05	0.0294206	0.0270523	0.287594	0.00010543	-0.161709	0.00118294	0.00160792	0.0915722	0.0175244	0	-0.111246	0	0	0.0970892	0	
0.4	-8.55758e-05	0.0283803	0.217074	-4.74934e-05	0.00113778	1.08844e-05	-4.72718e-05	0.0781964	1.07357e-05	0.0294242	0.0230956	0.287634	0.000142478	-0.158271	0.0015864	0.00148193	0.137507	0.0161387	0	-0.108415	0	0	0.129435	0	
0.425	-8.57957e-05	0.0257199	0.217074	-4.73631e-05	0.00113158	1.08769e-05	-5.23778e-05	0.078193	1.19394e-05	0.0294301	0.0192533	0.287682	0.000236308	-0.153692	0.00191372	0.0037532	0.183187	0.0130927	0	-0.104775	0	0	0.161779	0	
0.45	-8.60004e-05	0.0231605	0.217073	-5.24852e-05	0.00112902	1.21049e-05	-5.2236e-05	0.0781863	1.19775e-05	0.0294357	0.0155547	0.287738	0.000225945	-0.147942	0.00223596	-0.00041453	0.229993	0.0128894	0	-0.100326	0	0	0.194124	0	
0.475	-8.60505e-05	0.0207219	0.217072	-5.235e-05	0.0011227	1.21478e-05	-5.20995e-05	0.07818	1.20379e-05	0.0294415	0.0120293	0.2878	0.000229933	-0.141017	0.00246997	0.000159548	0.276985	0.00936072	0	-0.0950685	0	0	0.226467	0	
0.5	-8.61798e-05	0.0184247	0.217071	-5.22208e-05	0.00111674	1.22095e-05	-5.19692e-05	0.0781741	1.21162e-05	0.0294475	0.00870592	0.287865	0.000240194	-0.132935	0.00262473	0.000410424	0.323306	0.00619005	0	-0.0890025	0	0	0.25881	0	
0.525	-8.63522e-05	0.0162889	0.21707	-5.2099e-05	0.00111119	1.22853e-05	-5.18463e-05	0.0781685	1.22074e-05	0.0294536	0.00561395	0.287933	0.000244657	-0.123679	0.00269523	0.000178546	0.370216	0.00282036	0	-0.082128	0	0	0.291153	0	
0.55	-8.65236e-05	0.0143347	0.217069	-5.19861e-05	0.00110612	1.23701e-05	-5.17325e-05	0.0781634	1.23062e-05	0.0294597	0.00278285	0.288	0.000243413	-0.113244	0.00267916	-4.97773e-05	0.417407	-0.000643123	0	-0.0744449	0	0	0.323495	0	
0.575	-8.66884e-05	0.0125822	0.217069	-5.18838e-05	0.00110156	1.24586e-05	-5.16293e-05	0.0781589	1.24073e-05	0.0294655	0.000242265	0.288064	0.000234001	-0.101623	0.00257378	-0.000376471	0.464829	-0.00421502	0	-0.0659532	0	0	0.355836	0	
0.6	-8.68407e-05	0.0110516	0.217068	-5.17935e-05	0.00109758	1.25455e-05	-5.15383e-05	0.0781549	1.25052e-05	0.0294709	-0.00197807	0.288123	0.000216399	-0.0888133	0.00237888	-0.000704072	0.5124	-0.00779597	0	-0.0566531	0	0	0.388177	0	
0	-8.68407e-05	0.0110516	0.217068	-5.17935e-05	0.00109758	1.25455e-05	-5.15383e-05	0.0781549	1.25052e-05	0.0294709	-0.00197807	0.288123	0.000216399	-0.0888133	0.00237888	-0.000704072	0.5124	-0.00779597	0	-0.0566747	0	0	0.388069	0	
