L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
7.69231	5.61154	-0.00740483	-5.49451	-7.78022	8.11648	5.49451	-0.00784294	-5.32253	-8.15275	-505.72	347.01	-360.46	-513.79	492.27	134.5	121.05	-102.22	
7.78022	5.61154	-0.00740483	-5.49451	-7.78022	8.11648	5.49451	-0.00786012	-5.41044	-8.06484	-492.27	333.56	-279.76	-804.31	470.75	166.78	8.07	-40.35	
7.69231	5.61154	-0.00740483	-5.58242	-7.78022	8.02857	5.40659	-0.00786871	-5.41044	-8.06484	-494.96	325.49	-139.88	-1108.28	392.74	223.27	0	-303.97	
7.6044	5.61154	-0.00740483	-5.58242	-7.69231	7.94066	5.49451	-0.0078773	-5.49835	-7.97692	-494.96	325.49	-182.92	-1213.19	462.68	217.89	-2.69	-48.42	
7.42857	5.69945	-0.00740483	-5.58242	-7.69231	7.76484	5.49451	-0.0078773	-5.41044	-7.8011	-484.2	306.66	-72.63	-1587.1	416.95	266.31	-18.83	-34.97	
7.25275	5.61154	-0.00740483	-5.58242	-7.51648	7.58901	5.40659	-0.00789448	-5.49835	-7.71319	-825.83	285.14	-72.63	-1673.18	403.5	250.17	-204.44	-204.44	
6.98901	5.69945	-0.00740483	-5.58242	-7.34066	7.32527	5.49451	-0.0078773	-5.41044	-7.36154	-694.02	212.51	-69.94	-1831.89	239.41	309.35	-112.98	-290.52	
6.72527	5.69945	-0.00740483	-5.58242	-7.07692	7.06154	5.40659	-0.00786871	-5.49835	-7.00989	-911.91	290.52	-67.25	-1917.97	298.59	258.24	-69.94	24.21	
6.37363	5.61154	-0.00741342	-5.58242	-6.63736	6.62198	5.40659	-0.00786871	-5.58626	-6.65824	-1102.9	287.83	-67.25	-2039.02	156.02	274.38	-16.14	91.46	
5.84615	5.69945	-0.00741342	-5.58242	-6.1978	6.09451	5.40659	-0.00786012	-5.49835	-6.04286	-971.09	207.13	-67.25	-2063.23	-13.45	312.04	-10.76	298.59	
5.31868	5.69945	-0.00741342	-5.58242	-5.84615	5.47912	5.40659	-0.00786012	-5.49835	-5.51538	-976.47	274.38	-94.15	-1998.67	48.42	255.55	37.66	285.14	
4.7033	5.69945	-0.00741342	-5.49451	-4.96703	4.86374	5.40659	-0.00786012	-5.49835	-4.81209	-1105.59	301.28	-169.47	-1861.48	250.17	282.45	83.39	139.88	
3.91209	5.69945	-0.00741342	-5.58242	-4.08791	4.07253	5.40659	-0.00786012	-5.41044	-4.02088	-804.31	274.38	-207.13	-1791.54	317.42	314.73	121.05	236.72	
3.03297	5.69945	-0.00741342	-5.49451	-3.03297	3.10549	5.40659	-0.00785153	-5.49835	-3.05385	-1038.34	295.9	-301.28	-1775.4	13.45	282.45	75.32	169.47	
1.89011	5.69945	-0.00741342	-5.49451	-2.06593	2.05055	5.40659	-0.00779999	-5.41044	-1.9989	-893.08	295.9	-277.07	-1614	266.31	303.97	158.71	-360.46	
0.835165	5.69945	-0.0074306	-5.49451	-0.923077	0.995604	5.40659	-0.0077828	-5.41044	-0.856044	-247.48	266.31	-309.35	-1573.65	236.72	258.24	177.54	43.04	
-0.307692	5.69945	-0.0074306	-5.49451	0.395604	-0.147253	5.40659	-0.0077828	-5.49835	0.198901	-505.72	282.45	-338.94	-1105.59	53.8	263.62	190.99	-266.31	
-1.36264	5.69945	-0.00416629	-5.49451	1.53846	-1.29011	5.40659	-0.00404603	-5.41044	1.25385	-419.64	290.52	-336.25	-527.24	333.56	260.93	0	400.81	
-2.50549	5.61154	-0.00461299	-5.58242	2.59341	-2.25714	5.49451	-0.00410616	-5.58626	2.3967	-435.78	126.43	-91.46	48.42	274.38	115.67	-118.36	411.57	
-2.85714	5.61154	-0.00502532	-5.58242	3.12088	-2.6967	5.49451	-0.00361651	-5.58626	2.92418	-540.69	102.22	-80.7	-532.62	965.71	59.18	-215.2	960.33	
-3.56044	5.61154	-0.00532598	-5.58242	3.91209	-3.4	5.49451	-0.00429515	-5.58626	3.45165	-306.66	72.63	-83.39	-941.5	704.78	-234.03	-234.03	807	
-4	5.61154	-0.00554933	-5.49451	4.7033	-3.92747	5.49451	-0.00440682	-5.58626	3.97912	-1027.58	-32.28	-225.96	-1423.01	763.96	-228.65	-199.06	1226.64	
-4.61538	5.52363	-0.00573832	-5.49451	4.61538	-4.54286	5.58242	-0.00461299	-5.49835	4.59451	-481.51	-242.1	-193.68	1110.97	1175.53	-250.17	-242.1	831.21	
-4.7033	5.52363	-0.00586717	-5.58242	4.79121	-4.71868	5.58242	-0.00484492	-5.58626	4.85824	-836.59	-217.89	-330.87	901.15	968.4	-285.14	-153.33	1081.38	
-4.79121	5.52363	-0.00577268	-5.58242	5.58242	-4.80659	5.58242	-0.0048707	-5.58626	4.85824	-505.72	-217.89	-83.39	-1648.97	1041.03	-298.59	-172.16	1213.19	
-4.7033	5.52363	-0.00569536	-5.31868	4.52747	-4.80659	5.67033	-0.00493083	-5.49835	4.85824	-642.91	-274.38	123.74	1266.99	1156.7	-236.72	-182.92	1385.35	
-4.61538	5.52363	-0.00567818	-5.58242	4.87912	-4.63077	5.58242	-0.00494801	-5.58626	4.85824	-774.72	-231.34	-422.33	-10.76	1420.32	-306.66	-43.04	1735.05	
-4.26374	5.52363	-0.0053947	-5.49451	4.43956	-4.36703	5.58242	-0.00482774	-5.49835	4.59451	-196.37	-252.86	-228.65	-952.26	1624.76	-295.9	-8.07	1786.16	
-3.91209	5.52363	-0.00520572	-5.49451	4.08791	-4.01538	5.58242	-0.00466453	-5.41044	4.15495	-349.7	-231.34	-255.55	-61.87	1119.04	-309.35	-29.59	1735.05	
-3.38462	5.52363	-0.00491365	-5.49451	3.47253	-3.48791	5.58242	-0.00462158	-5.41044	3.53956	-333.56	-228.65	-347.01	282.45	1046.41	-287.83	118.36	1581.72	
-2.76923	5.52363	-0.00467312	-5.49451	2.76923	-2.6967	5.58242	-0.00445836	-5.41044	2.74835	-320.11	-228.65	-446.54	352.39	685.95	-347.01	209.82	1315.41	
-1.89011	5.52363	-0.00440682	-5.40659	1.97802	-1.90549	5.58242	-0.00427797	-5.41044	1.95714	-107.6	-231.34	-462.68	411.57	828.52	-236.72	301.28	1121.73	
-1.01099	5.52363	-0.00425219	-5.40659	0.923077	-0.850549	5.58242	-0.00427797	-5.41044	0.814286	-395.43	-239.41	-597.18	376.6	858.11	-266.31	325.49	868.87	
-0.043956	5.52363	-0.00411475	-5.40659	0.043956	0.116484	5.67033	-0.00426938	-5.41044	-0.152747	-266.31	-231.34	-610.63	-147.95	731.68	-287.83	338.94	688.64	
0.923077	5.52363	-0.00412334	-5.40659	-1.01099	1.08352	5.58242	-0.00443259	-5.41044	-1.2956	-586.42	-234.03	-664.43	-29.59	661.74	-287.83	295.9	355.08	
1.89011	5.52363	-0.00423501	-5.31868	-2.06593	2.05055	5.58242	-0.0046903	-5.41044	-2.17473	-209.82	-234.03	-798.93	-438.47	465.37	-269	72.63	-156.02	
2.68132	5.52363	-0.00426079	-5.40659	-2.85714	2.84176	5.58242	-0.00493083	-5.49835	-3.14176	-844.66	-231.34	-610.63	-381.98	715.54	-242.1	-306.66	-5.38	
3.47253	5.52363	-0.00444118	-5.40659	-3.64835	3.54505	5.58242	-0.00543766	-5.49835	-3.66923	-632.15	-231.34	-352.39	-772.03	734.37	-56.49	-250.17	-64.56	
4	5.52363	-0.00459581	-5.49451	-4.26374	4.16044	5.58242	-0.00571254	-5.49835	-4.1967	-621.39	0	-269	-1110.97	718.23	0	-137.19	-196.37	
4.43956	5.61154	-0.00472466	-5.58242	-4.61538	4.42418	5.40659	-0.00585858	-5.49835	-4.63626	-664.43	-43.04	-75.32	-1253.54	465.37	43.04	121.05	720.92	
4.7033	5.69945	-0.0049566	-5.67033	-4.87912	4.68791	5.40659	-0.00599602	-5.58626	-4.28462	-984.54	147.95	59.18	-914.6	446.54	188.3	18.83	-1692.01	
4.96703	5.69945	-0.00509404	-5.58242	-5.05495	4.86374	5.40659	-0.0061077	-5.49835	-4.63626	-1148.63	293.21	161.4	-1097.52	599.87	503.03	-137.19	-1705.46	
5.05495	5.69945	-0.00511122	-5.67033	-5.14286	4.86374	5.31868	-0.00606475	-5.23462	-4.37253	-876.94	478.82	166.78	-1363.83	556.83	503.03	-252.86	-1533.3	
5.05495	5.78736	-0.00511981	-5.67033	-5.14286	4.77582	5.31868	-0.00582422	-5.23462	-4.28462	-885.01	503.03	250.17	-1587.1	419.64	478.82	10.76	-1110.97	
4.87912	5.78736	-0.00506827	-5.75824	-5.14286	4.68791	5.31868	-0.00576409	-4.97088	-4.28462	-1226.64	486.89	274.38	-1888.38	242.1	476.13	-215.2	26.9	
4.61538	5.78736	-0.00500814	-5.75824	-5.05495	4.33626	5.31868	-0.00567818	-5.05879	-4.28462	-1654.35	403.5	317.42	-1928.73	69.94	505.72	-129.12	1291.2	
4.26374	5.69945	-0.0048707	-5.75824	-5.05495	3.8967	5.31868	-0.00546343	-5.41044	-4.37253	-1579.03	473.44	322.8	-1920.66	177.54	503.03	476.13	1202.43	
3.73626	5.78736	-0.00466453	-5.75824	-4.96703	3.45714	5.31868	-0.00516277	-5.58626	-3.40549	-1339.62	462.68	344.32	-1866.86	48.42	538	-250.17	21.52	
3.03297	5.78736	-0.00438105	-5.75824	-4.08791	2.75385	5.31868	-0.00497378	-5.67418	-2.7022	-739.75	513.79	349.7	-1821.13	258.24	532.62	-118.36	271.69	
2.15385	5.78736	-0.00429515	-5.67033	-2.85714	1.87473	5.31868	-0.00481056	-5.58626	-1.73516	-1151.32	489.58	277.07	-1643.59	34.97	546.07	-18.83	-282.45	
1.27473	5.69945	-0.00419206	-5.67033	-1.36264	0.995604	5.31868	-0.00453567	-5.58626	-0.943956	-1119.04	532.62	156.02	-1753.88	435.78	564.9	-10.76	-212.51	
0.21978	5.78736	-0.00416629	-5.67033	-0.307692	-0.0593407	5.31868	-0.00418347	-5.41044	0.110989	-901.15	559.52	-26.9	-1366.52	371.22	570.28	16.14	164.09	
-0.835165	5.69945	-0.0043381	-5.58242	0.747253	-1.11429	5.31868	-0.00414052	-5.41044	0.99011	-731.68	408.88	-190.99	-640.22	271.69	368.53	293.21	381.98	
-1.8022	5.78736	-0.00475902	-5.49451	1.97802	-1.90549	5.40659	-0.0041577	-5.41044	2.13297	-667.12	521.86	-357.77	145.26	492.27	328.18	392.74	957.64	
-2.68132	5.69945	-0.00515418	-5.40659	2.76923	-2.87253	5.40659	-0.00411475	-5.41044	2.92418	-347.01	381.98	-387.36	301.28	599.87	306.66	390.05	871.56	
-3.38462	5.69945	-0.00538611	-5.58242	3.56044	-3.48791	5.40659	-0.00420924	-5.41044	3.62747	-468.06	344.32	-161.4	-126.43	260.93	317.42	422.33	1129.8	
-3.91209	5.69945	-0.00574691	-5.58242	4.17582	-4.19121	5.49451	-0.00444977	-5.32253	4.24286	-702.09	166.78	-80.7	-995.3	583.73	83.39	419.64	1119.04	
-4.35165	5.61154	-0.0058414	-5.58242	4.08791	-4.45495	5.67033	-0.00455285	-5.32253	4.59451	-497.65	86.08	-166.78	1377.28	866.18	-80.7	403.5	1355.76	
-4.61538	5.52363	-0.00591012	-5.67033	5.23077	-4.71868	5.67033	-0.00456145	-5.32253	4.94615	-465.37	-190.99	-449.23	-1342.31	570.28	-239.41	478.82	1353.07	
-4.7033	5.52363	-0.0058414	-5.40659	4.87912	-4.89451	5.58242	-0.00466453	-5.32253	5.12198	-449.23	-312.04	258.24	-828.52	793.55	-446.54	462.68	1237.4	
-4.79121	5.52363	-0.00597884	-5.75824	4.35165	-5.07033	5.67033	-0.00515418	-5.32253	5.20989	-403.5	-435.78	-538	1654.35	1248.16	-511.1	451.92	1339.62	
-4.79121	5.43571	-0.00589294	-5.49451	4.96703	-4.98242	5.67033	-0.00517136	-5.32253	5.12198	-529.93	-441.16	-96.84	1097.52	1404.18	-559.52	465.37	1538.68	
-4.7033	5.43571	-0.00578127	-5.49451	4.79121	-4.80659	5.67033	-0.00517995	-5.32253	5.12198	-314.73	-427.71	-425.02	1191.67	1401.49	-473.44	441.16	1907.21	
-4.43956	5.43571	-0.00560946	-5.40659	4.52747	-4.63077	5.67033	-0.00499096	-5.32253	5.12198	-137.19	-381.98	-252.86	1105.59	1404.18	-476.13	406.19	1899.14	
-4	5.43571	-0.00527444	-5.23077	4.52747	-4.27912	5.67033	-0.00471607	-5.32253	5.03407	-234.03	-438.47	207.13	-1447.22	1492.95	-446.54	403.5	1947.56	
-3.47253	5.52363	-0.00511981	-5.40659	3.2967	-3.66374	5.67033	-0.00457004	-5.32253	5.03407	-18.83	-379.29	-16.14	86.08	1471.43	-484.2	403.5	2044.4	
-2.85714	5.43571	-0.00482774	-5.49451	2.68132	-2.96044	5.67033	-0.00441541	-5.23462	4.59451	-341.63	-462.68	-285.14	-403.5	1178.22	-494.96	446.54	1813.06	
-1.97802	5.43571	-0.00461299	-5.58242	1.97802	-2.08132	5.67033	-0.00429515	-5.32253	3.36374	-8.07	-468.06	-285.14	80.7	1081.38	-433.09	433.09	1732.36	
-1.01099	5.43571	-0.00449272	-5.58242	1.01099	-1.11429	5.67033	-0.00421783	-5.41044	1.60549	-182.92	-392.74	-83.39	-255.55	1038.34	-438.47	260.93	1681.25	
-0.043956	5.52363	-0.00444977	-5.49451	0.131868	-0.0593407	5.67033	-0.00420924	-5.41044	0.286813	-118.36	-476.13	-225.96	231.34	535.31	-446.54	244.79	1600.55	
0.923077	5.43571	-0.00440682	-5.40659	-1.01099	0.81978	5.67033	-0.00422642	-5.41044	-0.856044	-228.65	-465.37	-355.08	406.19	1210.5	-462.68	260.93	1388.04	
1.71429	5.43571	-0.004424	-5.40659	-1.8022	1.87473	5.67033	-0.00447554	-5.41044	-1.91099	-376.6	-427.71	-594.49	217.89	1100.21	-484.2	134.5	650.98	
2.68132	5.43571	-0.00441541	-5.40659	-2.59341	2.66593	5.67033	-0.00498237	-5.49835	-2.87802	-508.41	-330.87	-793.55	-613.32	677.88	-500.34	-156.02	-112.98	
3.38462	5.43571	-0.00426938	-5.40659	-3.56044	3.36923	5.58242	-0.00541188	-5.49835	-3.49341	-618.7	-293.21	-570.28	-1070.62	766.65	-244.79	-260.93	182.92	
3.91209	5.52363	-0.00441541	-5.49451	-4.17582	3.8967	5.49451	-0.00584999	-5.49835	-3.84505	-841.97	-225.96	-338.94	-801.62	594.49	10.76	174.85	-852.73	
4.43956	5.61154	-0.004424	-5.58242	-4.7033	4.24835	5.40659	-0.00608193	-5.67418	-4.81209	-755.89	112.98	-75.32	-1258.92	373.91	134.5	250.17	201.75	
4.7033	5.69945	-0.004424	-5.67033	-4.96703	4.51209	5.31868	-0.00615065	-5.85	-5.07582	-882.32	395.43	-51.11	-863.49	731.68	384.67	-156.02	-769.34	
4.87912	5.78736	-0.0045099	-5.67033	-5.05495	4.68791	5.31868	-0.00620219	-6.11374	-4.98791	-987.23	543.38	-13.45	-1116.35	454.61	527.24	737.06	-1318.1	
4.96703	5.78736	-0.00480197	-5.67033	-5.14286	4.77582	5.31868	-0.00626232	-5.49835	-4.63626	-882.32	532.62	164.09	-1197.05	446.54	653.67	648.29	-1517.16	
4.96703	5.78736	-0.0050425	-5.67033	-5.14286	4.77582	5.23077	-0.00605616	-4.88297	-4.37253	-941.5	513.79	293.21	-1452.6	551.45	570.28	-435.78	-1554.82	
