time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.83606e-05	0.00205512	0.227275	-2.371e-05	-6.0082e-06	2.65293e-05	-2.50941e-05	0.0599941	0.000406832	0.0303214	-0.0115402	0.312049	0	0	0	0	0	0	0	0.00189396	0	0	0.076353	0	0	0	0	-1.21402e-06	0.0599916	0.000380602	
0.025	-3.82178e-05	0.00212633	0.227276	-2.37252e-05	-5.88874e-06	2.61818e-05	-3.45866e-05	0.0599285	0.00148942	0.0303104	-0.011401	0.311644	-0.00044082	0.00557006	-0.0161929	-0.0176328	0.222802	-0.647717	0	0.00383267	0	0	0.0790486	0	0	0	0	-1.06888e-05	0.0599258	0.00146447	
0.05	-3.80093e-05	0.00224685	0.227278	-2.37457e-05	-5.6704e-06	2.56658e-05	-6.49806e-05	0.0597181	0.00310963	0.0302974	-0.0111461	0.311043	-0.000519514	0.0101941	-0.0240459	-0.00314777	0.184961	-0.314119	0	0.00586195	0	0	0.083612	0	0	0	0	-4.10708e-05	0.059715	0.00308658	
0.075	-3.7773e-05	0.00241949	0.227281	-2.37659e-05	-5.33459e-06	2.50648e-05	-0.000130425	0.0592646	0.0050208	0.0302885	-0.0107537	0.310343	-0.000357071	0.0156975	-0.0280099	0.00649771	0.220136	-0.158559	0	0.00802972	0	0	0.0901509	0	0	0	0	-0.000106528	0.0592607	0.005	
0.1	-3.7551e-05	0.00264835	0.227283	-2.37806e-05	-4.87079e-06	2.44754e-05	-0.000238765	0.0585135	0.00693199	0.0302889	-0.0102111	0.309656	1.3936e-05	0.0217047	-0.027482	0.0148403	0.240288	0.0211166	0	0.0103872	0	0	0.09882	0	0	0	0	-0.000214916	0.0585086	0.00691342	
0.125	-3.73796e-05	0.00293892	0.227286	-2.37871e-05	-4.28783e-06	2.39898e-05	-0.000382162	0.0575193	0.00855224	0.0303003	-0.00952837	0.309089	0.000458478	0.0273087	-0.0226608	0.0177817	0.224159	0.192848	0	0.0129902	0	0	0.109824	0	0	0	0	-0.0003584	0.0575129	0.00853553	
0.15	-3.72825e-05	0.00329821	0.227288	-2.37866e-05	-3.61662e-06	2.368e-05	-0.000533901	0.0564671	0.00963487	0.0303201	-0.00874152	0.308727	0.000791619	0.0314743	-0.01449	0.0133256	0.166626	0.326831	0	0.0159	0	0	0.123423	0	0	0	0	-0.000510244	0.0564591	0.0096194	
0.175	-3.7269e-05	0.00373489	0.227288	-2.37826e-05	-2.89437e-06	2.35882e-05	-0.000659486	0.0555964	0.0100151	0.0303427	-0.00789379	0.308618	0.00090532	0.0339091	-0.00435522	0.00454806	0.0973905	0.405391	0	0.0191856	0	0	0.139938	0	0	0	0	-0.000635923	0.055587	0.01	
0.2	-3.73383e-05	0.00425938	0.227288	-2.37779e-05	-2.13618e-06	2.37253e-05	-0.00073777	0.0550539	0.00963493	0.0303643	-0.00700261	0.308775	0.000862266	0.0356471	0.00629171	-0.00172219	0.0695202	0.425877	0	0.0229245	0	0	0.15976	0	0	0	0	-0.000714272	0.0550433	0.0096194	
0.225	-3.74835e-05	0.00488404	0.227287	-2.37732e-05	-1.31961e-06	2.40731e-05	-0.000772639	0.0548127	0.00855235	0.0303849	-0.0060415	0.309177	0.000822404	0.0384446	0.016076	-0.00159445	0.111902	0.391371	0	0.027205	0	0	0.183356	0	0	0	0	-0.00074918	0.054801	0.00853553	
0.25	-3.76888e-05	0.00562354	0.227285	-2.3768e-05	-3.97987e-07	2.45838e-05	-0.000782979	0.0547417	0.00693214	0.0304064	-0.00495565	0.309768	0.00086182	0.043434	0.0236326	0.00157664	0.199574	0.302265	0	0.0321283	0	0	0.211285	0	0	0	0	-0.000759547	0.0547291	0.00691342	
0.275	-3.79262e-05	0.00649526	0.227283	-2.37639e-05	6.75872e-07	2.51832e-05	-0.000784826	0.0547298	0.00502098	0.0304292	-0.00368986	0.310461	0.000913129	0.0506316	0.0277123	0.00205235	0.287906	0.163187	0	0.0378108	0	0	0.244206	0	0	0	0	-0.000761416	0.0547161	0.005	
