Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
6.049	0.0718	0.0554	0.9863	0.2048	0.0535	-0.0745	
6.091	0.0771	0.054	0.9956	0.2049	0.0543	-0.0763	
6.124	0.0793	0.0479	0.988	0.2054	0.0495	-0.0778	
6.166	0.0806	0.052	0.9963	0.2053	0.0516	-0.0793	
6.199	0.0735	0.0505	0.9937	0.2055	0.0509	-0.0739	
6.241	0.0789	0.0535	1.0024	0.2053	0.0541	-0.0752	
6.283	0.0784	0.053	0.9856	0.2056	0.0526	-0.0756	
6.315	0.0745	0.053	0.9968	0.2056	0.0546	-0.0753	
6.357	0.0764	0.0557	0.9922	0.2055	0.0559	-0.0767	
6.398	0.0676	0.0518	0.9924	0.2059	0.0534	-0.0726	
6.432	0.0759	0.0508	0.9995	0.206	0.0529	-0.0748	
6.474	0.0762	0.0522	0.9932	0.2062	0.0521	-0.0762	
6.515	0.0806	0.0564	0.9849	0.206	0.0555	-0.0783	
6.549	0.0713	0.0498	0.998	0.2062	0.054	-0.0743	
6.59	0.0698	0.0491	0.9927	0.2066	0.0513	-0.0745	
6.615	0.0752	0.0508	0.9985	0.2066	0.0515	-0.0761	
6.615	0.0752	0.0508	0.9985	0.2066	0.0515	-0.0761	
91.772	0.074	0.0535	0.9934	0.4653	0.0531	-0.0734	
91.806	0.0691	0.0508	0.9949	0.4656	0.0508	-0.0736	
91.831	0.0769	0.051	0.9912	0.4657	0.0511	-0.0756	
91.856	0.0786	0.052	0.9895	0.4658	0.0506	-0.0742	
91.882	0.073	0.0518	0.9995	0.4658	0.0517	-0.0731	
91.906	0.0803	0.0581	0.9976	0.4657	0.0546	-0.0764	
91.932	0.0679	0.0508	0.998	0.4659	0.0524	-0.0762	
91.957	0.0718	0.0598	0.9917	0.4658	0.0535	-0.0742	
91.982	0.0706	0.0471	0.9993	0.466	0.0532	-0.0733	
92.007	0.0806	0.0566	0.9927	0.466	0.0536	-0.0753	
92.032	0.0779	0.0508	0.9983	0.4661	0.0528	-0.0754	
92.057	0.0779	0.0498	0.9902	0.4664	0.0507	-0.0778	
